timestamp,STILL,TILTING,ON_FOOT,WALKING,IN_VEHICLE,ON_BICYCLE,UNDEFINED,RUNNING
1679688708706,96.0,,,,1.0,,2.0,
1679688713831,99.0,,,,,,1.0,
1679688719000,96.0,,1.0,1.0,1.0,,1.0,
1679688728349,98.0,,,,1.0,,1.0,
1679688733482,56.0,,2.0,2.0,35.0,,1.0,
1679688742620,80.0,,1.0,1.0,13.0,,2.0,
1679688757864,60.0,,2.0,2.0,28.0,,2.0,
1679688773027,87.0,,,,7.0,,2.0,
1679688788222,38.0,,12.0,12.0,27.0,3.0,2.0,
1679688803336,98.0,,,,,,2.0,
1679688818558,85.0,,2.0,2.0,7.0,,2.0,
1679688833730,96.0,,1.0,1.0,1.0,,1.0,
1679688848958,96.0,,,,2.0,,1.0,
1679688864057,99.0,,,,,,1.0,
1679688879167,96.0,,,,2.0,,1.0,
1679688894284,79.0,,3.0,3.0,10.0,,1.0,
1679688907849,99.0,,,,,,1.0,
1679688913097,64.0,,5.0,5.0,18.0,1.0,2.0,
1679688922656,97.0,,,,1.0,,1.0,
1679688937832,98.0,,,,1.0,,1.0,
1679688952954,98.0,,,,1.0,,1.0,
1679688968107,97.0,,,,1.0,,2.0,
1679688983281,98.0,,,,1.0,,1.0,
1679688998455,99.0,,,,1.0,,,
1679689013669,96.0,,1.0,1.0,1.0,,2.0,
1679689028800,98.0,,,,,,2.0,
1679689043986,97.0,,,,1.0,,2.0,
1679689059084,97.0,,,,,,3.0,
1679689074188,97.0,,1.0,1.0,1.0,,,
1679689087948,97.0,,,,,,3.0,
1679689093111,98.0,,,,,,2.0,
1679689102625,96.0,,1.0,1.0,1.0,,2.0,
1679689117823,96.0,,1.0,1.0,1.0,,1.0,
1679689132968,98.0,,,,,,2.0,
1679689148115,98.0,,,,,,2.0,
1679689163235,98.0,,,,1.0,,1.0,
1679689178446,98.0,,,,1.0,,1.0,
1679689193626,99.0,,,,,,1.0,
1679689681628,,100.0,,,,,,
1679689681660,1.0,,97.0,97.0,,,2.0,
1679689708047,1.0,,97.0,97.0,,,2.0,
1679689713156,1.0,,96.0,96.0,,,3.0,
1679689718247,,,97.0,97.0,,1.0,2.0,
1679689723361,1.0,,96.0,96.0,1.0,,2.0,
1679689728465,,,96.0,96.0,1.0,,2.0,1.0
1679689733580,1.0,,96.0,96.0,1.0,,2.0,
1679689738686,1.0,,96.0,96.0,1.0,,2.0,
1679689743812,,,96.0,96.0,1.0,,3.0,
1679689748917,1.0,,96.0,96.0,,,3.0,
1679689754034,1.0,,96.0,96.0,1.0,,1.0,1.0
1679689759127,1.0,,96.0,96.0,,1.0,2.0,
1679689764228,,,96.0,96.0,,1.0,3.0,
1679689769351,,,96.0,96.0,1.0,,3.0,
1679689774464,,,96.0,96.0,1.0,,2.0,1.0
1679689779579,1.0,,96.0,96.0,,,2.0,1.0
1679689784710,,,97.0,97.0,1.0,,2.0,
1679689789817,,,96.0,96.0,,1.0,2.0,1.0
1679689794914,,,96.0,96.0,,1.0,3.0,
1679689800013,1.0,,96.0,96.0,,,3.0,
1679689805128,1.0,,96.0,96.0,1.0,,2.0,
1679689810243,1.0,,96.0,96.0,,,3.0,
1679689815350,1.0,,96.0,96.0,,,3.0,
1679689820468,1.0,,96.0,96.0,1.0,,2.0,
1679689825569,1.0,,96.0,96.0,,1.0,2.0,
1679689830673,1.0,,96.0,96.0,1.0,,1.0,
1679689835796,1.0,,96.0,96.0,,,3.0,
1679689840896,,,96.0,96.0,,1.0,3.0,
1679689847767,1.0,,96.0,96.0,1.0,,2.0,
1679689852899,1.0,,96.0,96.0,,,3.0,
1679689862424,1.0,,96.0,96.0,1.0,,2.0,
1679689877559,1.0,,95.0,95.0,1.0,,3.0,
1679689893729,,,94.0,94.0,2.0,1.0,2.0,
1679689908849,,,96.0,96.0,1.0,1.0,2.0,
1679689923977,,,91.0,91.0,3.0,3.0,2.0,
1679689939103,,,90.0,90.0,1.0,6.0,2.0,
1679689954327,,100.0,,,,,,
1679689954360,1.0,,90.0,90.0,2.0,5.0,2.0,
1679689969479,,100.0,,,,,,
1679689969502,44.0,,35.0,35.0,6.0,5.0,3.0,1.0
1679689985571,99.0,,,,,,1.0,
1679690001566,99.0,,,,,,1.0,
1679690017560,99.0,,,,,,1.0,
1679690027925,99.0,,,,,,1.0,
1679690043127,99.0,,,,,,1.0,
1679690058346,99.0,,,,,,1.0,
1679690073514,99.0,,,,,,1.0,
1679690089618,99.0,,,,,,1.0,
1679690105572,99.0,,,,,,1.0,
1679690122581,,100.0,,,,,,
1679690122604,33.0,,21.0,21.0,23.0,4.0,2.0,
1679690138568,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690151032,,100.0,,,,,,
1679690151066,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690156235,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690162581,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690167746,96.0,,1.0,1.0,1.0,,1.0,
1679690180016,98.0,,,,,,2.0,
1679690196551,99.0,,,,,,1.0,
1679690212553,97.0,,1.0,1.0,1.0,,1.0,
1679690228551,96.0,,1.0,1.0,1.0,,1.0,
1679690244582,97.0,,,,1.0,,2.0,
1679690260548,99.0,,,,,,1.0,
1679690276515,97.0,,1.0,1.0,1.0,,1.0,
1679690291720,,100.0,,,,,,
1679690291763,58.0,,14.0,14.0,12.0,5.0,2.0,
1679690306925,,100.0,,,,,,
1679690307446,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690322734,,100.0,,,,,,
1679690322767,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690337953,62.0,,21.0,21.0,6.0,7.0,2.0,
1679690343873,40.0,,38.0,38.0,7.0,11.0,1.0,1.0
1679690349013,65.0,,14.0,14.0,5.0,12.0,2.0,
1679690354204,63.0,,16.0,16.0,2.0,16.0,2.0,
1679690359393,96.0,,1.0,1.0,1.0,,2.0,
1679690374579,96.0,,1.0,1.0,1.0,,2.0,
1679690389799,,100.0,,,,,,
1679690389833,82.0,,5.0,5.0,5.0,5.0,1.0,
1679690405042,,100.0,,,,,,
1679690405078,84.0,,5.0,5.0,4.0,3.0,2.0,
1679690420338,97.0,,,,1.0,,2.0,
1679690435345,92.0,,2.0,2.0,3.0,1.0,2.0,
1679690450551,78.0,,12.0,12.0,4.0,3.0,2.0,
1679690465757,65.0,,19.0,19.0,4.0,6.0,2.0,
1679690480892,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690497066,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679690513555,,100.0,,,,,,
1679690513579,65.0,,10.0,10.0,11.0,8.0,3.0,
1679690528730,86.0,,2.0,2.0,4.0,2.0,2.0,
1679690543943,98.0,,,,1.0,,1.0,
1679690559121,96.0,,1.0,1.0,2.0,,1.0,
1679690566767,97.0,,,,1.0,,2.0,
1679690571961,87.0,,2.0,2.0,5.0,,3.0,
1679690587076,98.0,,,,,,2.0,
1679690602299,,100.0,,,,,,
1679690602340,50.0,,2.0,2.0,38.0,1.0,2.0,
1679690619299,,100.0,,,,,,
1679690619320,63.0,,10.0,10.0,11.0,6.0,3.0,
1679690634521,99.0,,,,,,1.0,
1679690650582,97.0,,,,2.0,,1.0,
1679690667599,99.0,,,,,,1.0,
1679690683581,99.0,,,,,,1.0,
1679690701614,99.0,,,,,,1.0,
1679690717559,99.0,,,,,,1.0,
1679690733636,99.0,,,,,,1.0,
1679690744499,99.0,,,,,,1.0,
1679690760204,99.0,,,,,,1.0,
1679690776535,99.0,,,,,,1.0,
1679690792516,99.0,,,,,,1.0,
1679690808552,97.0,,,,1.0,,1.0,
1679690824560,99.0,,,,,,1.0,
1679690840571,99.0,,,,,,1.0,
1679690856581,99.0,,,,,,1.0,
1679690872540,99.0,,,,,,1.0,
1679690888521,99.0,,,,,,1.0,
1679690904511,99.0,,,,,,1.0,
1679690919716,99.0,,,,,,1.0,
1679690934894,99.0,,,,,,1.0,
1679690950107,99.0,,,,,,1.0,
1679690965314,99.0,,,,,,1.0,
1679690980510,99.0,,,,,,1.0,
1679690996531,99.0,,,,,,1.0,
1679694254810,100.0,,,,,,,
1679697823282,100.0,,,,,,,
1679666655927,99.0,,,,,,1.0,
1679666671178,77.0,,7.0,7.0,8.0,1.0,1.0,
1679666686337,99.0,,,,,,1.0,
1679666701508,96.0,,,,2.0,,1.0,
1679666716684,52.0,,10.0,10.0,17.0,2.0,2.0,
1679666726616,53.0,,13.0,13.0,16.0,5.0,3.0,
1679666731790,96.0,,1.0,1.0,1.0,,2.0,
1679666736886,97.0,,,,1.0,,2.0,
1679666752008,98.0,,,,,,2.0,
1679666767149,96.0,,1.0,1.0,1.0,,1.0,
1679666788122,96.0,,1.0,1.0,1.0,,2.0,
1679666803250,98.0,,,,1.0,,1.0,
1679666820137,96.0,,,,2.0,,2.0,
1679666835257,96.0,,1.0,1.0,1.0,,2.0,
1679666850412,98.0,,,,1.0,,1.0,
1679666865538,98.0,,,,1.0,,1.0,
1679666881447,98.0,,,,1.0,,1.0,
1679666890139,99.0,,,,,,1.0,
1679666895280,98.0,,,,,,2.0,
1679666912123,99.0,,,,,,1.0,
1679666927269,99.0,,,,,,1.0,
1679666942396,97.0,,,,1.0,,2.0,
1679666958170,96.0,,1.0,1.0,1.0,,2.0,
1679666973283,97.0,,1.0,1.0,1.0,,1.0,
1679666988401,96.0,,1.0,1.0,1.0,,1.0,
1679667003544,97.0,,,,1.0,,2.0,
1679667018729,96.0,,,,2.0,,1.0,
1679667033850,98.0,,,,1.0,,1.0,
1679667045463,97.0,,,,1.0,,2.0,
1679667135352,100.0,,,,,,,
1679668513710,,100.0,,,,,,
1679668513754,50.0,,8.0,8.0,25.0,2.0,2.0,
1679668549391,,100.0,,,,,,
1679668549436,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679668555524,,100.0,,,,,,
1679668555580,33.0,,10.0,10.0,26.0,25.0,2.0,
1679668570863,63.0,,12.0,12.0,5.0,17.0,2.0,
1679668580039,78.0,,9.0,9.0,2.0,9.0,2.0,
1679668585332,71.0,,11.0,11.0,6.0,9.0,2.0,
1679668588751,62.0,,14.0,14.0,9.0,10.0,3.0,
1679668593995,70.0,,14.0,14.0,5.0,7.0,2.0,
1679668601449,35.0,,18.0,18.0,16.0,21.0,1.0,1.0
1679668616746,,100.0,,,,,,
1679668616788,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679668632080,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679668647345,96.0,,1.0,1.0,1.0,,1.0,
1679668664047,96.0,,1.0,1.0,,,3.0,
1679668677855,63.0,,7.0,7.0,15.0,1.0,2.0,
1679668688625,,100.0,,,,,,
1679668688638,58.0,,11.0,11.0,20.0,2.0,1.0,
1679668704174,,100.0,,,,,,
1679668704203,44.0,,12.0,12.0,18.0,13.0,2.0,
1679668719388,31.0,,17.0,17.0,23.0,18.0,2.0,1.0
1679668734653,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679668749845,29.0,,10.0,10.0,25.0,13.0,3.0,1.0
1679668765098,,100.0,,,,,,
1679668765181,96.0,,1.0,1.0,1.0,,1.0,
1679668780514,7.0,,2.0,2.0,87.0,,1.0,
1679668787406,17.0,,4.0,4.0,72.0,,2.0,
1679668792668,50.0,,4.0,4.0,32.0,,1.0,
1679668799390,21.0,,1.0,1.0,74.0,,2.0,
1679668804628,98.0,,,,1.0,,1.0,
1679668809898,99.0,,,,,,1.0,
1679668826001,99.0,,,,,,1.0,
1679668841249,99.0,,,,,,1.0,
1679668856484,11.0,,4.0,4.0,77.0,,2.0,
1679668871706,3.0,,,,91.0,,2.0,
1679668886907,99.0,,,,,,1.0,
1679668902111,99.0,,,,,,1.0,
1679668917343,99.0,,,,,,1.0,
1679668922509,99.0,,,,,,1.0,
1679668937807,99.0,,,,,,1.0,
1679668953008,99.0,,,,,,1.0,
1679668968174,99.0,,,,,,1.0,
1679668983393,99.0,,,,,,1.0,
1679668998596,99.0,,,,,,1.0,
1679669013802,99.0,,,,,,1.0,
1679669019025,99.0,,,,,,1.0,
1679669034264,99.0,,,,,,1.0,
1679669043103,99.0,,,,,,1.0,
1679669058323,99.0,,,,,,1.0,
1679669073587,99.0,,,,,,1.0,
1679669088833,99.0,,,,,,1.0,
1679669104046,99.0,,,,,,1.0,
1679669109247,99.0,,,,,,1.0,
1679669124466,99.0,,,,,,1.0,
1679669139679,99.0,,,,,,1.0,
1679669155983,99.0,,,,,,1.0,
1679669171763,99.0,,,,,,1.0,
1679669188642,99.0,,,,,,1.0,
1679669204064,99.0,,,,,,1.0,
1679669220184,99.0,,,,,,1.0,
1679669235410,99.0,,,,,,1.0,
1679669250579,99.0,,,,,,1.0,
1679669265811,99.0,,,,,,1.0,
1679669282390,99.0,,,,,,1.0,
1679669298790,84.0,,1.0,1.0,7.0,,2.0,
1679669319815,96.0,,1.0,1.0,2.0,,,
1679669335008,99.0,,,,,,1.0,
1679669351719,99.0,,,,,,1.0,
1679669367736,99.0,,,,,,1.0,
1679669756217,100.0,,,,,,,
1679669768207,,100.0,,,,,,
1679669768245,97.0,,,,1.0,,1.0,
1679669795638,,100.0,,,,,,
1679669795667,100.0,,,,,,,
1679669810830,98.0,,,,1.0,,1.0,
1679669826092,99.0,,,,,,1.0,
1679669842823,99.0,,,,,,1.0,
1679669858766,99.0,,,,,,1.0,
1679669874800,99.0,,,,,,1.0,
1679669890751,99.0,,,,,,1.0,
1679669907774,99.0,,,,,,1.0,
1679669923719,99.0,,,,,,1.0,
1679673501702,100.0,,,,,,,
1679676272950,100.0,,,,,,,
1679682994712,100.0,,,,,,,
1679685332111,,100.0,,,,,,
1679685332162,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679685350168,100.0,,,,,,,
1679685365665,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679685387629,97.0,,,,1.0,,1.0,
1679685402794,96.0,,1.0,1.0,1.0,,1.0,
1679685418658,96.0,,1.0,1.0,1.0,,1.0,
1679685434594,96.0,,1.0,1.0,1.0,,2.0,
1679685450574,99.0,,,,,,1.0,
1679685466594,99.0,,,,,,1.0,
1679685481765,97.0,,,,1.0,,2.0,
1679685497584,99.0,,,,,,1.0,
1679635478388,37.0,,22.0,22.0,23.0,11.0,1.0,1.0
1679635493586,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679635508792,28.0,,22.0,22.0,25.0,3.0,2.0,
1679635523913,45.0,,9.0,9.0,29.0,2.0,1.0,
1679635539120,67.0,,8.0,8.0,15.0,2.0,2.0,
1679635554324,,100.0,,,,,,
1679635554355,75.0,,4.0,4.0,11.0,1.0,1.0,
1679635569509,97.0,,1.0,1.0,1.0,,,
1679635584687,98.0,,,,,,2.0,
1679635599850,99.0,,,,,,1.0,
1679635615044,,100.0,,,,,,
1679635615082,97.0,,1.0,1.0,,,2.0,
1679635630815,99.0,,,,,,1.0,
1679635646018,99.0,,,,,,1.0,
1679635661258,99.0,,,,,,1.0,
1679635676460,99.0,,,,,,1.0,
1679635691651,99.0,,,,,,1.0,
1679635706856,99.0,,,,,,1.0,
1679635722106,99.0,,,,,,1.0,
1679635737285,99.0,,,,,,1.0,
1679635752502,99.0,,,,,,1.0,
1679635767719,99.0,,,,,,1.0,
1679635782957,99.0,,,,,,1.0,
1679635798197,99.0,,,,,,1.0,
1679635813424,99.0,,,,,,1.0,
1679635828647,99.0,,,,,,1.0,
1679635845555,,100.0,,,,,,
1679635845589,76.0,,4.0,4.0,8.0,2.0,2.0,
1679635860738,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679635875941,97.0,,,,2.0,,1.0,
1679635891108,45.0,,9.0,9.0,24.0,3.0,2.0,
1679635906271,45.0,,7.0,7.0,27.0,2.0,2.0,
1679635921418,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679635936764,35.0,,5.0,5.0,33.0,1.0,2.0,
1679635952007,,100.0,,,,,,
1679635952044,99.0,,,,,,1.0,
1679635967270,96.0,,1.0,1.0,1.0,,1.0,
1679635982528,99.0,,,,,,1.0,
1679635997811,99.0,,,,,,1.0,
1679636013088,99.0,,,,,,1.0,
1679636028323,97.0,,1.0,1.0,1.0,,,
1679636043554,99.0,,,,,,1.0,
1679636058802,99.0,,,,,,1.0,
1679636074052,98.0,,,,,,2.0,
1679636089300,99.0,,,,,,1.0,
1679636104492,98.0,,,,,,2.0,
1679636119746,99.0,,,,,,1.0,
1679636135030,99.0,,,,,,1.0,
1679636150323,99.0,,,,,,1.0,
1679636165590,99.0,,,,,,1.0,
1679636180830,97.0,,1.0,1.0,1.0,,1.0,
1679636196082,99.0,,,,,,1.0,
1679636211269,97.0,,1.0,1.0,1.0,,,
1679636226518,99.0,,,,,,1.0,
1679636241785,99.0,,,,,,1.0,
1679636257049,99.0,,,,,,1.0,
1679636272289,99.0,,,,,,1.0,
1679636287716,96.0,,1.0,1.0,1.0,,1.0,
1679636302945,97.0,,,,1.0,,2.0,
1679636318202,99.0,,,,,,1.0,
1679636333445,99.0,,,,,,1.0,
1679636348678,99.0,,,,,,1.0,
1679636363900,99.0,,,,,,1.0,
1679636379174,97.0,,1.0,1.0,1.0,,,
1679636394413,99.0,,,,,,1.0,
1679636409677,98.0,,,,,,2.0,
1679636425352,99.0,,,,,,1.0,
1679636440612,99.0,,,,,,1.0,
1679636455905,99.0,,,,,,1.0,
1679636471158,99.0,,,,,,1.0,
1679636486426,99.0,,,,,,1.0,
1679636501676,99.0,,,,,,1.0,
1679636516982,99.0,,,,,,1.0,
1679636532235,99.0,,,,,,1.0,
1679636547481,99.0,,,,,,1.0,
1679636562714,99.0,,,,,,1.0,
1679636577949,99.0,,,,,,1.0,
1679636593168,99.0,,,,,,1.0,
1679636608418,96.0,,1.0,1.0,1.0,,1.0,
1679636623745,,100.0,,,,,,
1679636623790,96.0,,,,1.0,,2.0,
1679636640228,87.0,,1.0,1.0,7.0,,1.0,
1679636655494,92.0,,1.0,1.0,4.0,,1.0,
1679636670677,,100.0,,,,,,
1679636670731,98.0,,,,1.0,,1.0,
1679636685988,99.0,,,,,,1.0,
1679636701209,99.0,,,,,,1.0,
1679636716398,99.0,,,,,,1.0,
1679636727373,99.0,,,,,,1.0,
1679636742624,95.0,,1.0,1.0,2.0,,1.0,
1679636757882,99.0,,,,,,1.0,
1679636773108,99.0,,,,,,1.0,
1679636788343,99.0,,,,,,1.0,
1679636803724,99.0,,,,,,1.0,
1679636820214,99.0,,,,,,1.0,
1679636835462,99.0,,,,,,1.0,
1679636850642,99.0,,,,,,1.0,
1679636865837,99.0,,,,,,1.0,
1679636881056,99.0,,,,,,1.0,
1679636896291,99.0,,,,,,1.0,
1679636911510,99.0,,,,,,1.0,
1679636926706,99.0,,,,,,1.0,
1679636941945,98.0,,,,1.0,,1.0,
1679636957146,99.0,,,,,,1.0,
1679636972346,99.0,,,,,,1.0,
1679636987575,99.0,,,,,,1.0,
1679637002765,99.0,,,,,,1.0,
1679637017976,99.0,,,,,,1.0,
1679637033185,99.0,,,,,,1.0,
1679637048346,99.0,,,,,,1.0,
1679637063628,99.0,,,,,,1.0,
1679637078857,99.0,,,,,,1.0,
1679637094117,99.0,,,,,,1.0,
1679637109331,99.0,,,,,,1.0,
1679637124546,99.0,,,,,,1.0,
1679637139777,99.0,,,,,,1.0,
1679637154970,99.0,,,,,,1.0,
1679637170178,99.0,,,,,,1.0,
1679637182477,99.0,,,,,,1.0,
1679637190162,96.0,,1.0,1.0,1.0,,1.0,
1679637206926,99.0,,,,,,1.0,
1679637222131,79.0,,4.0,4.0,9.0,,2.0,
1679637237386,,100.0,,,,,,
1679637237432,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679637252676,99.0,,,,,,1.0,
1679637267869,99.0,,,,,,1.0,
1679637283075,97.0,,,,1.0,,2.0,
1679637298329,99.0,,,,,,1.0,
1679637313532,99.0,,,,,,1.0,
1679637328742,99.0,,,,,,1.0,
1679637343939,99.0,,,,,,1.0,
1679637360204,99.0,,,,,,1.0,
1679637377044,99.0,,,,,,1.0,
1679637395038,99.0,,,,,,1.0,
1679637411027,96.0,,1.0,1.0,1.0,,1.0,
1679637427981,99.0,,,,,,1.0,
1679637443173,99.0,,,,,,1.0,
1679637458355,99.0,,,,,,1.0,
1679637473518,98.0,,,,,,2.0,
1679637488729,78.0,,3.0,3.0,12.0,,2.0,
1679637503932,97.0,,1.0,1.0,1.0,,,
1679637519161,99.0,,,,,,1.0,
1679637534391,99.0,,,,,,1.0,
1679637549601,99.0,,,,,,1.0,
1679637564806,99.0,,,,,,1.0,
1679637580010,97.0,,1.0,1.0,1.0,,1.0,
1679637595214,98.0,,,,1.0,,1.0,
1679637610417,99.0,,,,,,1.0,
1679637625636,99.0,,,,,,1.0,
1679637641687,99.0,,,,,,1.0,
1679637656914,98.0,,,,1.0,,1.0,
1679637672109,98.0,,,,,,2.0,
1679637687334,99.0,,,,,,1.0,
1679637702514,64.0,,4.0,4.0,20.0,1.0,1.0,
1679637717770,43.0,,4.0,4.0,32.0,1.0,1.0,
1679637732992,98.0,,,,1.0,,1.0,
1679637748210,97.0,,1.0,1.0,,,2.0,
1679637763411,99.0,,,,,,1.0,
1679637780167,99.0,,,,,,1.0,
1679637785763,99.0,,,,,,1.0,
1679637794684,96.0,,1.0,1.0,1.0,,1.0,
1679638275397,100.0,,,,,,,
1679638287562,100.0,,,,,,,
1679638314684,100.0,,,,,,,
1679638329898,99.0,,,,,,1.0,
1679638345142,99.0,,,,,,1.0,
1679638360395,99.0,,,,,,1.0,
1679638375621,99.0,,,,,,1.0,
1679638390843,99.0,,,,,,1.0,
1679638406044,99.0,,,,,,1.0,
1679638421273,99.0,,,,,,1.0,
1679638436492,98.0,,,,1.0,,1.0,
1679638451696,99.0,,,,,,1.0,
1679638466924,99.0,,,,,,1.0,
1679638482113,97.0,,1.0,1.0,1.0,,,
1679638497345,98.0,,,,1.0,,1.0,
1679638512573,99.0,,,,,,1.0,
1679638527763,98.0,,,,,,2.0,
1679638543272,98.0,,,,1.0,,1.0,
1679638560170,99.0,,,,,,1.0,
1679638575383,98.0,,,,1.0,,1.0,
1679638590599,99.0,,,,,,1.0,
1679638605822,99.0,,,,,,1.0,
1679638621035,98.0,,,,,,2.0,
1679638636236,96.0,,1.0,1.0,1.0,,1.0,
1679639426637,100.0,,,,,,,
1679639438683,100.0,,,,,,,
1679639474507,,100.0,,,,,,
1679639474538,52.0,,5.0,5.0,33.0,1.0,1.0,
1679639489743,73.0,,6.0,6.0,7.0,5.0,2.0,
1679639504965,76.0,,6.0,6.0,4.0,11.0,2.0,
1679639521741,98.0,,,,,1.0,1.0,
1679639536981,98.0,,,,,,2.0,
1679639552157,96.0,,1.0,1.0,1.0,1.0,1.0,
1679639567304,99.0,,,,,,1.0,
1679639582560,,100.0,,,,,,
1679639582616,96.0,,1.0,1.0,,1.0,2.0,
1679639597842,99.0,,,,,,1.0,
1679639613049,99.0,,,,,,1.0,
1679639628282,99.0,,,,,,1.0,
1679639643544,99.0,,,,,,1.0,
1679639658770,99.0,,,,,,1.0,
1679639674023,80.0,,1.0,1.0,13.0,,2.0,
1679639689227,99.0,,,,,,1.0,
1679639704431,99.0,,,,,,1.0,
1679639721115,99.0,,,,,,1.0,
1679639736316,99.0,,,,,,1.0,
1679639751540,96.0,,1.0,1.0,2.0,,1.0,
1679639766812,99.0,,,,,,1.0,
1679639782031,96.0,,1.0,1.0,2.0,,,
1679639789275,,100.0,,,,,,
1679639789321,97.0,,1.0,1.0,,,2.0,
1679639805485,99.0,,,,,,1.0,
1679639820162,97.0,,1.0,1.0,,,2.0,
1679639835374,99.0,,,,,,1.0,
1679639850494,98.0,,1.0,1.0,,,1.0,
1679639865731,97.0,,1.0,1.0,,1.0,1.0,
1679639880946,,100.0,,,,,,
1679639880988,63.0,,17.0,17.0,4.0,12.0,2.0,
1679639896113,,100.0,,,,,,
1679639896136,38.0,,36.0,36.0,6.0,12.0,2.0,2.0
1679639911277,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679639926447,65.0,,22.0,22.0,5.0,3.0,2.0,
1679639941652,55.0,,18.0,18.0,11.0,4.0,3.0,
1679639956809,35.0,,28.0,28.0,15.0,6.0,2.0,
1679639972033,49.0,,19.0,19.0,16.0,4.0,2.0,
1679639987235,54.0,,16.0,16.0,13.0,6.0,1.0,
1679640002411,98.0,,1.0,1.0,,,1.0,
1679640018594,96.0,,1.0,1.0,1.0,,2.0,
1679640032963,97.0,,,,1.0,,2.0,
1679640048119,86.0,,2.0,2.0,5.0,1.0,2.0,
1679640063272,98.0,,,,1.0,,1.0,
1679640078512,60.0,,11.0,11.0,18.0,2.0,3.0,
1679640093740,100.0,,,,,,,
1679640108967,99.0,,,,,,1.0,
1679640124179,83.0,,7.0,7.0,5.0,1.0,1.0,
1679640139410,98.0,,,,1.0,,1.0,
1679640154648,35.0,,15.0,15.0,30.0,2.0,2.0,
1679640169834,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640185038,57.0,,10.0,10.0,15.0,2.0,3.0,
1679640200277,30.0,,28.0,28.0,12.0,17.0,2.0,1.0
1679640215552,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640230777,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640245964,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640261168,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640276670,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640291862,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640307047,27.0,,23.0,23.0,23.0,8.0,1.0,1.0
1679640322256,56.0,,11.0,11.0,21.0,2.0,2.0,
1679640337398,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640352626,,100.0,,,,,,
1679640352669,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640367886,97.0,,,,1.0,,2.0,
1679640383125,99.0,,,,,,1.0,
1679640398365,99.0,,,,,,1.0,
1679640413848,96.0,,1.0,1.0,1.0,,1.0,
1679640428843,97.0,,,,1.0,,2.0,
1679640444127,,100.0,,,,,,
1679640444166,97.0,,,,1.0,,1.0,
1679640459451,,100.0,,,,,,
1679640459495,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640474785,6.0,,1.0,1.0,89.0,,1.0,
1679640490014,99.0,,,,,,1.0,
1679640505258,99.0,,,,,,1.0,
1679640520523,93.0,,,,6.0,,1.0,
1679640535781,5.0,,8.0,8.0,80.0,,1.0,
1679640551046,2.0,,2.0,2.0,91.0,,2.0,
1679640566317,1.0,,,,95.0,,1.0,
1679640581542,97.0,,,,1.0,,2.0,
1679640596774,99.0,,,,,,1.0,
1679640607645,99.0,,,,,,1.0,
1679640622862,99.0,,,,,,1.0,
1679640638123,57.0,,12.0,12.0,17.0,1.0,2.0,
1679640653407,81.0,,1.0,1.0,11.0,,1.0,
1679640669018,99.0,,,,,,1.0,
1679640681142,97.0,,,,1.0,,2.0,
1679640696304,,100.0,,,,,,
1679640696333,39.0,,27.0,27.0,14.0,4.0,3.0,
1679640701531,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640706713,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640711869,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640727009,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640734320,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640739475,,100.0,,,,,,
1679640739497,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640745394,,100.0,,,,,,
1679640745435,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640750644,1.0,,91.0,91.0,2.0,2.0,1.0,1.0
1679640765812,,100.0,,,,,,
