timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,RUNNING,WALKING,TILTING
1682073672844,100.0,,,,,,,
1682073688946,100.0,,,,,,,
1682073705029,100.0,,,,,,,
1682073721101,100.0,,,,,,,
1682073737162,100.0,,,,,,,
1682073753225,100.0,,,,,,,
1682073769316,100.0,,,,,,,
1682073785376,100.0,,,,,,,
1682073801437,100.0,,,,,,,
1682073817494,100.0,,,,,,,
1682073833574,100.0,,,,,,,
1682073851608,100.0,,,,,,,
1682073867677,100.0,,,,,,,
1682073883742,100.0,,,,,,,
1682073899792,100.0,,,,,,,
1682073915871,100.0,,,,,,,
1682073933256,100.0,,,,,,,
1682073949337,100.0,,,,,,,
1682073965379,100.0,,,,,,,
1682073981436,100.0,,,,,,,
1682073997528,100.0,,,,,,,
1682074013599,100.0,,,,,,,
1682074029680,100.0,,,,,,,
1682074045756,100.0,,,,,,,
1682074061808,100.0,,,,,,,
1682074077870,100.0,,,,,,,
1682074093936,100.0,,,,,,,
1682074110005,100.0,,,,,,,
1682074126057,100.0,,,,,,,
1682074307215,,77.0,14.0,8.0,2.0,,2.0,
1682074418397,100.0,,,,,,,
1682074418476,54.0,38.0,8.0,,,,,
1682074439565,100.0,,,,,,,
1682074454573,46.0,8.0,38.0,,8.0,8.0,,
1682074463686,100.0,,,,,,,
1682074479758,100.0,,,,,,,
1682074495832,6.0,50.0,44.0,,,,,
1682074502641,15.0,85.0,,,,,,
1682074519046,100.0,,,,,,,
1682074534808,100.0,,,,,,,
1682074550886,100.0,,,,,,,
1682074566964,100.0,,,,,,,
1682074583053,54.0,43.0,4.0,,,,,
1682074599150,4.0,93.0,2.0,2.0,,,,
1682074615224,85.0,,15.0,,,,,
1682074631321,39.0,56.0,,4.0,2.0,,2.0,
1682074647411,,27.0,4.0,4.0,66.0,,66.0,
1682074663504,,,,,100.0,,100.0,
1682074680000,,,8.0,8.0,85.0,,85.0,
1682074696086,,,,8.0,92.0,,92.0,
1682074712170,,,,,100.0,,100.0,
1682074729557,,,,,100.0,,100.0,
1682074745643,,,,,100.0,,100.0,
1682074761720,,,,,100.0,,100.0,
1682074777780,,,,,100.0,,100.0,
1682074795848,,,,23.0,77.0,,77.0,
1682074811899,,,,,100.0,,100.0,
1682074827348,,,,,100.0,,100.0,
1682074842401,15.0,46.0,31.0,8.0,,,,
1682074857430,6.0,39.0,35.0,6.0,16.0,2.0,14.0,
1682074873488,,,8.0,,92.0,,92.0,
1682074889564,,,,,100.0,,100.0,
1682074905641,,8.0,,38.0,54.0,,54.0,
1682074921718,,,,,100.0,,100.0,
1682074937813,,,,,100.0,,100.0,
1682074955421,,,,,100.0,,100.0,
1682074972357,20.0,35.0,47.0,,,,,
1682074972419,100.0,,,,,,,
1682074989377,8.0,38.0,54.0,,,,,
1682075006396,,23.0,50.0,8.0,19.0,,19.0,
1682075022513,,8.0,,8.0,85.0,,85.0,
1682075040459,,38.0,23.0,38.0,,,,
1682075056606,,64.0,19.0,17.0,,,,
1682075072666,4.0,37.0,21.0,6.0,33.0,,33.0,
1682075088768,2.0,60.0,31.0,8.0,,,,
1682075104830,23.0,43.0,35.0,,,,,
1682075120909,29.0,41.0,29.0,,,,,
1682075136962,12.0,35.0,54.0,,,,,
1682075137000,100.0,,,,,,,
1682075153046,19.0,42.0,31.0,8.0,,,,
1682075169101,35.0,25.0,40.0,,,,,
1682075185195,,,100.0,,,,,
1682075201200,,8.0,92.0,,,,,
1682075217268,,8.0,92.0,,,,,
1682075233758,,8.0,92.0,,,,,
1682075249371,23.0,15.0,62.0,,,,,
1682075266352,15.0,23.0,62.0,,,,,
1682075282396,46.0,23.0,31.0,,,,,
1682075298440,40.0,23.0,37.0,,,,,
1682075314490,,23.0,77.0,,,,,
1682075332423,,23.0,77.0,,,,,
1682075332493,100.0,,,,,,,
1682075348559,,,100.0,,,,,
1682075356006,,,,,,,,100.0
1682075356058,,54.0,38.0,8.0,,,,
1682075372133,,56.0,34.0,10.0,,,,
1682075390146,,85.0,15.0,,,,,
1682075404862,14.0,41.0,15.0,17.0,14.0,,14.0,
1682075420917,,31.0,54.0,8.0,8.0,,8.0,
1682075436995,62.0,8.0,31.0,,,,,
1682075453071,62.0,8.0,31.0,,,,,
1682075469156,,,100.0,,,,,
1682075485368,,23.0,77.0,,,,,
1682075501455,,60.0,27.0,14.0,,,,
1682075517488,,69.0,31.0,,,,,
1682075533545,2.0,60.0,33.0,4.0,2.0,,2.0,
1682075549634,,38.0,62.0,,,,,
1682075565686,31.0,31.0,38.0,,,,,
1682075577067,,,,,,,,100.0
1682075577131,,77.0,23.0,,,,,
1682075593243,,,,,100.0,,100.0,
1682075609351,,,,15.0,85.0,,85.0,
1682075625450,,,,,100.0,,100.0,
1682075641558,,,,,100.0,,100.0,
1682075657646,,8.0,,15.0,77.0,,77.0,
1682075673739,,8.0,,8.0,85.0,,85.0,
1682075695752,,,,,100.0,,100.0,
1682075712235,,27.0,2.0,6.0,66.0,,66.0,
1682075728315,,77.0,14.0,6.0,4.0,,4.0,
1682075744359,85.0,,15.0,,,,,
1682075760408,38.0,38.0,23.0,,,,,
1682075776557,62.0,8.0,31.0,,,,,
1682075792630,39.0,26.0,35.0,,,,,
1682075808727,46.0,31.0,23.0,,,,,
1682075824819,,69.0,31.0,,,,,
1682075841559,17.0,39.0,19.0,19.0,6.0,,6.0,
1682075856991,,38.0,62.0,,,,,
1682075857035,100.0,,,,,,,
1682075873114,16.0,58.0,27.0,,,,,
1682075889202,,,100.0,,,,,
1682075905241,,23.0,77.0,,,,,
1682075921322,8.0,43.0,50.0,,,,,
1682075937379,,46.0,54.0,,,,,
1682075953471,,15.0,38.0,46.0,,,,
1682075969521,,8.0,92.0,,,,,
1682075987403,,39.0,54.0,4.0,4.0,,4.0,
1682076003483,,8.0,92.0,,,,,
1682076019524,77.0,,23.0,,,,,
1682076035584,62.0,38.0,,,,,,
1682076051688,15.0,15.0,69.0,,,,,
1682076051760,100.0,,,,,,,
1682076067812,,31.0,69.0,,,,,
1682076083916,,,100.0,,,,,
1682076101324,,31.0,69.0,,,,,
1682076117367,,15.0,85.0,,,,,
1682076133444,15.0,,85.0,,,,,
1682076149532,42.0,31.0,27.0,,,,,
1682076165574,77.0,,23.0,,,,,
1682076181613,85.0,8.0,8.0,,,,,
1682076197660,6.0,58.0,25.0,12.0,,,,
1682076213743,,15.0,85.0,,,,,
1682076229787,,23.0,77.0,,,,,
1682076249035,,,100.0,,,,,
1682076265083,,,92.0,,8.0,,8.0,
1682076281381,,,100.0,,,,,
1682076297443,31.0,18.0,51.0,,,,,
1682076308015,,,,,,,,100.0
1682076308116,,85.0,8.0,8.0,,,,
1682076326398,,,,8.0,92.0,,92.0,
1682076342488,,23.0,,8.0,69.0,,69.0,
1682076359738,,46.0,46.0,8.0,,,,
1682076359785,100.0,,,,,,,
1682076375874,8.0,54.0,31.0,8.0,,,,
1682076391938,2.0,56.0,37.0,4.0,2.0,2.0,,
1682076408404,,31.0,,23.0,46.0,,46.0,
1682076424511,,15.0,,31.0,54.0,,54.0,
1682076440575,,8.0,8.0,23.0,62.0,,62.0,
1682076452733,,8.0,15.0,8.0,69.0,,69.0,
1682076468755,,,8.0,8.0,85.0,,85.0,
1682076484837,,46.0,27.0,12.0,15.0,,15.0,
1682076500904,,64.0,17.0,12.0,8.0,,8.0,
1682076517257,2.0,39.0,37.0,6.0,17.0,,17.0,
1682076533319,,27.0,12.0,12.0,50.0,,50.0,
1682076549382,100.0,,,,,,,
1682076565452,,15.0,,,85.0,,85.0,
1682076582415,,15.0,31.0,16.0,39.0,,39.0,
1682076600058,,8.0,15.0,23.0,54.0,,54.0,
1682076616156,,,,,100.0,,100.0,
1682076632233,,,,,100.0,,100.0,
1682076648310,,,,,100.0,,100.0,
1682076664329,,,,,100.0,,100.0,
1682076680728,,,,,100.0,,100.0,
1682076696784,,,31.0,,69.0,,69.0,
1682076712859,,,,,100.0,,100.0,
1682076729021,,,,,100.0,,100.0,
1682076745152,,,,,100.0,,100.0,
1682076761251,,,,,100.0,,100.0,
1682076777324,,,,,100.0,,100.0,
1682076793410,,,,,100.0,,100.0,
1682076809497,,,,,100.0,,100.0,
1682076825593,,,,,100.0,,100.0,
1682076841660,,,,,100.0,,100.0,
1682076857725,,31.0,69.0,,,,,
1682076857756,100.0,,,,,,,
1682076873821,,38.0,54.0,8.0,,,,
1682076889907,2.0,62.0,16.0,15.0,6.0,,6.0,
1682076905988,4.0,31.0,43.0,15.0,8.0,,8.0,
1682076922073,29.0,46.0,12.0,13.0,,,,
1682076938138,25.0,73.0,,2.0,,,,
1682076954225,100.0,,,,,,,
1682076970310,73.0,25.0,2.0,,,,,
1682076986604,100.0,,,,,,,
1682077002644,62.0,35.0,2.0,2.0,,,,
1682077018709,,50.0,11.0,28.0,6.0,,6.0,
1682077034821,100.0,,,,,,,
1682077050903,54.0,31.0,15.0,,,,,
1682077066993,49.0,39.0,12.0,,,,,
1682077083091,8.0,52.0,8.0,4.0,29.0,2.0,27.0,
1682077099203,,,,,100.0,,100.0,
1682077115247,,31.0,,8.0,62.0,,62.0,
1682077131331,,,,,100.0,,100.0,
1682077147416,,,,,100.0,,100.0,
1682077163495,,23.0,,8.0,69.0,,69.0,
1682077179570,,,,,100.0,,100.0,
1682077197173,,,15.0,15.0,69.0,,69.0,
1682077214836,,,8.0,15.0,77.0,,77.0,
1682077230925,6.0,62.0,6.0,6.0,21.0,2.0,19.0,
1682077247029,8.0,8.0,85.0,,,,,
1682077247082,100.0,,,,,,,
1682077263902,,77.0,8.0,15.0,,,,
1682077278923,23.0,15.0,62.0,,,,,
1682077293966,77.0,23.0,,,,,,
1682077308970,,23.0,8.0,54.0,15.0,,15.0,
1682077324043,,,,15.0,85.0,,85.0,
1682077339055,,27.0,8.0,12.0,54.0,,54.0,
1682077355132,62.0,38.0,,,,,,
1682077369098,,100.0,,,,,,
1682077385216,92.0,,8.0,,,,,
1682077398536,,50.0,50.0,,,,,
1682077398576,100.0,,,,,,,
1682077413629,,46.0,54.0,,,,,
1682077429844,,37.0,16.0,25.0,23.0,,23.0,
1682077447368,,23.0,8.0,69.0,,,,
1682077463458,,8.0,,92.0,,,,
1682077479492,,8.0,,85.0,8.0,,8.0,
1682077496331,,,8.0,92.0,,,,
1682077512404,,,15.0,85.0,,,,
1682077528503,,8.0,,31.0,62.0,,62.0,
1682077544617,,38.0,,62.0,,,,
1682077560715,,15.0,8.0,77.0,,,,
1682077576799,,23.0,,69.0,8.0,,8.0,
1682077594345,,8.0,15.0,77.0,,,,
1682077612402,,8.0,15.0,77.0,,,,
1682077629362,,,15.0,85.0,,,,
1682077646337,,,8.0,92.0,,,,
1682077662429,,27.0,4.0,66.0,4.0,,4.0,
1682077679398,12.0,62.0,8.0,19.0,,,,
1682077696332,69.0,23.0,8.0,,,,,
1682077713317,,8.0,,92.0,,,,
1682077730344,,15.0,15.0,69.0,,,,
1682077746439,,31.0,,62.0,8.0,,8.0,
1682077763883,8.0,54.0,38.0,,,,,
1682077779963,35.0,44.0,21.0,,,,,
1682077796053,100.0,,,,,,,
1682077812414,,,15.0,85.0,,,,
1682077827206,,8.0,,62.0,31.0,8.0,23.0,
1682077842281,,31.0,,54.0,15.0,,15.0,
1682077857305,,15.0,8.0,8.0,69.0,,69.0,
1682077873387,,31.0,15.0,31.0,23.0,,23.0,
1682077889450,,,,62.0,39.0,8.0,31.0,
1682077907402,,50.0,,18.0,33.0,,33.0,
1682107986740,100.0,,,,,,,
1682071235109,100.0,,,,,,,
1682035200070,,23.0,8.0,8.0,62.0,,62.0,
1682035216198,100.0,,,,,,,
1682035232284,100.0,,,,,,,
1682035248322,100.0,,,,,,,
1682035264370,,85.0,,15.0,,,,
1682035280401,6.0,64.0,31.0,,,,,
1682035296436,4.0,85.0,10.0,,2.0,,2.0,
1682035312494,13.0,58.0,29.0,,,,,
1682035329332,4.0,81.0,16.0,,,,,
1682035345380,,79.0,21.0,,,,,
1682035363348,15.0,62.0,23.0,,,,,
1682035377600,33.0,48.0,19.0,,,,,
1682035393638,6.0,64.0,29.0,2.0,,,,
1682035409680,29.0,46.0,23.0,2.0,,,,
1682035425720,17.0,50.0,33.0,,,,,
1682035443533,,100.0,,,,,,
1682035459569,54.0,15.0,31.0,,,,,
1682035475632,85.0,8.0,8.0,,,,,
1682035491674,62.0,15.0,23.0,,,,,
1682035507764,23.0,50.0,17.0,10.0,,,,
1682035523832,15.0,69.0,15.0,,,,,
1682035539877,16.0,52.0,33.0,,,,,
1682035557654,100.0,,,,,,,
1682035573716,100.0,,,,,,,
1682035589806,77.0,15.0,8.0,,,,,
1682035605839,92.0,8.0,,,,,,
1682035621884,100.0,,,,,,,
1682035637968,54.0,25.0,17.0,,4.0,,4.0,
1682035654016,85.0,15.0,,,,,,
1682035670101,43.0,39.0,4.0,12.0,4.0,,4.0,
1682035686154,48.0,16.0,4.0,8.0,25.0,,25.0,
1682035702235,100.0,,,,,,,
1682035718330,100.0,,,,,,,
1682035734406,100.0,,,,,,,
1682035750499,100.0,,,,,,,
1682035766589,100.0,,,,,,,
1682035782654,100.0,,,,,,,
1682035798716,100.0,,,,,,,
1682035814787,100.0,,,,,,,
1682035830845,100.0,,,,,,,
1682035846916,100.0,,,,,,,
1682035862982,100.0,,,,,,,
1682035879036,100.0,,,,,,,
1682035895108,100.0,,,,,,,
1682035911174,100.0,,,,,,,
1682035927244,100.0,,,,,,,
1682035943329,100.0,,,,,,,
1682035960398,100.0,,,,,,,
1682035976456,100.0,,,,,,,
1682035992512,100.0,,,,,,,
1682036008585,100.0,,,,,,,
1682036024650,100.0,,,,,,,
1682036040720,100.0,,,,,,,
1682036220875,100.0,,,,,,,
1682037467632,,,,,100.0,,100.0,
1682037486710,,,,,100.0,,100.0,
1682037502800,,,,,100.0,,100.0,
1682037518901,,,,8.0,92.0,,92.0,
1682037535020,,,,,100.0,,100.0,
1682037551085,,,,8.0,92.0,,92.0,
1682037567158,,,,,100.0,,100.0,
1682037583223,,,,,100.0,,100.0,
1682037599305,,,,,100.0,,100.0,
1682037615380,,,,,100.0,,100.0,
1682037631467,,,,,100.0,,100.0,
1682037647533,,,,,100.0,,100.0,
1682037663612,,,,,100.0,,100.0,
1682037679677,,,,,100.0,,100.0,
1682037695761,,,,,100.0,,100.0,
1682037711806,,,,,100.0,,100.0,
1682037724459,100.0,,,,,,,
1682037740529,,15.0,15.0,,69.0,,69.0,
1682037756627,,,,,100.0,,100.0,
1682037772708,,,,,100.0,,100.0,
1682037788802,,,,,100.0,,100.0,
1682037805696,,,,,100.0,,100.0,
1682037822312,,,,,100.0,,100.0,
1682037838377,,,,,100.0,,100.0,
1682037862713,,,,,100.0,,100.0,
1682037879720,,,,,100.0,,100.0,
1682037896696,,,,,100.0,,100.0,
1682037912793,,,,,100.0,,100.0,
1682037929765,,,,,100.0,,100.0,
1682037945834,,,,,100.0,,100.0,
1682037961913,,,,,100.0,,100.0,
1682037977994,,,,,100.0,,100.0,
1682037995697,,,,,100.0,,100.0,
1682038012711,,,,,100.0,,100.0,
1682038030699,,,,,100.0,,100.0,
1682038048738,,,,,100.0,,100.0,
1682038066712,,8.0,,,92.0,,92.0,
1682038082788,,,,,100.0,,100.0,
1682038098839,,,,,100.0,,100.0,
1682038114906,4.0,50.0,35.0,8.0,4.0,4.0,,
1682038130998,100.0,,,,,,,
1682038148706,66.0,31.0,4.0,,,,,
1682038164856,,,,,100.0,,100.0,
1682038181764,,,,,100.0,,100.0,
1682038198703,,,,,100.0,,100.0,
1682038214769,,8.0,,,92.0,,92.0,
1682038230829,,23.0,54.0,23.0,,,,
1682038230866,100.0,,,,,,,
1682038246938,,38.0,46.0,15.0,,,,
1682038263922,21.0,52.0,23.0,4.0,,,,
1682038281048,6.0,64.0,25.0,6.0,,,,
1682038297094,,54.0,31.0,15.0,,,,
1682038313181,54.0,15.0,31.0,,,,,
1682038329228,8.0,92.0,,,,,,
1682038345306,,,,,100.0,,100.0,
1682038361687,,,,,100.0,,100.0,
1682038378703,,,,,100.0,,100.0,
1682038395764,,,,,100.0,,100.0,
1682038412102,,,,,100.0,,100.0,
1682038429746,,,,,100.0,,100.0,
1682038447708,,,,,100.0,,100.0,
1682038464693,,,,8.0,92.0,,92.0,
1682038482718,,,,,100.0,,100.0,
1682038499722,,,,,100.0,,100.0,
1682038515792,,,,,100.0,,100.0,
1682038531894,,,,,100.0,,100.0,
1682038548702,,,,,100.0,,100.0,
1682038565814,,,,,100.0,,100.0,
1682038582692,,33.0,,4.0,64.0,,64.0,
1682038598734,17.0,39.0,8.0,29.0,8.0,,8.0,
1682038614810,,69.0,31.0,,,,,
1682038630878,,69.0,23.0,8.0,,,,
1682038646944,31.0,52.0,17.0,,,,,
1682038663044,15.0,56.0,23.0,2.0,4.0,,4.0,
1682038679123,8.0,31.0,62.0,,,,,
1682038679166,100.0,,,,,,,
1682038695199,92.0,,8.0,,,,,
1682038711273,62.0,38.0,,,,,,
1682038727686,77.0,,23.0,,,,,
1682038743748,100.0,,,,,,,
1682038759781,46.0,23.0,27.0,,4.0,4.0,,
1682038775852,85.0,,15.0,,,,,
1682038791896,100.0,,,,,,,
1682038808892,69.0,,31.0,,,,,
1682038824021,100.0,,,,,,,
1682038840120,100.0,,,,,,,
1682038856202,77.0,,23.0,,,,,
1682038872300,,8.0,38.0,54.0,,,,
1682038888462,,,,46.0,54.0,,54.0,
1682038905258,,38.0,,,62.0,,62.0,
1682038921314,100.0,,,,,,,
1682038937423,49.0,33.0,5.0,13.0,,,,
1682038953446,92.0,,8.0,,,,,
1682038969509,100.0,,,,,,,
1682038985591,46.0,23.0,12.0,4.0,16.0,,16.0,
1682039001697,62.0,31.0,8.0,,,,,
1682039018404,,58.0,8.0,4.0,31.0,2.0,29.0,
1682039036239,,54.0,46.0,,,,,
1682039052358,100.0,,,,,,,
1682039068441,,50.0,50.0,,,,,
1682039068484,100.0,,,,,,,
1682039084551,100.0,,,,,,,
1682039100616,31.0,62.0,8.0,,,,,
1682039116703,66.0,35.0,,,,,,
1682039132778,100.0,,,,,,,
1682039148842,100.0,,,,,,,
1682039164919,50.0,31.0,16.0,4.0,,,,
1682039180986,100.0,,,,,,,
1682039197055,100.0,,,,,,,
1682039213131,100.0,,,,,,,
1682039229204,100.0,,,,,,,
1682039245316,100.0,,,,,,,
1682039261461,100.0,,,,,,,
1682039277518,100.0,,,,,,,
1682039293604,100.0,,,,,,,
1682039309662,100.0,,,,,,,
1682039327679,100.0,,,,,,,
1682039343749,100.0,,,,,,,
1682039359818,100.0,,,,,,,
1682039375889,100.0,,,,,,,
1682039391952,100.0,,,,,,,
1682039409219,100.0,,,,,,,
1682039425298,100.0,,,,,,,
1682039441361,100.0,,,,,,,
1682039457417,100.0,,,,,,,
1682039473480,100.0,,,,,,,
1682039489540,100.0,,,,,,,
1682039505595,100.0,,,,,,,
1682039521661,100.0,,,,,,,
1682039537738,100.0,,,,,,,
1682039553802,100.0,,,,,,,
1682039569870,100.0,,,,,,,
1682039586424,100.0,,,,,,,
1682039602512,100.0,,,,,,,
1682039783552,100.0,,,,,,,
1682042499076,10.0,77.0,14.0,,,,,
1682042518494,100.0,,,,,,,
1682042534613,58.0,35.0,8.0,,,,,
1682042550727,15.0,15.0,69.0,,,,,
1682042550778,100.0,,,,,,,
1682042566849,100.0,,,,,,,
1682042582913,5.0,36.0,10.0,10.0,38.0,,38.0,
1682042598992,100.0,,,,,,,
1682042615077,100.0,,,,,,,
1682042631169,100.0,,,,,,,
1682042647272,100.0,,,,,,,
1682042663453,100.0,,,,,,,
1682042679551,100.0,,,,,,,
1682042695645,100.0,,,,,,,
1682042711719,100.0,,,,,,,
1682042727788,100.0,,,,,,,
1682042743885,100.0,,,,,,,
1682042759952,100.0,,,,,,,
1682042776016,100.0,,,,,,,
1682042792066,,23.0,15.0,46.0,15.0,,15.0,
1682042808103,,77.0,23.0,,,,,
1682042824179,77.0,,23.0,,,,,
1682042840265,38.0,15.0,46.0,,,,,
1682042856348,8.0,31.0,62.0,,,,,
1682042872391,77.0,8.0,15.0,,,,,
1682042888456,50.0,25.0,25.0,,,,,
1682042904524,46.0,23.0,31.0,,,,,
1682042920589,54.0,38.0,8.0,,,,,
1682042937736,23.0,42.0,31.0,4.0,,,,
1682042953803,29.0,52.0,19.0,,,,,
1682042969878,21.0,44.0,23.0,12.0,,,,
1682042985926,54.0,31.0,15.0,,,,,
1682043001994,46.0,15.0,38.0,,,,,
1682043018031,77.0,15.0,8.0,,,,,
1682043034076,69.0,,31.0,,,,,
1682043050113,85.0,8.0,8.0,,,,,
1682043066192,54.0,8.0,38.0,,,,,
1682043082266,100.0,,,,,,,
1682043098327,58.0,31.0,12.0,,,,,
1682043114941,92.0,,8.0,,,,,
1682043130984,62.0,,38.0,,,,,
1682043147019,100.0,,,,,,,
1682043164631,92.0,,8.0,,,,,
1682043180710,85.0,,15.0,,,,,
1682043196784,69.0,15.0,15.0,,,,,
1682043212874,54.0,8.0,38.0,,,,,
1682043228917,,100.0,,,,,,
1682043244960,8.0,69.0,23.0,,,,,
1682043262293,100.0,,,,,,,
1682043278337,77.0,8.0,15.0,,,,,
1682043294421,23.0,62.0,15.0,,,,,
1682043309104,,100.0,,,,,,
1682043325168,38.0,31.0,31.0,,,,,
1682043341254,100.0,,,,,,,
1682043357333,100.0,,,,,,,
1682043373407,100.0,,,,,,,
1682043389464,100.0,,,,,,,
1682043405519,100.0,,,,,,,
1682043422624,100.0,,,,,,,
1682043437716,100.0,,,,,,,
1682043454638,100.0,,,,,,,
1682043471645,100.0,,,,,,,
1682043487719,100.0,,,,,,,
1682043503794,100.0,,,,,,,
1682043519873,100.0,,,,,,,
1682043535946,100.0,,,,,,,
1682043552045,,50.0,8.0,19.0,12.0,,12.0,
1682043568122,85.0,15.0,,,,,,
1682043584208,100.0,,,,,,,
1682043600287,100.0,,,,,,,
1682043616356,100.0,,,,,,,
1682043632432,100.0,,,,,,,
1682043648497,100.0,,,,,,,
1682043664575,66.0,31.0,4.0,,,,,
1682043680674,100.0,,,,,,,
1682043696814,100.0,,,,,,,
1682043712896,100.0,,,,,,,
1682043728972,100.0,,,,,,,
1682043745074,100.0,,,,,,,
1682043761145,85.0,,15.0,,,,,
1682043777232,52.0,23.0,9.0,2.0,14.0,,14.0,
1682043793310,,69.0,4.0,,27.0,,27.0,
1682043809422,,,,,100.0,,100.0,
1682043825492,6.0,79.0,2.0,2.0,12.0,,12.0,
1682043841665,,,,,100.0,,100.0,
1682043856741,,23.0,28.0,5.0,45.0,,45.0,
1682043872826,,,,8.0,93.0,8.0,85.0,
1682043888917,,,,,100.0,,100.0,
1682043905008,,,,,100.0,,100.0,
1682043921966,,,,,100.0,,100.0,
1682043939442,,6.0,8.0,13.0,73.0,,73.0,
1682043955480,,54.0,23.0,23.0,,,,
1682043971561,10.0,52.0,39.0,,,,,
1682043987643,19.0,40.0,41.0,,,,,
1682043987683,100.0,,,,,,,
1682044003753,,85.0,15.0,,,,,
1682044020692,,,,,100.0,,100.0,
1682044038664,,,,,100.0,,100.0,
1682044054745,,,,,100.0,,100.0,
1682044071646,,,,,100.0,,100.0,
1682044088660,,,,,100.0,,100.0,
1682044104748,,8.0,31.0,,62.0,8.0,54.0,
1682044121135,,,8.0,15.0,77.0,,77.0,
1682044137204,,,,,100.0,,100.0,
1682044154663,,,,,100.0,,100.0,
1682044170688,,4.0,16.0,12.0,70.0,,70.0,
1682044186756,33.0,52.0,16.0,,,,,
1682044202851,,,8.0,15.0,77.0,,77.0,
1682044219301,,,54.0,46.0,,,,
1682044219337,100.0,,,,,,,
1682044233961,,62.0,31.0,8.0,,,,
1682044249084,,,,,100.0,,100.0,
1682044265155,,,,,100.0,,100.0,
1682044281228,,,,,100.0,,100.0,
1682044297312,35.0,39.0,,2.0,25.0,,25.0,
1682044314650,59.0,28.0,12.0,,2.0,2.0,,
1682044332750,6.0,75.0,10.0,4.0,6.0,,6.0,
1682044348866,,,,,100.0,,100.0,
1682044364961,,,,,100.0,,100.0,
1682044381049,,,,,100.0,,100.0,
1682044397103,,,,,100.0,,100.0,
1682044413204,,,,,100.0,,100.0,
1682044430315,100.0,,,,,,,
1682044446537,,15.0,8.0,23.0,54.0,,54.0,
1682044462441,,69.0,15.0,8.0,8.0,,8.0,
1682044478498,100.0,,,,,,,
1682044494544,,100.0,,,,,,
1682044511763,,92.0,8.0,,,,,
1682044527815,92.0,,8.0,,,,,
1682044543845,50.0,35.0,12.0,4.0,,,,
1682044559939,100.0,,,,,,,
1682044575998,69.0,27.0,4.0,,,,,
1682044592077,46.0,46.0,8.0,,,,,
1682044608118,14.0,75.0,12.0,,,,,
1682044624192,100.0,,,,,,,
1682044641757,77.0,15.0,8.0,,,,,
1682044657842,77.0,,23.0,,,,,
1682044673885,100.0,,,,,,,
1682044689957,25.0,64.0,10.0,2.0,,,,
1682044706028,,85.0,8.0,8.0,,,,
1682044722102,,92.0,,8.0,,,,
1682044738175,,62.0,38.0,,,,,
1682044754245,100.0,,,,,,,
1682044770310,2.0,65.0,17.0,14.0,2.0,2.0,,
1682044786387,10.0,81.0,8.0,2.0,,,,
1682044803420,27.0,62.0,6.0,6.0,,,,
1682044819512,62.0,31.0,8.0,,,,,
1682044835600,20.0,58.0,23.0,,,,,
1682044851648,29.0,60.0,10.0,,2.0,,2.0,
1682044867730,8.0,85.0,8.0,,,,,
1682044883837,92.0,8.0,,,,,,
1682044899866,100.0,,,,,,,
1682044913080,8.0,46.0,31.0,15.0,,,,
1682044929174,,23.0,8.0,8.0,62.0,,62.0,
1682044945281,100.0,,,,,,,
1682044962104,92.0,8.0,,,,,,
1682044978250,,50.0,4.0,29.0,8.0,,8.0,
1682044994322,,62.0,15.0,23.0,,,,
1682045010388,54.0,38.0,8.0,,,,,
1682045026444,54.0,38.0,8.0,,,,,
1682045044578,,,100.0,,,,,
1682045044649,100.0,,,,,,,
1682045060715,,,100.0,,,,,
1682045076780,,39.0,58.0,4.0,,,,
1682045092878,,,100.0,,,,,
1682045108913,,,100.0,,,,,
1682045125006,,,100.0,,,,,
1682045141035,,,100.0,,,,,
1682045157112,48.0,3.0,49.0,,,,,
1682045173193,100.0,,,,,,,
1682045189239,85.0,,15.0,,,,,
1682045205320,64.0,21.0,15.0,,,,,
1682045221404,,,100.0,,,,,
1682045237481,100.0,,,,,,,
1682045253561,100.0,,,,,,,
1682045269617,100.0,,,,,,,
1682045285676,100.0,,,,,,,
1682045301753,,,100.0,,,,,
1682045301915,100.0,,,,,,,
1682045317991,69.0,,31.0,,,,,
1682045334056,100.0,,,,,,,
1682045350120,92.0,,8.0,,,,,
1682045351390,,,,,,,,100.0
1682045351430,100.0,,,,,,,
1682045367545,69.0,31.0,,,,,,
1682045383868,,8.0,92.0,,,,,
1682045399897,100.0,,,,,,,
1682045415979,,,100.0,,,,,
1682045432070,,8.0,92.0,,,,,
1682045448141,,,100.0,,,,,
1682045457546,,,,,,,,100.0
1682045457724,,,100.0,,,,,
1682045473801,,15.0,31.0,23.0,31.0,,31.0,
1682045490701,12.0,75.0,14.0,,,,,
1682045507625,,48.0,,4.0,48.0,,48.0,
1682045523713,,,,,100.0,,100.0,
1682045539820,,,,,100.0,,100.0,
1682045555912,,15.0,,,85.0,,85.0,
1682045574653,,15.0,,31.0,54.0,,54.0,
1682045591171,,,23.0,46.0,31.0,,31.0,
1682045605994,,47.0,35.0,12.0,8.0,,8.0,
1682045621004,100.0,,,,,,,
1682045637029,10.0,62.0,29.0,,,,,
1682045653465,100.0,,,,,,,
1682045670415,54.0,23.0,23.0,,,,,
1682045686505,,85.0,,15.0,,,,
1682045702588,8.0,25.0,19.0,12.0,37.0,,37.0,
