timestamp,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL,TILTING
1681357187923,1.0,23.0,2.0,9.0,9.0,,62.0,
1681357204426,,,,,,,,100.0
1681357204450,2.0,7.0,2.0,6.0,6.0,,80.0,
1681357224173,,,,,,,,100.0
1681357224197,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357241925,,,,,,,,100.0
1681357241965,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357259028,,,,,,,,100.0
1681357259054,,1.0,,1.0,1.0,,97.0,
1681357276227,2.0,3.0,1.0,11.0,11.0,,82.0,
1681357293186,,,,,,,,100.0
1681357293203,3.0,2.0,7.0,19.0,19.0,,68.0,
1681357310254,,,,,,,,100.0
1681357310284,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357328957,2.0,76.0,,5.0,5.0,,11.0,
1681357347884,,1.0,,,,,99.0,
1681357364819,,,,,,,,100.0
1681357364837,1.0,1.0,,,,,98.0,
1681357381838,,,,,,,,100.0
1681357381857,1.0,1.0,,1.0,1.0,,97.0,
1681357398942,1.0,1.0,,,,,98.0,
1681357417919,,,,,,,,100.0
1681357417952,2.0,20.0,4.0,12.0,12.0,,46.0,
1681357436021,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357453202,2.0,24.0,1.0,6.0,6.0,,45.0,
1681357470152,,,,,,,,100.0
1681357470172,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357487119,2.0,14.0,6.0,28.0,28.0,,44.0,
1681357504058,1.0,,,,,,99.0,
1681357521032,2.0,7.0,3.0,9.0,9.0,,77.0,
1681357537976,3.0,7.0,7.0,20.0,20.0,,62.0,
1681357554921,2.0,10.0,5.0,11.0,11.0,,70.0,
1681357572094,2.0,11.0,3.0,8.0,8.0,,74.0,
1681357589842,1.0,1.0,,,,,98.0,
1681357607794,1.0,1.0,,2.0,2.0,,96.0,
1681357624978,,,,,,,,100.0
1681357625015,2.0,2.0,6.0,11.0,11.0,,79.0,
1681357642907,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357660307,,,,,,,,100.0
1681357660334,2.0,32.0,1.0,7.0,7.0,,51.0,
1681357678834,2.0,2.0,,,,,96.0,
1681357695951,2.0,,,1.0,1.0,,97.0,
1681357713037,,,,,,,,100.0
1681357713065,2.0,14.0,11.0,29.0,29.0,1.0,38.0,
1681357730212,,,,,,,,100.0
1681357730237,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681357747323,,,,,,,,100.0
1681357747354,2.0,,,,,,98.0,
1681357772729,,2.0,,1.0,1.0,,96.0,
1681357789902,,1.0,,1.0,1.0,,97.0,
1681357806951,2.0,1.0,,1.0,1.0,,96.0,
1681357824124,1.0,1.0,,1.0,1.0,,96.0,
1681357841848,1.0,,,,,,99.0,
1681357858773,2.0,,,,,,98.0,
1681357875719,,,,,,,,100.0
1681357875740,2.0,1.0,,1.0,1.0,,96.0,
1681357892700,3.0,12.0,11.0,27.0,27.0,,44.0,
1681357909630,1.0,1.0,,,,,98.0,
1681357926584,1.0,1.0,,1.0,1.0,,97.0,
1681357943581,1.0,3.0,,3.0,3.0,,92.0,
1681357960540,1.0,2.0,4.0,10.0,10.0,,82.0,
1681357977503,,,,,,,,100.0
1681357977521,1.0,5.0,4.0,10.0,10.0,,78.0,
1681357994518,2.0,7.0,9.0,25.0,25.0,,56.0,
1681358011538,,,,,,,,100.0
1681358011553,2.0,2.0,,2.0,2.0,,94.0,
1681358028563,2.0,16.0,8.0,16.0,16.0,,54.0,
1681358043963,2.0,5.0,2.0,9.0,9.0,,81.0,
1681358060917,1.0,13.0,4.0,30.0,30.0,,47.0,
1681358077874,1.0,16.0,3.0,19.0,19.0,,58.0,
1681358094802,2.0,1.0,,1.0,1.0,,96.0,
1681358111822,1.0,1.0,,,,,98.0,
1681358129307,2.0,1.0,,,,,96.0,
1681358146423,1.0,2.0,,,,,97.0,
1681358163535,2.0,1.0,,,,,97.0,
1681358180645,1.0,,,1.0,1.0,,98.0,
1681358197817,,,,,,,,100.0
1681358197850,,,,1.0,1.0,,99.0,
1681358215014,,,,,,,,100.0
1681358215040,2.0,,3.0,4.0,4.0,,91.0,
1681358226991,2.0,,,1.0,1.0,,97.0,
1681358244170,,,1.0,1.0,1.0,,98.0,
1681358546913,,,,,,,,100.0
1681358546948,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681358575880,,,,,,,100.0,
1681358592944,1.0,,,1.0,1.0,,98.0,
1681358613485,,,,,,,,100.0
1681358613531,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681358630756,,,,,,,,100.0
1681358630756,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681358647839,1.0,,,,,,99.0,
1681358664901,1.0,,,,,,99.0,
1681358681983,2.0,,,,,,98.0,
1681358699080,1.0,,,,,,99.0,
1681358716212,2.0,,,1.0,1.0,,97.0,
1681358733251,1.0,,,2.0,2.0,,97.0,
1681358751717,1.0,,,1.0,1.0,,98.0,
1681358768874,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681358787957,2.0,1.0,3.0,85.0,85.0,2.0,7.0,
1681358805914,1.0,,1.0,93.0,93.0,5.0,,
1681358823813,2.0,,1.0,96.0,96.0,1.0,,
1681358841910,2.0,,2.0,96.0,96.0,,,
1681358859900,,2.0,4.0,84.0,84.0,2.0,7.0,
1681358878952,2.0,2.0,2.0,83.0,83.0,9.0,1.0,
1681358896134,3.0,1.0,5.0,85.0,85.0,5.0,1.0,
1681358913317,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681358930509,1.0,86.0,,,,,,
1681358947590,2.0,97.0,,,,,,
1681358964773,,97.0,,,,,,
1681358989843,1.0,1.0,,,,,98.0,
1681359007826,1.0,1.0,,1.0,1.0,,96.0,
1681359025836,1.0,,,,,,99.0,
1681359043821,1.0,,,,,,99.0,
1681359061226,1.0,98.0,,,,,,
1681359082684,,,,,,,,100.0
1681359082719,2.0,79.0,,2.0,2.0,,7.0,
1681359104906,,,,,,,,100.0
1681359104923,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359121944,,,,,,,,100.0
1681359121965,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359139018,2.0,97.0,,,,,,
1681359156192,1.0,93.0,,,,,6.0,
1681359162430,,,,,,,,100.0
1681359162765,2.0,90.0,,,,,7.0,
1681359169959,,,,,,,,100.0
1681359170227,,,,,,,,100.0
1681359170268,1.0,89.0,,1.0,1.0,,5.0,
1681359175586,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359180919,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359198098,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359199295,,,,,,,,100.0
1681359219859,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359225177,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359230496,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359235802,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359241096,,,,,,,,100.0
1681403943692,,,,,,,,100.0
1681403943721,1.0,,,1.0,1.0,,98.0,
1681405105002,,,,,,,,100.0
1681405105045,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681405122588,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681405139638,,2.0,2.0,91.0,91.0,1.0,2.0,
1681405156756,,,,,,,,100.0
1681405156789,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681405173750,,,,,,,,100.0
1681405173776,3.0,12.0,1.0,7.0,7.0,,74.0,
1681405190774,1.0,,,,,,99.0,
1681405207772,1.0,,,,,,99.0,
1681405224756,1.0,1.0,,1.0,1.0,,96.0,
1681405241748,1.0,,,,,,99.0,
1681405258705,1.0,1.0,,1.0,1.0,,96.0,
1681405275687,1.0,,,,,,99.0,
1681405292654,1.0,,,,,,99.0,
1681405309651,1.0,,,,,,99.0,
1681405326593,1.0,,,,,,99.0,
1681405343561,,2.0,,1.0,1.0,,96.0,
1681405360543,1.0,,,,,,99.0,
1681405381143,1.0,,,,,,99.0,
1681405398114,,1.0,,1.0,1.0,,97.0,
1681405415078,1.0,1.0,,1.0,1.0,,97.0,
1681405432064,,,,,,,,100.0
1681405432087,1.0,,,,,,99.0,
1681405449032,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681405466003,1.0,1.0,5.0,90.0,90.0,1.0,2.0,
1681405482917,2.0,,,,,,98.0,
1681405499862,1.0,1.0,,1.0,1.0,,97.0,
1681405516806,,5.0,2.0,4.0,4.0,,88.0,
1681405533791,2.0,,,1.0,1.0,,97.0,
1681405550721,2.0,,,2.0,2.0,,96.0,
1681405564035,1.0,1.0,,1.0,1.0,,97.0,
1681405580968,1.0,2.0,,1.0,1.0,,96.0,
1681405597903,1.0,1.0,,1.0,1.0,,97.0,
1681405614839,,1.0,1.0,2.0,2.0,,96.0,
1681405631770,1.0,1.0,,2.0,2.0,,96.0,
1681405648699,2.0,,,,,,98.0,
1681405665654,1.0,1.0,,1.0,1.0,,97.0,
1681405682585,2.0,,,1.0,1.0,,97.0,
1681405699558,1.0,1.0,,1.0,1.0,,97.0,
1681405716575,2.0,,,,,,98.0,
1681405733520,2.0,1.0,,,,,97.0,
1681405746923,1.0,1.0,,1.0,1.0,,97.0,
1681405763855,2.0,,,,,,98.0,
1681405780781,1.0,1.0,,2.0,2.0,,96.0,
1681405797704,2.0,1.0,,1.0,1.0,,96.0,
1681405814620,2.0,1.0,,1.0,1.0,,96.0,
1681405831561,1.0,1.0,,,,,98.0,
1681405848482,1.0,1.0,,1.0,1.0,,97.0,
1681405865451,1.0,,,,,,99.0,
1681405882378,2.0,,,,,,98.0,
1681405899339,2.0,1.0,,1.0,1.0,,96.0,
1681405916286,2.0,1.0,,1.0,1.0,,96.0,
1681405929845,2.0,2.0,2.0,5.0,5.0,,89.0,
1681405946826,2.0,2.0,6.0,86.0,86.0,1.0,2.0,
1681405963765,,,,,,,,100.0
1681405963779,2.0,3.0,5.0,82.0,82.0,1.0,6.0,
1681405980708,1.0,1.0,,1.0,1.0,,96.0,
1681405997658,1.0,1.0,,1.0,1.0,,96.0,
1681406014573,1.0,1.0,,1.0,1.0,,96.0,
1681406031507,,1.0,,1.0,1.0,,97.0,
1681406048442,1.0,,,,,,99.0,
1681406065369,1.0,1.0,,1.0,1.0,,96.0,
1681406082301,1.0,,,,,,99.0,
1681406099230,2.0,,,,,,98.0,
1681406112721,2.0,1.0,,,,,97.0,
1681406129710,1.0,2.0,,,,,96.0,
1681406146666,1.0,,,,,,99.0,
1681406163604,1.0,1.0,,1.0,1.0,,96.0,
1681406180543,1.0,1.0,,1.0,1.0,,96.0,
1681406197468,1.0,,,,,,99.0,
1681406214403,1.0,,,,,,99.0,
1681406231335,1.0,,,,,,99.0,
1681406248259,1.0,1.0,,1.0,1.0,,96.0,
1681406265191,1.0,1.0,,1.0,1.0,,97.0,
1681406282110,2.0,,,1.0,1.0,,97.0,
1681406295641,2.0,,,1.0,1.0,,97.0,
1681406312568,1.0,1.0,,,,,98.0,
1681406329489,2.0,1.0,,,,,97.0,
1681406346420,2.0,1.0,,1.0,1.0,,96.0,
1681406363346,2.0,,,1.0,1.0,,97.0,
1681406380273,1.0,1.0,,1.0,1.0,,97.0,
1681406397196,2.0,1.0,,1.0,1.0,,96.0,
1681406414136,2.0,1.0,,,,,97.0,
1681406431079,1.0,1.0,,1.0,1.0,,97.0,
1681406448008,1.0,,,1.0,1.0,,98.0,
1681406464938,1.0,1.0,,1.0,1.0,,97.0,
1681407654210,,,,,,,100.0,
1681407654210,,,,,,,100.0,
1681422342922,,,,,,,100.0,
1681424106809,3.0,,2.0,87.0,87.0,3.0,5.0,
1681424123843,,,,,,,,100.0
1681424123859,2.0,1.0,1.0,91.0,91.0,1.0,4.0,
1681424140884,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424157887,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424174883,1.0,,,,,,99.0,
1681424191881,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424208850,2.0,2.0,3.0,89.0,89.0,,2.0,
1681424225839,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424242832,2.0,,,1.0,1.0,,97.0,
1681424259820,3.0,2.0,5.0,31.0,31.0,,57.0,
1681424284322,2.0,1.0,,,,,97.0,
1681424301304,1.0,,,,,,99.0,
1681424318292,2.0,1.0,,,,,97.0,
1681424335268,1.0,1.0,,1.0,1.0,,96.0,
1681424352250,1.0,,,,,,99.0,
1681424369209,2.0,1.0,,,,,97.0,
1681424386152,1.0,1.0,,1.0,1.0,,96.0,
1681424403121,2.0,,,,,,98.0,
1681424420078,,2.0,,1.0,1.0,,96.0,
1681424437033,2.0,1.0,,,,,97.0,
1681424459156,1.0,,,,,,99.0,
1681424476116,2.0,1.0,,,,,97.0,
1681424493089,1.0,,,,,,99.0,
1681424510037,1.0,,,,,,99.0,
1681424526993,1.0,,,,,,99.0,
1681424543931,1.0,1.0,,1.0,1.0,,96.0,
1681424560866,2.0,,,,,,98.0,
1681424577846,1.0,,,,,,99.0,
1681424594872,,,,,,,,100.0
1681424594891,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424612034,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424630183,1.0,,,1.0,1.0,,98.0,
1681424642182,2.0,,,,,,98.0,
1681424659242,1.0,1.0,,1.0,1.0,,96.0,
1681424681094,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424698268,2.0,3.0,5.0,82.0,82.0,1.0,6.0,
1681424715463,,,,,,,,100.0
1681424715492,2.0,1.0,2.0,42.0,42.0,,52.0,
1681424732650,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424749750,1.0,,,,,,99.0,
1681424766954,1.0,35.0,,2.0,2.0,,52.0,
1681424784117,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681424801262,1.0,1.0,,,,,98.0,
1681424819211,2.0,2.0,,,,,96.0,
1681424838239,1.0,,,,,,99.0,
1681424857240,2.0,1.0,,,,,97.0,
1681424875275,1.0,,,,,,99.0,
1681424892348,1.0,,,,,,99.0,
1681424911203,1.0,1.0,,,,,98.0,
1681424929194,1.0,,,,,,99.0,
1681424947239,1.0,,,,,,99.0,
1681424965199,1.0,,,,,,99.0,
1681424983197,1.0,,,,,,99.0,
1681425000233,,,,,,,,100.0
1681425000274,2.0,1.0,,1.0,1.0,,96.0,
1681425017299,1.0,,,,,,99.0,
1681425040015,1.0,,,,,,99.0,
1681425056986,1.0,1.0,,1.0,1.0,,96.0,
1681425073986,,,,,,,,100.0
1681425074011,1.0,1.0,,1.0,1.0,,97.0,
1681425092081,1.0,,,,,,99.0,
1681425110087,1.0,,,,,,99.0,
1681425128090,1.0,,,,,,99.0,
1681425147199,1.0,,,,,,99.0,
1681425165190,1.0,,,,,,99.0,
1681425183219,1.0,,,,,,99.0,
1681425202199,1.0,,,,,,99.0,
1681425223205,1.0,,,,,,99.0,
1681425240300,1.0,,,,,,99.0,
1681425257410,1.0,,,,,,99.0,
1681425274512,1.0,,,,,,99.0,
1681425291639,1.0,,,,,,99.0,
1681398449138,,,,,,,,100.0
1681398449177,1.0,,,,,,99.0,
1681400283161,,,,,,,100.0,
1681400722849,,,,,,,,100.0
1681400722875,2.0,,,,,,98.0,
1681400853242,,,,,,,,100.0
1681400853287,2.0,,,98.0,98.0,,,
1681400882069,,,,,,,100.0,
1681400899014,1.0,1.0,,1.0,1.0,,97.0,
1681400915951,2.0,1.0,,1.0,1.0,,96.0,
1681400937178,1.0,,,,,,99.0,
1681400954120,1.0,1.0,,1.0,1.0,,97.0,
1681400971050,1.0,1.0,,1.0,1.0,,97.0,
1681400988012,2.0,1.0,,1.0,1.0,,96.0,
1681401004970,2.0,5.0,,3.0,3.0,,90.0,
1681401021904,2.0,1.0,,1.0,1.0,,96.0,
1681401038842,2.0,1.0,,,,,97.0,
1681401056673,,,,,,,,100.0
1681401056733,2.0,8.0,5.0,36.0,36.0,,42.0,
1681401074037,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401091247,2.0,1.0,4.0,86.0,86.0,1.0,6.0,
1681401108301,2.0,,1.0,97.0,97.0,,,
1681401120167,3.0,,,97.0,97.0,,,
1681401137314,2.0,1.0,3.0,91.0,91.0,2.0,1.0,
1681401154486,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401168810,,,,,,,,100.0
1681401168830,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401185785,,,,,,,,100.0
1681401185806,1.0,14.0,8.0,23.0,23.0,1.0,48.0,
1681401202820,,,,,,,,100.0
1681401202841,1.0,6.0,2.0,8.0,8.0,,80.0,
1681401220330,,,,,,,,100.0
1681401220370,2.0,8.0,9.0,31.0,31.0,,46.0,
1681401237514,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401254672,,,,,,,,100.0
1681401254703,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401271701,,,,,,,,100.0
1681401271720,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681401288645,,1.0,,1.0,1.0,,97.0,
1681401302960,2.0,11.0,1.0,2.0,2.0,,81.0,
1681401319904,3.0,17.0,3.0,16.0,16.0,,56.0,
1681401336831,1.0,1.0,,1.0,1.0,,96.0,
1681401353757,1.0,,,,,,99.0,
1681401370692,1.0,,,,,,99.0,
1681401387633,2.0,,,,,,98.0,
1681401404570,1.0,,,,,,99.0,
1681401421500,2.0,,,,,,98.0,
1681401438422,2.0,1.0,,,,,97.0,
1681401455360,1.0,1.0,,,,,98.0,
1681401472404,,1.0,,1.0,1.0,,97.0,
1681401485833,1.0,,,,,,99.0,
1681401502769,1.0,,,,,,99.0,
1681401519706,1.0,,,,,,99.0,
1681401536645,2.0,1.0,,1.0,1.0,,96.0,
1681401553583,1.0,,,,,,99.0,
1681401570550,1.0,1.0,,,,,97.0,
1681401587489,1.0,,,,,,99.0,
1681401604449,2.0,2.0,,,,,96.0,
1681401621382,2.0,,,,,,98.0,
1681401638318,1.0,,,,,,99.0,
1681401655258,1.0,,,,,,99.0,
1681401668730,2.0,1.0,,,,,97.0,
1681401685656,2.0,1.0,,1.0,1.0,,96.0,
1681401702582,1.0,1.0,,1.0,1.0,,97.0,
1681401719526,2.0,5.0,1.0,5.0,5.0,,85.0,
1681401736457,2.0,1.0,,1.0,1.0,,96.0,
1681401753390,1.0,,,,,,99.0,
1681401770327,1.0,,,,,,99.0,
1681429791186,,,,,,,100.0,
1681430039791,,,,,,,,100.0
1681430039819,,,,,,,100.0,
1681430060697,1.0,1.0,1.0,1.0,1.0,,96.0,
1681430102299,3.0,,,96.0,96.0,,1.0,
1681430131122,3.0,,,97.0,97.0,,,
1681430148055,2.0,,1.0,96.0,96.0,,1.0,
1681430165074,2.0,2.0,2.0,90.0,90.0,,4.0,
1681430182068,2.0,,,1.0,1.0,,97.0,
1681430199012,1.0,,,1.0,1.0,,98.0,
1681430215938,1.0,2.0,,1.0,1.0,,96.0,
1681430234143,1.0,1.0,1.0,1.0,1.0,,96.0,
1681430251083,1.0,1.0,,1.0,1.0,,97.0,
1681430268083,2.0,1.0,,,,,97.0,
1681430285042,1.0,7.0,1.0,2.0,2.0,,88.0,
1681430301994,1.0,1.0,,1.0,1.0,,97.0,
1681430318947,2.0,2.0,,2.0,2.0,,94.0,
1681430335942,2.0,1.0,,,,,97.0,
1681430352891,2.0,2.0,2.0,3.0,3.0,,91.0,
1681430369886,2.0,11.0,6.0,35.0,35.0,,42.0,
1681430386929,2.0,7.0,1.0,15.0,15.0,,74.0,
1681372150046,,1.0,,,,,99.0,
1681372150100,,,,,,,100.0,
1681373350318,,,,,,,100.0,
1681359241147,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359258103,,,,,,,,100.0
1681359258157,2.0,2.0,3.0,83.0,83.0,1.0,8.0,
1681359267925,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359278034,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359295217,,,,,,,,100.0
1681359295253,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359312279,1.0,1.0,96.0,1.0,1.0,,1.0,
1681359329422,2.0,1.0,97.0,,,,,
1681359346590,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359363647,2.0,,97.0,1.0,1.0,,,
1681359380796,1.0,,97.0,2.0,2.0,,,
1681359397978,2.0,1.0,79.0,18.0,18.0,,,
1681359415147,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359432915,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359450097,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359464922,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359482868,1.0,1.0,97.0,1.0,1.0,,,
1681359500087,1.0,1.0,97.0,1.0,1.0,,,
1681359518908,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359536089,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359553240,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359570417,2.0,6.0,77.0,11.0,11.0,,2.0,
1681359587416,2.0,,97.0,1.0,1.0,,,
1681359605916,1.0,,97.0,2.0,2.0,,,
1681359623100,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359632025,,,,,,,,100.0
1681359632040,2.0,3.0,6.0,26.0,26.0,1.0,61.0,
1681359637253,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359642308,2.0,4.0,9.0,17.0,17.0,,67.0,
1681359659343,,,,,,,,100.0
1681359659389,2.0,1.0,5.0,82.0,82.0,1.0,9.0,
1681359676382,3.0,,1.0,92.0,92.0,1.0,3.0,
1681359693329,2.0,,1.0,96.0,96.0,,1.0,
1681359710329,1.0,,,95.0,95.0,1.0,3.0,
1681359727327,3.0,,,96.0,96.0,,1.0,
1681359744316,2.0,,,96.0,96.0,,2.0,
1681359761347,2.0,,,94.0,94.0,1.0,3.0,
1681359778370,3.0,,1.0,95.0,95.0,,1.0,
1681359795375,2.0,,1.0,96.0,96.0,,1.0,
1681359812396,2.0,4.0,3.0,81.0,81.0,,9.0,
1681359830877,,,,,,,,100.0
1681359830904,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681359847935,1.0,,1.0,97.0,97.0,,1.0,
1681359865057,3.0,,,96.0,96.0,,1.0,
1681359882092,1.0,,1.0,97.0,97.0,,1.0,
1681359900793,2.0,,1.0,96.0,96.0,,1.0,
1681359918793,2.0,,1.0,96.0,96.0,,1.0,
1681359936842,3.0,,,96.0,96.0,,1.0,
1681359955793,2.0,,1.0,96.0,96.0,,1.0,
1681359972818,2.0,,1.0,96.0,96.0,,1.0,
1681359989900,,,,,,,,100.0
1681359989927,1.0,,1.0,97.0,97.0,1.0,,
1681360013591,,,,,,,,100.0
1681360013610,3.0,2.0,3.0,86.0,86.0,1.0,5.0,
1681360030650,,,,,,,,100.0
1681360030672,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681360047812,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681360065088,2.0,,,98.0,98.0,,,
1681360082278,,,,,,,,100.0
1681360082310,2.0,3.0,3.0,90.0,90.0,,1.0,
1681360100785,2.0,,,,,,98.0,
1681360119845,1.0,,,,,,99.0,
1681360136910,1.0,,,,,,99.0,
1681360154826,1.0,,,,,,99.0,
1681360172826,1.0,,,,,,99.0,
1681360189931,1.0,,,,,,99.0,
1681360204668,1.0,,,,,,99.0,
1681360222826,1.0,,,,,,99.0,
1681360240823,1.0,,,,,,99.0,
1681360257924,1.0,,,,,,99.0,
1681360275840,1.0,,,,,,99.0,
1681360292988,1.0,,,,,,99.0,
1681360310831,1.0,,,,,,99.0,
1681360328825,1.0,,,,,,99.0,
1681360346824,1.0,,,,,,99.0,
1681360364811,1.0,,,,,,99.0,
1681360388864,1.0,,,,,,99.0,
1681360407817,1.0,,,,,,99.0,
1681360426817,1.0,,,,,,99.0,
1681360444827,1.0,,,,,,99.0,
1681360463804,1.0,,,,,,99.0,
1681360481832,1.0,,,,,,99.0,
1681360499810,1.0,,,,,,99.0,
1681360517865,1.0,,,,,,99.0,
1681360534937,1.0,,,,,,99.0,
1681360552034,1.0,,,,,,99.0,
1681360572860,1.0,,,,,,99.0,
1681360590818,1.0,,,,,,99.0,
1681361611141,,,,,,,,100.0
1681361611165,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681361639991,,,,,,,,100.0
1681361640012,1.0,1.0,,1.0,1.0,,97.0,
1681361657037,,,,,,,,100.0
1681361657061,2.0,11.0,11.0,19.0,19.0,,51.0,
1681361674970,,,,,,,,100.0
1681361675047,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681361693749,,,,,,,,100.0
1681361693770,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681361710940,,,,,,,,100.0
1681361710973,2.0,8.0,22.0,23.0,23.0,,43.0,
1681361728845,1.0,,,,,,99.0,
1681361746823,1.0,,,,,,99.0,
1681361764058,1.0,,,,,,99.0,
1681361781168,1.0,,,,,,99.0,
1681361799813,1.0,,,,,,99.0,
1681361811196,1.0,,,,,,99.0,
1681361828283,1.0,,,,,,99.0,
1681361845362,1.0,,,,,,99.0,
1681361862446,1.0,,,,,,99.0,
1681361880926,2.0,,,,,,98.0,
1681361898811,1.0,,,,,,99.0,
1681361915869,2.0,,,1.0,1.0,,97.0,
1681361932812,1.0,1.0,,1.0,1.0,,97.0,
1681361949804,2.0,1.0,,1.0,1.0,,96.0,
1681361966767,2.0,4.0,13.0,11.0,11.0,,69.0,
1681361983723,2.0,3.0,8.0,11.0,11.0,,76.0,
1681362000674,1.0,1.0,,2.0,2.0,,96.0,
1681362017661,2.0,,,,,,98.0,
1681362034618,2.0,,,,,,98.0,
1681362051572,2.0,3.0,4.0,10.0,10.0,,80.0,
1681362068596,1.0,1.0,,1.0,1.0,,97.0,
1681362085622,,1.0,,1.0,1.0,,98.0,
1681362102592,1.0,2.0,1.0,2.0,2.0,,93.0,
1681362119559,2.0,8.0,3.0,8.0,8.0,,75.0,
1681362136525,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1681362153637,,,,,,,,100.0
1681362153673,1.0,,,,,,99.0,
1681362170775,1.0,,,,,,99.0,
1681362192684,1.0,,,,,,99.0,
1681362209625,,,,,,,,100.0
1681362209637,1.0,,,1.0,1.0,,98.0,
1681362226560,2.0,,,1.0,1.0,,97.0,
1681362243498,2.0,1.0,,,,,97.0,
1681362260464,2.0,,,1.0,1.0,,97.0,
1681362277411,2.0,7.0,6.0,14.0,14.0,,70.0,
1681362294363,4.0,6.0,4.0,26.0,26.0,,57.0,
1681362311321,,,,,,,,100.0
1681362311341,2.0,5.0,13.0,17.0,17.0,,60.0,
1681362328400,,,,,,,,100.0
1681362328424,2.0,13.0,12.0,17.0,17.0,,49.0,
1681362345415,,,,,,,,100.0
1681362345433,1.0,10.0,4.0,7.0,7.0,,72.0,
1681362367996,2.0,5.0,5.0,8.0,8.0,,79.0,
1681362389946,,,,,,,,100.0
1681362389949,2.0,,,,,,98.0,
1681362407084,2.0,14.0,1.0,3.0,3.0,,74.0,
1681362424193,1.0,,,,,,99.0,
1681362441311,1.0,,,,,,99.0,
1681362458304,,,,,,,,100.0
1681362458332,2.0,1.0,,1.0,1.0,,96.0,
1681362475273,1.0,,,1.0,1.0,,98.0,
1681362492227,2.0,4.0,,3.0,3.0,,91.0,
1681362509214,2.0,8.0,1.0,3.0,3.0,,86.0,
1681362526180,2.0,4.0,3.0,8.0,8.0,,83.0,
1681362543143,2.0,2.0,,2.0,2.0,,94.0,
1681362564494,2.0,1.0,,,,,97.0,
