timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1680568752788,99.0,1.0,,,,,,
1680568768480,99.0,1.0,,,,,,
1680568785602,99.0,1.0,,,,,,
1680568802711,99.0,1.0,,,,,,
1680568819882,72.0,1.0,14.0,,2.0,2.0,,
1680568837064,47.0,2.0,26.0,,5.0,5.0,,
1680568854257,43.0,2.0,30.0,1.0,5.0,5.0,,
1680568871351,99.0,1.0,,,,,,
1680568888457,99.0,1.0,,,,,,
1680568905632,50.0,2.0,23.0,,5.0,5.0,,
1680568922792,81.0,1.0,11.0,,1.0,1.0,,
1680568939898,99.0,1.0,,,,,,
1680568956993,99.0,1.0,,,,,,
1680568974099,99.0,1.0,,,,,,
1680568987487,,,,,,,,100.0
1680568987527,84.0,1.0,6.0,,6.0,6.0,,
1680569004688,,,,,,,,100.0
1680569004732,51.0,2.0,12.0,7.0,19.0,19.0,,
1680569021940,41.0,2.0,22.0,2.0,22.0,22.0,,
1680569039079,99.0,1.0,,,,,,
1680569056239,70.0,1.0,10.0,1.0,11.0,11.0,,
1680569073390,97.0,2.0,,,1.0,1.0,,
1680569090508,96.0,1.0,1.0,,2.0,2.0,,
1680569107628,97.0,1.0,,,2.0,2.0,,
1680569124794,76.0,2.0,8.0,2.0,7.0,7.0,,
1680569141967,35.0,1.0,25.0,4.0,24.0,24.0,,
1680569159145,41.0,1.0,17.0,2.0,30.0,30.0,,
1680569170406,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569187566,26.0,3.0,22.0,11.0,25.0,25.0,,
1680569204722,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569221804,96.0,1.0,1.0,,1.0,1.0,,
1680569238896,99.0,1.0,,,,,,
1680569256070,97.0,1.0,1.0,,1.0,1.0,,
1680569273247,37.0,1.0,19.0,8.0,21.0,21.0,1.0,
1680569290570,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569307760,92.0,1.0,6.0,,,,,
1680569324888,96.0,2.0,1.0,,1.0,1.0,,
1680569342063,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569353337,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569370518,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569387681,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569404839,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569421921,99.0,1.0,,,,,,
1680569439086,,,,,,,,100.0
1680569439115,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569456269,,,,,,,,100.0
1680569456297,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569473510,99.0,1.0,,,,,,
1680569490680,11.0,2.0,74.0,,5.0,5.0,,
1680569507840,35.0,2.0,13.0,6.0,31.0,31.0,,
1680569524999,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569536245,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569553410,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569570560,32.0,2.0,28.0,1.0,11.0,11.0,,
1680569587683,99.0,,1.0,,,,,
1680569604770,99.0,1.0,,,,,,
1680569621949,32.0,2.0,28.0,5.0,10.0,10.0,,
1680569639101,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569656181,99.0,1.0,,,,,,
1680569674533,35.0,2.0,32.0,4.0,10.0,10.0,,
1680569692543,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569710538,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569728589,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569745749,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569762824,99.0,1.0,,,,,,
1680569779947,99.0,1.0,,,,,,
1680569797112,28.0,3.0,25.0,4.0,24.0,24.0,1.0,
1680569814282,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569831431,39.0,2.0,19.0,2.0,27.0,27.0,,
1680569848572,48.0,2.0,14.0,2.0,22.0,22.0,,
1680569865731,54.0,2.0,13.0,2.0,22.0,22.0,,
1680569882882,38.0,1.0,16.0,6.0,33.0,33.0,,
1680569899990,99.0,1.0,,,,,,
1680569911403,97.0,,1.0,,1.0,1.0,,
1680569928559,33.0,2.0,16.0,6.0,29.0,29.0,,
1680569945760,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569962925,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569980085,,,,,,,,100.0
1680569980118,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680569997265,,,,,,,,100.0
1680569997297,38.0,2.0,19.0,5.0,19.0,19.0,1.0,
1680570014393,99.0,1.0,,,,,,
1680570031559,35.0,3.0,24.0,6.0,11.0,11.0,,
1680570048715,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570065906,51.0,1.0,29.0,1.0,12.0,12.0,,
1680570083085,40.0,3.0,19.0,5.0,21.0,21.0,,
1680570094390,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570111550,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570128698,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570145838,,,,,,,,100.0
1680570145876,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570162985,99.0,1.0,,,,,,
1680570180087,99.0,1.0,,,,,,
1680570197241,49.0,2.0,20.0,4.0,9.0,9.0,,
1680570214384,,,,,,,,100.0
1680570214414,30.0,3.0,24.0,4.0,27.0,27.0,,
1680570231561,8.0,2.0,82.0,,3.0,3.0,,
1680570248709,1.0,2.0,83.0,,3.0,3.0,,
1680570265871,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570277311,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570294476,,,,,,,,100.0
1680570294503,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570311648,,,,,,,,100.0
1680570311677,41.0,2.0,22.0,5.0,19.0,19.0,,
1680570328770,99.0,1.0,,,,,,
1680570346046,88.0,2.0,2.0,1.0,6.0,6.0,,
1680570363258,33.0,2.0,19.0,3.0,24.0,24.0,,
1680570380406,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570397641,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570414810,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680570652794,,,,,,,,100.0
1680570652797,45.0,3.0,24.0,4.0,12.0,12.0,,
1680570664712,,,,,,,,100.0
1680570664746,66.0,3.0,11.0,2.0,12.0,12.0,,
1680570681710,83.0,1.0,6.0,2.0,5.0,5.0,,
1680570698761,66.0,2.0,19.0,2.0,7.0,7.0,,
1680570715767,76.0,1.0,14.0,1.0,3.0,3.0,,
1680570738842,96.0,2.0,1.0,,1.0,1.0,,
1680570755804,96.0,2.0,1.0,,1.0,1.0,,
1680570772790,96.0,1.0,3.0,,,,,
1680570789976,,,,,,,,100.0
1680570789989,96.0,3.0,,,1.0,1.0,,
1680570806813,99.0,1.0,,,,,,
1680570823843,99.0,1.0,,,,,,
1680570840837,99.0,1.0,,,,,,
1680570857843,99.0,1.0,,,,,,
1680570874830,99.0,1.0,,,,,,
1680570891874,99.0,1.0,,,,,,
1680570908903,99.0,1.0,,,,,,
1680570925940,99.0,1.0,,,,,,
1680570942928,99.0,1.0,,,,,,
1680570959922,99.0,1.0,,,,,,
1680570980101,,,,,,,,100.0
1680570980122,98.0,1.0,1.0,,,,,
1680571005276,,,,,,,,100.0
1680571005330,70.0,1.0,11.0,3.0,11.0,11.0,,
1680571022521,39.0,2.0,31.0,2.0,18.0,18.0,,
1680571039619,,,,,,,,100.0
1680571039653,96.0,1.0,2.0,,1.0,1.0,,
1680571056668,96.0,1.0,2.0,,1.0,1.0,,
1680571073615,96.0,1.0,1.0,,1.0,1.0,,
1680571090587,70.0,1.0,12.0,3.0,7.0,7.0,,
1680571107554,65.0,2.0,18.0,1.0,6.0,6.0,,
1680571124602,68.0,2.0,17.0,1.0,4.0,4.0,,
1680571141661,39.0,3.0,25.0,2.0,13.0,13.0,,
1680571158684,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571175723,53.0,2.0,28.0,1.0,7.0,7.0,,
1680571192722,47.0,2.0,22.0,2.0,12.0,12.0,,
1680571209675,96.0,2.0,2.0,,,,,
1680571233072,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571250338,,,,,,,,100.0
1680571250369,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571267458,99.0,1.0,,,,,,
1680571284627,36.0,2.0,27.0,1.0,10.0,10.0,,
1680571301869,70.0,1.0,19.0,1.0,2.0,2.0,,
1680571319044,,,,,,,,100.0
1680571319086,56.0,2.0,24.0,4.0,5.0,5.0,,
1680571336237,,,,,,,,100.0
1680571336267,91.0,2.0,1.0,3.0,3.0,3.0,,
1680571353350,99.0,1.0,,,,,,
1680571370520,96.0,1.0,1.0,,1.0,1.0,,
1680571387676,89.0,1.0,4.0,1.0,3.0,3.0,,
1680571404823,73.0,1.0,5.0,6.0,10.0,10.0,,
1680571425057,72.0,3.0,7.0,3.0,8.0,8.0,,
1680571442236,,,,,,,,100.0
1680571442314,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571459459,98.0,1.0,1.0,,,,,
1680571476554,99.0,1.0,,,,,,
1680571493642,96.0,1.0,1.0,1.0,1.0,1.0,,
1680571510795,45.0,2.0,19.0,9.0,10.0,10.0,,
1680571527865,98.0,1.0,1.0,,,,,
1680571545018,69.0,2.0,13.0,4.0,5.0,5.0,,
1680571562165,62.0,3.0,24.0,3.0,2.0,2.0,,
1680571579267,97.0,2.0,1.0,,,,,
1680571596419,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571615747,10.0,2.0,79.0,,2.0,2.0,,
1680571632907,96.0,1.0,2.0,,,,,
1680571650084,,,,,,,,100.0
1680571650120,30.0,2.0,20.0,18.0,11.0,11.0,,
1680571667166,97.0,1.0,1.0,,,,,
1680571684220,96.0,1.0,1.0,,1.0,1.0,,
1680571701321,97.0,1.0,1.0,,1.0,1.0,,
1680571718454,99.0,1.0,,,,,,
1680571735539,97.0,2.0,1.0,,,,,
1680571752684,95.0,2.0,1.0,,1.0,1.0,,
1680571769770,98.0,2.0,,,,,,
1680571787011,,,,,,,,100.0
1680571787050,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571804140,98.0,2.0,,,,,,
1680571819428,97.0,1.0,1.0,,1.0,1.0,,
1680571836585,,,,,,,,100.0
1680571836609,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571853684,96.0,2.0,1.0,,1.0,1.0,,
1680571870833,99.0,1.0,,,,,,
1680571887963,99.0,1.0,,,,,,
1680571905136,95.0,2.0,1.0,1.0,1.0,1.0,,
1680571922277,,,,,,,,100.0
1680571922327,58.0,2.0,12.0,11.0,10.0,10.0,,
1680571939532,59.0,2.0,14.0,8.0,8.0,8.0,,
1680571963792,7.0,2.0,77.0,,,,,
1680571980948,,,,,,,,100.0
1680571980975,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680571998046,96.0,2.0,1.0,,,,,
1680572015219,63.0,2.0,17.0,3.0,8.0,8.0,,
1680572032299,97.0,2.0,1.0,,,,,
1680572049457,93.0,2.0,1.0,1.0,2.0,2.0,,
1680572066613,,,,,,,,100.0
1680572066658,10.0,3.0,72.0,,1.0,1.0,,
1680572083816,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572100974,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572108947,,,,,,,,100.0
1680572109222,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572114519,,,,,,,,100.0
1680572114552,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572119834,89.0,2.0,2.0,2.0,3.0,3.0,,
1680572125117,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572138523,97.0,1.0,2.0,,,,,
1680572155601,96.0,1.0,1.0,,1.0,1.0,,
1680572172668,98.0,2.0,,,,,,
1680572189770,98.0,2.0,,,,,,
1680572199797,,,,,,,,100.0
1680572200058,90.0,1.0,3.0,1.0,2.0,2.0,,
1680572205329,96.0,2.0,1.0,,1.0,1.0,,
1680572210619,91.0,3.0,3.0,,1.0,1.0,,
1680572215915,67.0,1.0,17.0,2.0,4.0,4.0,,
1680572221114,96.0,2.0,1.0,,1.0,1.0,,
1680572226326,97.0,1.0,2.0,,,,,
1680572231553,98.0,1.0,1.0,,,,,
1680572236751,97.0,2.0,1.0,,,,,
1680572242042,53.0,2.0,20.0,3.0,9.0,9.0,,
1680572247341,,,,,,,,100.0
1680572247371,47.0,3.0,23.0,6.0,10.0,10.0,,
1680572252671,86.0,2.0,3.0,3.0,3.0,3.0,,
1680572257972,74.0,2.0,12.0,2.0,5.0,5.0,,
1680572263184,98.0,1.0,1.0,,,,,
1680572268403,99.0,1.0,,,,,,
1680572273652,96.0,1.0,2.0,,,,,
1680572278962,59.0,2.0,24.0,1.0,5.0,5.0,,
1680572284238,55.0,2.0,29.0,1.0,7.0,7.0,,
1680572289533,84.0,1.0,9.0,1.0,3.0,3.0,,
1680572294826,88.0,2.0,5.0,,3.0,3.0,,
1680572300024,97.0,1.0,1.0,,1.0,1.0,,
1680572305240,96.0,1.0,1.0,,1.0,1.0,,
1680572310464,100.0,,,,,,,
1680572315774,98.0,2.0,,,,,,
1680572320951,96.0,1.0,1.0,,1.0,1.0,,
1680572326192,98.0,2.0,,,,,,
1680572331379,96.0,1.0,1.0,,1.0,1.0,,
1680572336665,91.0,1.0,4.0,1.0,1.0,1.0,,
1680572341950,81.0,2.0,5.0,4.0,4.0,4.0,,
1680572347251,71.0,1.0,10.0,4.0,6.0,6.0,,
1680572352550,54.0,3.0,25.0,2.0,8.0,8.0,,
1680572369644,97.0,1.0,1.0,,,,,
1680572375891,,,,,,,,100.0
1680572376164,97.0,2.0,1.0,,,,,
1680572381449,98.0,2.0,,,,,,
1680572386750,84.0,2.0,5.0,1.0,3.0,3.0,,
1680572392031,64.0,3.0,19.0,1.0,5.0,5.0,,
1680572397249,96.0,1.0,1.0,,1.0,1.0,,
1680572402527,43.0,3.0,34.0,3.0,8.0,8.0,,
1680572407771,97.0,2.0,1.0,,,,,
1680572413064,58.0,3.0,16.0,3.0,11.0,11.0,,
1680572418360,97.0,1.0,1.0,,,,,
1680572423643,89.0,2.0,2.0,3.0,3.0,3.0,,
1680572428876,97.0,2.0,1.0,,,,,
1680572434089,96.0,1.0,1.0,,1.0,1.0,,
1680572439316,99.0,1.0,,,,,,
1680572444510,98.0,2.0,,,,,,
1680572449746,96.0,2.0,2.0,,,,,
1680572454937,97.0,2.0,,,1.0,1.0,,
1680572460228,94.0,1.0,3.0,,1.0,1.0,,
1680572465533,97.0,3.0,,,,,,
1680572470830,,,,,,,,100.0
1680572470866,80.0,2.0,3.0,8.0,6.0,6.0,,
1680572476163,75.0,1.0,6.0,8.0,7.0,7.0,,
1680572481451,95.0,2.0,1.0,1.0,1.0,1.0,,
1680572486753,11.0,1.0,74.0,1.0,4.0,4.0,,
1680572492027,35.0,2.0,34.0,5.0,11.0,11.0,,
1680572497275,98.0,1.0,1.0,,,,,
1680572502569,49.0,1.0,35.0,2.0,6.0,6.0,,
1680572507870,62.0,3.0,21.0,1.0,7.0,7.0,,
1680572513101,99.0,1.0,,,,,,
1680572518399,93.0,1.0,4.0,1.0,1.0,1.0,,
1680572523678,,,,,,,,100.0
1680572523724,30.0,1.0,25.0,8.0,12.0,12.0,1.0,
1680572529035,,,,,,,,100.0
1680572529071,57.0,2.0,17.0,3.0,5.0,5.0,,
1680572546220,74.0,1.0,5.0,8.0,10.0,10.0,,
1680572563331,99.0,1.0,,,,,,
1680572580406,96.0,1.0,1.0,,1.0,1.0,,
1680572597598,90.0,1.0,5.0,1.0,1.0,1.0,,
1680572614718,98.0,2.0,,,,,,
1680572624747,,,,,,,,100.0
1680572624916,,,,,,,,100.0
1680572624951,96.0,2.0,1.0,,1.0,1.0,,
1680572630244,79.0,2.0,6.0,7.0,4.0,4.0,,
1680572635513,47.0,2.0,13.0,18.0,13.0,13.0,1.0,
1680572640790,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572646074,30.0,2.0,20.0,11.0,20.0,20.0,1.0,
1680572651349,34.0,1.0,15.0,18.0,20.0,20.0,1.0,
1680572656642,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572661928,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680572679070,99.0,1.0,,,,,,
1680572696257,79.0,1.0,12.0,,1.0,1.0,,
1680572713331,98.0,1.0,1.0,,,,,
1680572730417,99.0,1.0,,,,,,
1680572747516,99.0,1.0,,,,,,
1680572764567,98.0,2.0,,,,,,
1680572781643,96.0,1.0,1.0,,1.0,1.0,,
1680572798711,98.0,1.0,1.0,,,,,
1680572815802,99.0,1.0,,,,,,
1680572832862,97.0,1.0,1.0,,1.0,1.0,,
1680572849939,99.0,1.0,,,,,,
1680572861958,99.0,1.0,,,,,,
1680572883959,99.0,1.0,,,,,,
1680572901161,99.0,1.0,,,,,,
1680572918256,99.0,1.0,,,,,,
1680572935345,99.0,1.0,,,,,,
1680572952441,98.0,1.0,1.0,,,,,
1680579333623,99.0,1.0,,,,,,
1680579350617,99.0,1.0,,,,,,
1680579367667,99.0,1.0,,,,,,
1680579384691,99.0,1.0,,,,,,
1680579397417,99.0,1.0,,,,,,
1680579414470,99.0,1.0,,,,,,
1680579431486,99.0,1.0,,,,,,
1680579448484,99.0,1.0,,,,,,
1680579465498,99.0,1.0,,,,,,
1680579482497,99.0,1.0,,,,,,
1680579499502,99.0,1.0,,,,,,
1680579516564,99.0,1.0,,,,,,
1680579533593,99.0,1.0,,,,,,
1680579550608,99.0,1.0,,,,,,
1680579567657,96.0,1.0,1.0,,1.0,1.0,,
1680579580395,,,,,,,,100.0
1680579580463,86.0,2.0,6.0,,2.0,2.0,,
1680579597480,,,,,,,,100.0
1680579597516,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579614519,2.0,2.0,1.0,2.0,90.0,90.0,2.0,
1680579629423,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579646432,38.0,3.0,12.0,7.0,35.0,35.0,,
1680579663463,36.0,2.0,11.0,12.0,34.0,34.0,,
1680579680496,41.0,2.0,15.0,7.0,25.0,25.0,,
1680579697534,49.0,2.0,10.0,6.0,27.0,27.0,,
1680579714603,52.0,2.0,5.0,4.0,32.0,32.0,,
1680579731653,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579748688,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579765694,,,,,,,,100.0
1680579765719,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579782684,51.0,2.0,18.0,5.0,17.0,17.0,,
1680579799735,96.0,1.0,1.0,,1.0,1.0,,
1680579820219,83.0,3.0,3.0,2.0,8.0,8.0,,
1680579837283,97.0,2.0,,,1.0,1.0,,
1680579854324,99.0,1.0,,,,,,
1680579871349,99.0,1.0,,,,,,
1680579888374,99.0,1.0,,,,,,
1680579905396,81.0,1.0,7.0,1.0,5.0,5.0,,
1680579922372,52.0,1.0,6.0,7.0,28.0,28.0,1.0,
1680579939412,52.0,3.0,26.0,5.0,10.0,10.0,,
1680579959292,,,,,,,,100.0
1680579959344,36.0,3.0,13.0,12.0,31.0,31.0,,
1680579976389,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680579993413,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580010421,39.0,1.0,10.0,8.0,35.0,35.0,,
1680580027480,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580044508,,,,,,,,100.0
1680580044554,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580061538,58.0,2.0,7.0,8.0,22.0,22.0,,
1680580078535,99.0,,1.0,,,,,
1680580095550,6.0,2.0,88.0,,,,,
1680580112629,5.0,2.0,84.0,,2.0,2.0,,
1680580134122,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580151157,43.0,1.0,8.0,10.0,33.0,33.0,,
1680580168181,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580185186,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680580202170,,,,,,,,100.0
1680580202204,2.0,3.0,2.0,2.0,91.0,91.0,,
1680580219259,99.0,1.0,,,,,,
1680580236224,97.0,1.0,2.0,,,,,
1680580253264,,,,,,,,100.0
1680580253315,98.0,1.0,1.0,,,,,
1680580270344,99.0,1.0,,,,,,
1680580287368,99.0,1.0,,,,,,
1680580304405,99.0,1.0,,,,,,
1680580317016,99.0,1.0,,,,,,
1680580334036,99.0,1.0,,,,,,
1680580351039,99.0,1.0,,,,,,
1680580368073,99.0,1.0,,,,,,
1680580385090,99.0,1.0,,,,,,
1680580402097,99.0,1.0,,,,,,
1680580419109,99.0,1.0,,,,,,
1680580436160,99.0,1.0,,,,,,
1680580453170,99.0,1.0,,,,,,
1680580470173,99.0,1.0,,,,,,
1680580487202,99.0,1.0,,,,,,
1680580499960,99.0,1.0,,,,,,
1680580516971,99.0,1.0,,,,,,
1680580534033,99.0,1.0,,,,,,
1680580551146,99.0,1.0,,,,,,
1680580568254,99.0,1.0,,,,,,
1680580585357,99.0,1.0,,,,,,
1680580602475,99.0,1.0,,,,,,
1680580619592,99.0,1.0,,,,,,
1680580636700,99.0,1.0,,,,,,
1680580653805,99.0,1.0,,,,,,
1680580670914,99.0,1.0,,,,,,
1680580682951,99.0,1.0,,,,,,
1680580700112,99.0,1.0,,,,,,
1680583508718,100.0,,,,,,,
1680585926183,100.0,,,,,,,
1680649771573,100.0,,,,,,,
1680650278775,100.0,,,,,,,
1680650744802,100.0,,,,,,,
1680651754009,100.0,,,,,,,
1680651927392,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680651964785,,2.0,1.0,2.0,87.0,87.0,7.0,
1680651981864,,3.0,2.0,1.0,89.0,89.0,4.0,
1680651999061,1.0,1.0,2.0,1.0,89.0,89.0,5.0,
1680652016107,,,,,,,,100.0
1680652016148,2.0,2.0,3.0,4.0,81.0,81.0,6.0,
1680652033190,,3.0,,1.0,95.0,95.0,1.0,
1680652050255,1.0,2.0,,4.0,91.0,91.0,2.0,
1680652067324,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652088734,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652105775,42.0,3.0,12.0,12.0,24.0,24.0,,
1680652122816,87.0,2.0,2.0,2.0,6.0,6.0,,
1680652139859,98.0,2.0,,,,,,
1680652156897,65.0,2.0,1.0,14.0,16.0,16.0,1.0,
1680652173872,,,,,,,,100.0
1680652173889,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652179363,,,,,,,,100.0
1680652179404,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652196582,,,,,,,,100.0
1680652196618,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652213614,,,,,,,,100.0
1680652213639,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652230692,2.0,2.0,85.0,8.0,1.0,1.0,1.0,
1680652247736,3.0,1.0,91.0,4.0,,,,
1680652264753,3.0,2.0,94.0,,,,,
1680652281779,2.0,1.0,92.0,,,,,
1680652298764,1.0,2.0,94.0,1.0,,,,
1680652315719,1.0,1.0,96.0,,1.0,1.0,,
1680652332696,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652348893,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652368550,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652385563,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652402584,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652419610,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652436630,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652453608,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652470635,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652487665,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652511468,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652528525,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652545539,,,,,,,,100.0
1680652545573,2.0,2.0,83.0,2.0,2.0,2.0,,
1680652562580,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652572072,,,,,,,,100.0
1680652572206,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652577324,,,,,,,,100.0
1680652577375,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680652594412,,3.0,,1.0,94.0,94.0,2.0,
1680652611447,,1.0,,5.0,94.0,94.0,,
1680652628399,1.0,1.0,,1.0,96.0,96.0,1.0,
1680652645373,1.0,1.0,,1.0,97.0,97.0,,
1680652662393,,2.0,,,97.0,97.0,1.0,
1680652679399,1.0,2.0,,,97.0,97.0,,
1680652696372,1.0,2.0,,,97.0,97.0,,
1680652713401,,2.0,,1.0,97.0,97.0,,
1680652730427,1.0,2.0,,1.0,96.0,96.0,,
1680652747593,,3.0,,,97.0,97.0,,
1680652764386,,1.0,,3.0,96.0,96.0,,
1680652775078,,,,,,,,100.0
1680652775094,,2.0,1.0,3.0,92.0,92.0,2.0,
1680652792114,,,,,,,,100.0
1680652792152,4.0,3.0,,3.0,87.0,87.0,3.0,
1680605448871,,,,,,,,100.0
1680605448934,99.0,1.0,,,,,,
1680605456844,100.0,,,,,,,
1680611259067,,,,,,,,100.0
1680611259071,100.0,,,,,,,
1682240297934,73.0,1.0,21.0,,2.0,2.0,,
1682240315925,74.0,1.0,24.0,,,,,
1682240337973,57.0,2.0,38.0,,1.0,1.0,,
1682240355866,99.0,1.0,,,,,,
1682240374942,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682240392858,99.0,1.0,,,,,,
1682240409931,96.0,,2.0,,1.0,1.0,,
1682240427103,76.0,1.0,19.0,,1.0,1.0,,
1682240444925,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682240462962,87.0,2.0,4.0,1.0,3.0,3.0,,
1682240480877,97.0,1.0,2.0,,,,,
1682240497976,99.0,1.0,,,,,,
1682240521820,51.0,1.0,32.0,1.0,4.0,4.0,,
1682240539847,96.0,1.0,1.0,,1.0,1.0,,
1682240557860,99.0,1.0,,,,,,
1682240575862,96.0,2.0,2.0,,,,,
1682240593053,94.0,1.0,3.0,,1.0,1.0,,
1682240610265,88.0,,10.0,,1.0,1.0,,
1682240627447,50.0,1.0,30.0,1.0,7.0,7.0,,
1682240644518,96.0,2.0,1.0,,1.0,1.0,,
1682240661614,99.0,1.0,,,,,,
1682240678773,93.0,1.0,4.0,,1.0,1.0,,
1682240695851,98.0,2.0,,,,,,
1682240713052,73.0,2.0,10.0,1.0,5.0,5.0,,
1682240731858,99.0,,1.0,,,,,
1682240749854,98.0,1.0,1.0,,,,,
1682240766853,,,,,,,,100.0
1682240766881,98.0,1.0,1.0,,,,,
1682240783878,98.0,1.0,1.0,,,,,
1682240800912,91.0,2.0,6.0,,1.0,1.0,,
1682240815038,98.0,1.0,1.0,,,,,
1682240832213,,,,,,,,100.0
1682240832241,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682240849242,,,,,,,,100.0
1682240849277,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682240866278,97.0,,1.0,1.0,1.0,1.0,,
1682240889824,,,,,,,,100.0
1682240889878,35.0,1.0,18.0,8.0,24.0,24.0,1.0,
1682240907014,75.0,2.0,18.0,,1.0,1.0,,
1682240924101,97.0,1.0,1.0,,1.0,1.0,,
1682240941076,,,,,,,,100.0
1682240941100,89.0,2.0,6.0,,1.0,1.0,,
1682240958078,98.0,1.0,1.0,,,,,
