timestamp,STILL,TILTING,ON_FOOT,WALKING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,RUNNING
1681798197058,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798214069,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798231057,,100.0,,,,,,
1681798231096,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798248084,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798268115,75.0,,16.0,16.0,2.0,3.0,1.0,
1681798292998,63.0,,19.0,19.0,1.0,7.0,6.0,
1681798310030,41.0,,25.0,25.0,3.0,17.0,8.0,
1681798327025,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798344035,,100.0,,,,,,
1681798344058,5.0,,83.0,83.0,1.0,2.0,5.0,3.0
1681798362371,1.0,,91.0,91.0,2.0,,3.0,3.0
1681798381060,1.0,,94.0,94.0,1.0,,1.0,3.0
1681798398032,,,95.0,95.0,2.0,,,3.0
1681798414992,1.0,,96.0,96.0,2.0,,1.0,
1681798432032,1.0,,96.0,96.0,2.0,,,1.0
1681798449022,2.0,,88.0,88.0,2.0,,2.0,6.0
1681798466001,1.0,,97.0,97.0,2.0,,,
1681798483039,,,97.0,97.0,1.0,,1.0,1.0
1681798500009,,,96.0,96.0,2.0,,1.0,1.0
1681798516996,,,96.0,96.0,2.0,,,2.0
1681798533991,,100.0,,,,,,
1681798534018,2.0,,84.0,84.0,3.0,,1.0,10.0
1681798550991,99.0,,,,1.0,,,
1681798567521,98.0,,1.0,1.0,1.0,,,
1681798584529,99.0,,,,1.0,,,
1681798601564,45.0,,6.0,6.0,2.0,36.0,,
1681798618551,99.0,,,,1.0,,,
1681798635531,99.0,,,,1.0,,,
1681798652508,99.0,,,,1.0,,,
1681798669491,97.0,,,,1.0,2.0,,
1681804842164,100.0,,,,,,,
1681804864133,,100.0,,,,,,
1681804864177,43.0,,17.0,17.0,3.0,16.0,7.0,
1681804869285,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681804874438,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681804891434,99.0,,,,1.0,,,
1681804908408,,,,,1.0,96.0,,
1681804925413,,,,,1.0,96.0,,
1681804942391,,,,,1.0,96.0,,
1681804959374,,,,,1.0,97.0,,
1681804976385,,,,,2.0,96.0,,
1681804993345,,,,,1.0,97.0,,
1681805010447,,,,,1.0,96.0,,
1681805032412,,,,,2.0,97.0,,
1681805049586,,,,,2.0,96.0,,
1681805066546,,,,,1.0,97.0,,
1681805083551,2.0,,,,,96.0,,
1681805100575,99.0,,,,1.0,,,
1681805117616,99.0,,,,1.0,,,
1681805134652,2.0,,,,1.0,95.0,,
1681805151653,,,,,2.0,96.0,,
1681805168674,1.0,,,,1.0,97.0,,
1681805185708,,,,,1.0,96.0,,
1681805202671,1.0,,1.0,1.0,1.0,96.0,,
1681805219635,,,,,2.0,96.0,,
1681805242864,,,,,,96.0,,
1681805259879,,,,,2.0,97.0,,
1681805276904,,,,,1.0,96.0,,
1681805293916,,,,,1.0,96.0,,
1681805310911,,,,,1.0,97.0,,
1681805327898,99.0,,,,1.0,,,
1681805344914,99.0,,,,1.0,,,
1681805361911,99.0,,,,1.0,,,
1681805378943,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805395935,,,,,2.0,96.0,,
1681805412917,,,,,2.0,96.0,,
1681805425869,,,,,2.0,97.0,,
1681805442860,2.0,,,,1.0,97.0,,
1681805459835,,,,,2.0,96.0,,
1681805476881,1.0,,,,1.0,97.0,,
1681805493907,3.0,,,,1.0,93.0,,
1681805510906,99.0,,,,1.0,,,
1681805527928,99.0,,,,1.0,,,
1681805544904,,,,,2.0,97.0,,
1681805561865,,,,,1.0,97.0,,
1681805578893,,,,,2.0,97.0,,
1681805595881,,,,,1.0,97.0,,
1681805608784,,,,,2.0,96.0,,
1681805625817,1.0,,,,,96.0,,
1681805642849,99.0,,,,1.0,,,
1681805646134,,100.0,,,,,,
1681805646255,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805651415,,100.0,,,,,,
1681805651443,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805656602,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805661753,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805678768,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805695814,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805712874,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805729889,,,,,1.0,82.0,,
1681805746924,2.0,,1.0,1.0,1.0,82.0,,
1681805763950,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805780959,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805791713,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805808762,,,,,1.0,82.0,,
1681805825775,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805842794,1.0,,,,1.0,74.0,,
1681805851808,,100.0,,,,,,
1681805851901,9.0,,1.0,1.0,1.0,73.0,,
1681805856984,,100.0,,,,,,
1681805856999,65.0,,13.0,13.0,2.0,12.0,2.0,
1681805862113,,100.0,,,,,,
1681805862151,46.0,,18.0,18.0,2.0,17.0,5.0,
1681805867279,,100.0,,,,,,
1681805867312,61.0,,16.0,16.0,3.0,12.0,5.0,
1681805872458,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805877611,59.0,,27.0,27.0,1.0,6.0,5.0,
1681805882763,,100.0,,,,,,
1681805882789,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805887929,39.0,,35.0,35.0,2.0,11.0,9.0,1.0
1681805893079,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805910074,,,96.0,96.0,2.0,,,2.0
1681805925942,,100.0,,,,,,
1681805925966,2.0,,93.0,93.0,1.0,1.0,2.0,1.0
1681805942986,,100.0,,,,,,
1681805943016,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805960004,46.0,,26.0,26.0,2.0,12.0,9.0,
1681805977001,,100.0,,,,,,
1681805977034,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681805994016,,100.0,,,,,,
1681805994045,,,96.0,96.0,2.0,,,2.0
1681806011036,,,97.0,97.0,2.0,,,1.0
1681806028045,1.0,,96.0,96.0,2.0,,,1.0
1681806045047,1.0,,97.0,97.0,2.0,,,
1681806062060,,100.0,,,,,,
1681806062112,1.0,,95.0,95.0,1.0,,2.0,1.0
1681806079092,,100.0,,,,,,
1681806079125,,,97.0,97.0,2.0,,,1.0
1681806096124,,,97.0,97.0,3.0,,,
1681806114143,,,97.0,97.0,3.0,,,
1681806131119,1.0,,96.0,96.0,2.0,,1.0,
1681806148141,,,97.0,97.0,2.0,,1.0,
1681806165165,1.0,,96.0,96.0,2.0,,1.0,
1681806182172,1.0,,96.0,96.0,2.0,,1.0,
1681806199210,,,97.0,97.0,2.0,,,1.0
1681806216247,1.0,,96.0,96.0,1.0,,1.0,1.0
1681806233274,,100.0,,,,,,
1681806233294,1.0,,94.0,94.0,1.0,1.0,1.0,1.0
1681806250304,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681806267338,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681806286070,,100.0,,,,,,
1681806286097,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681806307292,,100.0,,,,,,
1681806307314,69.0,,11.0,11.0,3.0,7.0,8.0,
1681806324292,91.0,,3.0,3.0,2.0,3.0,,
1681806341226,98.0,,,,2.0,,,
1681806358278,98.0,,,,1.0,1.0,,
1681806375131,97.0,,1.0,1.0,1.0,1.0,,
1681806392109,91.0,,1.0,1.0,2.0,4.0,,
1681806416275,61.0,,12.0,12.0,2.0,12.0,2.0,
1681806433254,83.0,,4.0,4.0,1.0,6.0,1.0,
1681806450247,80.0,,3.0,3.0,2.0,9.0,2.0,
1681806467257,76.0,,4.0,4.0,1.0,11.0,,
1681806484222,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681806501192,45.0,,10.0,10.0,3.0,23.0,2.0,
1681806518153,72.0,,3.0,3.0,2.0,14.0,,
1681806535123,99.0,,,,1.0,,,
1681806552079,99.0,,,,,1.0,,
1681806569056,99.0,,,,1.0,,,
1681806591062,50.0,,5.0,5.0,2.0,23.0,,
1681806608042,69.0,,5.0,5.0,1.0,20.0,1.0,
1681806624996,96.0,,,,1.0,2.0,,
1681806641951,99.0,,,,1.0,,,
1681806663273,99.0,,,,1.0,,,
1681806680211,99.0,,,,1.0,,,
1681806697152,99.0,,,,1.0,,,
1681806714142,99.0,,,,1.0,,,
1681806731102,99.0,,,,1.0,,,
1681806748071,,100.0,,,,,,
1681806748095,77.0,,2.0,2.0,2.0,11.0,,
1681806765065,61.0,,12.0,12.0,2.0,12.0,2.0,
1681806782053,39.0,,17.0,17.0,2.0,20.0,3.0,
1681806799023,56.0,,14.0,14.0,3.0,14.0,2.0,
1681806815992,55.0,,16.0,16.0,2.0,18.0,3.0,
1681806832960,,100.0,,,,,,
1681806832986,73.0,,8.0,8.0,1.0,10.0,2.0,
1681806849948,64.0,,13.0,13.0,2.0,11.0,2.0,
1681806866938,97.0,,,,2.0,1.0,,
1681806883906,98.0,,,,2.0,,,
1681806900855,98.0,,,,2.0,,,
1681806917813,98.0,,,,1.0,1.0,,
1681806942820,98.0,,,,1.0,1.0,,
1681806959797,79.0,,1.0,1.0,1.0,17.0,,
1681806976776,49.0,,7.0,7.0,2.0,28.0,2.0,
1681806993754,90.0,,1.0,1.0,2.0,5.0,,
1681807010784,97.0,,,,1.0,1.0,,
1681807530014,,100.0,,,,,,
1681807530049,2.0,,86.0,86.0,2.0,2.0,3.0,3.0
1681807547972,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807566959,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807584967,86.0,,5.0,5.0,2.0,5.0,,
1681807602970,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807620954,,100.0,,,,,,
1681807620976,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807638007,,100.0,,,,,,
1681807638034,67.0,,14.0,14.0,3.0,8.0,6.0,
1681807655049,,100.0,,,,,,
1681807655076,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807672110,97.0,,,,2.0,1.0,,
1681807689085,96.0,,1.0,1.0,1.0,1.0,,
1681807706068,48.0,,5.0,5.0,1.0,40.0,1.0,
1681807723055,54.0,,2.0,2.0,2.0,35.0,5.0,
1681807740034,98.0,,,,1.0,1.0,,
1681807757024,98.0,,,,1.0,1.0,,
1681807774013,99.0,,,,1.0,,,
1681807790996,99.0,,,,1.0,,,
1681807806026,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807823055,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681807840041,99.0,,,,1.0,,,
1681807857012,99.0,,,,1.0,,,
1681807873996,99.0,,,,1.0,,,
1681807890973,98.0,,,,2.0,,,
1681807907973,66.0,,5.0,5.0,2.0,16.0,2.0,
1681807924958,49.0,,7.0,7.0,2.0,29.0,3.0,
1681807941937,99.0,,,,1.0,,,
1681807958916,99.0,,,,1.0,,,
1681807975944,98.0,,,,1.0,1.0,,
1681807988928,100.0,,,,,,,
1681808005944,96.0,,1.0,1.0,1.0,1.0,,
1681808022982,97.0,,,,1.0,2.0,,
1681808040022,98.0,,,,1.0,1.0,,
1681808057008,99.0,,,,1.0,,,
1681808073980,99.0,,,,1.0,,,
1681808091002,99.0,,,,1.0,,,
1681808107980,99.0,,,,1.0,,,
1681808124951,99.0,,,,1.0,,,
1681808141917,99.0,,,,1.0,,,
1681808158984,97.0,,,,1.0,2.0,,
1681808171841,87.0,,2.0,2.0,1.0,7.0,2.0,
1681808188863,99.0,,,,1.0,,,
1681808205886,99.0,,,,1.0,,,
1681808222860,98.0,,,,1.0,1.0,,
1681808239825,96.0,,,,2.0,2.0,,
1681808256794,,100.0,,,,,,
1681808256812,68.0,,12.0,12.0,2.0,7.0,6.0,
1681808273798,43.0,,36.0,36.0,2.0,4.0,12.0,
1681808290771,59.0,,34.0,34.0,1.0,3.0,2.0,
1681808307715,99.0,,,,1.0,,,
1681808324670,99.0,,,,1.0,,,
1681808552905,,100.0,,,,,,
1681808552925,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808581817,,100.0,,,,,,
1681808581836,97.0,,1.0,1.0,2.0,,,
1681808598844,,100.0,,,,,,
1681808598867,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808616405,,100.0,,,,,,
1681808616427,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808637310,63.0,,16.0,16.0,2.0,12.0,4.0,
1681808654295,,100.0,,,,,,
1681808654336,49.0,,22.0,22.0,2.0,10.0,10.0,
1681808672954,47.0,,23.0,23.0,2.0,11.0,8.0,
1681808689931,,100.0,,,,,,
1681808689948,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808707967,,100.0,,,,,,
1681808707990,39.0,,23.0,23.0,2.0,17.0,6.0,
1681808724927,97.0,,1.0,1.0,2.0,,,
1681808742974,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808760948,7.0,,,,2.0,88.0,,
1681808778931,12.0,,1.0,1.0,1.0,83.0,,
1681808795909,46.0,,5.0,5.0,2.0,33.0,1.0,
1681808817949,,100.0,,,,,,
1681808817971,5.0,,4.0,4.0,2.0,85.0,,
1681808835004,,100.0,,,,,,
1681808835030,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808852072,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808869945,,100.0,,,,,,
1681808869967,44.0,,13.0,13.0,2.0,34.0,4.0,
1681808887932,49.0,,14.0,14.0,3.0,17.0,9.0,
1681808904926,,100.0,,,,,,
1681808904948,38.0,,33.0,33.0,1.0,13.0,7.0,1.0
1681808922365,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808939955,54.0,,21.0,21.0,2.0,7.0,14.0,1.0
1681808957958,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681808974954,50.0,,21.0,21.0,3.0,9.0,8.0,
1681808991960,53.0,,24.0,24.0,2.0,11.0,5.0,
1681809008956,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809026003,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809042954,,100.0,,,,,,
1681809042967,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809060954,,100.0,,,,,,
1681809060976,62.0,,17.0,17.0,2.0,11.0,4.0,
1681809078932,97.0,,,,2.0,1.0,,
1681809095525,,100.0,,,,,,
1681809095541,55.0,,14.0,14.0,1.0,14.0,4.0,
1681809113960,,100.0,,,,,,
1681809113976,57.0,,20.0,20.0,1.0,9.0,8.0,
1681809131953,90.0,,4.0,4.0,2.0,1.0,2.0,
1681809148997,67.0,,13.0,13.0,2.0,6.0,7.0,
1681809166958,46.0,,17.0,17.0,3.0,16.0,13.0,
1681809184932,62.0,,9.0,9.0,1.0,15.0,5.0,
1681809201923,,100.0,,,,,,
1681809201955,44.0,,12.0,12.0,3.0,25.0,6.0,
1681809218936,,100.0,,,,,,
1681809218957,41.0,,22.0,22.0,2.0,20.0,7.0,
1681809236956,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809254943,99.0,,,,1.0,,,
1681809276009,,100.0,,,,,,
1681809276030,86.0,,5.0,5.0,1.0,3.0,2.0,
1681809292993,65.0,,20.0,20.0,2.0,5.0,4.0,
1681809309957,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809326946,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809343900,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809360848,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809377802,59.0,,13.0,13.0,2.0,18.0,1.0,
1681809394744,96.0,,1.0,1.0,1.0,1.0,,
1681809411695,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809428647,41.0,,30.0,30.0,2.0,15.0,6.0,
1681809450699,88.0,,5.0,5.0,1.0,3.0,1.0,
1681809467654,89.0,,5.0,5.0,1.0,2.0,1.0,
1681809484601,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809501584,79.0,,5.0,5.0,2.0,8.0,1.0,
1681809518544,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809535539,36.0,,34.0,34.0,1.0,14.0,7.0,1.0
1681809552576,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809569598,,100.0,,,,,,
1681809569627,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809587947,41.0,,24.0,24.0,3.0,12.0,9.0,
1681809604944,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809622908,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809634938,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809652963,45.0,,23.0,23.0,2.0,9.0,13.0,
1681809670940,90.0,,4.0,4.0,2.0,2.0,1.0,
1681809688948,45.0,,18.0,18.0,2.0,23.0,3.0,
1681809706924,70.0,,14.0,14.0,2.0,6.0,6.0,
1681809724911,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809741912,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809759918,25.0,,17.0,17.0,2.0,23.0,18.0,
1681809777923,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809795913,28.0,,25.0,25.0,2.0,26.0,6.0,1.0
1681809818940,47.0,,20.0,20.0,2.0,15.0,9.0,1.0
1681809836917,33.0,,28.0,28.0,2.0,19.0,9.0,1.0
1681809854925,42.0,,26.0,26.0,1.0,8.0,17.0,1.0
1681809871902,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809894048,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809911046,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809928028,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809945028,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809962773,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809979241,,100.0,,,,,,
1681809979271,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681809996230,46.0,,25.0,25.0,3.0,12.0,5.0,
1681810013221,,100.0,,,,,,
1681810013250,55.0,,21.0,21.0,3.0,8.0,8.0,
1681810030203,,100.0,,,,,,
1681810030217,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810047215,,100.0,,,,,,
1681810047234,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810068651,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810085664,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810102706,,100.0,,,,,,
1681810102730,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810119740,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810136773,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810153769,56.0,,29.0,29.0,3.0,5.0,6.0,
1681810170746,97.0,,1.0,1.0,2.0,,,
1681810193729,,100.0,,,,,,
1681810193745,54.0,,28.0,28.0,2.0,3.0,10.0,1.0
1681810210729,,100.0,,,,,,
1681810210749,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810227725,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810244773,,100.0,,,,,,
1681810244793,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810261786,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810278744,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810286878,,100.0,,,,,,
1681810286905,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810303931,5.0,,89.0,89.0,3.0,,2.0,1.0
1681810320941,,100.0,,,,,,
1681810320957,3.0,,86.0,86.0,3.0,1.0,4.0,3.0
1681810338203,,100.0,,,,,,
1681810338206,2.0,,93.0,93.0,3.0,,1.0,1.0
1681810355129,,,96.0,96.0,2.0,,1.0,1.0
1681810372173,,,95.0,95.0,3.0,,1.0,1.0
1681810389911,,,96.0,96.0,2.0,,1.0,1.0
1681810406907,,100.0,,,,,,
1681810406927,2.0,,90.0,90.0,3.0,,1.0,4.0
1681810425933,,100.0,,,,,,
1681810425952,1.0,,93.0,93.0,2.0,1.0,1.0,2.0
1681810442917,,100.0,,,,,,
1681810442927,1.0,,88.0,88.0,1.0,1.0,2.0,7.0
1681810461920,,100.0,,,,,,
1681810461932,1.0,,95.0,95.0,1.0,,1.0,2.0
1681810486019,,,96.0,96.0,3.0,,1.0,
1681810503043,,,97.0,97.0,1.0,,1.0,1.0
1681810520944,,,94.0,94.0,2.0,,1.0,3.0
1681810538455,1.0,,92.0,92.0,1.0,,2.0,4.0
1681810555946,1.0,,96.0,96.0,1.0,,1.0,1.0
1681810573925,,,95.0,95.0,2.0,,,3.0
1681810590930,,,97.0,97.0,1.0,,1.0,1.0
1681810607927,2.0,,94.0,94.0,2.0,,1.0,1.0
1681810624912,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810641900,6.0,,84.0,84.0,2.0,1.0,4.0,2.0
1681810658287,,,92.0,92.0,1.0,,1.0,6.0
1681810675277,,100.0,,,,,,
1681810675309,2.0,,89.0,89.0,2.0,1.0,5.0,1.0
1681810692256,68.0,,16.0,16.0,2.0,7.0,6.0,
1681810703844,71.0,,7.0,7.0,1.0,13.0,2.0,
1681810709138,67.0,,12.0,12.0,2.0,12.0,3.0,
1681810724018,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810729114,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810734124,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810739153,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810744190,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810749207,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810754222,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810759291,55.0,,6.0,6.0,1.0,26.0,3.0,
1681810764285,,100.0,,,,,,
1681810764305,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810769318,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810774325,100.0,,,,,,,
1681810779344,100.0,,,,,,,
1681810784379,100.0,,,,,,,
1681810789552,100.0,,,,,,,
1681810794551,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810799617,1.0,,,,1.0,90.0,,
1681810803843,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810819724,2.0,,,,,93.0,,
1681810824719,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810829741,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810853148,2.0,,,,2.0,89.0,,
1681810870156,1.0,,,,1.0,87.0,,
1681810887146,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810904145,1.0,,4.0,4.0,2.0,91.0,,
1681810921106,99.0,,,,1.0,,,
1681810938119,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681810955137,1.0,,,,,85.0,,
1681810972151,6.0,,4.0,4.0,2.0,81.0,1.0,
1681810989144,1.0,,,,1.0,90.0,,
1681811006138,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681811027885,6.0,,,,1.0,83.0,,
1681811044894,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681811061913,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681811078919,1.0,,,,1.0,83.0,,
1681811095951,,,,,,86.0,,
1681811112968,,,,,2.0,94.0,,
1681811129989,,,,,1.0,91.0,,
1681811147015,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681811164058,,,,,,90.0,,
1681811181061,,,,,,96.0,,
1681811198089,,,,,1.0,92.0,,
1681811210834,,,,,1.0,92.0,,
1681811227864,1.0,,,,,94.0,,
1681811244885,1.0,,,,1.0,96.0,,
1681811261911,9.0,,,,1.0,88.0,1.0,
1681811278915,99.0,,,,1.0,,,
1681811295909,99.0,,,,1.0,,,
1681811312909,99.0,,,,1.0,,,
1681811329919,99.0,,,,1.0,,,
1681811346915,99.0,,,,1.0,,,
1681811363935,36.0,,10.0,10.0,2.0,27.0,1.0,
1681811380941,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681811397959,,,,,1.0,93.0,,
1681798686462,99.0,,,,1.0,,,
1681798703443,99.0,,,,1.0,,,
1681798720470,99.0,,,,1.0,,,
1681798737521,99.0,,,,1.0,,,
1681798750454,99.0,,,,1.0,,,
1681798767486,99.0,,,,1.0,,,
1681798784467,99.0,,,,1.0,,,
1681798801452,99.0,,,,1.0,,,
1681798818500,97.0,,,,,3.0,,
1681798835485,99.0,,,,1.0,,,
1681798852467,99.0,,,,1.0,,,
1681798869457,99.0,,,,1.0,,,
1681798886445,96.0,,,,2.0,2.0,,
1681798903434,99.0,,,,1.0,,,
1681798920412,97.0,,1.0,1.0,1.0,1.0,,
1681798933387,,100.0,,,,,,
1681798933405,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681798950465,2.0,,94.0,94.0,2.0,,1.0,1.0
1681798967415,,,97.0,97.0,3.0,,,
1681798984408,,,97.0,97.0,3.0,,,
1681799001419,,,97.0,97.0,2.0,,1.0,
1681799018433,,100.0,,,,,,
1681799018455,2.0,,92.0,92.0,2.0,,2.0,2.0
1681799035458,2.0,,91.0,91.0,1.0,1.0,1.0,3.0
1681799052493,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799069465,,100.0,,,,,,
1681799069490,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799088055,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799106062,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799124060,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799141035,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799158766,,100.0,,,,,,
1681799158789,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799179057,,100.0,,,,,,
1681799179101,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799196060,,100.0,,,,,,
1681799196078,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799213104,,100.0,,,,,,
1681799213131,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799232086,28.0,,21.0,21.0,,17.0,19.0,1.0
1681799249035,,100.0,,,,,,
1681799249058,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799266051,97.0,,1.0,1.0,2.0,,,
1681799283052,,100.0,,,,,,
1681799283070,83.0,,11.0,11.0,2.0,1.0,2.0,
1681799301311,,100.0,,,,,,
1681799301318,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799318084,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799335059,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799353447,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799370428,,100.0,,,,,,
1681799370455,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799387486,,100.0,,,,,,
1681799387503,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799404495,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799421481,,100.0,,,,,,
1681799421504,71.0,,20.0,20.0,3.0,1.0,4.0,
1681799438549,,100.0,,,,,,
1681799438599,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799455653,,100.0,,,,,,
1681799455674,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1681799472685,38.0,,17.0,17.0,2.0,32.0,4.0,
1681799489689,99.0,,,,1.0,,,
1681799507192,99.0,,,,1.0,,,
1681799524179,36.0,,10.0,10.0,2.0,27.0,1.0,
1681799536332,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
