timestamp,STILL,IN_VEHICLE,UNDEFINED,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680156531061,97.0,1.0,1.0,,1.0,1.0,,
1680156548107,72.0,20.0,1.0,,3.0,3.0,,
1680156565146,92.0,3.0,2.0,,1.0,1.0,,
1680156582197,97.0,1.0,1.0,,1.0,1.0,,
1680156660534,97.0,1.0,1.0,,,,,
1680156677616,96.0,1.0,1.0,,1.0,1.0,,
1680156698056,98.0,,2.0,,,,,
1680157771741,,,,100.0,,,,
1680157771783,100.0,,,,,,,
1680158871909,,,,100.0,,,,
1680158871930,99.0,,1.0,,,,,
1680158896254,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680158933367,,,3.0,,97.0,97.0,,
1680158951507,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680158989401,100.0,,,,,,,
1680159006419,,,1.0,,96.0,96.0,2.0,1.0
1680159185204,55.0,8.0,4.0,,14.0,14.0,14.0,
1680159202277,97.0,,2.0,,1.0,1.0,,
1680159219452,98.0,,2.0,,,,,
1680159236437,100.0,,,,,,,
1680159253409,100.0,,,,,,,
1680159270474,97.0,1.0,2.0,,,,,
1680159287506,97.0,,2.0,,1.0,1.0,,
1680159304563,76.0,5.0,2.0,,6.0,6.0,7.0,
1680159321551,96.0,,2.0,,1.0,1.0,1.0,
1680159338570,100.0,,,,,,,
1680148465336,,,,100.0,,,,
1680148465337,98.0,1.0,1.0,,,,,
1680148874940,100.0,,,,,,,
1680148902674,99.0,,1.0,,,,,
1680148930455,,,,100.0,,,,
1680148930555,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680148963211,,,2.0,,,,98.0,
1680149220544,,,,100.0,,,,
1680149220603,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680149237747,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680149254917,,,,100.0,,,,
1680149255017,,,2.0,,96.0,96.0,,2.0
1680149272147,,,,100.0,,,,
1680149272189,,,2.0,,95.0,95.0,,3.0
1680149289405,1.0,,2.0,,92.0,92.0,2.0,3.0
1680149305868,,,,100.0,,,,
1680149305895,1.0,,2.0,,89.0,89.0,2.0,6.0
1680149587661,,,,100.0,,,,
1680149587689,99.0,,1.0,,,,,
1680149604486,100.0,,,,,,,
1680149621494,96.0,1.0,3.0,,,,,
1680149638471,99.0,,1.0,,,,,
1680149655476,98.0,1.0,1.0,,,,,
1680149672520,96.0,2.0,2.0,,,,,
1680149689573,78.0,15.0,3.0,,1.0,1.0,,
1680149706608,97.0,1.0,2.0,,,,,
1680150359320,100.0,,,,,,,
1680150956381,97.0,1.0,2.0,,,,,
1680151294337,,,,100.0,,,,
1680151294452,44.0,23.0,1.0,,11.0,11.0,2.0,
1680151739103,,,,100.0,,,,
1680151739125,99.0,,1.0,,,,,
1680152397610,100.0,,,,,,,
1680152902166,99.0,,1.0,,,,,
1680153571585,,,,100.0,,,,
1680153571648,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680153607009,,,,100.0,,,,
1680153607207,,,2.0,,95.0,95.0,1.0,2.0
1680153928739,,,,100.0,,,,
1680153928782,100.0,,,,,,,
1680153957760,100.0,,,,,,,
1680153974654,98.0,,2.0,,,,,
1680153991641,96.0,1.0,2.0,,1.0,1.0,,
1680154008738,96.0,1.0,2.0,,1.0,1.0,,
1680154025808,98.0,,2.0,,,,,
1680154042799,89.0,3.0,2.0,,2.0,2.0,1.0,
1680154059795,96.0,1.0,1.0,,1.0,1.0,,
1680154076801,86.0,3.0,2.0,,5.0,5.0,2.0,
1680154093825,97.0,1.0,2.0,,,,,
1680154105598,99.0,,1.0,,,,,
1680154122507,97.0,1.0,2.0,,,,,
1680154139484,96.0,1.0,1.0,,1.0,1.0,,
1680178724999,,,,100.0,,,,
1680178725100,99.0,,1.0,,,,,
1680182029891,,,,100.0,,,,
1680182030012,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680182054157,,,,100.0,,,,
1680182054170,99.0,,1.0,,,,,
1680182083015,96.0,1.0,1.0,,1.0,1.0,1.0,
1680182101899,62.0,16.0,2.0,,5.0,5.0,2.0,
1680182121854,99.0,,1.0,,,,,
1680182138931,96.0,2.0,2.0,,,,,
1680182155943,96.0,1.0,2.0,,1.0,1.0,,
1680182172936,97.0,2.0,1.0,,,,,
1680182189989,86.0,10.0,2.0,,2.0,2.0,,
1680182206995,76.0,14.0,2.0,,4.0,4.0,2.0,
1680182223989,96.0,,2.0,,1.0,1.0,1.0,
1680182241154,96.0,,1.0,,2.0,2.0,1.0,
1680182258386,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680182275595,73.0,8.0,3.0,,8.0,8.0,4.0,
1680182297066,98.0,1.0,1.0,,,,,
1680182314027,37.0,35.0,2.0,,7.0,7.0,4.0,
1680182331098,81.0,5.0,2.0,,3.0,3.0,5.0,
1680182348245,98.0,,2.0,,,,,
1680182365235,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680182399581,42.0,14.0,1.0,,19.0,19.0,12.0,1.0
1680182416130,97.0,1.0,1.0,,,,1.0,
1680182448663,40.0,24.0,1.0,,12.0,12.0,5.0,
1680183176262,,,,100.0,,,,
1680183176366,100.0,,,,,,,
1680183501656,100.0,,,,,,,
1680183815827,100.0,,,,,,,
1680184131618,100.0,,,,,,,
1680186822208,,,,100.0,,,,
1680186822267,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680186839420,,,,100.0,,,,
1680186839471,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680186856530,71.0,8.0,1.0,,11.0,11.0,3.0,
1680186873554,97.0,1.0,2.0,,,,,
1680186890571,98.0,,1.0,,1.0,1.0,,
1680186907614,91.0,3.0,2.0,,3.0,3.0,,
1680186924568,96.0,1.0,2.0,,,,,
1680186941746,62.0,27.0,1.0,,2.0,2.0,,
1680186958757,,,,100.0,,,,
1680186958783,51.0,15.0,2.0,,13.0,13.0,6.0,
1680186975787,96.0,2.0,1.0,,,,,
1680186992905,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680187010181,42.0,21.0,1.0,,19.0,19.0,9.0,1.0
1680187027347,99.0,,1.0,,,,,
1680187044505,99.0,,1.0,,,,,
1680187061668,99.0,,1.0,,,,,
1680187078632,100.0,,,,,,,
1680187095648,99.0,,1.0,,,,,
1680187112630,99.0,,1.0,,,,,
1680187129631,99.0,,1.0,,,,,
1680187146840,99.0,,1.0,,,,,
1680187164003,97.0,1.0,1.0,,,,,
1680187175871,,,,100.0,,,,
1680187175904,98.0,1.0,1.0,,,,,
1680187192949,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680187209963,99.0,,1.0,,,,,
1680187226992,100.0,,,,,,,
1680187244023,41.0,33.0,1.0,,6.0,6.0,2.0,
1680187260985,100.0,,,,,,,
1680187300888,,,,100.0,,,,
1680187300893,100.0,,,,,,,
1680187317880,100.0,,,,,,,
1680188158993,100.0,,,,,,,
1680217385757,,,,100.0,,,,
1680217385854,100.0,,,,,,,
1680217564604,,,,100.0,,,,
1680217564642,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680217601992,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680217619034,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680218453218,,,,100.0,,,,
1680218453337,100.0,,,,,,,
1680218860810,100.0,,,,,,,
1680219175602,100.0,,,,,,,
1680219788283,99.0,,1.0,,,,,
1680219788283,,,,100.0,,,,
1680169118761,100.0,,,,,,,
1680171206641,60.0,23.0,2.0,,6.0,6.0,2.0,
1680171223775,99.0,,1.0,,,,,
1680172065197,,,2.0,,97.0,97.0,,1.0
1680172082065,,,2.0,,98.0,98.0,,
1680172099093,1.0,1.0,2.0,,96.0,96.0,,
1680172116019,1.0,,3.0,,96.0,96.0,,
1680172132989,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282398994,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282436160,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282453243,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282473774,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282490732,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282507942,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282525049,60.0,22.0,2.0,,6.0,6.0,3.0,
1681282690242,,,,100.0,,,,
1681282690295,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282707305,97.0,,3.0,,,,,
1681282731624,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282748643,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282765633,67.0,13.0,1.0,,11.0,11.0,4.0,
1681282782639,48.0,37.0,1.0,,7.0,7.0,2.0,
1681282799647,39.0,35.0,2.0,,16.0,16.0,2.0,
1681282816678,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282833658,45.0,21.0,2.0,,11.0,11.0,3.0,
1681282850734,38.0,25.0,1.0,,18.0,18.0,5.0,
1681282867753,,,,100.0,,,,
1681282867775,41.0,16.0,3.0,,18.0,18.0,9.0,
1681282884853,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282901839,54.0,15.0,3.0,,12.0,12.0,3.0,
1681282918856,99.0,,1.0,,,,,
1681282935858,51.0,26.0,2.0,,8.0,8.0,1.0,
1681282952856,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282970165,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681282987138,96.0,1.0,2.0,,1.0,1.0,,
1681284814737,,,,100.0,,,,
1681284814842,100.0,,,,,,,
1681284920909,,,,100.0,,,,
1681284920950,98.0,,2.0,,,,,
1681287922311,,,,100.0,,,,
1681287922363,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681287968226,,,,100.0,,,,
1681287968253,100.0,,,,,,,
1681288006107,4.0,,3.0,,91.0,91.0,2.0,
1681288023183,5.0,,3.0,,90.0,90.0,1.0,1.0
1681288040357,1.0,,3.0,,95.0,95.0,,1.0
1681288121863,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681288150460,98.0,,2.0,,,,,
1681288167378,55.0,11.0,2.0,,24.0,24.0,5.0,
1681288184520,37.0,9.0,2.0,,31.0,31.0,14.0,1.0
1681288201594,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681288364358,51.0,11.0,3.0,,16.0,16.0,9.0,
1681288385809,59.0,12.0,3.0,,12.0,12.0,5.0,
1681288409519,42.0,11.0,2.0,,25.0,25.0,9.0,1.0
1681288426566,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681288443547,35.0,29.0,3.0,,15.0,15.0,7.0,
1681288466479,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681288483520,70.0,5.0,2.0,,13.0,13.0,6.0,
1681288500500,99.0,,1.0,,,,,
1681288517501,97.0,1.0,1.0,,1.0,1.0,,
1681288534520,98.0,,2.0,,,,,
1681288551682,41.0,9.0,1.0,,28.0,28.0,13.0,1.0
1681288592533,40.0,20.0,1.0,,18.0,18.0,11.0,1.0
1681288677605,100.0,,,,,,,
1681288677606,,,,100.0,,,,
1681289266650,,,,100.0,,,,
1681289266725,99.0,,1.0,,,,,
1681290139393,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681318946336,,,,100.0,,,,
1681318946414,100.0,,,,,,,
1681340808274,100.0,,,,,,,
1681340924564,,,,100.0,,,,
1681340924662,99.0,,1.0,,,,,
1681340962568,,,,100.0,,,,
1681340962635,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681340999997,46.0,30.0,1.0,,6.0,6.0,10.0,
1681341103383,,,,100.0,,,,
1681341103434,64.0,9.0,2.0,,11.0,11.0,10.0,
1681341523284,,,,100.0,,,,
1681341523287,98.0,1.0,1.0,,,,,
1681341551789,99.0,,1.0,,,,,
1681341568809,100.0,,,,,,,
1681341585779,100.0,,,,,,,
1681343968681,,,,100.0,,,,
1681343968745,98.0,,2.0,,,,,
1681303448443,,,,100.0,,,,
1681303448477,99.0,1.0,,,,,,
1681303873551,98.0,,2.0,,,,,
1681304367115,100.0,,,,,,,
1681304625927,100.0,,,,,,,
1681305070103,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305138845,1.0,1.0,1.0,,92.0,92.0,2.0,2.0
1681305155985,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305172957,3.0,1.0,3.0,,88.0,88.0,3.0,2.0
1681305196693,,,3.0,,97.0,97.0,,
1681305234551,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305251711,100.0,,,,,,,
1681305268841,1.0,,2.0,,94.0,94.0,,3.0
1681305285812,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305302805,1.0,,1.0,,96.0,96.0,1.0,1.0
1681305319875,100.0,,,,,,,
1681305336999,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305351198,1.0,,2.0,,94.0,94.0,2.0,1.0
1681305368294,,,,100.0,,,,
1681305368379,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305385060,,,,100.0,,,,
1681305385099,7.0,1.0,,,86.0,86.0,2.0,3.0
1681305402067,,,,100.0,,,,
1681305402110,,,2.0,,96.0,96.0,,2.0
1681305418978,,,,100.0,,,,
1681305419000,1.0,,2.0,,93.0,93.0,1.0,3.0
1681305463263,,,,100.0,,,,
1681305463293,1.0,,2.0,,95.0,95.0,1.0,1.0
1681305480299,,,,100.0,,,,
1681305480340,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681305638623,99.0,,1.0,,,,,
1681305655786,97.0,1.0,2.0,,,,,
1681308597637,100.0,,,,,,,
1681308611367,99.0,,1.0,,,,,
1681310127938,99.0,,1.0,,,,,
1681311081662,100.0,,,,,,,
1681311544653,99.0,,1.0,,,,,
1681311573564,97.0,1.0,2.0,,,,,
1681311589551,98.0,,2.0,,,,,
1681311613682,,,,100.0,,,,
1681311613805,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681311645867,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681312504808,,,,100.0,,,,
1681312504814,57.0,12.0,2.0,,15.0,15.0,7.0,
1681312533690,98.0,1.0,1.0,,,,,
1681312602767,99.0,,1.0,,,,,
1681312619796,52.0,26.0,,,6.0,6.0,2.0,
1681312643961,100.0,,,,,,,
1681312681178,99.0,1.0,,,,,,
1681312698152,34.0,32.0,2.0,,6.0,6.0,2.0,
1681312715112,26.0,23.0,3.0,,15.0,15.0,12.0,
1681314303481,100.0,,,,,,,
1681315323827,,,,100.0,,,,
1681315323882,100.0,,,,,,,
1681315458947,,,,100.0,,,,
1681315458973,4.0,,2.0,,91.0,91.0,1.0,2.0
1681315571383,2.0,,2.0,,89.0,89.0,1.0,6.0
1681315740644,4.0,2.0,3.0,,88.0,88.0,2.0,1.0
1681315965608,97.0,1.0,2.0,,,,,
1681315982573,98.0,1.0,1.0,,,,,
1681315999611,96.0,,3.0,,1.0,1.0,,
1681316016690,99.0,,1.0,,,,,
1681316033667,100.0,,,,,,,
1681316050560,98.0,1.0,1.0,,,,,
1681316067599,99.0,,1.0,,,,,
1681316084648,96.0,2.0,1.0,,,,,
1681297923768,,,,100.0,,,,
1681297923896,1.0,,3.0,,93.0,93.0,1.0,2.0
1681301624807,,,,100.0,,,,
1681301624885,100.0,,,,,,,
1681301776092,,,,100.0,,,,
1681301776286,100.0,,,,,,,
1681301804994,100.0,,,,,,,
1681301822141,98.0,1.0,1.0,,,,,
1681301854589,,,,100.0,,,,
1681301854676,49.0,22.0,3.0,,8.0,8.0,1.0,
1681302397816,,,,100.0,,,,
1681302397887,100.0,,,,,,,
1681302900773,,,,100.0,,,,
1681302900818,100.0,,,,,,,
1681303323394,98.0,,2.0,,,,,
1681274243375,100.0,,,,,,,
1681275135207,99.0,,1.0,,,,,
1681275414068,100.0,,,,,,,
1681276693021,100.0,,,,,,,
1681276756639,1.0,1.0,1.0,,88.0,88.0,2.0,7.0
1681277114550,,,,100.0,,,,
1681277114623,3.0,,2.0,,88.0,88.0,3.0,4.0
1681277133636,72.0,,1.0,,25.0,25.0,2.0,
1681277150647,1.0,1.0,3.0,,89.0,89.0,2.0,4.0
1681277167745,1.0,1.0,2.0,,92.0,92.0,4.0,
1681277200487,,,,100.0,,,,
1681277200589,2.0,11.0,2.0,,17.0,17.0,66.0,1.0
1681277608662,,,,100.0,,,,
1681277608768,100.0,,,,,,,
1681278016625,100.0,,,,,,,
1681278220482,,,,100.0,,,,
1681278220527,40.0,23.0,4.0,,13.0,13.0,5.0,
1681278823336,100.0,,,,,,,
1681267018788,32.0,29.0,2.0,,17.0,17.0,4.0,
1681267035760,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267057372,100.0,,,,,,,
1681267074383,99.0,1.0,,,,,,
1681267099413,36.0,14.0,2.0,,34.0,34.0,6.0,1.0
1681267116451,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267133511,100.0,,,,,,,
1681267150619,96.0,2.0,1.0,,,,,
1681267167688,99.0,,1.0,,,,,
1681267184421,45.0,28.0,2.0,,7.0,7.0,4.0,
1681267201446,100.0,,,,,,,
1681267218372,99.0,,1.0,,,,,
1681267235344,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267252361,100.0,,,,,,,
1681267269402,99.0,1.0,,,,,,
1681267286199,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267303224,39.0,27.0,2.0,,10.0,10.0,4.0,
1681267320114,97.0,1.0,2.0,,,,,
1681267337185,32.0,13.0,2.0,,19.0,19.0,29.0,1.0
1681267354029,38.0,20.0,1.0,,17.0,17.0,15.0,1.0
1681267371019,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267387974,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267404929,45.0,20.0,3.0,,14.0,14.0,6.0,
1681267432972,42.0,14.0,2.0,,23.0,23.0,9.0,1.0
1681267449976,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267467031,99.0,,1.0,,,,,
1681267484045,46.0,20.0,1.0,,10.0,10.0,5.0,
1681267510006,99.0,,1.0,,,,,
1681267527229,64.0,7.0,3.0,,18.0,18.0,5.0,
1681267549272,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267566510,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267583749,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267600741,40.0,27.0,2.0,,12.0,12.0,9.0,
1681267625471,99.0,,1.0,,,,,
1681267642676,99.0,,1.0,,,,,
1681267665002,,,,100.0,,,,
1681267665133,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267682411,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267699558,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267716653,,,,100.0,,,,
1681267716683,31.0,15.0,1.0,,25.0,25.0,21.0,1.0
1681267861176,100.0,,,,,,,
1681267895151,45.0,9.0,2.0,,30.0,30.0,6.0,1.0
1681267937591,100.0,,,,,,,
1681267954738,,,,100.0,,,,
1681267954818,57.0,1.0,2.0,,6.0,6.0,33.0,
1681267994678,,,,100.0,,,,
1681267994724,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681268011898,71.0,16.0,2.0,,6.0,6.0,2.0,
1681268029083,93.0,3.0,2.0,,1.0,1.0,,
1681268061621,48.0,6.0,2.0,,31.0,31.0,6.0,1.0
1681268083779,99.0,,1.0,,,,,
1681268108154,98.0,,2.0,,,,,
1681268145001,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681268162035,97.0,1.0,1.0,,,,,
1681268188039,84.0,14.0,1.0,,,,,
1681268205114,100.0,,,,,,,
1681268222178,97.0,1.0,2.0,,,,,
1681268239215,100.0,,,,,,,
1681268256256,97.0,1.0,1.0,,1.0,1.0,,
1681268297874,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681268312757,98.0,1.0,1.0,,,,,
1681268341771,58.0,14.0,2.0,,8.0,8.0,8.0,
1681268358737,97.0,2.0,,,,,,
1681268375787,100.0,,,,,,,
1681268400191,97.0,1.0,2.0,,,,,
1681268417236,98.0,,2.0,,,,,
1681268442049,40.0,26.0,2.0,,5.0,5.0,4.0,
1681268459077,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681268476121,99.0,,1.0,,,,,
1681268493127,98.0,1.0,1.0,,,,,
1681268510144,97.0,1.0,2.0,,,,,
1681268527205,98.0,,2.0,,,,,
1681268544308,97.0,1.0,2.0,,,,,
1681268561390,98.0,,2.0,,,,,
1681268578404,95.0,1.0,2.0,,1.0,1.0,,
1681268595360,38.0,30.0,2.0,,6.0,6.0,2.0,
1681268612391,98.0,1.0,,,,,,
1681268629470,34.0,33.0,3.0,,7.0,7.0,1.0,
1681268646467,36.0,27.0,1.0,,8.0,8.0,4.0,
1681268670143,100.0,,,,,,,
1681268687207,96.0,1.0,1.0,,1.0,1.0,,
1681268715150,100.0,,,,,,,
1681268732127,98.0,1.0,1.0,,,,,
1681268749201,77.0,7.0,2.0,,5.0,5.0,4.0,
1681268766337,96.0,2.0,,,1.0,1.0,,
1681268783355,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681268809093,98.0,,2.0,,,,,
1681268826203,100.0,,,,,,,
1681269532029,,,,100.0,,,,
1681269532032,96.0,2.0,1.0,,1.0,1.0,,
1681270248547,,,,100.0,,,,
1681270248589,29.0,18.0,2.0,,20.0,20.0,25.0,1.0
1681270277955,,,,100.0,,,,
1681270278070,97.0,,2.0,,1.0,1.0,,
1681270653500,,,,100.0,,,,
1681270653503,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681270735378,,,,100.0,,,,
1681270735425,98.0,,2.0,,,,,
1681270846954,,,,100.0,,,,
1681270846977,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681271372318,,,,100.0,,,,
1681271372386,100.0,,,,,,,
1681271389395,99.0,,1.0,,,,,
1681271422043,58.0,16.0,2.0,,9.0,9.0,4.0,
1681271451429,100.0,,,,,,,
1681271468579,100.0,,,,,,,
1681271485750,98.0,,2.0,,,,,
1681271649566,99.0,,1.0,,,,,
1681271655757,99.0,,1.0,,,,,
1681271672545,97.0,,3.0,,,,,
1681271689508,96.0,1.0,1.0,,1.0,1.0,1.0,
1681271706503,99.0,,1.0,,,,,
1681271723492,98.0,1.0,1.0,,,,,
1681271740523,97.0,,2.0,,1.0,1.0,,
1681271753909,98.0,,2.0,,,,,
1681271770921,96.0,2.0,1.0,,1.0,1.0,,
1681271788095,99.0,,1.0,,,,,
1681271829203,100.0,,,,,,,
1681271865462,100.0,,,,,,,
1681273327532,100.0,,,,,,,
1681273764325,99.0,,1.0,,,,,
1681261671871,,,,100.0,,,,
1681261671903,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681262264854,,,,100.0,,,,
1681262265204,100.0,,,,,,,
1681262282346,100.0,,,,,,,
1681262299310,62.0,16.0,2.0,,8.0,8.0,1.0,
1681262316339,100.0,,,,,,,
1681262333529,97.0,1.0,2.0,,,,,
1681262358467,100.0,,,,,,,
1681262375784,100.0,,,,,,,
1681262397325,100.0,,,,,,,
1681262437508,100.0,,,,,,,
1681262461395,99.0,,1.0,,,,,
1681262491813,100.0,,,,,,,
1681262508847,100.0,,,,,,,
1681262525931,99.0,,1.0,,,,,
1681262542960,98.0,,2.0,,,,,
1681262568771,100.0,,,,,,,
1681262596237,100.0,,,,,,,
1681262613333,97.0,1.0,2.0,,,,,
1681262630386,98.0,1.0,1.0,,,,,
1681262647440,97.0,1.0,1.0,,1.0,1.0,,
1681262670124,100.0,,,,,,,
1681262687254,99.0,,1.0,,,,,
1681262704436,96.0,1.0,2.0,,1.0,1.0,,
1681262721702,97.0,1.0,1.0,,1.0,1.0,,
1681262738883,97.0,1.0,2.0,,,,,
1681263954588,100.0,,,,,,,
1681266088444,100.0,,,,,,,
1681266315372,99.0,,1.0,,,,,
1681266502548,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681266540589,,,2.0,,97.0,97.0,1.0,
1681266557623,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681266608557,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681266625340,1.0,2.0,3.0,,86.0,86.0,3.0,5.0
1681266642470,,,2.0,,97.0,97.0,,1.0
1681266818861,96.0,,2.0,,,,2.0,
1681266840056,,,,100.0,,,,
1681266840098,64.0,8.0,3.0,,13.0,13.0,9.0,
1681266857158,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681266882841,,,,100.0,,,,
1681266882880,100.0,,,,,,,
1681266900060,100.0,,,,,,,
1681266934062,96.0,2.0,1.0,,,,,
1681266950888,100.0,,,,,,,
1681266967969,55.0,14.0,2.0,,12.0,12.0,4.0,
1681266984841,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681267001871,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681290176463,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681290193620,3.0,2.0,4.0,,82.0,82.0,4.0,4.0
1681290210809,3.0,1.0,2.0,,87.0,87.0,2.0,5.0
1681290228016,1.0,1.0,2.0,,93.0,93.0,1.0,2.0
1681290245205,1.0,,2.0,,91.0,91.0,2.0,4.0
1681290262210,1.0,,1.0,,96.0,96.0,1.0,1.0
1681290279323,,,2.0,,96.0,96.0,,2.0
1681290296468,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681290313630,1.0,3.0,2.0,,85.0,85.0,5.0,2.0
1681290330776,,,3.0,,95.0,95.0,1.0,1.0
1681290347961,,,3.0,,95.0,95.0,1.0,1.0
1681290365113,,,2.0,,96.0,96.0,1.0,1.0
1681290382301,,,3.0,,96.0,96.0,,1.0
1681290400200,,,,100.0,,,,
1681290400242,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1681290417262,,1.0,2.0,,57.0,38.0,2.0,57.0
1681290579964,,,,100.0,,,,
1681290580000,99.0,,1.0,,,,,
1681290597045,100.0,,,,,,,
1681290612035,99.0,,1.0,,,,,
1681290629035,100.0,,,,,,,
1681290669126,,,,100.0,,,,
1681290669127,100.0,,,,,,,
1681290686135,99.0,,1.0,,,,,
1681290771518,99.0,,1.0,,,,,
1681290793572,,,,100.0,,,,
1681290793625,97.0,1.0,1.0,,,,,
1681290817858,96.0,1.0,1.0,,1.0,1.0,,
1681290834922,96.0,,2.0,,2.0,2.0,,
1681290851906,96.0,1.0,1.0,,1.0,1.0,,
1681290869045,96.0,1.0,2.0,,1.0,1.0,,
1681290886047,98.0,,2.0,,,,,
1681291693685,,,,100.0,,,,
1681291693770,100.0,,,,,,,
1682348590315,100.0,,,,,,,
1682348849602,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682348886383,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682348900812,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682348917850,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682348934882,100.0,,,,,,,
1682349580849,,,,100.0,,,,
1682349580925,100.0,,,,,,,
1682349895145,100.0,,,,,,,
1682350151005,,,,100.0,,,,
1682350151049,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682350186579,45.0,17.0,2.0,,13.0,13.0,9.0,
1682350202120,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682350220160,98.0,,2.0,,,,,
1682350593960,99.0,,1.0,,,,,
1682350630902,100.0,,,,,,,
1682350647863,100.0,,,,,,,
1682350664906,100.0,,,,,,,
1682350681975,52.0,18.0,2.0,,7.0,7.0,4.0,
1682350714200,99.0,,1.0,,,,,
1682350738364,99.0,,1.0,,,,,
1682351679922,100.0,,,,,,,
1682323877956,100.0,,,,,,,
1682323877956,,,,100.0,,,,
