timestamp,TILTING,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING
1681285623661,,99.0,,,,,1.0,
1681285640757,,99.0,,,,,1.0,
1681285657854,,99.0,,,,,1.0,
1681285675002,100.0,,,,,,,
1681285675026,,85.0,6.0,3.0,3.0,,2.0,
1681285873317,100.0,,,,,,,
1681285873345,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681285910842,100.0,,,,,,,
1681285910912,,47.0,17.0,22.0,22.0,3.0,3.0,
1681285928531,,99.0,,,,,1.0,
1681285945389,,99.0,,,,,1.0,
1681285962633,,99.0,,,,,1.0,
1681285979907,,99.0,,,,,1.0,
1681285998311,,99.0,,,,,1.0,
1681286016347,,99.0,,,,,1.0,
1681286033524,,99.0,,,,,1.0,
1681286051499,,99.0,,,,,1.0,
1681286064545,,99.0,,,,,1.0,
1681286081661,,99.0,,,,,1.0,
1681286099916,,99.0,,,,,1.0,
1681286117369,,99.0,,,,,1.0,
1681286134483,,99.0,,,,,1.0,
1681286151538,,100.0,,,,,,
1681286168602,,99.0,,,,,1.0,
1681286185667,,99.0,,,,,1.0,
1681286202756,,99.0,,,,,1.0,
1681286220094,,99.0,,,,,1.0,
1681286238497,,99.0,,,,,1.0,
1681286255593,,99.0,,,,,1.0,
1681286272861,,99.0,,,,,1.0,
1681286290521,,99.0,,,,,1.0,
1681286307507,,97.0,1.0,,,,1.0,
1681286324624,100.0,,,,,,,
1681286324686,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286343488,,2.0,1.0,87.0,87.0,4.0,2.0,4.0
1681286360517,,98.0,,,,,2.0,
1681286377612,,60.0,15.0,18.0,18.0,1.0,1.0,
1681286412268,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286429346,,5.0,2.0,81.0,81.0,3.0,3.0,6.0
1681286446472,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286463570,100.0,,,,,,,
1681286463613,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286480919,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286498478,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681286515589,,79.0,9.0,7.0,7.0,,2.0,
1681286532693,,68.0,15.0,10.0,10.0,,2.0,
1681286550316,,99.0,,,,,1.0,
1681286568420,,99.0,,,,,1.0,
1681286587299,,99.0,,,,,1.0,
1681286638247,,50.0,20.0,8.0,8.0,1.0,2.0,
1681286662581,,100.0,,,,,,
1681286691554,,100.0,,,,,,
1681286708683,,52.0,24.0,12.0,12.0,1.0,2.0,
1681286725780,,97.0,1.0,1.0,1.0,,1.0,
1681286750232,,100.0,,,,,,
1681286774485,,100.0,,,,,,
1681286791555,,100.0,,,,,,
1681286808845,,99.0,,,,,1.0,
1681286826467,,96.0,,2.0,2.0,,2.0,
1681286843584,,97.0,1.0,1.0,1.0,,1.0,
1681286861447,,96.0,1.0,1.0,1.0,,2.0,
1681286879433,,97.0,1.0,1.0,1.0,,1.0,
1681286903734,,100.0,,,,,,
1681286928224,,100.0,,,,,,
1681286957194,,99.0,,,,,1.0,
1681286974281,,100.0,,,,,,
1681286991349,,99.0,,,,,1.0,
1681287008757,,96.0,2.0,1.0,1.0,,1.0,
1681288247606,100.0,,,,,,,
1681288247695,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288267004,100.0,,,,,,,
1681288267016,,2.0,2.0,88.0,88.0,2.0,3.0,2.0
1681288284112,100.0,,,,,,,
1681288284177,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288301376,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288318563,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288335534,100.0,,,,,,,
1681288335584,,1.0,2.0,87.0,87.0,5.0,2.0,3.0
1681288360828,100.0,,,,,,,
1681288360908,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288418721,100.0,,,,,,,
1681288418741,,34.0,7.0,33.0,33.0,17.0,2.0,2.0
1681288455947,100.0,,,,,,,
1681288455971,,1.0,2.0,53.0,38.0,3.0,2.0,53.0
1681288473250,,1.0,3.0,6.0,6.0,88.0,1.0,1.0
1681288490504,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288507739,,,,94.0,94.0,2.0,2.0,2.0
1681288524976,,,,97.0,97.0,1.0,2.0,
1681288542245,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288559503,,,99.0,,,,,
1681288576648,,,96.0,,,,2.0,
1681288593758,,,97.0,,,,2.0,
1681288610919,,1.0,96.0,1.0,1.0,,1.0,
1681288628204,,2.0,96.0,,,,1.0,
1681288647091,100.0,,,,,,,
1681288647097,,2.0,81.0,12.0,12.0,1.0,2.0,
1681288664182,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288681286,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288698634,,46.0,3.0,44.0,44.0,4.0,,1.0
1681288715775,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288734501,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288751613,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288769450,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288786572,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288804478,,57.0,2.0,37.0,37.0,1.0,3.0,
1681288821629,,2.0,1.0,89.0,89.0,5.0,1.0,1.0
1681288832833,,1.0,,87.0,87.0,7.0,2.0,3.0
1681288849708,,1.0,,92.0,92.0,4.0,2.0,1.0
1681288867029,,2.0,,90.0,90.0,3.0,2.0,3.0
1681288884104,,100.0,,,,,,
1681288901394,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288918523,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681288942190,100.0,,,,,,,
1681288942204,,99.0,,,,,1.0,
1681288960650,100.0,,,,,,,
1681288960768,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289090197,100.0,,,,,,,
1681289090269,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289131697,,97.0,,1.0,1.0,,2.0,
1681289164700,,42.0,7.0,30.0,30.0,11.0,3.0,1.0
1681289198632,,97.0,1.0,,,,2.0,
1681289232256,,100.0,,,,,,
1681289265669,,49.0,3.0,39.0,39.0,3.0,3.0,1.0
1681289298706,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289328284,,99.0,,,,,1.0,
1681289345559,,91.0,1.0,6.0,6.0,,2.0,
1681289362679,,100.0,,,,,,
1681289386965,,98.0,,1.0,1.0,,1.0,
1681289425238,,52.0,12.0,24.0,24.0,4.0,3.0,
1681289442522,,85.0,,12.0,12.0,1.0,2.0,
1681289475675,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289500691,,100.0,,,,,,
1681289530521,,100.0,,,,,,
1681289547725,,98.0,,1.0,1.0,,1.0,
1681289565486,,90.0,3.0,6.0,6.0,,1.0,
1681289582565,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289617667,,2.0,1.0,89.0,89.0,3.0,2.0,3.0
1681289651728,,4.0,1.0,91.0,91.0,1.0,2.0,1.0
1681289690481,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289707637,,46.0,4.0,44.0,44.0,2.0,1.0,
1681289724977,,93.0,1.0,4.0,4.0,,2.0,
1681289743377,,47.0,7.0,33.0,33.0,6.0,3.0,
1681289760482,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289777604,,65.0,9.0,15.0,15.0,4.0,2.0,
1681289794681,,98.0,,,,,2.0,
1681289811792,,96.0,1.0,2.0,2.0,,1.0,
1681289828921,,94.0,2.0,2.0,2.0,,2.0,
1681289846015,,60.0,11.0,20.0,20.0,2.0,3.0,
1681289863257,,64.0,13.0,16.0,16.0,1.0,3.0,
1681289880513,,45.0,7.0,35.0,35.0,6.0,1.0,
1681289897656,,47.0,6.0,29.0,29.0,9.0,3.0,
1681289914889,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289932459,,47.0,12.0,32.0,32.0,1.0,2.0,
1681289949565,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289966946,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681289984213,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681290001513,,38.0,12.0,35.0,35.0,4.0,3.0,
1681290018784,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681290036046,,38.0,27.0,21.0,21.0,7.0,2.0,
1681290053119,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681290070269,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681290087291,,44.0,10.0,37.0,37.0,2.0,3.0,
1681290104445,,38.0,16.0,34.0,34.0,4.0,2.0,
1681290121665,,97.0,,2.0,2.0,,1.0,
1681290139441,,98.0,,1.0,1.0,,1.0,
1681290156598,,93.0,1.0,5.0,5.0,,1.0,
1681316770237,,60.0,11.0,17.0,17.0,6.0,2.0,1.0
1681295105241,100.0,,,,,,,
1681295105284,,58.0,10.0,12.0,12.0,8.0,4.0,
1681295122535,100.0,,,,,,,
1681295122572,,60.0,10.0,14.0,14.0,8.0,2.0,
1681295139792,,97.0,2.0,,,,1.0,
1681295156999,,82.0,13.0,1.0,1.0,,1.0,
1681295174248,,98.0,1.0,,,,1.0,
1681295191491,,83.0,6.0,6.0,6.0,1.0,2.0,
1681295208736,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681295225987,,86.0,,4.0,4.0,9.0,1.0,
1681295243222,,62.0,2.0,12.0,12.0,22.0,1.0,
1681295265533,,100.0,,,,,,
1681295288356,,100.0,,,,,,
1681295305421,,100.0,,,,,,
1681295322493,,99.0,,,,,1.0,
1681295339526,,99.0,,,,,1.0,
1681295356601,,98.0,,1.0,1.0,,1.0,
1681295373851,,100.0,,,,,,
1681295391103,,76.0,9.0,4.0,4.0,1.0,2.0,
1681295408345,,98.0,,,,,2.0,
1681295425760,,96.0,2.0,,,,1.0,
1681295442774,,99.0,,,,,1.0,
1681295459982,,98.0,,,,,2.0,
1681295471287,,99.0,,,,,1.0,
1681295488517,,99.0,,,,,1.0,
1681295505758,,99.0,,,,,1.0,
1681295522997,,99.0,,,,,1.0,
1681295540155,,96.0,1.0,,,,3.0,
1681295557221,,100.0,,,,,,
1681295574298,,96.0,1.0,1.0,1.0,,2.0,
1681295591286,,96.0,2.0,1.0,1.0,,1.0,
1681295608350,,97.0,1.0,,,,2.0,
1681295625563,,98.0,,,,,2.0,
1681295642773,,99.0,,,,,1.0,
1681295654191,,99.0,,,,,1.0,
1681295671438,,98.0,1.0,,,,1.0,
1681295688669,,99.0,,,,,1.0,
1681295705883,,100.0,,,,,,
1681295723108,,99.0,,,,,1.0,
1681298489868,100.0,,,,,,,
1681298489923,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298507327,100.0,,,,,,,
1681298507462,,,,96.0,96.0,1.0,2.0,1.0
1681298524533,100.0,,,,,,,
1681298524587,,,,97.0,97.0,,3.0,
1681298541855,100.0,,,,,,,
1681298541995,,1.0,2.0,81.0,81.0,13.0,2.0,1.0
1681298559346,,,,91.0,91.0,7.0,2.0,
1681298581339,100.0,,,,,,,
1681298581382,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298599113,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298616219,100.0,,,,,,,
1681298616269,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298636450,,2.0,1.0,86.0,86.0,7.0,2.0,2.0
1681298653545,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298670671,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298687986,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298705206,,1.0,,96.0,96.0,1.0,2.0,
1681298722375,,2.0,1.0,90.0,90.0,3.0,3.0,1.0
1681298744387,100.0,,,,,,,
1681298744409,,100.0,,,,,,
1681298761673,100.0,,,,,,,
1681298761699,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298778922,,,,96.0,96.0,,2.0,2.0
1681298796055,100.0,,,,,,,
1681298796119,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298822509,,1.0,1.0,93.0,93.0,1.0,2.0,2.0
1681298822510,100.0,,,,,,,
1681298846945,100.0,,,,,,,
1681298847013,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298864265,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298881596,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681298898901,,,97.0,,,,2.0,
1681298916149,,1.0,97.0,1.0,1.0,,,
1681298933455,,,97.0,,,,2.0,
1681298950754,,,97.0,,,,2.0,
1681298968082,,,96.0,,,,3.0,
1681298985418,,,96.0,,,,2.0,
1681299002723,,,97.0,,,,2.0,
1681299020029,,,98.0,,,,1.0,
1681299046639,100.0,,,,,,,
1681299046694,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681299063787,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681299080921,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681299098007,,100.0,,,,,,
1681299114940,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681299131879,,100.0,,,,,,
1681299148811,,100.0,,,,,,
1681299165745,,100.0,,,,,,
1681299182676,,100.0,,,,,,
1681299199615,,100.0,,,,,,
1681299216555,,100.0,,,,,,
1681299233490,,100.0,,,,,,
1681299250737,,100.0,,,,,,
1681299267875,,96.0,1.0,1.0,1.0,,1.0,
1681299285183,,97.0,,,,,3.0,
1681299302300,,99.0,,,,,1.0,
1681299319379,,100.0,,,,,,
1681299336470,,99.0,,,,,1.0,
1681299353557,,99.0,,,,,1.0,
1681299370625,,99.0,,,,,1.0,
1681299387579,,100.0,,,,,,
1681299404509,,100.0,,,,,,
1681299421440,,100.0,,,,,,
1681299438383,,100.0,,,,,,
1681299455319,,100.0,,,,,,
1681299472264,,100.0,,,,,,
1681299489198,,100.0,,,,,,
1681299506135,,100.0,,,,,,
1681299523071,,100.0,,,,,,
1681299540010,,100.0,,,,,,
1681299561386,,100.0,,,,,,
1681299578434,,100.0,,,,,,
1681299595514,,99.0,,,,,1.0,
1681299612737,,99.0,,,,,1.0,
1681302261171,100.0,,,,,,,
1681302261205,,48.0,30.0,8.0,8.0,3.0,2.0,
1681302278169,,99.0,,,,,1.0,
1681302582345,100.0,,,,,,,
1681302582366,,98.0,1.0,,,,1.0,
1681276229842,100.0,,,,,,,
1681276229930,,,1.0,94.0,94.0,,3.0,2.0
1681276247251,,100.0,,,,,,
1681276264544,,96.0,,2.0,2.0,,2.0,
1681276281804,,55.0,7.0,28.0,28.0,2.0,2.0,
1681276298944,,1.0,1.0,87.0,87.0,2.0,1.0,8.0
1681276315960,,2.0,1.0,88.0,88.0,2.0,1.0,5.0
1681276333104,100.0,,,,,,,
1681276333195,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681276350347,,97.0,1.0,1.0,1.0,,1.0,
1681276367640,,98.0,,,,,2.0,
1681276384937,,99.0,,,,,1.0,
1681276402240,,99.0,,,,,1.0,
1681276419546,,99.0,,,,,1.0,
1681276436842,,99.0,,,,,1.0,
1681276454142,,99.0,,,,,1.0,
1681276471442,,99.0,,,,,1.0,
1681276488742,,99.0,,,,,1.0,
1681276506051,,97.0,,1.0,1.0,,2.0,
1681276523346,,99.0,,,,,1.0,
1681276540631,,99.0,,,,,1.0,
1681276557627,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681276580543,100.0,,,,,,,
1681276580574,,96.0,1.0,1.0,1.0,,1.0,
1681276597714,,99.0,,,,,1.0,
1681276614884,,99.0,,,,,1.0,
1681276631997,,99.0,,,,,1.0,
1681276649244,,99.0,,,,,1.0,
1681276666373,,99.0,,,,,1.0,
1681276683680,,99.0,,,,,1.0,
1681276700995,,99.0,,,,,1.0,
1681276718320,,99.0,,,,,1.0,
1681276735598,,99.0,,,,,1.0,
1681276755393,,99.0,,,,,1.0,
1681276772717,,99.0,,,,,1.0,
1681276790018,,99.0,,,,,1.0,
1681276807345,,99.0,,,,,1.0,
1681276824612,,99.0,,,,,1.0,
1681276841890,,99.0,,,,,1.0,
1681276858980,,100.0,,,,,,
1681276876087,,99.0,,,,,1.0,
1681276893198,,99.0,,,,,1.0,
1681276910351,,99.0,,,,,1.0,
1681276927679,,99.0,,,,,1.0,
1681276947034,,99.0,,,,,1.0,
1681276962298,,96.0,1.0,1.0,1.0,,1.0,
1681276979442,,99.0,,,,,1.0,
1681276997016,,99.0,,,,,1.0,
1681277014219,,99.0,,,,,1.0,
1681277031468,,99.0,,,,,1.0,
1681277048726,,99.0,,,,,1.0,
1681277066054,,99.0,,,,,1.0,
1681280144665,100.0,,,,,,,
1681280144764,,3.0,,90.0,90.0,2.0,2.0,3.0
1681280161805,,97.0,,2.0,2.0,,1.0,
1681280179090,,98.0,,1.0,1.0,,1.0,
1681280196390,,47.0,18.0,19.0,19.0,4.0,2.0,
1681280213706,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681280230943,,2.0,,94.0,94.0,1.0,2.0,1.0
1681280248239,100.0,,,,,,,
1681280248296,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681280265584,100.0,,,,,,,
1681280265680,,54.0,3.0,26.0,26.0,11.0,2.0,1.0
1681280283002,,98.0,,,,,2.0,
1681280300323,,99.0,,,,,1.0,
1681280317606,,99.0,,,,,1.0,
1681280334914,,99.0,,,,,1.0,
1681280352214,,99.0,,,,,1.0,
1681280369305,,100.0,,,,,,
1681280386446,,99.0,,,,,1.0,
1681280403573,,99.0,,,,,1.0,
1681280420676,,99.0,,,,,1.0,
1681280437954,,99.0,,,,,1.0,
1681280455213,,99.0,,,,,1.0,
1681280478358,,100.0,,,,,,
1681280495312,,96.0,1.0,1.0,1.0,,1.0,
1681280512467,,95.0,2.0,,,,2.0,
1681280529658,,99.0,,,,,1.0,
1681280546821,,99.0,,,,,1.0,
1681280564160,,99.0,,,,,1.0,
1681280581446,,99.0,,,,,1.0,
1681280599966,,99.0,,,,,1.0,
1681280617282,,99.0,,,,,1.0,
1681280634504,,99.0,,,,,1.0,
1681280673993,,98.0,1.0,,,,1.0,
1681280691727,,97.0,1.0,,,,2.0,
1681280709114,,99.0,,,,,1.0,
1681280726315,,99.0,,,,,1.0,
1681280743525,,99.0,,,,,1.0,
1681280767913,,100.0,,,,,,
1681280797035,,100.0,,,,,,
1681281039641,,100.0,,,,,,
1681268232028,,100.0,,,,,,
1681271203431,,100.0,,,,,,
1681271220443,,100.0,,,,,,
1681271259667,,100.0,,,,,,
1681271754152,,100.0,,,,,,
1681271766026,,100.0,,,,,,
1681272201903,,100.0,,,,,,
1681272226191,,99.0,,,,,1.0,
1681272260674,,100.0,,,,,,
1681272290953,100.0,,,,,,,
1681272291045,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272315826,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272333151,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272350470,100.0,,,,,,,
1681272350556,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272367795,,,98.0,,,,2.0,
1681272385045,,,97.0,,,,2.0,
1681272402366,,,98.0,,,,1.0,
1681272418854,100.0,,,,,,,
1681272418936,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272436277,,39.0,12.0,31.0,31.0,5.0,3.0,1.0
1681272453495,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272470775,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272488053,100.0,,,,,,,
1681272488118,,,93.0,,,4.0,2.0,
1681272505425,,,96.0,,,,2.0,
1681272522692,,1.0,96.0,,,,1.0,
1681272539930,,,97.0,,,,2.0,
1681272557128,,,97.0,,,,2.0,
1681272574434,,1.0,96.0,,,,2.0,
1681272596184,,,97.0,,,,2.0,
1681272613533,,1.0,97.0,,,,1.0,
1681272616566,100.0,,,,,,,
1681272637938,,,91.0,,,5.0,2.0,
1681272648441,,,98.0,,,,2.0,
1681272650162,100.0,,,,,,,
1681272671518,100.0,,,,,,,
1681272671677,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272682697,100.0,,,,,,,
1681272682718,,2.0,,89.0,89.0,4.0,3.0,2.0
1681272699882,100.0,,,,,,,
1681272699993,,3.0,,86.0,86.0,2.0,2.0,7.0
1681272716963,100.0,,,,,,,
1681272716982,,6.0,1.0,83.0,83.0,3.0,2.0,5.0
1681272733961,,1.0,1.0,95.0,95.0,1.0,1.0,1.0
1681272750919,,3.0,3.0,89.0,89.0,2.0,2.0,
1681272767908,,55.0,4.0,30.0,30.0,6.0,2.0,
1681272785217,100.0,,,,,,,
1681272785282,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681272803732,,3.0,1.0,85.0,85.0,8.0,2.0,1.0
1681272822452,100.0,,,,,,,
1681272822533,,100.0,,,,,,
1681272839593,,99.0,,,,,1.0,
1681272856761,,99.0,,,,,1.0,
1681272873942,,99.0,,,,,1.0,
1681272891080,,99.0,,,,,1.0,
1681272908384,,99.0,,,,,1.0,
1681272925697,,99.0,,,,,1.0,
1681272942954,,99.0,,,,,1.0,
1681272960183,,99.0,,,,,1.0,
1681272977424,,99.0,,,,,1.0,
1681272997190,,99.0,,,,,1.0,
1681273014540,,99.0,,,,,1.0,
1681273031868,,99.0,,,,,1.0,
1681273049153,,99.0,,,,,1.0,
1681273066448,,99.0,,,,,1.0,
1681273083718,,99.0,,,,,1.0,
1681273100838,,100.0,,,,,,
1681273117967,,99.0,,,,,1.0,
1681273135124,,99.0,,,,,1.0,
1681273152264,,99.0,,,,,1.0,
1681273169516,,99.0,,,,,1.0,
1681273186843,,99.0,,,,,1.0,
1681273204176,,99.0,,,,,1.0,
1681273221438,,99.0,,,,,1.0,
1681273238711,,99.0,,,,,1.0,
1681273255986,,99.0,,,,,1.0,
1681273273316,,99.0,,,,,1.0,
1681273290640,,99.0,,,,,1.0,
1681273307903,,99.0,,,,,1.0,
1681257684659,,100.0,,,,,,
1681257719191,100.0,,,,,,,
1681257719278,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681257736321,100.0,,,,,,,
1681257736348,,5.0,1.0,81.0,81.0,6.0,1.0,6.0
1681257744817,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681257760501,100.0,,,,,,,
1681257760567,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681257777656,,,97.0,,,,2.0,
1681257794758,,,97.0,,,,2.0,
1681257811907,,,97.0,,,,2.0,
1681257829081,,,97.0,,,,2.0,
1681257846231,,,96.0,,,,3.0,
1681257863312,,,97.0,,,,2.0,
1681257880323,,,97.0,,,,2.0,
1681257897461,,,97.0,,,,2.0,
1681257924226,,,97.0,,,1.0,2.0,
1681257941367,100.0,,,,,,,
1681257941437,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681257966507,,,,92.0,92.0,4.0,3.0,1.0
1681257983623,100.0,,,,,,,
1681257983709,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681258000819,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681258017928,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681258035077,,2.0,77.0,,,,1.0,
1681258052406,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681258069480,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681258087397,100.0,,,,,,,
1681258087476,,97.0,2.0,,,,1.0,
1681258104578,,98.0,,1.0,1.0,,1.0,
1681258122372,,99.0,,,,,1.0,
1681258141265,,99.0,,,,,1.0,
1681258158500,,99.0,,,,,1.0,
1681258175804,,99.0,,,,,1.0,
1681258193047,,99.0,,,,,1.0,
1681258210492,,99.0,,,,,1.0,
1681258259375,100.0,,,,,,,
1681258259392,,47.0,13.0,21.0,21.0,6.0,2.0,
1681258287782,,97.0,1.0,,,,1.0,
1681258304715,,100.0,,,,,,
1681258321663,,100.0,,,,,,
1681258338611,,58.0,20.0,7.0,7.0,3.0,1.0,
1681258355637,,100.0,,,,,,
1681258372576,,99.0,,,,,1.0,
1681258389513,,100.0,,,,,,
1681258422054,100.0,,,,,,,
1681258422128,,100.0,,,,,,
1681258451649,,100.0,,,,,,
1681258468915,,100.0,,,,,,
1681258486183,,99.0,,,,,1.0,
1681258503557,,96.0,1.0,1.0,1.0,,1.0,
1681258520625,,97.0,1.0,1.0,1.0,,1.0,
1681258537725,,99.0,,,,,1.0,
1681258562651,,100.0,,,,,,
1681258592210,,100.0,,,,,,
1681261393233,100.0,,,,,,,
1681261393234,,,,95.0,95.0,1.0,2.0,2.0
1681261409577,100.0,,,,,,,
1681261409613,,1.0,,92.0,92.0,2.0,2.0,3.0
1681261426912,,,,,,97.0,3.0,
1681261444193,,,16.0,,,82.0,2.0,
1681261461522,,,98.0,,,,2.0,
1681261478796,,,90.0,,,9.0,1.0,
1681261496118,,,87.0,,,12.0,1.0,
1681261513400,,,91.0,,,7.0,2.0,
1681261524305,,,2.0,,,96.0,2.0,
1681261541622,,,11.0,,,88.0,1.0,
1681261558941,,,11.0,,,86.0,3.0,
1681261576187,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261593508,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261610793,,,24.0,,,75.0,1.0,
1681261628139,,,7.0,,,92.0,1.0,
1681261656486,100.0,,,,,,,
1681261656515,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261673618,100.0,,,,,,,
1681261673755,,1.0,2.0,91.0,91.0,1.0,2.0,2.0
1681261691010,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261708257,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261725542,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681261742871,,1.0,2.0,82.0,82.0,3.0,2.0,9.0
1681261760175,,1.0,,96.0,96.0,,2.0,1.0
1681261777372,100.0,,,,,,,
1681261777411,,5.0,,92.0,92.0,,2.0,1.0
1681261794730,100.0,,,,,,,
1681261794827,,1.0,,96.0,96.0,1.0,2.0,
1681261812171,,,,97.0,97.0,1.0,2.0,
1681261835142,,,,97.0,97.0,1.0,2.0,
1681261852392,,,,96.0,96.0,2.0,2.0,
1681261869649,,1.0,,96.0,96.0,1.0,2.0,
1681261886580,100.0,,,,,,,
1681261886588,,1.0,,95.0,95.0,1.0,2.0,1.0
1681261903736,,1.0,,92.0,92.0,2.0,2.0,3.0
1681261921161,100.0,,,,,,,
1681261921283,,,,91.0,91.0,3.0,3.0,3.0
1681261938435,100.0,,,,,,,
1681261938442,,1.0,,96.0,96.0,,2.0,1.0
1681261955744,100.0,,,,,,,
1681261955852,,1.0,,96.0,96.0,,1.0,2.0
1681261992855,100.0,,,,,,,
1681261992930,,1.0,,95.0,95.0,1.0,1.0,2.0
1681262015346,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681262032551,,99.0,,,,,1.0,
1681262049685,,88.0,2.0,5.0,5.0,3.0,2.0,
1681262067482,,66.0,11.0,17.0,17.0,3.0,1.0,
1681262086598,,34.0,25.0,30.0,30.0,3.0,1.0,1.0
1681262103727,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681262121461,,4.0,1.0,84.0,84.0,2.0,2.0,6.0
1681262141942,100.0,,,,,,,
1681262141951,,3.0,1.0,91.0,91.0,2.0,2.0,1.0
1681262166558,100.0,,,,,,,
1681262167394,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681262184547,,5.0,,90.0,90.0,1.0,2.0,2.0
1681262203746,100.0,,,,,,,
1681262203758,,8.0,2.0,82.0,82.0,3.0,1.0,3.0
1681262227657,,1.0,,94.0,94.0,1.0,3.0,1.0
