timestamp,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL
1681995857781,100.0,,,,,,,
1681995857800,,2.0,2.0,6.0,42.0,42.0,1.0,47.0
1681995874804,,1.0,,,,,,99.0
1681995892736,,1.0,,,,,,99.0
1681995909739,,1.0,,,,,,99.0
1681995926757,,1.0,,,,,,99.0
1681995943733,,1.0,,,,,,99.0
1681995960728,,1.0,,,,,,99.0
1681995986754,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681996003725,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681996021414,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681996038408,,2.0,,1.0,96.0,96.0,,1.0
1681996055430,,2.0,,1.0,92.0,92.0,1.0,4.0
1681996072465,,3.0,,,95.0,95.0,1.0,1.0
1681996090219,,2.0,1.0,3.0,87.0,87.0,5.0,2.0
1681996107223,,2.0,1.0,3.0,87.0,87.0,6.0,1.0
1681996124196,,1.0,1.0,2.0,93.0,93.0,1.0,2.0
1681996141160,,2.0,6.0,3.0,84.0,84.0,1.0,4.0
1681996160668,,2.0,2.0,2.0,84.0,84.0,1.0,8.0
1681996177624,,2.0,2.0,3.0,87.0,87.0,1.0,5.0
1681996481435,,1.0,3.0,6.0,88.0,88.0,,1.0
1681996498163,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681996515144,,2.0,8.0,4.0,7.0,7.0,,77.0
1681996532096,,1.0,,,,,,99.0
1681998085657,100.0,,,,,,,
1681998085701,,,,,,,,100.0
1681998098991,,,,,,,,100.0
1681998745050,,1.0,13.0,6.0,6.0,6.0,,71.0
1681999107461,100.0,,,,,,,
1681999107496,,,2.0,,,,,97.0
1681972558422,,,,,,,,100.0
1681972845369,100.0,,,,,,,
1681972845375,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681972876993,100.0,,,,,,,
1681972877056,,2.0,2.0,2.0,89.0,89.0,3.0,1.0
1681972905888,100.0,,,,,,,
1681972905923,,2.0,,,97.0,97.0,,1.0
1681972923704,,2.0,,,97.0,97.0,,1.0
1681972940722,,1.0,,,97.0,97.0,2.0,
1681972957695,,1.0,,1.0,96.0,96.0,1.0,1.0
1681972974684,,2.0,,,98.0,98.0,,
1681972991643,,2.0,,1.0,96.0,96.0,,1.0
1681973008627,,1.0,,,97.0,97.0,1.0,1.0
1681973025648,100.0,,,,,,,
1681973025688,,1.0,,,95.0,95.0,3.0,1.0
1681973045767,,1.0,,1.0,97.0,97.0,1.0,
1681973062745,,2.0,,1.0,96.0,96.0,1.0,
1681973079731,,2.0,,2.0,96.0,96.0,,
1681973096745,100.0,,,,,,,
1681973096774,,2.0,,,97.0,97.0,,1.0
1681973113740,,2.0,,,97.0,97.0,1.0,
1681973130720,,2.0,,,96.0,96.0,1.0,1.0
1681973147702,100.0,,,,,,,
1681973147732,,1.0,1.0,1.0,91.0,91.0,3.0,3.0
1681973164734,100.0,,,,,,,
1681973164761,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681973181724,,2.0,,1.0,91.0,91.0,4.0,2.0
1681973198704,,2.0,,,96.0,96.0,2.0,
1681973215678,100.0,,,,,,,
1681973215698,,1.0,,,92.0,92.0,7.0,
1681973226233,100.0,,,,,,,
1681973226284,,2.0,,,94.0,94.0,4.0,
1681973244838,100.0,,,,,,,
1681973244864,,3.0,,,96.0,96.0,1.0,
1681973261826,,2.0,,,97.0,97.0,1.0,
1681973278810,,,,,95.0,95.0,5.0,
1681973295826,,,,,97.0,97.0,3.0,
1681973999371,100.0,,,,,,,
1681973999518,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681974016529,,2.0,,2.0,93.0,93.0,2.0,1.0
1681974033573,,2.0,1.0,7.0,88.0,88.0,,2.0
1681974154023,100.0,,,,,,,
1681974154092,,2.0,3.0,,1.0,1.0,,92.0
1681974194922,100.0,,,,,,,
1681974194964,,2.0,8.0,1.0,2.0,2.0,,85.0
1681974212013,,2.0,,,,,,98.0
1681974228964,,2.0,,,1.0,1.0,,97.0
1681974245968,,1.0,,,1.0,1.0,,98.0
1681974262957,,1.0,,,,,,99.0
1681974279926,,2.0,,,,,,98.0
1681974296907,,1.0,1.0,,1.0,1.0,,96.0
1681974313876,,2.0,16.0,1.0,3.0,3.0,,71.0
1681974330852,,2.0,1.0,,1.0,1.0,,96.0
1681974348481,,2.0,,,1.0,1.0,,97.0
1681974372221,,1.0,,,,,,99.0
1681974388917,,1.0,3.0,1.0,2.0,2.0,,92.0
1681974405909,,1.0,,1.0,1.0,1.0,,97.0
1681974422900,,1.0,1.0,1.0,1.0,1.0,,96.0
1681974439881,,2.0,1.0,,,,,97.0
1681974456865,,1.0,2.0,,,,,97.0
1681974473831,,2.0,,,1.0,1.0,,97.0
1681974490806,,2.0,,,1.0,1.0,,97.0
1681974507798,,2.0,1.0,,1.0,1.0,,96.0
1681974524768,,,1.0,2.0,2.0,2.0,,95.0
1681974541806,,2.0,,,,,,98.0
1681974554787,,1.0,1.0,,,,,97.0
1681974571752,,1.0,1.0,,1.0,1.0,,96.0
1681974588743,,2.0,,,,,,98.0
1681974605732,,1.0,,,,,,99.0
1681974622693,,2.0,,,,,,98.0
1681974639693,,1.0,,,,,,99.0
1681979291805,,,,,,,,100.0
1681979294569,,,,,,,,100.0
1681948801546,,1.0,,,1.0,1.0,,98.0
1681948818570,,2.0,1.0,1.0,7.0,7.0,,88.0
1681948835541,,3.0,,,6.0,6.0,,91.0
1681948852519,,1.0,,,1.0,1.0,,98.0
1681948869525,100.0,,,,,,,
1681948869556,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681948886563,100.0,,,,,,,
1681948886594,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681948903586,,1.0,1.0,3.0,2.0,2.0,,93.0
1681948920570,,2.0,5.0,2.0,3.0,3.0,,88.0
1681948937534,,1.0,19.0,1.0,3.0,3.0,,75.0
1681948954545,100.0,,,,,,,
1681948954570,,2.0,5.0,3.0,4.0,4.0,,85.0
1681948971571,,2.0,4.0,1.0,2.0,2.0,,91.0
1681948988542,,1.0,2.0,,,,,97.0
1681949005511,,3.0,6.0,2.0,5.0,5.0,,83.0
1681949022499,,2.0,2.0,,,,,96.0
1681949039481,,2.0,5.0,4.0,2.0,2.0,,87.0
1681949056443,,1.0,1.0,,1.0,1.0,,97.0
1681949073455,,1.0,1.0,,,,,98.0
1681949090467,,3.0,43.0,2.0,2.0,2.0,,48.0
1681949107422,,1.0,2.0,,1.0,1.0,,96.0
1681949124430,,1.0,33.0,9.0,7.0,7.0,,45.0
1681949141414,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681949158408,,1.0,14.0,1.0,4.0,4.0,,79.0
1681949183248,,2.0,3.0,4.0,7.0,7.0,,83.0
1681949200256,,1.0,,,,,,99.0
1681949217229,,1.0,1.0,,1.0,1.0,,96.0
1681949234233,,1.0,,,,,,99.0
1681949251226,,1.0,1.0,,1.0,1.0,,96.0
1681949268222,,1.0,,,,,,99.0
1681949285167,,2.0,,,1.0,1.0,,97.0
1681949302149,,,,,1.0,1.0,,99.0
1681949319162,100.0,,,,,,,
1681949319196,,1.0,3.0,2.0,11.0,11.0,,82.0
1681949336197,100.0,,,,,,,
1681949336226,,2.0,27.0,8.0,16.0,16.0,,38.0
1681949358567,,2.0,15.0,8.0,15.0,15.0,,47.0
1681949375575,,1.0,,,,,,99.0
1681949392564,,1.0,,,,,,99.0
1681949409563,,2.0,26.0,1.0,9.0,9.0,,41.0
1681949426566,,2.0,11.0,4.0,4.0,4.0,,76.0
1681949443576,,1.0,8.0,6.0,7.0,7.0,,74.0
1681949460613,,2.0,8.0,10.0,7.0,7.0,1.0,65.0
1681949477612,,1.0,14.0,9.0,10.0,10.0,,54.0
1681949494598,,1.0,16.0,20.0,14.0,14.0,1.0,36.0
1681949511599,,3.0,24.0,7.0,14.0,14.0,,33.0
1681949528595,,1.0,27.0,3.0,6.0,6.0,,53.0
1681949541471,,2.0,10.0,2.0,2.0,2.0,,81.0
1681949558473,,2.0,9.0,22.0,10.0,10.0,,53.0
1681949575471,,,,,,,,100.0
1681949592481,,1.0,9.0,3.0,3.0,3.0,,79.0
1681949609483,,2.0,16.0,30.0,13.0,13.0,1.0,33.0
1681949626470,,2.0,1.0,2.0,2.0,2.0,,93.0
1681949643513,,1.0,4.0,2.0,2.0,2.0,,89.0
1681950214913,100.0,,,,,,,
1681950214985,,1.0,,1.0,95.0,95.0,3.0,
1681950254088,100.0,,,,,,,
1681950254126,,1.0,,,,,,99.0
1681950426417,100.0,,,,,,,
1681950426469,,,,,,,,100.0
1681950455333,,1.0,,,,,,99.0
1681950472336,,2.0,,,,,,98.0
1681950489300,,1.0,,,,,,99.0
1681950506277,,2.0,1.0,,1.0,1.0,,96.0
1681950523272,,2.0,1.0,,1.0,1.0,,96.0
1681950540301,,2.0,1.0,,,,,97.0
1681950557285,,2.0,1.0,,,,,97.0
1681950574289,,,1.0,,1.0,1.0,,97.0
1681950591258,,1.0,2.0,,1.0,1.0,,96.0
1681950608205,,2.0,1.0,,,,,97.0
1681950626394,,1.0,1.0,,,,,98.0
1681950643349,,2.0,1.0,,1.0,1.0,,96.0
1681950660324,,1.0,1.0,,,,,98.0
1681950677324,,1.0,,,,,,99.0
1681950694308,,1.0,1.0,,1.0,1.0,,96.0
1681950711306,,1.0,,,,,,99.0
1681950728329,,1.0,1.0,,1.0,1.0,,96.0
1681951261006,,1.0,1.0,,,,,97.0
1681951646995,,,,,,,,100.0
1681951983646,100.0,,,,,,,
1681951983708,,3.0,,1.0,93.0,93.0,3.0,
1681952149695,100.0,,,,,,,
1681952149754,,3.0,7.0,14.0,24.0,24.0,,49.0
1681955849800,,,,,,,,100.0
1681958375747,,1.0,2.0,3.0,87.0,87.0,2.0,3.0
1681958435845,,2.0,,2.0,91.0,91.0,4.0,1.0
1681958452859,,2.0,,1.0,94.0,94.0,2.0,1.0
1681958469873,,2.0,,,96.0,96.0,,2.0
1681958515423,,2.0,,,91.0,91.0,7.0,
1681958532406,,2.0,1.0,6.0,81.0,81.0,2.0,8.0
1681958550230,,1.0,,1.0,96.0,96.0,1.0,1.0
1681958567234,,2.0,,1.0,96.0,96.0,,1.0
1681958584221,,2.0,,,97.0,97.0,,1.0
1681958601240,,2.0,,,93.0,93.0,1.0,4.0
1681958618240,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958635253,,2.0,,1.0,94.0,94.0,1.0,2.0
1681958652258,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958667496,,2.0,1.0,,1.0,1.0,,96.0
1681958684519,,2.0,7.0,2.0,13.0,13.0,,74.0
1681958701545,,1.0,1.0,,1.0,1.0,,97.0
1681958718552,,1.0,2.0,,1.0,1.0,,96.0
1681958735563,,2.0,1.0,,1.0,1.0,,96.0
1681958752584,,,1.0,,1.0,1.0,,98.0
1681958776824,,,1.0,,2.0,2.0,,97.0
1681958793862,,1.0,2.0,,1.0,1.0,,96.0
1681958810852,,2.0,7.0,7.0,13.0,13.0,,70.0
1681958833707,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958850735,100.0,,,,,,,
1681958850764,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958867747,,2.0,2.0,,,,,96.0
1681958884768,,1.0,1.0,,,,,98.0
1681958901782,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958948183,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681958965216,100.0,,,,,,,
1681958965258,,2.0,18.0,1.0,7.0,7.0,,64.0
1681958982260,,1.0,,,,,,99.0
1681958999260,,1.0,,,,,,99.0
1681959014027,,1.0,,,,,,99.0
1681959030986,,,1.0,,1.0,1.0,,97.0
1681959047982,,3.0,,,,,,97.0
1681959064974,100.0,,,,,,,
1681959065004,,2.0,,,,,,98.0
1681959081969,,1.0,1.0,,,,,98.0
1681959098918,,2.0,1.0,,,,,97.0
1681959115871,,1.0,2.0,,1.0,1.0,,96.0
1681959132877,,1.0,4.0,,1.0,1.0,,94.0
1681959149857,,2.0,5.0,,3.0,3.0,,90.0
1681959166882,,2.0,,,1.0,1.0,,97.0
1681959183892,,2.0,35.0,2.0,6.0,6.0,,50.0
1681959196951,,1.0,13.0,,4.0,4.0,,81.0
1681959213923,,2.0,2.0,,,,,96.0
1681959230925,,1.0,2.0,,,,,97.0
1681959248235,,1.0,,,,,,99.0
1681959264920,,1.0,,,,,,99.0
1681959281897,,1.0,11.0,2.0,3.0,3.0,,72.0
1681959298873,,1.0,17.0,2.0,4.0,4.0,,65.0
1681959315892,,2.0,31.0,2.0,8.0,8.0,,44.0
1681959332866,,1.0,1.0,,,,,98.0
1681959349870,,1.0,8.0,1.0,6.0,6.0,,77.0
1681959366842,,1.0,1.0,,1.0,1.0,,96.0
1681959379850,,1.0,,,,,,99.0
1681959396847,,1.0,,,,,,99.0
1681959413836,,1.0,,,,,,99.0
1681959430832,,1.0,,,,,,99.0
1681959447848,,1.0,,,,,,99.0
1681999310330,100.0,,,,,,,
1681999310387,,1.0,23.0,2.0,11.0,11.0,,44.0
1682000079406,,,,,,,,100.0
1682000553597,,,,,,,,100.0
1682000593015,,,,,,,,100.0
1682000683194,100.0,,,,,,,
1682000683200,,3.0,23.0,5.0,25.0,25.0,1.0,26.0
1682000708057,,1.0,,,,,,99.0
1682000766523,,1.0,23.0,2.0,11.0,11.0,,44.0
1682000874203,,1.0,9.0,2.0,13.0,13.0,,67.0
1682000897010,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682002816090,,,2.0,,,,,97.0
1682003266646,100.0,,,,,,,
1682003266733,,,,,,,,100.0
1682003586985,100.0,,,,,,,
1682003587036,,2.0,,,,,,98.0
1682003854287,,1.0,1.0,,,,,98.0
1682004923507,,,,,,,,100.0
1682006975971,,1.0,,,,,,99.0
1682007464885,,,,,,,,100.0
1682008092134,,1.0,1.0,,,,,98.0
1682008738989,,1.0,,,,,,99.0
1682009080127,,1.0,23.0,2.0,11.0,11.0,,44.0
1682010503590,,,,,,,,100.0
1681983966711,,1.0,1.0,,,,,98.0
1681984227623,,,,,,,,100.0
1682739660883,,1.0,1.0,,1.0,1.0,,96.0
1682739677823,,2.0,1.0,,1.0,1.0,,96.0
1682739701981,,1.0,,,,,,99.0
1682739739372,100.0,,,,,,,
1682739739428,,1.0,23.0,2.0,11.0,11.0,,44.0
1682739820300,100.0,,,,,,,
1682739820337,,,,,,,,100.0
1682739854886,100.0,,,,,,,
1682739854929,,2.0,7.0,4.0,33.0,33.0,,50.0
1682739899740,100.0,,,,,,,
1682739899772,,2.0,,,,,,98.0
1682739928592,,,,,,,,100.0
1682739947268,,2.0,1.0,,1.0,1.0,,96.0
1682740269224,,2.0,,,,,,98.0
1682740438277,,2.0,2.0,1.0,30.0,30.0,,65.0
1682740518361,100.0,,,,,,,
1682740518436,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682740557243,100.0,,,,,,,
1682740557283,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682740594707,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682740611645,,3.0,,1.0,46.0,46.0,,50.0
1682740628679,,2.0,,,94.0,94.0,3.0,1.0
1682740645613,,2.0,,1.0,96.0,96.0,1.0,
1682740662601,,2.0,,1.0,96.0,96.0,,1.0
1682740695222,,2.0,,,98.0,98.0,,
1682740719401,,2.0,,,96.0,96.0,1.0,1.0
1682740748268,,3.0,,,97.0,97.0,,
1682740765254,,2.0,,2.0,93.0,93.0,3.0,
1682740782227,,3.0,1.0,1.0,90.0,90.0,1.0,4.0
1682740799217,,2.0,1.0,2.0,89.0,89.0,1.0,5.0
1682740816219,,2.0,,,95.0,95.0,1.0,2.0
1682740910963,,1.0,2.0,,1.0,1.0,,96.0
1682740936523,,,1.0,,,,,98.0
1682740953507,,1.0,1.0,,,,,98.0
1682740970509,,1.0,1.0,,1.0,1.0,,97.0
1682740987468,,,1.0,,1.0,1.0,,97.0
1682741004434,,1.0,1.0,,,,,98.0
1682741021411,,,2.0,,1.0,1.0,,96.0
1682741038390,,1.0,,,,,,99.0
1682741055363,,1.0,1.0,,,,,98.0
1682741072369,,2.0,1.0,,,,,97.0
1682741088024,,2.0,,,,,,98.0
1682741105035,,2.0,,,,,,98.0
1682741122013,,1.0,1.0,,,,,98.0
1682741138979,,,1.0,,,,,99.0
1682741155975,,1.0,1.0,,,,,98.0
1682741172935,,2.0,1.0,,1.0,1.0,,96.0
1682741293346,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682741317408,,1.0,8.0,5.0,9.0,9.0,,70.0
1682741366422,,3.0,2.0,1.0,,,,93.0
1682741447945,,2.0,2.0,,,,,96.0
1682741464917,,2.0,15.0,3.0,10.0,10.0,,66.0
1682741481889,,1.0,3.0,,,,,96.0
1682741498873,,1.0,9.0,,,,,90.0
1682741515842,,1.0,3.0,,,,,96.0
1682741532835,,1.0,4.0,,,,,95.0
1682741549797,,1.0,1.0,,,,,98.0
1682741566778,,1.0,10.0,,,,,89.0
1682741583783,,2.0,26.0,,,,,72.0
1682741600736,,2.0,1.0,,1.0,1.0,,96.0
1682741617741,,1.0,2.0,,1.0,1.0,,96.0
1682741633931,,1.0,2.0,,,,,97.0
1682741650861,,2.0,1.0,,,,,97.0
1682741667825,,2.0,1.0,,,,,97.0
1682741684799,,2.0,2.0,,,,,96.0
1682741701757,,1.0,2.0,,,,,97.0
1682741718769,,1.0,3.0,,,,,96.0
1682741735816,,2.0,17.0,,1.0,1.0,,80.0
1682741756115,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682741773090,,1.0,38.0,1.0,3.0,3.0,,53.0
1682741790027,,1.0,31.0,4.0,11.0,11.0,,44.0
1682741806989,,1.0,1.0,,,,,98.0
1682741824002,,1.0,2.0,,,,,97.0
1682741841042,,2.0,9.0,,1.0,1.0,,88.0
1682741863984,,2.0,12.0,1.0,5.0,5.0,,77.0
1682741881022,,1.0,17.0,1.0,1.0,1.0,,79.0
1682741907278,,1.0,1.0,,1.0,1.0,,96.0
1682741924275,,1.0,1.0,,,,,98.0
1682741947058,,2.0,1.0,,,,,97.0
1682741964023,,2.0,1.0,,,,,97.0
1682741981002,,1.0,,,,,,99.0
1682741997969,,2.0,2.0,,,,,96.0
1682742014939,,1.0,2.0,,1.0,1.0,,96.0
1682742031894,,1.0,1.0,,,,,98.0
1682742084959,,1.0,1.0,,1.0,1.0,,96.0
1682742101984,,1.0,2.0,,1.0,1.0,,96.0
1682742118951,,2.0,1.0,,,,,97.0
1682742135930,,2.0,1.0,,1.0,1.0,,96.0
1682742152932,,,1.0,,,,,99.0
1682742169833,,1.0,1.0,,,,,98.0
1682742186835,,2.0,1.0,,1.0,1.0,,96.0
1682742206050,,1.0,,,,,,99.0
1682742223005,,2.0,,,,,,98.0
1682742239968,,1.0,2.0,,,,,97.0
1682742256922,,1.0,1.0,,,,,98.0
1682742277996,,2.0,1.0,,1.0,1.0,,96.0
1682742294993,,1.0,1.0,,1.0,1.0,,97.0
1682742310066,,,,,,,,100.0
1682742598751,,,,,,,,100.0
1682742633063,,,,,,,,100.0
1682742692336,,,,,,,,100.0
1682742845741,100.0,,,,,,,
1682742845773,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682742961642,100.0,,,,,,,
1682742961744,,3.0,,2.0,90.0,90.0,4.0,1.0
1682742998999,100.0,,,,,,,
1682742999038,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743241922,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743258905,,3.0,10.0,2.0,32.0,32.0,,47.0
1682743275937,,3.0,5.0,4.0,41.0,41.0,,43.0
1682743292975,,2.0,9.0,3.0,27.0,27.0,,55.0
1682743309957,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743326935,100.0,,,,,,,
1682743326961,,1.0,14.0,4.0,12.0,12.0,,68.0
1682743343951,,2.0,2.0,3.0,8.0,8.0,,83.0
1682743360917,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743377899,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743394871,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743411840,,1.0,25.0,3.0,20.0,20.0,,47.0
1682743424860,,2.0,4.0,2.0,26.0,26.0,,64.0
1682743441923,,2.0,3.0,2.0,35.0,35.0,,56.0
1682743458914,,1.0,7.0,5.0,24.0,24.0,,58.0
1682743475927,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743492900,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743509955,,1.0,87.0,,,,,2.0
1682743526897,,1.0,82.0,,,,,5.0
1682743543881,,2.0,5.0,,1.0,1.0,,90.0
1682743560888,,1.0,1.0,,,,,98.0
1682743577882,,2.0,5.0,,2.0,2.0,,87.0
1682743594853,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743616103,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743633101,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743650251,,2.0,,,,,,98.0
1682743667229,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743684230,,2.0,86.0,,,,,1.0
1682743701233,,1.0,83.0,,1.0,1.0,,2.0
1682743718227,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743735202,,3.0,,,,,,97.0
1682743752165,,2.0,,,1.0,1.0,,97.0
1682743769169,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743791257,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743808262,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743825245,,1.0,,,1.0,1.0,,98.0
1682743842228,,1.0,1.0,,1.0,1.0,,97.0
1682743859241,,2.0,13.0,2.0,8.0,8.0,,67.0
1682743876265,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682743893284,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682774572950,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682774601804,,,,,,,,100.0
1682774618798,,2.0,4.0,1.0,1.0,1.0,,89.0
1682774642945,,,,,,,,100.0
1682774671786,,,,,,,,100.0
1682774688774,,3.0,,,,,,97.0
1682774712929,,1.0,1.0,,,,,97.0
1682774741782,,1.0,1.0,,,,,98.0
1682774758763,,1.0,,,,,,99.0
1682774775765,,1.0,,,,,,99.0
1682774792758,,1.0,,,,,,99.0
1682774809742,,,2.0,,1.0,1.0,,96.0
1682774827015,,2.0,15.0,,4.0,4.0,,71.0
1682774844021,,,1.0,,1.0,1.0,,97.0
1682774868275,,1.0,1.0,,1.0,1.0,,96.0
1682774885244,,2.0,1.0,,1.0,1.0,,96.0
1682774902231,,2.0,1.0,,,,,97.0
1682774919251,,1.0,17.0,,1.0,1.0,,79.0
1682774936057,,2.0,5.0,1.0,3.0,3.0,,88.0
1682774953041,,2.0,1.0,,,,,97.0
1682774970009,,1.0,1.0,,1.0,1.0,,97.0
1682774987046,,1.0,3.0,5.0,4.0,4.0,,85.0
1682775003804,100.0,,,,,,,
1682775003847,,2.0,1.0,,1.0,1.0,,96.0
1682775020805,,1.0,,,,,,99.0
1682775042963,,2.0,1.0,,1.0,1.0,,96.0
1682775059940,,1.0,1.0,,1.0,1.0,,97.0
1682775076943,,2.0,,,,,,98.0
1682778146563,,1.0,,,,,,99.0
1682782937931,,,,,,,,100.0
1682782938684,,,,,,,,100.0
1682782939635,,,,,,,,100.0
1682785344449,,,,,,,,100.0
1682787161885,100.0,,,,,,,
1682787161942,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682787202253,100.0,,,,,,,
1682787202285,,2.0,10.0,6.0,15.0,15.0,,60.0
1682787239583,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682787256584,,1.0,1.0,,1.0,1.0,,96.0
1682787273549,,1.0,,,,,,99.0
1682787290542,,1.0,,,,,,99.0
1682787307270,,1.0,,,,,,99.0
1682787324237,,1.0,,,,,,99.0
1682787341218,,1.0,,,,,,99.0
1682787359793,,1.0,,,,,,99.0
1682787379399,,1.0,,,,,,99.0
1682787396382,,1.0,,,,,,99.0
1682787413381,,1.0,,,,,,99.0
1682787430370,100.0,,,,,,,
1682787430395,,2.0,,,1.0,1.0,,97.0
1682787447407,,1.0,12.0,2.0,8.0,8.0,,72.0
1682787464385,,1.0,,,,,,99.0
1682787481360,,1.0,1.0,,1.0,1.0,,97.0
1682787498318,,1.0,1.0,,1.0,1.0,,97.0
1682787515286,,1.0,,,,,,99.0
1682787532233,,1.0,1.0,,,,,98.0
1682787556469,,2.0,,,,,,98.0
1682787573469,,1.0,2.0,,1.0,1.0,,96.0
1682787590452,,2.0,1.0,,,,,97.0
1682787607402,,2.0,1.0,,1.0,1.0,,96.0
1682787624391,,1.0,1.0,,,,,98.0
1682787641118,,1.0,1.0,,,,,97.0
1682787658091,,1.0,1.0,,1.0,1.0,,97.0
1682787675045,,1.0,1.0,,,,,98.0
1682787692013,,2.0,1.0,,1.0,1.0,,96.0
1682787708791,100.0,,,,,,,
1682787708816,,2.0,1.0,,1.0,1.0,,96.0
1682787731069,100.0,,,,,,,
1682787731100,,1.0,1.0,,2.0,2.0,,96.0
1682787748104,,,3.0,2.0,3.0,3.0,,91.0
1682789501746,,2.0,16.0,2.0,11.0,11.0,,56.0
1682789555157,100.0,,,,,,,
1682789555182,,2.0,6.0,6.0,37.0,37.0,,44.0
1682789584067,,,,,,,,100.0
1682790607654,100.0,,,,,,,
1682790607710,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682794242819,,,,,,,,100.0
1682801475053,,,,,,,,100.0
1682737505566,100.0,,,,,,,
1682737505626,,,,,,,,100.0
1682737746020,100.0,,,,,,,
1682737746054,,1.0,1.0,,1.0,1.0,,97.0
1682738679170,100.0,,,,,,,
1682738679183,,1.0,1.0,,,,,98.0
1682739194567,100.0,,,,,,,
1682739194607,,,,,,,,100.0
1682739478427,100.0,,,,,,,
1682739478470,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682739511109,100.0,,,,,,,
1682739511139,,1.0,11.0,6.0,21.0,21.0,,52.0
1682739539964,,2.0,1.0,,1.0,1.0,,96.0
1682739556924,,1.0,1.0,,,,,98.0
1682739573886,,1.0,1.0,,1.0,1.0,,97.0
1682739590845,,1.0,1.0,,1.0,1.0,,97.0
1682739615050,,,,,,,,100.0
1682739643922,,,,,,,,100.0
1682756669508,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756722845,100.0,,,,,,,
1682756722871,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756739878,100.0,,,,,,,
1682756739918,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756756940,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756894230,100.0,,,,,,,
1682756894266,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756911279,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756938238,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682756956021,,2.0,,,2.0,2.0,,96.0
1682756991717,,2.0,8.0,10.0,37.0,37.0,,41.0
1682757008715,,2.0,20.0,8.0,26.0,26.0,,38.0
1682757031368,,1.0,3.0,10.0,3.0,3.0,,83.0
1682757048883,,1.0,,,,,,99.0
1682757065878,,2.0,,,,,,98.0
1682757088582,,2.0,1.0,,1.0,1.0,,96.0
1682757105568,,1.0,,,,,,99.0
1682757122556,,2.0,,,,,,98.0
1682757139565,,2.0,1.0,,,,,97.0
1682757156248,,1.0,1.0,,,,,98.0
1682757173246,,1.0,,,,,,99.0
1682757190219,,1.0,1.0,,1.0,1.0,,96.0
1682757207212,,2.0,1.0,,,,,97.0
