timestamp,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING,TILTING
1681034084084,100.0,,,,,,,
1681034095309,1.0,1.0,90.0,90.0,2.0,3.0,2.0,
1681034111862,1.0,1.0,93.0,93.0,2.0,1.0,2.0,
1681034126974,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034142062,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034157155,39.0,15.0,17.0,17.0,20.0,2.0,1.0,
1681034172238,29.0,23.0,15.0,15.0,9.0,2.0,1.0,
1681034187382,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034202553,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034217666,1.0,1.0,87.0,87.0,3.0,1.0,7.0,
1681034232813,7.0,1.0,84.0,84.0,2.0,1.0,5.0,
1681034247935,3.0,3.0,85.0,85.0,5.0,1.0,2.0,
1681034263088,2.0,1.0,91.0,91.0,3.0,2.0,1.0,
1681034271748,,,94.0,94.0,2.0,3.0,1.0,
1681034284065,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034298652,52.0,31.0,4.0,4.0,6.0,2.0,,
1681034306872,99.0,,,,,1.0,,
1681034322017,44.0,10.0,25.0,25.0,10.0,2.0,1.0,
1681034337180,56.0,6.0,24.0,24.0,8.0,2.0,1.0,
1681034352284,,,,,,,,100.0
1681034352313,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034367407,96.0,2.0,,,,1.0,,
1681034382543,99.0,,,,,1.0,,
1681034397631,97.0,1.0,,,,1.0,,
1681034412765,99.0,,,,,1.0,,
1681034427900,99.0,,,,,1.0,,
1681034443015,98.0,1.0,,,,,,
1681034458158,96.0,2.0,,,,2.0,,
1681034473265,99.0,,,,,1.0,,
1681034482385,99.0,,,,,1.0,,
1681034497523,99.0,,,,,1.0,,
1681034512640,99.0,,,,,1.0,,
1681034527775,99.0,,,,,1.0,,
1681034542909,99.0,,,,,1.0,,
1681034558066,96.0,1.0,,,,2.0,,
1681034573205,97.0,1.0,,,,2.0,,
1681034588597,,,,,,,,100.0
1681034588689,65.0,9.0,8.0,8.0,9.0,1.0,,
1681034603762,61.0,22.0,4.0,4.0,2.0,2.0,,
1681034618848,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034633936,,,,,,,,100.0
1681034633955,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034649029,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034664112,,,,,,,,100.0
1681034664133,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034679213,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1681034710537,,,93.0,93.0,2.0,2.0,3.0,
1681034786240,,,,,,,,100.0
1681034786268,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561036149,,,,,,,,100.0
1682561036166,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561052575,,,,,,,,100.0
1682561052603,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561099604,,,,,,,,100.0
1682561099625,,1.0,96.0,96.0,1.0,2.0,,
1682561114766,,,,,,,,100.0
1682561114797,3.0,4.0,86.0,86.0,3.0,2.0,1.0,
1682561129959,5.0,3.0,85.0,85.0,1.0,2.0,1.0,
1682561324985,2.0,3.0,82.0,82.0,7.0,3.0,2.0,
1682561338755,,,,,,,,100.0
1682561338789,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561346740,97.0,2.0,,,,1.0,,
1682561358814,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561370285,,1.0,93.0,93.0,2.0,2.0,1.0,
1682561386245,,,98.0,98.0,,2.0,,
1682561403045,1.0,1.0,93.0,93.0,2.0,1.0,2.0,
1682561418132,1.0,1.0,93.0,93.0,2.0,1.0,1.0,
1682561440445,,,,,,,,100.0
1682561440474,2.0,5.0,84.0,84.0,4.0,3.0,,
1682561456110,,,,,,,,100.0
1682561456141,3.0,3.0,81.0,81.0,7.0,1.0,4.0,
1682561462462,1.0,,93.0,93.0,2.0,3.0,1.0,
1682561475185,,,,,,,,100.0
1682561475204,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561587902,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561599083,,,96.0,96.0,1.0,2.0,1.0,
1682561610412,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561624551,41.0,12.0,17.0,17.0,17.0,1.0,,
1682561639681,34.0,31.0,13.0,13.0,11.0,1.0,1.0,
1682561654786,46.0,16.0,18.0,18.0,14.0,1.0,,
1682561669857,96.0,1.0,,,,3.0,,
1682561685002,61.0,3.0,19.0,19.0,12.0,2.0,1.0,
1682561700125,2.0,3.0,86.0,86.0,5.0,1.0,2.0,
1682561715254,,,96.0,96.0,1.0,2.0,1.0,
1682561730383,2.0,1.0,91.0,91.0,4.0,1.0,1.0,
1682561745523,1.0,3.0,83.0,83.0,9.0,2.0,2.0,
1682561760639,1.0,,96.0,96.0,1.0,2.0,,
1682561777658,1.0,1.0,93.0,93.0,2.0,2.0,1.0,
1682561792726,3.0,1.0,83.0,83.0,8.0,2.0,3.0,
1682561803365,3.0,1.0,89.0,89.0,4.0,2.0,1.0,
1682561818510,,,95.0,95.0,2.0,3.0,,
1682561833637,2.0,1.0,89.0,89.0,5.0,1.0,2.0,
1682561848761,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561863859,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561878951,1.0,1.0,91.0,91.0,4.0,2.0,1.0,
1682561894080,,,95.0,95.0,2.0,2.0,1.0,
1682561909158,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561928354,98.0,1.0,,,,1.0,,
1682561943496,75.0,3.0,14.0,14.0,4.0,3.0,,
1682561958583,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561973730,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682561988894,3.0,4.0,86.0,86.0,3.0,1.0,2.0,
1682562004763,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682562452722,,,,,,,,100.0
1682562452761,97.0,2.0,,,,1.0,,
1682562467881,,,,,,,,100.0
1682562467908,56.0,20.0,8.0,8.0,6.0,2.0,1.0,
1682562483075,64.0,22.0,4.0,4.0,7.0,2.0,,
1682562498224,97.0,1.0,1.0,1.0,,1.0,,
1682562513355,97.0,1.0,1.0,1.0,,1.0,,
1682562528528,94.0,1.0,2.0,2.0,1.0,2.0,,
1682562543979,,,,,,,,100.0
1682562544052,98.0,,,,,2.0,,
1682562568315,,,,,,,,100.0
1682562568342,98.0,1.0,,,,1.0,,
1682562583439,,,,,,,,100.0
1682562583466,98.0,,,,,2.0,,
1682562598557,65.0,9.0,15.0,15.0,6.0,2.0,,
1682562613698,,,,,,,,100.0
1682562613742,83.0,2.0,9.0,9.0,2.0,3.0,,
1682564709704,,,,,,,,100.0
1682564709727,47.0,29.0,6.0,6.0,2.0,2.0,,
1682564716521,,,,,,,,100.0
1682564716607,81.0,9.0,2.0,2.0,2.0,2.0,,
1682565356443,100.0,,,,,,,
1682566310431,,,,,,,,100.0
1682566310453,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682566335636,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682566350733,41.0,13.0,19.0,19.0,17.0,2.0,1.0,
1682566365802,,,,,,,,100.0
1682566365826,98.0,,,,,2.0,,
1682566392169,,,,,,,,100.0
1682566392192,30.0,21.0,21.0,21.0,17.0,3.0,,
1682566667787,,,,,,,,100.0
1682566667822,91.0,1.0,4.0,4.0,1.0,2.0,,
1682566683045,,,,,,,,100.0
1682566683078,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682566698150,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682566717513,43.0,4.0,34.0,34.0,11.0,3.0,1.0,
1682566732586,96.0,1.0,1.0,1.0,,1.0,,
1682566747674,99.0,,,,,1.0,,
1682566762797,96.0,1.0,1.0,1.0,,2.0,,
1682566777873,95.0,2.0,1.0,1.0,,2.0,,
1682566792990,97.0,1.0,1.0,1.0,,1.0,,
1682566812625,,,,,,,,100.0
1682566812676,85.0,7.0,2.0,2.0,,2.0,,
1682566824524,,,,,,,,100.0
1682566824538,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553602498,,93.0,1.0,1.0,1.0,2.0,,
1682553617599,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553632658,,97.0,,,,1.0,,
1682553647736,1.0,96.0,,,,,,
1682553662788,97.0,2.0,,,,1.0,,
1682553677899,96.0,1.0,,,,2.0,,
1682553693059,96.0,1.0,1.0,1.0,,1.0,,
1682553708158,97.0,1.0,1.0,1.0,,,,
1682553723274,99.0,,,,,1.0,,
1682553738353,97.0,1.0,,,,2.0,,
1682553745776,,,,,,,,100.0
1682553745893,77.0,11.0,3.0,3.0,,2.0,,
1682553758160,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553772636,99.0,1.0,,,,,,
1682553780858,98.0,,,,,2.0,,
1682553796498,57.0,29.0,6.0,6.0,3.0,2.0,,
1682553805513,96.0,3.0,,,,1.0,,
1682553822774,17.0,75.0,2.0,2.0,,2.0,,
1682553827865,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553842958,1.0,96.0,,,,1.0,,
1682553858061,,96.0,1.0,1.0,,1.0,,
1682553873175,,97.0,,,,1.0,,
1682553888333,,97.0,,,,1.0,,
1682553903444,,97.0,,,,1.0,,
1682553918573,,97.0,,,,,,
1682553933650,,96.0,,,,1.0,,
1682553948728,4.0,87.0,1.0,1.0,2.0,1.0,,
1682553963821,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553980376,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553995471,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682553996048,,,,,,,,100.0
1682554013756,1.0,78.0,1.0,1.0,,1.0,,
1682554032679,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554047891,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554066254,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554081364,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554096484,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554112088,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554127253,2.0,75.0,,,,1.0,,
1682554142380,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554157520,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554172684,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554187859,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554202947,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554205196,,,,,,,,100.0
1682554224162,,,,,,,,100.0
1682554224209,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554229392,8.0,72.0,2.0,2.0,2.0,2.0,,
1682554247314,2.0,76.0,,,,1.0,,
1682554262383,2.0,80.0,,,,2.0,,
1682554277450,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554283703,,,,,,,,100.0
1682554283774,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554299045,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554303117,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554319422,36.0,28.0,9.0,9.0,5.0,2.0,,
1682554324520,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554329198,,,,,,,,100.0
1682554329284,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554343235,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554360103,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554375208,2.0,81.0,,,,1.0,,
1682554390314,1.0,80.0,,,,,,
1682554411221,,90.0,,,,,,
1682554426028,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554441187,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554456362,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554471498,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554479823,,,,,,,,100.0
1682554479966,,,,,,,,100.0
1682554479995,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554485169,2.0,74.0,,,,1.0,,
1682554500408,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554515561,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554530733,,75.0,,,,1.0,,
1682554545861,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554561006,,83.0,,,,1.0,,
1682554576149,2.0,83.0,,,,1.0,,
1682554591261,1.0,74.0,,,,1.0,,
1682554606379,1.0,72.0,,,,2.0,,
1682554621512,,91.0,,,,,,
1682554636631,,97.0,,,,1.0,,
1682554651770,,96.0,,,,1.0,,
1682554666924,,92.0,,,,1.0,,
1682554682062,,91.0,,,,1.0,,
1682554697236,2.0,82.0,,,,,,
1682554712432,3.0,76.0,,,,1.0,,
1682554727581,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554742676,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554757797,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554772964,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554788074,,91.0,,,,1.0,,
1682554796683,,,,,,,,100.0
1682554796830,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554811976,,83.0,,,,1.0,,
1682554827075,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554842210,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554857370,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554872515,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554887656,,81.0,,,,,,
1682554902779,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554917881,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554933026,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554948168,,83.0,,,,1.0,,
1682554963280,2.0,89.0,,,,1.0,,
1682554978379,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682554993527,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555008689,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555023869,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555031081,,,,,,,,100.0
1682555031172,3.0,81.0,2.0,2.0,,1.0,,
1682555045981,,,,,,,,100.0
1682555046030,,94.0,,,,1.0,,
1682555051148,,96.0,,,,2.0,,
1682555062238,,,,,,,,100.0
1682555062396,,,,,,,,100.0
1682555062451,1.0,84.0,,,,1.0,,
1682555067628,,89.0,,,,1.0,,
1682555082798,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555097891,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555113051,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555128187,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555143269,1.0,73.0,,,,2.0,,
1682555158348,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555173432,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555188509,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555203596,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555218684,,80.0,,,,,,
1682555233848,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555248950,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555264033,1.0,73.0,,,,,,
1682555279173,2.0,80.0,2.0,2.0,1.0,,,
1682555285944,,,,,,,,100.0
1682555286067,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555301204,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555315425,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555330606,,85.0,,,,,,
1682555345744,3.0,83.0,,,,1.0,,
1682555360841,2.0,93.0,,,,2.0,,
1682555368585,,,,,,,,100.0
1682555368678,,,,,,,,100.0
1682555368708,4.0,82.0,,,,1.0,,
1682555373803,,,,,,,,100.0
1682555373825,4.0,75.0,,,,1.0,,
1682555378919,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555394001,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555409085,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555424230,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555439332,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555455175,1.0,81.0,,,,,,
1682555470250,,90.0,,,,1.0,,
1682555473972,,,,,,,,100.0
1682555474066,,81.0,,,,,,
1682555489140,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555504237,66.0,18.0,5.0,5.0,3.0,2.0,,
1682555519327,98.0,,,,,2.0,,
1682555534421,98.0,1.0,,,,1.0,,
1682555549171,89.0,5.0,2.0,2.0,,2.0,,
1682555564308,99.0,,,,,1.0,,
1682555579442,99.0,,,,,1.0,,
1682555594587,99.0,,,,,1.0,,
1682555609691,99.0,,,,,1.0,,
1682555624826,99.0,,,,,1.0,,
1682555639981,97.0,1.0,,,,2.0,,
1682555655079,98.0,,,,,2.0,,
1682555670165,99.0,,,,,1.0,,
1682555681894,,,,,,,,100.0
1682555681970,,,,,,,,100.0
1682555681994,71.0,6.0,13.0,13.0,3.0,2.0,,
1682555693418,100.0,,,,,,,
1682555698520,92.0,4.0,1.0,1.0,,2.0,,
1682555703635,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555708749,59.0,16.0,6.0,6.0,5.0,,,
1682555713858,71.0,21.0,,,,2.0,,
1682555731441,100.0,,,,,,,
1682555742838,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555752171,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555767262,1.0,96.0,,,,,,
1682555783676,,96.0,,,,,,
1682555799007,1.0,87.0,,,,1.0,,
1682555814104,1.0,86.0,,,,1.0,,
1682555829222,,,,,,,,100.0
1682555829257,50.0,13.0,18.0,18.0,8.0,2.0,,
1682555842719,8.0,74.0,5.0,5.0,1.0,2.0,,
1682555846611,12.0,72.0,,,1.0,3.0,,
1682555867884,15.0,78.0,,,,1.0,,
1682555874301,,,,,,,,100.0
1682555874413,11.0,81.0,,,,2.0,,
1682555897168,1.0,94.0,,,,1.0,,
1682555911593,,95.0,,,,1.0,,
1682555926879,,88.0,,,,1.0,,
1682555942791,,95.0,,,,,,
1682555957660,,,,,,,,100.0
1682555957739,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682555972862,1.0,79.0,,,,1.0,,
1682555987972,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556004177,4.0,71.0,,,,2.0,,
1682556010180,,,,,,,,100.0
1682556010307,1.0,90.0,,,,1.0,,
1682556025393,,96.0,,,,1.0,,
1682556040476,,96.0,,,,1.0,,
1682556057298,,96.0,1.0,1.0,,1.0,,
1682556072406,,97.0,,,,1.0,,
1682556087537,,97.0,,,,1.0,,
1682556102657,,96.0,,,,1.0,,
1682556117839,,86.0,,,,,,
1682556123484,,,,,,,,100.0
1682556123646,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556138828,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556150227,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556165320,,96.0,,,,,,
1682556178617,,,,,,,,100.0
1682556178746,,91.0,,,,1.0,,
1682556193863,1.0,82.0,,,,1.0,,
1682556209010,,76.0,,,,,,
1682556224144,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556239258,3.0,82.0,,,,,,
1682556255078,4.0,81.0,,,,1.0,,
1682556270179,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556285285,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556300392,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556304443,,,,,,,,100.0
1682556304460,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556323317,,71.0,,,,2.0,,
1682556338488,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556353689,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682556368863,3.0,83.0,,,,1.0,,
1682556383963,3.0,86.0,,,,1.0,,
1682556399112,,95.0,,,,1.0,,
1682556414268,,92.0,,,,1.0,,
1682556429393,,96.0,,,,2.0,,
1682556444532,,95.0,,,,,,
1682556459625,,96.0,,,,1.0,,
1682556474767,,96.0,,,,,,
1682556489902,,96.0,,,,,,
1682556504995,,97.0,,,,1.0,,
1682556519517,,96.0,,,,,,
1682556534620,,97.0,,,,1.0,,
1682556549736,,96.0,,,,1.0,,
1682556565556,,97.0,,,,,,
1682556573424,,,,,,,,100.0
1682556573759,,,,,,,,100.0
1682556573890,,93.0,,,,,,
1682556590913,,,,,,,,100.0
1682556590959,44.0,31.0,7.0,7.0,1.0,2.0,,
1682557132704,,,,,,,,100.0
1682557147539,,,,,,,,100.0
1682557147560,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557161772,,,,,,,,100.0
1682557161787,1.0,1.0,94.0,94.0,1.0,2.0,1.0,
1682557214261,,,,,,,,100.0
1682557214284,100.0,,,,,,,
1682557242478,99.0,,,,,1.0,,
1682557262027,99.0,,,,,1.0,,
1682557265447,97.0,,1.0,1.0,1.0,1.0,,
1682557280556,84.0,2.0,5.0,5.0,4.0,3.0,,
1682557291360,71.0,4.0,9.0,9.0,11.0,2.0,1.0,
1682557299709,97.0,,,,1.0,2.0,,
1682557314799,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557323490,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557338721,,,,,,,,100.0
1682557339049,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557358485,,,,,,,,100.0
1682557358508,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557373578,,,,,,,,100.0
1682557373602,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557388695,1.0,93.0,,,,1.0,,
1682557403763,,97.0,,,,1.0,,
1682557418811,,97.0,,,,1.0,,
1682557433870,,96.0,1.0,1.0,,1.0,,
1682557448939,,96.0,,,,1.0,,
1682557464059,,97.0,,,,,,
1682557479150,1.0,82.0,,,,1.0,,
1682557494291,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557509432,58.0,10.0,6.0,6.0,19.0,2.0,,
1682557524605,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557539676,,96.0,,,,1.0,,
1682557554752,,96.0,,,,,,
1682557567425,,91.0,,,,1.0,,
1682557582560,,,,,,,,100.0
1682557582578,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557597654,,,,,,,,100.0
1682557597671,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557612771,34.0,32.0,11.0,11.0,6.0,2.0,,
1682557647310,,,,,,,,100.0
1682557647333,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557662663,,,,,,,,100.0
1682557662700,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557677824,47.0,8.0,22.0,22.0,13.0,3.0,,
1682557692934,41.0,10.0,17.0,17.0,20.0,2.0,1.0,
1682557708025,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557718879,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557731479,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557741443,1.0,,96.0,96.0,1.0,1.0,1.0,
1682557756653,,,96.0,96.0,,3.0,1.0,
1682557771813,,,94.0,94.0,1.0,2.0,3.0,
1682557786952,1.0,,93.0,93.0,2.0,3.0,1.0,
1682557802107,,,97.0,97.0,,3.0,,
1682557817267,1.0,,96.0,96.0,1.0,1.0,1.0,
1682557832445,,,96.0,96.0,1.0,2.0,1.0,
1682557847597,,,96.0,96.0,1.0,3.0,,
1682557862735,,,97.0,97.0,,2.0,1.0,
1682557877893,,,96.0,96.0,,1.0,3.0,
1682557893017,1.0,,93.0,93.0,,2.0,4.0,
1682557908154,1.0,,96.0,96.0,,2.0,1.0,
1682557923222,2.0,,94.0,94.0,,2.0,2.0,
1682557938353,5.0,,88.0,88.0,1.0,2.0,4.0,
1682557954938,3.0,2.0,88.0,88.0,4.0,1.0,1.0,
1682557965131,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682557980211,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558038119,,,,,,,,100.0
1682558038157,1.0,,92.0,92.0,1.0,2.0,4.0,
1682558085197,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558100306,,,,,,,,100.0
1682558100330,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558110773,98.0,,,,,2.0,,
1682558168279,,,,,,,,100.0
1682558168352,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558177771,,,,,,,,100.0
1682558177814,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558199209,,,,,,,,100.0
1682558199240,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558213043,,,,,,,,100.0
1682558213115,,,95.0,95.0,1.0,2.0,2.0,
1682558228197,,,,,,,,100.0
1682558228217,3.0,,87.0,87.0,3.0,3.0,4.0,
1682558244440,,,,,,,,100.0
1682558244473,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558260446,8.0,,85.0,85.0,2.0,3.0,2.0,
1682558287922,,,,,,,,100.0
1682558287953,52.0,10.0,17.0,17.0,13.0,2.0,1.0,
1682558353187,,,,,,,,100.0
1682558353223,55.0,12.0,12.0,12.0,13.0,2.0,,
1682558368385,,,,,,,,100.0
1682558368419,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558386630,,,,,,,,100.0
1682558386660,10.0,1.0,84.0,84.0,2.0,2.0,,
1682558472698,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558489538,6.0,2.0,85.0,85.0,3.0,1.0,3.0,
1682558504720,,,,,,,,100.0
1682558504767,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558519856,,,,,,,,100.0
1682558519877,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558534961,,,96.0,96.0,1.0,2.0,1.0,
1682558556000,,,,,,,,100.0
1682558556067,2.0,1.0,86.0,86.0,2.0,2.0,7.0,
1682558574925,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558590020,,,,,,,,100.0
1682558590052,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558605232,1.0,1.0,92.0,92.0,1.0,2.0,3.0,
1682558620276,3.0,1.0,88.0,88.0,2.0,2.0,3.0,
1682558626348,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558642985,35.0,13.0,32.0,32.0,8.0,3.0,1.0,
1682558658068,51.0,9.0,19.0,19.0,14.0,2.0,,
1682558673147,39.0,29.0,15.0,15.0,6.0,2.0,,
1682558688654,100.0,,,,,,,
1682558702211,,,96.0,96.0,,3.0,1.0,
1682558713966,1.0,1.0,90.0,90.0,3.0,2.0,3.0,
1682558726104,,,96.0,96.0,1.0,2.0,1.0,
1682558738280,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558753400,2.0,1.0,91.0,91.0,3.0,1.0,2.0,
1682558769252,,,93.0,93.0,3.0,1.0,3.0,
1682558784381,1.0,,91.0,91.0,1.0,2.0,5.0,
1682558799549,,,95.0,95.0,1.0,2.0,2.0,
1682558814699,,,93.0,93.0,2.0,3.0,2.0,
1682558829851,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558844958,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1682558858136,50.0,28.0,1.0,1.0,13.0,2.0,,
1682558873257,97.0,1.0,,,1.0,1.0,,
1682558888374,96.0,1.0,,,1.0,2.0,,
