timestamp,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL
1680585508335,100.0,,,,,,,
1680585508350,,3.0,1.0,3.0,88.0,88.0,3.0,1.0
1680585525368,100.0,,,,,,,
1680585525387,,1.0,1.0,1.0,89.0,89.0,4.0,3.0
1680585542368,100.0,,,,,,,
1680585542390,,1.0,1.0,2.0,91.0,91.0,4.0,1.0
1680585559351,,2.0,,,96.0,96.0,1.0,1.0
1680585577410,,2.0,,,97.0,97.0,1.0,
1680585594364,,2.0,,,96.0,96.0,2.0,
1680585611329,,1.0,,,97.0,97.0,2.0,
1680585629384,100.0,,,,,,,
1680585629411,,2.0,,,97.0,97.0,1.0,
1680585641390,,2.0,,,92.0,92.0,5.0,1.0
1680585658409,100.0,,,,,,,
1680585658426,,1.0,1.0,2.0,89.0,89.0,2.0,4.0
1680585675411,100.0,,,,,,,
1680585675428,,2.0,,1.0,91.0,91.0,1.0,5.0
1680585692402,100.0,,,,,,,
1680585692438,,2.0,,1.0,96.0,96.0,,1.0
1680585709464,,2.0,,,96.0,96.0,1.0,1.0
1680585727390,100.0,,,,,,,
1680585727418,,2.0,,,95.0,95.0,,3.0
1680585744365,,2.0,1.0,1.0,96.0,96.0,,
1680585761352,,2.0,,1.0,94.0,94.0,2.0,1.0
1680585778323,,2.0,,1.0,97.0,97.0,,
1680585795293,100.0,,,,,,,
1680585795318,,2.0,,4.0,93.0,93.0,1.0,
1680585812304,,2.0,1.0,3.0,91.0,91.0,1.0,2.0
1680585825390,100.0,,,,,,,
1680585825408,,3.0,2.0,3.0,87.0,87.0,2.0,2.0
1680585842409,100.0,,,,,,,
1680585842440,,2.0,1.0,3.0,85.0,85.0,6.0,2.0
1680585859412,100.0,,,,,,,
1680585859432,,3.0,1.0,2.0,85.0,85.0,3.0,6.0
1680585876405,100.0,,,,,,,
1680585876420,,2.0,1.0,1.0,93.0,93.0,,2.0
1680585893452,,3.0,4.0,1.0,88.0,88.0,1.0,
1680585910449,100.0,,,,,,,
1680585910473,,2.0,1.0,2.0,89.0,89.0,3.0,2.0
1680585927500,100.0,,,,,,,
1680585927522,,2.0,,,96.0,96.0,1.0,1.0
1680651005141,100.0,,,,,,,
1680651005180,,,,,,,,100.0
1680651185421,,,,,,,,100.0
1680651547113,,,,,,,,100.0
1680651663540,,,,,,,,100.0
1680651769055,100.0,,,,,,,
1680651769083,,3.0,,2.0,91.0,91.0,2.0,2.0
1680651806417,100.0,,,,,,,
1680651806464,,3.0,,2.0,92.0,92.0,3.0,
1680651823506,,1.0,,1.0,96.0,96.0,1.0,1.0
1680651840589,,2.0,,,96.0,96.0,2.0,
1680651857679,,2.0,,1.0,96.0,96.0,1.0,
1680651874752,,2.0,,1.0,96.0,96.0,1.0,
1680651891793,,2.0,,1.0,96.0,96.0,,1.0
1680651908830,,1.0,,1.0,97.0,97.0,,1.0
1680651925862,,3.0,,,96.0,96.0,,1.0
1680651950137,,3.0,,,97.0,97.0,,
1680651967246,,2.0,,1.0,96.0,96.0,,1.0
1680651984353,,2.0,,,98.0,98.0,,
1680652001403,,1.0,,1.0,96.0,96.0,1.0,1.0
1680652018451,,2.0,,,98.0,98.0,,
1680652035549,,1.0,,,96.0,96.0,2.0,1.0
1680652052575,,1.0,,1.0,94.0,94.0,3.0,1.0
1680652069738,,,,1.0,96.0,96.0,2.0,1.0
1680652086854,,2.0,,,96.0,96.0,1.0,1.0
1680652104013,,1.0,,,96.0,96.0,2.0,1.0
1680652121305,,1.0,,,96.0,96.0,3.0,
1680652133045,,1.0,,,96.0,96.0,2.0,1.0
1680652150854,,2.0,,1.0,96.0,96.0,,1.0
1680652168928,,,,,97.0,97.0,2.0,1.0
1680652187897,,1.0,,,96.0,96.0,2.0,1.0
1680652205907,100.0,,,,,,,
1680652205944,,2.0,,2.0,96.0,96.0,,
1680652223102,,3.0,,11.0,83.0,83.0,3.0,
1680652241935,,3.0,,6.0,89.0,89.0,2.0,
1680652259868,,2.0,,1.0,96.0,96.0,1.0,
1680652277929,,1.0,,4.0,94.0,94.0,1.0,
1680652295933,,2.0,,2.0,92.0,92.0,4.0,
1680652316059,100.0,,,,,,,
1680652316101,,1.0,,1.0,91.0,91.0,7.0,
1680652333249,100.0,,,,,,,
1680652333291,,2.0,,,94.0,94.0,3.0,1.0
1680652350373,,1.0,,,96.0,96.0,2.0,1.0
1680652367442,,2.0,,1.0,96.0,96.0,1.0,
1680652384609,,1.0,,,95.0,95.0,4.0,
1680652401644,,1.0,,1.0,96.0,96.0,1.0,1.0
1680652418645,100.0,,,,,,,
1680652418665,,1.0,,1.0,96.0,96.0,1.0,1.0
1680652436736,100.0,,,,,,,
1680652436746,,2.0,,,97.0,97.0,1.0,
1680652454925,,1.0,,1.0,96.0,96.0,2.0,
1680652472854,,1.0,,1.0,96.0,96.0,1.0,1.0
1680652489990,,1.0,,,96.0,96.0,2.0,1.0
1680652507163,,1.0,,,96.0,96.0,2.0,1.0
1680652524244,,1.0,,,96.0,96.0,3.0,
1680652541381,,,,,96.0,96.0,4.0,
1680652558439,,1.0,,1.0,96.0,96.0,1.0,1.0
1680652575591,,1.0,,,95.0,95.0,4.0,
1680652593954,100.0,,,,,,,
1680652593988,,2.0,,,94.0,94.0,4.0,
1680652610960,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680652628050,100.0,,,,,,,
1680652628097,,1.0,1.0,1.0,96.0,96.0,,1.0
1680652645240,,3.0,,1.0,95.0,95.0,1.0,
1680652663966,,2.0,1.0,4.0,91.0,91.0,2.0,
1680652681165,100.0,,,,,,,
1680652681194,,2.0,1.0,3.0,86.0,86.0,4.0,4.0
1680652699942,100.0,,,,,,,
1680652699978,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680652716997,,1.0,,1.0,2.0,2.0,,96.0
1680652734022,,1.0,1.0,,,,,98.0
1680652750977,,1.0,2.0,,1.0,1.0,,96.0
1680652767908,,1.0,1.0,,1.0,1.0,,97.0
1680652784918,,1.0,1.0,,1.0,1.0,,97.0
1680604846160,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680604874984,,2.0,1.0,,,,,96.0
1680604891990,,3.0,3.0,18.0,12.0,12.0,,61.0
1680604913576,,2.0,1.0,,,,,97.0
1680604918607,,2.0,,,1.0,1.0,,97.0
1680604935598,,2.0,5.0,11.0,16.0,16.0,,64.0
1680604952610,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680604969621,,3.0,,5.0,86.0,86.0,5.0,1.0
1680604988107,,2.0,,,96.0,96.0,1.0,1.0
1680605004961,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605021932,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605038931,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605055899,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605072878,,1.0,2.0,5.0,85.0,85.0,1.0,5.0
1680605089859,,3.0,3.0,5.0,82.0,82.0,3.0,3.0
1680605101551,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605118521,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605135520,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605152535,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605169527,,2.0,2.0,4.0,81.0,81.0,1.0,10.0
1680605186492,,2.0,6.0,5.0,30.0,30.0,,55.0
1680605203476,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605220452,,3.0,,,96.0,96.0,,1.0
1680605237435,,2.0,1.0,1.0,93.0,93.0,1.0,2.0
1680605254421,,1.0,4.0,3.0,83.0,83.0,,8.0
1680605271400,,,22.0,1.0,3.0,3.0,,71.0
1680605284440,,1.0,1.0,,,,,98.0
1680605293916,,2.0,,,,,,98.0
1680605298945,,2.0,1.0,,1.0,1.0,,96.0
1680605303938,,1.0,1.0,,,,,98.0
1680605308936,,1.0,,,,,,99.0
1680605313960,,,,,,,,100.0
1680605318989,,,,,,,,100.0
1680605335969,,1.0,,,,,,99.0
1680605352958,,3.0,8.0,23.0,19.0,19.0,,45.0
1680605369975,100.0,,,,,,,
1680605370005,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605386980,100.0,,,,,,,
1680605387001,,1.0,1.0,2.0,93.0,93.0,1.0,2.0
1680605403994,100.0,,,,,,,
1680605404013,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605420980,,1.0,1.0,,1.0,1.0,,97.0
1680605437958,,1.0,8.0,2.0,6.0,6.0,,78.0
1680605454941,,1.0,2.0,2.0,10.0,10.0,,84.0
1680605471923,,2.0,6.0,10.0,9.0,9.0,,69.0
1680605488923,,2.0,,,,,,98.0
1680605505927,,2.0,5.0,3.0,11.0,11.0,,77.0
1680605522969,,2.0,3.0,5.0,8.0,8.0,,81.0
1680605539999,100.0,,,,,,,
1680605540025,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605560591,100.0,,,,,,,
1680605560618,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605577657,,2.0,22.0,8.0,18.0,18.0,,36.0
1680605596382,100.0,,,,,,,
1680605596419,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605613576,100.0,,,,,,,
1680605613605,,1.0,1.0,2.0,94.0,94.0,1.0,1.0
1680605630778,100.0,,,,,,,
1680605630808,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680605648230,,1.0,,,,,,99.0
1680605667321,,1.0,,,,,,99.0
1680605684435,,1.0,,,,,,99.0
1680605701405,100.0,,,,,,,
1680605701428,,2.0,1.0,,,,,97.0
1680605718406,,1.0,1.0,,,,,98.0
1680605743691,100.0,,,,,,,
1680605743719,,2.0,2.0,,3.0,3.0,,92.0
1680605760846,,1.0,,,,,,99.0
1680605777980,,1.0,,,1.0,1.0,,98.0
1680605795108,,1.0,,,,,,99.0
1680605812193,,1.0,,,,,,99.0
1680605829244,,1.0,1.0,,1.0,1.0,,96.0
1680605846330,,1.0,,,,,,99.0
1680605863551,,1.0,,,,,,99.0
1680605880653,,1.0,,,,,,99.0
1680605897906,,1.0,,,,,,99.0
1680605916301,,1.0,,,,,,99.0
1680605934356,,1.0,,,,,,99.0
1680605952288,,1.0,,,,,,99.0
1680605969395,,1.0,,,,,,99.0
1680605987287,,1.0,,,,,,99.0
1680606005271,,1.0,1.0,,1.0,1.0,,96.0
1680606022955,,1.0,,,,,,99.0
1680606040900,,1.0,,,,,,99.0
1680606057904,,1.0,1.0,,1.0,1.0,,96.0
1680606076185,,1.0,,,,,,99.0
1680606097266,,1.0,,,,,,99.0
1680606117223,,,1.0,,1.0,1.0,,97.0
1680606134329,,1.0,1.0,,1.0,1.0,,96.0
1680609754910,100.0,,,,,,,
1680609754944,,2.0,,2.0,93.0,93.0,1.0,2.0
1680609772145,100.0,,,,,,,
1680609772185,,2.0,,1.0,95.0,95.0,2.0,
1680609794271,,3.0,,2.0,90.0,90.0,3.0,2.0
1680609811527,,1.0,1.0,7.0,87.0,87.0,1.0,2.0
1680609828789,,2.0,2.0,2.0,89.0,89.0,3.0,1.0
1680609846009,,3.0,,1.0,93.0,93.0,3.0,
1680609864321,,2.0,1.0,2.0,89.0,89.0,5.0,1.0
1680609881345,100.0,,,,,,,
1680609881361,,2.0,,1.0,92.0,92.0,4.0,1.0
1680609899453,,2.0,3.0,6.0,84.0,84.0,2.0,2.0
1680609916612,100.0,,,,,,,
1680609916663,,1.0,,4.0,91.0,91.0,2.0,2.0
1680609933760,,2.0,,1.0,96.0,96.0,,1.0
1680609950906,100.0,,,,,,,
1680609950936,,3.0,2.0,4.0,87.0,87.0,2.0,2.0
1680609967913,100.0,,,,,,,
1680609967937,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680609984950,100.0,,,,,,,
1680609985024,,1.0,3.0,4.0,82.0,82.0,5.0,4.0
1680610002410,100.0,,,,,,,
1680610002463,,2.0,1.0,4.0,83.0,83.0,8.0,2.0
1680610019826,100.0,,,,,,,
1680610019976,,3.0,,,97.0,97.0,,
1680610038276,,3.0,,1.0,96.0,96.0,,
1680610054475,,3.0,,,97.0,97.0,,
1680610071821,100.0,,,,,,,
1680610071861,,2.0,,1.0,94.0,94.0,3.0,
1680610088852,,1.0,,,91.0,91.0,8.0,
1680610107926,,1.0,,1.0,96.0,96.0,1.0,1.0
1680610125063,,1.0,,,97.0,97.0,2.0,
1680610142215,,,,,96.0,96.0,4.0,
1680610159670,,2.0,,1.0,87.0,87.0,10.0,
1680610176824,,1.0,,1.0,95.0,95.0,3.0,
1680610194202,,2.0,,1.0,96.0,96.0,,1.0
1680610211385,,2.0,,1.0,92.0,92.0,5.0,
1680610228531,,2.0,,8.0,81.0,81.0,9.0,
1680610245696,,,,,95.0,95.0,5.0,
1680610264344,,,,3.0,91.0,91.0,6.0,
1680610282186,100.0,,,,,,,
1680610282256,,3.0,,4.0,82.0,82.0,4.0,7.0
1680610299437,100.0,,,,,,,
1680610299472,,2.0,4.0,6.0,81.0,81.0,1.0,5.0
1680610316634,100.0,,,,,,,
1680610316676,,2.0,2.0,4.0,87.0,87.0,2.0,2.0
1680610333870,100.0,,,,,,,
1680610333914,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610352806,,2.0,17.0,14.0,16.0,16.0,,45.0
1680610369325,100.0,,,,,,,
1680610369380,,1.0,23.0,16.0,19.0,19.0,1.0,33.0
1680610386557,100.0,,,,,,,
1680610386594,,2.0,5.0,15.0,18.0,18.0,,59.0
1680610405313,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610429400,100.0,,,,,,,
1680610429417,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610446556,100.0,,,,,,,
1680610446597,,2.0,2.0,4.0,88.0,88.0,2.0,2.0
1680610463752,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610481327,100.0,,,,,,,
1680610481370,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610498377,100.0,,,,,,,
1680610498399,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610515476,100.0,,,,,,,
1680610515493,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610534306,,2.0,,1.0,96.0,96.0,,1.0
1680610552259,,2.0,,1.0,96.0,96.0,,1.0
1680610569566,,2.0,,1.0,96.0,96.0,,1.0
1680610586650,,2.0,,1.0,96.0,96.0,,1.0
1680610603687,,2.0,,1.0,97.0,97.0,,
1680610620816,100.0,,,,,,,
1680610620850,,3.0,,1.0,96.0,96.0,,
1680610638007,,2.0,,2.0,96.0,96.0,,
1680610656241,,3.0,,1.0,96.0,96.0,,
1680610673799,,1.0,,2.0,97.0,97.0,,
1680610690886,,2.0,,2.0,96.0,96.0,,
1680610709288,,2.0,,2.0,96.0,96.0,,
1680610726365,,2.0,,2.0,96.0,96.0,,
1680610748435,,2.0,,2.0,96.0,96.0,,
1680610765664,,1.0,,2.0,96.0,96.0,1.0,
1680610782822,100.0,,,,,,,
1680610782860,,2.0,1.0,3.0,91.0,91.0,2.0,1.0
1680610800018,100.0,,,,,,,
1680610800059,,2.0,5.0,6.0,82.0,82.0,1.0,4.0
1680610817206,,2.0,2.0,1.0,93.0,93.0,,
1680610833736,,2.0,4.0,,91.0,91.0,,
1680610856649,100.0,,,,,,,
1680610856685,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680610873834,,1.0,,1.0,95.0,95.0,1.0,2.0
1680610890992,,3.0,,2.0,95.0,95.0,,
1680610908044,,2.0,,,97.0,97.0,,1.0
1680610925103,,1.0,,1.0,96.0,96.0,1.0,1.0
1680610942295,,1.0,,1.0,96.0,96.0,1.0,1.0
1680610960194,100.0,,,,,,,
1680610960199,,3.0,3.0,3.0,90.0,90.0,,1.0
1680610976781,,2.0,,2.0,96.0,96.0,,
1680610995238,,2.0,,,98.0,98.0,,
1680611012400,,2.0,,1.0,97.0,97.0,,
1680611029478,,3.0,,1.0,96.0,96.0,,
1680611046627,100.0,,,,,,,
1680611046660,,2.0,2.0,7.0,88.0,88.0,,1.0
1680611063810,,2.0,6.0,6.0,84.0,84.0,,1.0
1680611080957,100.0,,,,,,,
1680611081003,,2.0,4.0,10.0,83.0,83.0,,1.0
1680611099316,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680611116613,100.0,,,,,,,
1680611116632,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680611133634,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1680611150593,,3.0,1.0,3.0,92.0,92.0,,1.0
1680611167985,,3.0,2.0,4.0,90.0,90.0,,1.0
1680611185146,,,1.0,2.0,91.0,91.0,2.0,3.0
1680611202319,100.0,,,,,,,
1680611202366,,2.0,1.0,4.0,85.0,85.0,7.0,1.0
1680611219517,,2.0,,1.0,84.0,84.0,13.0,
1680611236782,,2.0,,,86.0,86.0,12.0,
1680611253780,100.0,,,,,,,
1680611253798,,2.0,,4.0,87.0,87.0,5.0,2.0
1680611270957,100.0,,,,,,,
1680611270991,,2.0,3.0,4.0,88.0,88.0,1.0,1.0
1680611288207,,3.0,3.0,5.0,85.0,85.0,1.0,1.0
1680611305363,,2.0,2.0,2.0,89.0,89.0,1.0,4.0
1680611323322,100.0,,,,,,,
1680611323416,,2.0,,,96.0,96.0,1.0,1.0
1680611341209,,1.0,,1.0,96.0,96.0,1.0,1.0
1680611359185,,2.0,,1.0,96.0,96.0,,1.0
1680611376171,,2.0,,1.0,96.0,96.0,,1.0
1680611393232,,2.0,,1.0,96.0,96.0,,1.0
1680611410412,,2.0,,,97.0,97.0,1.0,
1680611429289,,3.0,,1.0,91.0,91.0,3.0,2.0
1680611446483,100.0,,,,,,,
1680611446521,,2.0,,,92.0,92.0,6.0,
1680611464767,,2.0,,1.0,91.0,91.0,6.0,
1680611481734,100.0,,,,,,,
1680611481755,,3.0,,2.0,90.0,90.0,2.0,3.0
1680611498683,,2.0,1.0,,96.0,96.0,,1.0
1680611515689,100.0,,,,,,,
1680611515711,,3.0,,1.0,94.0,94.0,1.0,1.0
1680611534357,100.0,,,,,,,
1680611534415,,2.0,,3.0,93.0,93.0,1.0,1.0
1680611551467,,3.0,,,96.0,96.0,1.0,
1680611568698,,2.0,,1.0,94.0,94.0,3.0,
1680611585860,,1.0,,,97.0,97.0,1.0,1.0
1680611604322,,2.0,,,86.0,86.0,12.0,
1680611622690,,1.0,,,89.0,89.0,10.0,
1680611640037,,2.0,,,90.0,90.0,8.0,
1680611658383,,2.0,,1.0,86.0,86.0,9.0,2.0
1680611677312,,1.0,,1.0,94.0,94.0,2.0,2.0
1680611694479,,2.0,,2.0,93.0,93.0,2.0,1.0
1680611711661,,3.0,,2.0,90.0,90.0,4.0,1.0
1680611728818,,2.0,,,90.0,90.0,8.0,
1680611745972,,2.0,,2.0,93.0,93.0,2.0,1.0
1680611763170,,1.0,1.0,3.0,90.0,90.0,4.0,1.0
1680611780357,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682241180534,100.0,,,,,,,
1682241180576,,1.0,1.0,,,,,98.0
1682261441400,100.0,,,,,,,
1682261441437,,2.0,,1.0,94.0,94.0,1.0,2.0
1682261473772,100.0,,,,,,,
1682261473809,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261492433,100.0,,,,,,,
1682261492476,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261511473,100.0,,,,,,,
1682261511515,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261528501,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261545520,100.0,,,,,,,
1682261545559,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261562706,,2.0,3.0,1.0,92.0,92.0,,
1682261579799,,2.0,1.0,12.0,83.0,83.0,,2.0
1682261595620,100.0,,,,,,,
1682261595654,,1.0,3.0,6.0,85.0,85.0,1.0,3.0
1682261612808,100.0,,,,,,,
1682261612841,,2.0,2.0,4.0,88.0,88.0,3.0,
1682261630017,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261647179,100.0,,,,,,,
1682261647209,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261664952,100.0,,,,,,,
1682261665008,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261686666,100.0,,,,,,,
1682261686678,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682261703666,100.0,,,,,,,
1682261703700,,2.0,,,,,,98.0
1682261720730,100.0,,,,,,,
1682261720760,,2.0,,,1.0,1.0,,97.0
1682261737705,,2.0,,,,,,98.0
1682261754690,,2.0,,,,,,98.0
1682261771648,,2.0,,,1.0,1.0,,97.0
1682261788563,,2.0,1.0,,1.0,1.0,,96.0
1682261805514,,1.0,1.0,,1.0,1.0,,97.0
1682261822435,,2.0,1.0,,,,,97.0
1682261839360,,1.0,1.0,,1.0,1.0,,97.0
1682261861452,,2.0,,,,,,98.0
1682261878401,,1.0,1.0,,,,,98.0
1682261895346,,1.0,2.0,,1.0,1.0,,96.0
1682261912360,,2.0,3.0,,3.0,3.0,,92.0
1682261930334,,1.0,,,,,,99.0
1682261947477,100.0,,,,,,,
1682261947490,,2.0,,,,,,98.0
1682261964302,,1.0,1.0,,1.0,1.0,,97.0
1682261981265,100.0,,,,,,,
1682261981293,,2.0,,1.0,,,,97.0
1682261998287,,1.0,1.0,,,,,98.0
1682262015265,,1.0,1.0,,1.0,1.0,,96.0
1682262032254,,2.0,1.0,,,,,97.0
1682262044385,,1.0,,,,,,99.0
1682262061806,,2.0,1.0,,1.0,1.0,,96.0
1682262078569,100.0,,,,,,,
1682262078601,,1.0,1.0,1.0,1.0,1.0,,96.0
1682262095785,100.0,,,,,,,
1682262095839,,2.0,8.0,20.0,27.0,27.0,1.0,37.0
1682262112918,100.0,,,,,,,
1682262112947,,2.0,12.0,3.0,7.0,7.0,,69.0
1682262131363,,1.0,,,,,,99.0
1682262148436,,,2.0,,1.0,1.0,,96.0
1682262166380,,1.0,,,,,,99.0
1682262185431,,1.0,,,,,,99.0
1682262291805,100.0,,,,,,,
1682262291836,,2.0,11.0,11.0,17.0,17.0,1.0,54.0
1682262320707,100.0,,,,,,,
1682262320743,,1.0,1.0,,,,,98.0
1682272318092,100.0,,,,,,,
1682272318297,,,,,,,,100.0
1682226887700,,3.0,,2.0,94.0,94.0,1.0,
1682226904841,100.0,,,,,,,
1682226904881,,1.0,,2.0,95.0,95.0,1.0,1.0
1682226927835,100.0,,,,,,,
1682226927856,,2.0,,1.0,89.0,89.0,8.0,
1682226944801,,2.0,1.0,2.0,85.0,85.0,4.0,6.0
1682226961737,,1.0,1.0,3.0,92.0,92.0,2.0,1.0
1682226978688,,1.0,2.0,4.0,88.0,88.0,2.0,2.0
1682226995647,100.0,,,,,,,
1682226995686,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682227012660,100.0,,,,,,,
1682227012678,,1.0,3.0,2.0,88.0,88.0,1.0,2.0
1682227029847,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682227046859,100.0,,,,,,,
1682227046883,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682227064074,,2.0,2.0,7.0,21.0,21.0,,67.0
1682227081183,,1.0,,,,,,99.0
1682227098308,,1.0,,,,,,99.0
1682227115427,,1.0,,,,,,99.0
1682227133667,,1.0,,,,,,99.0
1682227150642,,2.0,,,,,,98.0
1682227167583,,1.0,,,,,,99.0
1682227182650,,1.0,2.0,18.0,18.0,18.0,1.0,59.0
1682227199655,100.0,,,,,,,
1682227199695,,3.0,9.0,15.0,22.0,22.0,,43.0
1682227216658,,2.0,3.0,2.0,2.0,2.0,,89.0
1682227233603,100.0,,,,,,,
1682227233620,,2.0,6.0,,2.0,2.0,,87.0
1682227250569,100.0,,,,,,,
1682227250583,,2.0,1.0,,,,,97.0
1682227267527,,2.0,11.0,8.0,11.0,11.0,,64.0
1682227284473,,1.0,5.0,3.0,6.0,6.0,,84.0
1682227301462,,2.0,14.0,2.0,10.0,10.0,,66.0
1682227318441,,1.0,,,,,,99.0
1682227335423,,1.0,1.0,,,,,98.0
1682227352477,,2.0,2.0,,,,,96.0
1682227365558,,2.0,18.0,8.0,11.0,11.0,1.0,43.0
1682227382513,,2.0,10.0,10.0,17.0,17.0,,54.0
1682227399508,,1.0,,,,,,99.0
1682227416494,,1.0,1.0,1.0,1.0,1.0,,96.0
1682227433479,,2.0,1.0,,,,,97.0
1682227450459,,1.0,,,,,,99.0
1682227467468,,1.0,,,,,,99.0
1682227484427,,2.0,,,,,,98.0
1682227501410,,1.0,,,,,,99.0
1682227518392,,2.0,1.0,,1.0,1.0,,96.0
1682227535383,,2.0,1.0,,,,,97.0
1682227552323,,1.0,1.0,,1.0,1.0,,96.0
1682253556736,,,,,,,,100.0
1682253598527,,,,,,,,100.0
1682254680707,,1.0,,,,,,99.0
1682254782734,,,,,,,,100.0
1682238435687,100.0,,,,,,,
1682238435911,,,,,,,,100.0
1682225781025,100.0,,,,,,,
1682225781058,,1.0,,,99.0,99.0,,
1682225800215,100.0,,,,,,,
1682225800241,,2.0,1.0,5.0,83.0,83.0,1.0,8.0
1682225817202,100.0,,,,,,,
1682225817220,,2.0,7.0,13.0,7.0,7.0,,70.0
1682225838567,,2.0,2.0,8.0,15.0,15.0,,72.0
1682225855514,,2.0,3.0,14.0,14.0,14.0,,66.0
1682225872559,100.0,,,,,,,
1682225872579,,1.0,10.0,10.0,34.0,34.0,1.0,40.0
1682225890762,100.0,,,,,,,
1682225890793,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682225908038,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682225925219,,2.0,15.0,18.0,27.0,27.0,,34.0
1682225942380,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682225960756,100.0,,,,,,,
1682225960784,,2.0,3.0,14.0,31.0,31.0,,49.0
1682225977972,100.0,,,,,,,
1682225977996,,2.0,3.0,13.0,12.0,12.0,,70.0
1682225995781,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682226012811,,1.0,1.0,7.0,13.0,13.0,,78.0
1682226030559,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682226048761,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682226066754,100.0,,,,,,,
1682226066784,,3.0,1.0,8.0,82.0,82.0,5.0,1.0
1682226083794,,,,2.0,95.0,95.0,2.0,1.0
1682226100804,100.0,,,,,,,
1682226100829,,2.0,1.0,10.0,86.0,86.0,1.0,
1682226117994,100.0,,,,,,,
1682226118017,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682226135189,100.0,,,,,,,
1682226135226,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682226153735,,2.0,,2.0,91.0,91.0,5.0,
1682226171743,100.0,,,,,,,
1682226171781,,2.0,1.0,5.0,86.0,86.0,6.0,
1682226188771,100.0,,,,,,,
1682226188790,,2.0,,3.0,88.0,88.0,6.0,1.0
1682226205771,,1.0,,,94.0,94.0,5.0,
1682226222944,100.0,,,,,,,
1682226222975,,1.0,,2.0,93.0,93.0,3.0,1.0
1682226240179,,1.0,,1.0,95.0,95.0,2.0,1.0
1682226257350,,2.0,1.0,4.0,87.0,87.0,4.0,2.0
1682226268997,100.0,,,,,,,
1682226269047,,3.0,1.0,3.0,85.0,85.0,5.0,3.0
1682226286220,100.0,,,,,,,
1682226286267,,2.0,,2.0,86.0,86.0,8.0,2.0
1682226304766,100.0,,,,,,,
1682226304806,,2.0,,1.0,92.0,92.0,5.0,
1682226321889,,1.0,,1.0,96.0,96.0,2.0,
1682226339063,,2.0,,2.0,89.0,89.0,7.0,
1682226356132,100.0,,,,,,,
1682226356164,,2.0,1.0,4.0,81.0,81.0,6.0,5.0
