timestamp,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL
1679547849882,,1.0,1.0,,,,,98.0
1679547868874,,1.0,2.0,,,,,97.0
1679547887846,,1.0,,,,,,99.0
1679547907845,,1.0,,,,,,99.0
1679547926827,,1.0,,,1.0,1.0,,98.0
1679547944823,,1.0,1.0,,1.0,1.0,,96.0
1679548876091,100.0,,,,,,,
1679548876128,,2.0,1.0,2.0,86.0,86.0,2.0,7.0
1679548893301,100.0,,,,,,,
1679548893418,,3.0,2.0,5.0,82.0,82.0,5.0,3.0
1679548911859,,1.0,,1.0,97.0,97.0,1.0,
1679548929924,,1.0,,4.0,94.0,94.0,1.0,
1679548950090,100.0,,,,,,,
1679548950114,,2.0,,,97.0,97.0,1.0,
1679548967099,,2.0,,1.0,91.0,91.0,5.0,1.0
1679548984122,,2.0,,,95.0,95.0,3.0,
1679549001169,100.0,,,,,,,
1679549001216,,1.0,1.0,2.0,93.0,93.0,1.0,1.0
1679549018331,100.0,,,,,,,
1679549018384,,2.0,,,96.0,96.0,2.0,
1679549035906,,1.0,,1.0,92.0,92.0,6.0,
1679549053936,,3.0,1.0,1.0,90.0,90.0,5.0,
1679549072095,100.0,,,,,,,
1679549072200,,1.0,2.0,3.0,81.0,81.0,8.0,4.0
1679549089392,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1679549109431,100.0,,,,,,,
1679549109472,,2.0,1.0,3.0,88.0,88.0,3.0,2.0
1679549126476,,2.0,,,94.0,94.0,4.0,
1679549145875,100.0,,,,,,,
1679549145923,,2.0,,1.0,89.0,89.0,6.0,2.0
1679549163850,,2.0,,,2.0,2.0,,96.0
1679549181438,,2.0,,,,,,98.0
1679549199847,,1.0,,,,,,99.0
1679549217030,,1.0,1.0,,1.0,1.0,,97.0
1679549234860,,1.0,,,,,,99.0
1679549252703,,1.0,,,,,,99.0
1679549269850,,1.0,,,,,,99.0
1679549286972,,1.0,,,,,,99.0
1679549304842,,1.0,,,,,,99.0
1679549322850,,1.0,,,,,,99.0
1679549339962,,1.0,,,,,,99.0
1679549358853,,1.0,,,,,,99.0
1679549375972,,1.0,,,,,,99.0
1679549394835,,1.0,,,,,,99.0
1679549412861,,1.0,,,,,,99.0
1679549429958,,1.0,,,,,,99.0
1679549448837,,1.0,,,,,,99.0
1679549466840,,1.0,,,,,,99.0
1679549483961,,1.0,,,,,,99.0
1679549504029,,1.0,,,,,,99.0
1679549519829,,1.0,,,,,,99.0
1679549542889,,1.0,1.0,,1.0,1.0,,96.0
1679549560010,,1.0,,,,,,99.0
1679549577840,,1.0,,,,,,99.0
1679549595847,,1.0,,,,,,99.0
1679549612945,,1.0,,,,,,99.0
1679549630856,,1.0,,,,,,99.0
1679549647886,,1.0,1.0,,1.0,1.0,,97.0
1682415240050,100.0,,,,,,,
1682415240105,,1.0,1.0,2.0,92.0,92.0,3.0,1.0
1682415258488,,2.0,2.0,12.0,81.0,81.0,1.0,2.0
1682415275621,,3.0,3.0,,93.0,93.0,,
1682415292842,100.0,,,,,,,
1682415292885,,3.0,,1.0,96.0,96.0,,
1682415309890,,3.0,,1.0,96.0,96.0,,
1682415326879,,3.0,,,93.0,93.0,4.0,
1682415343856,,1.0,,1.0,96.0,96.0,2.0,
1682415360845,,3.0,,2.0,93.0,93.0,2.0,
1682415377849,100.0,,,,,,,
1682415377874,,3.0,,4.0,92.0,92.0,1.0,
1682415394859,,2.0,,,98.0,98.0,,
1682415411838,,1.0,,1.0,97.0,97.0,,1.0
1682415428829,100.0,,,,,,,
1682415428866,,2.0,,1.0,96.0,96.0,,1.0
1682415445872,,2.0,,1.0,97.0,97.0,,
1682415462851,,3.0,,,97.0,97.0,,
1682415475754,,3.0,,,97.0,97.0,,
1682415492813,,1.0,,1.0,97.0,97.0,,1.0
1682415509811,,2.0,,1.0,96.0,96.0,,1.0
1682415526773,,2.0,,1.0,96.0,96.0,,1.0
1682415543804,,2.0,,1.0,96.0,96.0,,1.0
1682415560784,100.0,,,,,,,
1682415560850,,1.0,,1.0,97.0,97.0,1.0,
1682415577826,100.0,,,,,,,
1682415577847,,3.0,1.0,2.0,86.0,86.0,4.0,4.0
1682415594861,100.0,,,,,,,
1682415594899,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415611938,100.0,,,,,,,
1682415611974,,3.0,,2.0,94.0,94.0,1.0,
1682415628983,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415647483,,2.0,4.0,7.0,82.0,82.0,1.0,2.0
1682415664577,,2.0,1.0,1.0,82.0,82.0,14.0,
1682415681563,100.0,,,,,,,
1682415681599,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415698680,,2.0,18.0,5.0,20.0,20.0,,50.0
1682415715701,,2.0,9.0,3.0,27.0,27.0,,56.0
1682415732739,100.0,,,,,,,
1682415732777,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415749854,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415768447,,1.0,1.0,,2.0,2.0,,96.0
1682415785458,100.0,,,,,,,
1682415785486,,2.0,1.0,3.0,86.0,86.0,1.0,6.0
1682415807693,,1.0,1.0,,95.0,95.0,,2.0
1682415824714,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682415841711,,2.0,10.0,6.0,26.0,26.0,1.0,50.0
1682415858737,100.0,,,,,,,
1682415858792,,1.0,10.0,1.0,7.0,7.0,,77.0
1682415875808,,1.0,,,,,,99.0
1682415892824,,1.0,,,,,,99.0
1682415909832,,1.0,,,,,,99.0
1682415926845,,1.0,,,,,,99.0
1682415943850,,1.0,,,,,,99.0
1682415960911,,1.0,,,,,,99.0
1682415982894,,1.0,,,,,,99.0
1682415999924,,1.0,,,,,,99.0
1682416016928,,1.0,,,,,,99.0
1682416033948,,1.0,,,,,,99.0
1682416050946,,1.0,,,,,,99.0
1682416067967,,1.0,,,,,,99.0
1682416084985,,1.0,,,,,,99.0
1682416101994,,1.0,,,,,,99.0
1682416119039,,1.0,,,,,,99.0
1682416136054,,1.0,,,,,,99.0
1682416153079,,1.0,5.0,1.0,11.0,11.0,,78.0
1682416165810,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682416182855,,1.0,,,,,,99.0
1682416199863,,1.0,,,,,,99.0
1682416216852,,1.0,,,,,,99.0
1682416233884,,1.0,,,,,,99.0
1682416250894,,1.0,,,,,,99.0
1682416267900,,1.0,,,,,,99.0
1682416284901,,1.0,,,,,,99.0
1682416301919,,1.0,,,,,,99.0
1682416318950,,1.0,,,,,,99.0
1682416335934,,1.0,,,,,,99.0
1682416348719,,1.0,,,,,,99.0
1682416365737,,1.0,,,,,,99.0
1682416382744,,1.0,,,,,,99.0
1682416399727,,1.0,,,,,,99.0
1682416416814,,1.0,,,,,,99.0
1682416433802,,1.0,,,,,,99.0
1682416450792,,1.0,,,,,,99.0
1682416467787,,1.0,,,,,,99.0
1682416484807,,1.0,,,,,,99.0
1682416501803,,1.0,,,,,,99.0
1682416518876,,1.0,,,,,,99.0
1682416531608,,1.0,,,,,,99.0
1682416548614,,1.0,,,,,,99.0
1682416565606,,1.0,,,,,,99.0
1682416582600,,1.0,,,,,,99.0
1682416599702,,1.0,,,,,,99.0
1682416616686,,1.0,,,,,,99.0
1682416633690,,1.0,,,,,,99.0
1682416650708,,1.0,,,,,,99.0
1682416667742,,1.0,,,,,,99.0
1682440452756,100.0,,,,,,,
1682440452840,,,,,,,,100.0
1682454997844,,,,,,,,100.0
1682455012148,,,,,,,,100.0
1682459169409,,,,,,,,100.0
1682460416898,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460451541,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460469362,,3.0,4.0,,92.0,92.0,,
1682460487226,,3.0,3.0,1.0,90.0,90.0,1.0,1.0
1682460505225,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460523240,100.0,,,,,,,
1682460523312,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460540456,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460557628,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460574840,,2.0,89.0,6.0,,,,1.0
1682460591965,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460612027,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460629181,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460646339,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460663484,,2.0,22.0,76.0,,,,
1682460680659,,1.0,21.0,78.0,,,,
1682460697814,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460714784,100.0,,,,,,,
1682460714806,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460731805,,2.0,7.0,2.0,26.0,26.0,,60.0
1682460748778,,1.0,2.0,,3.0,3.0,,94.0
1682460765724,100.0,,,,,,,
1682460765764,,2.0,3.0,1.0,10.0,10.0,,84.0
1682460782740,,1.0,,,,,,99.0
1682460799976,,1.0,,,,,,99.0
1682460817061,,2.0,96.0,,,,,1.0
1682460834127,,1.0,96.0,,,,,1.0
1682460851282,,1.0,96.0,,,,,2.0
1682460868332,,2.0,96.0,1.0,,,,1.0
1682460887088,,1.0,97.0,,,,,1.0
1682460905116,,2.0,97.0,,,,,
1682460923652,,2.0,97.0,,,,,
1682460942199,,2.0,97.0,1.0,,,,
1682460946709,100.0,,,,,,,
1682460946715,100.0,,,,,,,
1682460946720,,1.0,94.0,2.0,1.0,1.0,,1.0
1682460951786,100.0,,,,,,,
1682460951834,,1.0,91.0,4.0,1.0,1.0,,2.0
1682460956953,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460962048,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682460967136,,2.0,,,1.0,1.0,,97.0
1682460972219,,1.0,1.0,,1.0,1.0,,97.0
1682460977296,,2.0,,,1.0,1.0,,97.0
1682460982398,,1.0,3.0,,11.0,11.0,,84.0
1682460987531,100.0,,,,,,,
1682460987570,,2.0,4.0,2.0,6.0,6.0,,83.0
1682460992725,100.0,,,,,,,
1682460992764,,2.0,4.0,1.0,20.0,20.0,,70.0
1682460998340,,1.0,12.0,4.0,10.0,10.0,,62.0
1682461004059,,2.0,5.0,1.0,5.0,5.0,,83.0
1682461009841,,1.0,,,,,,99.0
1682461015118,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461020388,,1.0,96.0,,,,,2.0
1682461039276,,1.0,97.0,,,,,1.0
1682461057155,,2.0,98.0,,,,,
1682461075118,,2.0,97.0,,,,,
1682461093171,,1.0,97.0,,,,,1.0
1682461111120,,1.0,98.0,1.0,,,,
1682461129220,,1.0,96.0,1.0,,,,1.0
1682461146361,,1.0,87.0,11.0,,,,1.0
1682461167471,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461171471,100.0,,,,,,,
1682461171717,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461177177,100.0,,,,,,,
1682461177256,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461194237,,2.0,,1.0,96.0,96.0,1.0,
1682461211211,100.0,,,,,,,
1682461211254,,2.0,,1.0,96.0,96.0,1.0,
1682461228283,,2.0,,2.0,86.0,86.0,7.0,3.0
1682461245480,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461262987,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461281207,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461298430,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461315384,100.0,,,,,,,
1682461315418,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461339033,,4.0,,1.0,90.0,90.0,4.0,1.0
1682461346794,100.0,,,,,,,
1682461346853,,2.0,,3.0,88.0,88.0,6.0,1.0
1682461363810,100.0,,,,,,,
1682461363834,,3.0,,1.0,94.0,94.0,2.0,
1682461380788,,1.0,,1.0,96.0,96.0,2.0,
1682461397737,,2.0,,1.0,96.0,96.0,1.0,
1682461414769,,2.0,,1.0,96.0,96.0,1.0,
1682461431898,100.0,,,,,,,
1682461431954,,2.0,2.0,5.0,84.0,84.0,4.0,3.0
1682461449158,100.0,,,,,,,
1682461449220,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682461467170,,1.0,,,,,,99.0
1682461482764,,1.0,1.0,,,,,97.0
1682461500749,,2.0,8.0,1.0,13.0,13.0,,70.0
1682461517714,,2.0,1.0,,,,,97.0
1682461534755,,2.0,1.0,,,,,97.0
1682461551792,100.0,,,,,,,
1682461551830,,,7.0,,1.0,1.0,,89.0
1682461570071,,1.0,,,,,,99.0
1682461588429,,1.0,,,,,,99.0
1682461605557,,1.0,,,,,,99.0
1682461623171,,1.0,,,,,,99.0
1682461641154,,1.0,,,,,,99.0
1682461659142,,1.0,,,,,,99.0
1682461676242,,1.0,,,,,,99.0
1682461693234,100.0,,,,,,,
1682461693263,,1.0,,,,,,99.0
1682461710230,,1.0,1.0,,1.0,1.0,,97.0
1682461727203,,1.0,,,,,,99.0
1682461744179,,1.0,1.0,,1.0,1.0,,96.0
1682461761171,,1.0,,,,,,99.0
1682461778163,,1.0,,,,,,99.0
1682461795153,,1.0,,,,,,99.0
1682461815999,,1.0,,,,,,99.0
1682461832935,,1.0,,,,,,99.0
1682461849900,,1.0,,,,,,99.0
1682461866880,,1.0,,,,,,99.0
1682461883875,,1.0,1.0,,,,,97.0
1682461900917,,1.0,,,,,,99.0
1682461917951,,1.0,,,,,,99.0
1682461935222,,1.0,,,,,,99.0
1682461952225,,1.0,,,,,,99.0
1682462169693,100.0,,,,,,,
1682462169751,,2.0,5.0,10.0,21.0,21.0,3.0,54.0
1682462188245,,2.0,4.0,1.0,86.0,86.0,1.0,3.0
1682462206237,,2.0,2.0,1.0,92.0,92.0,2.0,
1682462223530,,1.0,1.0,2.0,88.0,88.0,7.0,
1682462240600,100.0,,,,,,,
1682462240646,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682462257712,100.0,,,,,,,
1682462257736,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682462274960,100.0,,,,,,,
1682462274991,,1.0,96.0,1.0,,,,1.0
1682462298979,,1.0,88.0,5.0,1.0,1.0,,2.0
1682462315985,,1.0,96.0,,1.0,1.0,,1.0
1682462333006,,1.0,95.0,2.0,1.0,1.0,,
1682462350031,,1.0,97.0,,,,,1.0
1682462367019,,2.0,85.0,12.0,,,,1.0
1682462384040,,2.0,97.0,,1.0,1.0,,
1682462401031,,2.0,97.0,,,,,
1682462419063,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682462437079,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682462455922,100.0,,,,,,,
1682462455943,,3.0,5.0,2.0,43.0,43.0,,45.0
1682462472985,100.0,,,,,,,
1682462473041,,2.0,2.0,4.0,84.0,84.0,3.0,4.0
1682462490035,,2.0,3.0,1.0,91.0,91.0,1.0,
1682462508080,,3.0,3.0,1.0,89.0,89.0,1.0,1.0
1682462525869,100.0,,,,,,,
1682462525939,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682462542902,,2.0,3.0,3.0,26.0,26.0,,65.0
1682462559964,,1.0,1.0,,1.0,1.0,,97.0
1682462576949,,1.0,,,,,,99.0
1682462593890,,1.0,1.0,,2.0,2.0,,96.0
1682462610970,,1.0,1.0,,1.0,1.0,,96.0
1682462628016,,1.0,,,,,,99.0
1682462645124,,,1.0,,,,,99.0
1682462662238,,1.0,,,,,,99.0
1682462679335,,1.0,,,,,,99.0
1682462696404,,1.0,,,,,,99.0
1682462713565,,1.0,,,,,,99.0
1682462730650,,1.0,,,,,,99.0
1682462747749,,1.0,,,,,,99.0
1682462761927,,1.0,,,,,,99.0
1682462779022,,1.0,,,,,,99.0
1682462796117,,1.0,,,,,,99.0
1682462813239,,1.0,,,,,,99.0
1682462830343,,1.0,,,,,,99.0
1682462847432,,1.0,,,,,,99.0
1682462866742,,1.0,,,,,,99.0
1682462885115,,1.0,,,,,,99.0
1682462903137,,1.0,,,,,,99.0
1682462920221,,1.0,,,,,,99.0
1682462937313,,1.0,,,,,,99.0
1682462954410,,1.0,,,,,,99.0
1682462971533,,1.0,,,,,,99.0
1682462987352,100.0,,,,,,,
1682462987412,,2.0,1.0,,1.0,1.0,,96.0
1682463003009,,1.0,,,,,,99.0
1682463020112,100.0,,,,,,,
1682463020171,,1.0,,,,,,99.0
1682463037273,,1.0,,,,,,99.0
1682465045958,100.0,,,,,,,
1682465046018,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682465063275,,1.0,1.0,,89.0,89.0,7.0,1.0
1682465080321,100.0,,,,,,,
1682465080376,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682465092801,,1.0,5.0,6.0,18.0,18.0,,67.0
1682465109760,,1.0,1.0,,1.0,1.0,,97.0
1682465126776,,1.0,,,1.0,1.0,,98.0
1682465143754,,1.0,1.0,,1.0,1.0,,97.0
1682465160700,,2.0,1.0,,1.0,1.0,,96.0
1682465179628,,1.0,1.0,,1.0,1.0,,97.0
1682465196719,,2.0,,,,,,98.0
1682465213705,,1.0,1.0,,1.0,1.0,,97.0
1682465230688,,2.0,,,1.0,1.0,,97.0
1682465247640,,2.0,1.0,,1.0,1.0,,96.0
1682465264691,,1.0,1.0,1.0,7.0,7.0,,90.0
1682465283048,,1.0,,,,,,99.0
1682465300193,,1.0,,,,,,99.0
1682465317340,100.0,,,,,,,
1682465317409,,1.0,1.0,,1.0,1.0,,97.0
1682465336249,100.0,,,,,,,
1682465336310,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682465355078,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682465371218,100.0,,,,,,,
1682465371253,,2.0,3.0,3.0,83.0,83.0,2.0,5.0
1682465389517,,1.0,3.0,2.0,86.0,86.0,2.0,4.0
1682465406491,,2.0,1.0,2.0,89.0,89.0,,6.0
1682411526770,,,,,,,,100.0
1682424650379,100.0,,,,,,,
1682424650407,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682424669532,100.0,,,,,,,
1682424669559,,2.0,1.0,2.0,90.0,90.0,3.0,1.0
1682424686530,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682424703994,,3.0,4.0,2.0,28.0,28.0,,61.0
1682424722651,,1.0,,,1.0,1.0,,98.0
1682424744933,100.0,,,,,,,
1682424744977,,2.0,7.0,6.0,19.0,19.0,,61.0
1682424762027,100.0,,,,,,,
1682424762091,,2.0,1.0,,,,,97.0
1682424779103,,1.0,,,,,,99.0
1682424796106,,1.0,1.0,,,,,98.0
1682424813138,,1.0,,,,,,99.0
1682424830302,,2.0,17.0,,5.0,5.0,,60.0
1682424847305,100.0,,,,,,,
1682424847357,,2.0,,,2.0,2.0,,96.0
1682424864364,100.0,,,,,,,
1682424864392,,2.0,1.0,1.0,3.0,3.0,,92.0
1682424881387,,,2.0,,1.0,1.0,,96.0
1682424898382,,1.0,,,,,,99.0
1682424915402,,1.0,,,,,,99.0
1682424932384,,1.0,,,,,,99.0
1682424949403,,1.0,,,,,,99.0
1682424963230,,1.0,,,,,,99.0
1682424980279,,1.0,,,,,,99.0
1682424997284,,1.0,,,,,,99.0
1682425014279,,1.0,,,,,,99.0
1682425031290,,1.0,,,,,,99.0
1682425048296,,1.0,,,,,,99.0
1682425065296,,1.0,,,,,,99.0
1682425082321,,1.0,,,,,,99.0
1682425099328,,1.0,,,,,,99.0
1682425116336,,1.0,,,,,,99.0
1682425133283,100.0,,,,,,,
1682425133304,,1.0,1.0,,,,,98.0
1682425146119,100.0,,,,,,,
1682425146148,,,1.0,,,,,99.0
1682425163124,,1.0,,,,,,99.0
1682425180125,,1.0,,,,,,99.0
1682425197092,,1.0,,,,,,99.0
1682397343424,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397381539,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397398641,,2.0,,4.0,90.0,90.0,3.0,1.0
1682397415706,,2.0,2.0,9.0,81.0,81.0,5.0,1.0
1682397432711,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397450653,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397475702,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397492874,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397515463,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397533640,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397551647,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397568653,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397585677,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397602714,,2.0,1.0,2.0,84.0,84.0,9.0,1.0
1682397620664,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397638641,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397656636,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397673830,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397691664,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397714876,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397732044,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397749222,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397766380,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397783542,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397801750,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397820748,,2.0,77.0,,7.0,7.0,,2.0
1682397838746,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397856753,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397873906,,2.0,14.0,84.0,,,,
1682397896457,,1.0,27.0,72.0,,,,
1682397914756,,1.0,6.0,93.0,,,,
1682397932784,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682397950437,,3.0,83.0,11.0,,,,1.0
1682397967746,,3.0,93.0,3.0,,,,
1682397985746,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398003659,,3.0,96.0,,,,,
1682398021765,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398039749,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398056902,,2.0,17.0,,5.0,5.0,,60.0
1682398079662,,2.0,92.0,5.0,,,,1.0
1682398097755,,2.0,97.0,1.0,,,,
1682398115678,,1.0,96.0,,1.0,1.0,,1.0
1682398133720,,2.0,97.0,1.0,,,,
1682398150849,,1.0,96.0,3.0,,,,
1682398168053,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398186675,,3.0,96.0,1.0,,,,
1682398203821,,1.0,84.0,15.0,,,,
1682398221740,,1.0,14.0,85.0,,,,
1682398239760,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398263760,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398281751,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398287630,100.0,,,,,,,
1682398287891,100.0,,,,,,,
1682398287954,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398293754,100.0,,,,,,,
1682398293817,,2.0,26.0,5.0,15.0,15.0,1.0,42.0
1682398299102,100.0,,,,,,,
1682398299177,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398304398,100.0,,,,,,,
1682398304463,,3.0,10.0,4.0,32.0,32.0,1.0,41.0
1682398309587,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398326585,,3.0,1.0,3.0,90.0,90.0,1.0,2.0
1682398343574,,2.0,,1.0,96.0,96.0,,1.0
1682398360560,,2.0,,,95.0,95.0,1.0,2.0
1682398377540,,1.0,,1.0,93.0,93.0,2.0,3.0
1682398394496,,2.0,,1.0,94.0,94.0,,3.0
1682398411472,,2.0,2.0,1.0,84.0,84.0,,9.0
1682398428440,,1.0,1.0,,7.0,7.0,,91.0
1682398445428,100.0,,,,,,,
1682398445555,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398462600,100.0,,,,,,,
1682398462658,,3.0,,1.0,96.0,96.0,,
1682398479641,100.0,,,,,,,
1682398479681,,2.0,1.0,2.0,91.0,91.0,3.0,1.0
1682398496654,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398513653,,3.0,10.0,9.0,23.0,23.0,,50.0
1682398537102,,2.0,,,1.0,1.0,,97.0
1682398557962,,2.0,,,,,,98.0
1682398575087,100.0,,,,,,,
1682398575162,,1.0,6.0,,5.0,5.0,,86.0
1682398592248,,2.0,,1.0,96.0,96.0,1.0,
1682398609823,,2.0,1.0,3.0,91.0,91.0,2.0,
1682398627028,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398644739,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398661896,,2.0,1.0,4.0,92.0,92.0,1.0,
1682398678907,100.0,,,,,,,
1682398678971,,3.0,,1.0,93.0,93.0,2.0,1.0
1682398695942,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398712911,,3.0,5.0,8.0,37.0,37.0,,43.0
1682398730089,,2.0,5.0,4.0,31.0,31.0,,56.0
1682398741772,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398758759,,3.0,4.0,1.0,11.0,11.0,,79.0
1682398775729,,1.0,,,,,,99.0
1682398792714,,1.0,1.0,,2.0,2.0,,96.0
1682398809708,,2.0,4.0,4.0,8.0,8.0,,80.0
1682398826679,,1.0,4.0,3.0,31.0,31.0,,59.0
1682398843723,100.0,,,,,,,
1682398843761,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398860712,100.0,,,,,,,
1682398860742,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1682398878660,,1.0,1.0,,1.0,1.0,,97.0
1682398895712,,2.0,,,,,,98.0
1682398913638,,1.0,,,,,,99.0
1682398930689,,1.0,,,,,,99.0
1682398947725,,1.0,,,,,,99.0
1682398964767,,1.0,,,,,,99.0
1682398985305,,2.0,13.0,2.0,22.0,22.0,,48.0
1682399001298,,2.0,16.0,4.0,30.0,30.0,,44.0
1682399018266,,1.0,1.0,,1.0,1.0,,97.0
1682399035282,,,2.0,,1.0,1.0,,96.0
1682399052258,,1.0,1.0,,1.0,1.0,,97.0
1682399069247,,2.0,4.0,,4.0,4.0,,89.0
1682399086286,,1.0,,,,,,99.0
1682399103325,,1.0,,,,,,99.0
1682399120376,,1.0,,,,,,99.0
1682399138639,,1.0,1.0,,,,,97.0
1682399156103,,1.0,,,,,,99.0
1682399173620,,1.0,,,,,,99.0
1682399185085,,1.0,,,,,,99.0
1682399202643,,1.0,,,,,,99.0
1682399220629,,1.0,,,,,,99.0
1682399238639,,1.0,,,,,,99.0
1682399256627,,1.0,,,,,,99.0
1682399274626,,1.0,,,,,,99.0
1682399292067,,1.0,,,,,,99.0
1682399308823,,1.0,,,,,,99.0
1682399326610,,1.0,,,,,,99.0
1682399344620,,1.0,,,,,,99.0
1682399368003,,1.0,,,,,,99.0
1682401158243,,,,,,,,100.0
1682465423798,,1.0,,,,,,99.0
1682465440783,,1.0,1.0,,1.0,1.0,,96.0
1682465457776,,2.0,,,1.0,1.0,,97.0
1682465474940,,3.0,,,2.0,2.0,,95.0
1682465491926,,3.0,6.0,3.0,16.0,16.0,,67.0
1682465508894,,1.0,1.0,,1.0,1.0,,97.0
1682465530430,,1.0,,,,,,99.0
1682465547429,,1.0,,,,,,99.0
1682465564403,,3.0,20.0,2.0,17.0,17.0,,40.0
1682465581373,,1.0,,,1.0,1.0,,98.0
1682465598337,,1.0,1.0,,1.0,1.0,,97.0
1682465622996,,1.0,,,1.0,1.0,,98.0
1682465639949,,2.0,,,1.0,1.0,,97.0
1682465656926,,1.0,1.0,,,,,98.0
