timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1679542954115,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679542971075,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679542988076,,78.0,1.0,12.0,,5.0,5.0,
1679543010891,,97.0,,1.0,,1.0,1.0,
1679543027846,,97.0,2.0,1.0,,,,
1679543044862,,75.0,2.0,8.0,3.0,5.0,5.0,
1679543061821,,72.0,2.0,10.0,3.0,9.0,9.0,
1679543078777,,66.0,1.0,20.0,1.0,8.0,8.0,
1679543095829,,90.0,3.0,5.0,,2.0,2.0,
1679543112796,,97.0,1.0,1.0,,,,
1679543129762,,98.0,2.0,,,,,
1679543146757,,73.0,2.0,17.0,,1.0,1.0,
1679543163780,,96.0,2.0,1.0,,1.0,1.0,
1679543186114,,99.0,1.0,,,,,
1679543203114,,99.0,1.0,,,,,
1679543220102,,99.0,1.0,,,,,
1679543237052,,99.0,1.0,,,,,
1679543253989,,96.0,2.0,1.0,,,,
1679543270937,,97.0,1.0,1.0,,,,
1679543287928,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543304930,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543321885,100.0,,,,,,,
1679543321906,,42.0,2.0,21.0,2.0,19.0,19.0,
1679543338888,,64.0,1.0,19.0,1.0,5.0,5.0,
1679543355877,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543369034,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543386037,,72.0,1.0,26.0,,,,
1679543402742,,67.0,1.0,29.0,,1.0,1.0,
1679543419702,,64.0,1.0,24.0,1.0,7.0,7.0,
1679543436725,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543453680,100.0,,,,,,,
1679543453701,,52.0,2.0,18.0,3.0,11.0,11.0,
1679543470691,,73.0,1.0,10.0,1.0,7.0,7.0,
1679543487682,,98.0,1.0,1.0,,,,
1679543504638,,96.0,1.0,1.0,,1.0,1.0,
1679543521575,,96.0,1.0,1.0,,1.0,1.0,
1679543538569,100.0,,,,,,,
1679543538600,,88.0,1.0,7.0,,2.0,2.0,
1679543555589,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543572560,100.0,,,,,,,
1679543572600,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543589560,,37.0,2.0,23.0,6.0,25.0,25.0,
1679543608195,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543625177,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543642160,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543659156,,39.0,2.0,27.0,2.0,9.0,9.0,
1679543676158,,69.0,2.0,23.0,,2.0,2.0,
1679543693137,,40.0,,37.0,2.0,10.0,10.0,
1679563319821,,42.0,2.0,12.0,4.0,35.0,35.0,
1679563336766,,33.0,3.0,15.0,11.0,29.0,29.0,
1679563505325,100.0,,,,,,,
1679563505379,,,3.0,,1.0,96.0,96.0,
1679563522394,100.0,,,,,,,
1679563522412,,2.0,1.0,4.0,3.0,84.0,84.0,3.0
1679564289495,100.0,,,,,,,
1679564289498,,1.0,1.0,1.0,1.0,94.0,94.0,1.0
1679564423506,100.0,,,,,,,
1679564423549,,,3.0,,1.0,96.0,96.0,
1679564563572,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679564714301,,96.0,1.0,1.0,,1.0,1.0,
1679566833651,,67.0,2.0,13.0,3.0,9.0,9.0,
1679569439678,,98.0,1.0,,,1.0,1.0,
1679569629810,,96.0,1.0,1.0,,1.0,1.0,
1679549931605,,99.0,1.0,,,,,
1679550260258,,98.0,1.0,1.0,,,,
1679551629852,,100.0,,,,,,
1679551783589,,99.0,1.0,,,,,
1679552357181,,48.0,2.0,22.0,9.0,12.0,12.0,
1679552387994,,100.0,,,,,,
1679552562461,,100.0,,,,,,
1679553412091,,98.0,2.0,,,,,
1679553714600,100.0,,,,,,,
1679553714630,,56.0,2.0,22.0,3.0,5.0,5.0,
1679553743447,,96.0,1.0,2.0,,,,
1679554040561,100.0,,,,,,,
1679554040584,,3.0,2.0,4.0,2.0,86.0,86.0,1.0
1679554106889,100.0,,,,,,,
1679554106928,,3.0,2.0,1.0,1.0,92.0,92.0,1.0
1679554288856,100.0,,,,,,,
1679554288877,,5.0,1.0,1.0,6.0,86.0,86.0,1.0
1679554326223,,67.0,2.0,3.0,2.0,23.0,23.0,1.0
1679554343183,,10.0,2.0,1.0,3.0,83.0,83.0,1.0
1679554398980,,96.0,,2.0,,1.0,1.0,
1679554431556,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679554534456,,96.0,1.0,,,3.0,3.0,
1679554587836,100.0,,,,,,,
1679554587853,,4.0,2.0,2.0,2.0,89.0,89.0,
1679554651763,100.0,,,,,,,
1679554651779,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679554668818,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679554802973,,100.0,,,,,,
1679555582816,,44.0,1.0,23.0,2.0,11.0,11.0,
1679532311627,100.0,,,,,,,
1679532311658,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679532347920,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679532362104,,61.0,1.0,17.0,3.0,9.0,9.0,
1679532379068,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679532396067,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679532413015,,77.0,2.0,9.0,1.0,2.0,2.0,
1679532434081,,44.0,1.0,31.0,3.0,5.0,5.0,
1679532451096,,97.0,1.0,1.0,,1.0,1.0,
1679532468073,,76.0,3.0,8.0,1.0,4.0,4.0,
1679532493041,,96.0,1.0,2.0,,,,
1679532521929,,100.0,,,,,,
1679532538896,,98.0,2.0,,,,,
1679532555861,,98.0,2.0,,,,,
1679532686715,100.0,,,,,,,
1679532686731,,41.0,2.0,27.0,3.0,16.0,16.0,
1679532724029,,48.0,2.0,17.0,3.0,14.0,14.0,
1679532741013,,99.0,1.0,,,,,
1679532943087,,98.0,1.0,,,1.0,1.0,
1679533200602,,50.0,3.0,19.0,2.0,10.0,10.0,
1679533229542,,100.0,,,,,,
1679533406740,,5.0,2.0,,1.0,88.0,88.0,4.0
1679534001236,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534030046,,96.0,1.0,1.0,,1.0,1.0,
1679534047023,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534079683,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534116963,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534133950,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534150911,,35.0,2.0,20.0,3.0,26.0,26.0,
1679534167853,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534192763,,43.0,2.0,29.0,1.0,9.0,9.0,
1679534209716,,93.0,1.0,2.0,,2.0,2.0,
1679534226712,,84.0,2.0,4.0,,7.0,7.0,
1679534243679,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534260682,,38.0,1.0,31.0,2.0,24.0,24.0,
1679534277650,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534294615,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534311594,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534328562,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534345519,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534362482,,34.0,1.0,21.0,4.0,24.0,24.0,
1679534379460,,55.0,3.0,19.0,1.0,14.0,14.0,
1679534396424,,51.0,1.0,21.0,1.0,16.0,16.0,
1679534413388,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534430345,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534451181,,52.0,2.0,8.0,3.0,28.0,28.0,
1679534473786,,74.0,2.0,6.0,1.0,14.0,14.0,
1679534496299,,96.0,1.0,1.0,,2.0,2.0,
1679534513271,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534530261,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534547238,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534564212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534857022,,36.0,2.0,14.0,6.0,30.0,30.0,1.0
1679534889087,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534906053,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679534930205,,54.0,2.0,14.0,9.0,17.0,17.0,
1679536606445,,97.0,2.0,1.0,,,,
1679536848383,,96.0,1.0,2.0,,,,
1679536865411,,74.0,1.0,15.0,1.0,7.0,7.0,
1679537151256,,97.0,2.0,1.0,,,,
1679570918942,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679570956216,,100.0,,,,,,
1679571578902,100.0,,,,,,,
1679571578921,,44.0,1.0,23.0,2.0,11.0,11.0,
1679571717478,100.0,,,,,,,
1679571717497,,97.0,2.0,,,1.0,1.0,
1679571734487,,72.0,2.0,11.0,1.0,11.0,11.0,
1679574587721,100.0,,,,,,,
1679574587724,,4.0,2.0,2.0,2.0,87.0,87.0,2.0
1679556244466,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679556697628,100.0,,,,,,,
1679556697652,,99.0,1.0,,,,,
1679556755160,100.0,,,,,,,
1679556755179,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679556801175,,1.0,1.0,,1.0,96.0,96.0,1.0
1679556828180,,1.0,3.0,,,96.0,96.0,
1679556966922,,,2.0,,1.0,90.0,90.0,7.0
1679557021511,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679557038460,100.0,,,,,,,
1679557038474,,3.0,2.0,3.0,3.0,87.0,87.0,1.0
1679557055423,,1.0,2.0,2.0,2.0,89.0,89.0,3.0
1679557072379,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679557104994,100.0,,,,,,,
1679557105012,,,3.0,,,97.0,97.0,
1679557129180,,,3.0,,,97.0,97.0,
1679557168431,100.0,,,,,,,
1679557168468,,98.0,1.0,,,1.0,1.0,
1679557189591,,49.0,2.0,10.0,4.0,28.0,28.0,
1679557206564,,83.0,2.0,3.0,1.0,8.0,8.0,
1679557271392,,96.0,2.0,2.0,,,,
1679557288336,,97.0,1.0,2.0,,,,
1679557312639,,97.0,1.0,1.0,,1.0,1.0,
1679557588837,,97.0,2.0,1.0,,,,
1679557605802,,95.0,1.0,2.0,,1.0,1.0,
1679557622836,,95.0,2.0,2.0,,,,
1679557746933,,97.0,2.0,,,1.0,1.0,
1679557893491,,51.0,1.0,16.0,4.0,12.0,12.0,
1679558006135,,96.0,2.0,1.0,,1.0,1.0,
1679558354299,,99.0,1.0,,,,,
1679558787020,,100.0,,,,,,
1679559025222,100.0,,,,,,,
1679559025243,,100.0,,,,,,
1679559209798,,98.0,1.0,1.0,,,,
1679559407791,100.0,,,,,,,
1679559407823,,98.0,2.0,,,,,
1679559720343,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679559757641,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679559774662,,66.0,2.0,6.0,3.0,21.0,21.0,
1679559791608,100.0,,,,,,,
1679559791625,,83.0,2.0,1.0,4.0,10.0,10.0,
1679559808654,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679559825642,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679560282815,100.0,,,,,,,
1679560282823,,72.0,2.0,11.0,,4.0,4.0,
1679560303262,100.0,,,,,,,
1679560303279,,86.0,2.0,3.0,1.0,6.0,6.0,
1679560320289,100.0,,,,,,,
1679560320302,,82.0,1.0,4.0,2.0,9.0,9.0,
1679560382761,100.0,,,,,,,
1679560382778,,82.0,,9.0,1.0,3.0,3.0,
1679560536602,,64.0,1.0,17.0,1.0,7.0,7.0,
1679560553600,,41.0,3.0,17.0,10.0,25.0,25.0,
1679560570598,100.0,,,,,,,
1679560570623,,50.0,2.0,22.0,4.0,10.0,10.0,
1679560587588,,99.0,1.0,,,,,
1679562027376,100.0,,,,,,,
1679562027408,,96.0,2.0,2.0,,,,
1679562465676,,72.0,2.0,16.0,,1.0,1.0,
1679562786510,,98.0,1.0,1.0,,,,
1679563191043,100.0,,,,,,,
1679563191059,,2.0,2.0,,1.0,94.0,94.0,1.0
1679563228433,100.0,,,,,,,
1679563228464,,1.0,2.0,14.0,69.0,10.0,10.0,1.0
1679563245454,100.0,,,,,,,
1679563245475,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679563262464,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679563279459,,37.0,3.0,17.0,8.0,29.0,29.0,1.0
1679563302848,,55.0,2.0,12.0,4.0,24.0,24.0,
1679543710101,,72.0,1.0,19.0,,3.0,3.0,
1679543727062,,79.0,2.0,13.0,,3.0,3.0,
1679543745106,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543762073,,55.0,3.0,31.0,,6.0,6.0,
1679543779039,,97.0,1.0,1.0,,,,
1679543796021,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679543813009,,61.0,2.0,21.0,,4.0,4.0,
1679543829985,,48.0,2.0,26.0,,4.0,4.0,
1679544003160,,89.0,2.0,5.0,,1.0,1.0,
1679544020109,100.0,,,,,,,
1679544020138,,96.0,2.0,1.0,,1.0,1.0,
1679544037130,,69.0,2.0,9.0,2.0,10.0,10.0,
1679544054104,,34.0,3.0,26.0,3.0,18.0,18.0,
1679544071039,,97.0,2.0,1.0,,,,
1679544088012,,58.0,3.0,23.0,1.0,4.0,4.0,
1679544105009,,82.0,2.0,11.0,,4.0,4.0,
1679544121969,,98.0,2.0,,,,,
1679544138986,,83.0,2.0,6.0,1.0,5.0,5.0,
1679544155951,,79.0,1.0,10.0,1.0,7.0,7.0,
1679544179759,,71.0,2.0,12.0,1.0,7.0,7.0,
1679544196706,,85.0,3.0,6.0,,2.0,2.0,
1679544213676,,96.0,2.0,1.0,,,,
1679544230616,,96.0,1.0,1.0,,1.0,1.0,
1679544247588,,96.0,2.0,2.0,,,,
1679544276049,,72.0,2.0,14.0,1.0,7.0,7.0,
1679544293058,,91.0,2.0,6.0,,1.0,1.0,
1679545555090,,69.0,1.0,18.0,2.0,5.0,5.0,
1679546106682,100.0,,,,,,,
1679546106710,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679546415010,100.0,,,,,,,
1679546415033,,97.0,1.0,2.0,,,,
1679546443919,100.0,,,,,,,
1679546443962,,100.0,,,,,,
1679546471193,,99.0,1.0,,,,,
1679546766322,100.0,,,,,,,
1679546766352,,96.0,1.0,2.0,,,,
1679546838487,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679546855466,,50.0,2.0,23.0,2.0,12.0,12.0,
1679546872436,,98.0,1.0,1.0,,,,
1679546889435,,80.0,2.0,7.0,1.0,9.0,9.0,
1679546906376,,99.0,1.0,,,,,
1679547014156,,88.0,1.0,5.0,,2.0,2.0,
1679547031130,,98.0,1.0,1.0,,,,
1679547264118,,96.0,1.0,1.0,,1.0,1.0,
1679547671730,,98.0,1.0,1.0,,,,
1679548193839,,45.0,2.0,18.0,6.0,21.0,21.0,
1679548291227,,98.0,1.0,1.0,,,,
1679548718533,100.0,,,,,,,
1679548718557,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679548746369,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1679548782629,,37.0,2.0,12.0,8.0,33.0,33.0,
1679548954185,,97.0,1.0,1.0,,1.0,1.0,
1679548983079,,100.0,,,,,,
1679549371731,,100.0,,,,,,
1679549409036,100.0,,,,,,,
1679549409058,,46.0,2.0,13.0,5.0,21.0,21.0,
1679549426030,,67.0,2.0,12.0,3.0,13.0,13.0,
1682413877616,,1.0,2.0,,1.0,96.0,96.0,
1682413894719,,1.0,2.0,,,96.0,96.0,1.0
1682413911812,,1.0,3.0,,,95.0,95.0,1.0
1682413928774,,2.0,2.0,,,95.0,95.0,1.0
1682413946820,,1.0,4.0,,,95.0,95.0,
1682413964778,,,2.0,1.0,1.0,96.0,96.0,
1682413982810,,,2.0,2.0,1.0,95.0,95.0,
1682413999783,,1.0,1.0,7.0,1.0,88.0,88.0,
1682414017889,,,2.0,1.0,,97.0,97.0,
1682414035939,,,2.0,2.0,,94.0,94.0,1.0
1682414062763,,,3.0,1.0,,96.0,96.0,
1682414079937,,,2.0,1.0,,97.0,97.0,
1682414097921,,,1.0,2.0,,97.0,97.0,
1682414115946,,,2.0,2.0,1.0,95.0,95.0,
1682414133959,,,1.0,2.0,1.0,96.0,96.0,
1682414151927,,,3.0,1.0,,96.0,96.0,
1682414169032,,,2.0,1.0,,97.0,97.0,
1682414187924,,,2.0,5.0,,92.0,92.0,
1682414205942,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414223925,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414245943,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414263924,,49.0,2.0,17.0,1.0,26.0,26.0,
1682414281894,,96.0,2.0,1.0,,1.0,1.0,
1682414299950,,51.0,1.0,9.0,1.0,33.0,33.0,
1682414317120,,45.0,2.0,8.0,2.0,36.0,36.0,
1682414334216,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414351316,,,3.0,4.0,,93.0,93.0,
1682414369944,,,3.0,7.0,1.0,89.0,89.0,
1682414387050,,,3.0,5.0,2.0,90.0,90.0,
1682414404134,,,3.0,,1.0,96.0,96.0,
1682414428867,,,1.0,1.0,1.0,94.0,94.0,3.0
1682414445982,,,2.0,,,96.0,96.0,2.0
1682414463089,,1.0,2.0,1.0,2.0,91.0,91.0,2.0
1682414480205,,1.0,2.0,8.0,2.0,85.0,85.0,
1682414497968,,,3.0,3.0,1.0,93.0,93.0,
1682414515943,,,1.0,1.0,1.0,96.0,96.0,1.0
1682414533923,,1.0,2.0,2.0,,95.0,95.0,
1682414551032,,1.0,2.0,3.0,1.0,93.0,93.0,
1682414568943,,1.0,1.0,2.0,1.0,95.0,95.0,
1682414585908,100.0,,,,,,,
1682414585927,,,2.0,2.0,,96.0,96.0,
1682414602884,,3.0,2.0,1.0,2.0,86.0,86.0,6.0
1682414619883,100.0,,,,,,,
1682414619905,,7.0,2.0,2.0,3.0,81.0,81.0,3.0
1682414636909,100.0,,,,,,,
1682414636931,,1.0,1.0,,1.0,96.0,96.0,1.0
1682414653921,100.0,,,,,,,
1682414653945,,,1.0,,,96.0,96.0,3.0
1682414671835,100.0,,,,,,,
1682414671859,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414689516,,99.0,1.0,,,,,
1682414706888,,99.0,1.0,,,,,
1682414724896,,99.0,1.0,,,,,
1682414741833,,96.0,2.0,,,2.0,2.0,
1682414766181,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682414785246,,96.0,2.0,1.0,,1.0,1.0,
1682414802211,,87.0,1.0,4.0,,7.0,7.0,
1682414827015,,40.0,3.0,17.0,4.0,22.0,22.0,
1682414843979,,95.0,2.0,2.0,,1.0,1.0,
1682414860933,,32.0,1.0,25.0,4.0,16.0,16.0,
1682414877922,100.0,,,,,,,
1682414877934,,96.0,1.0,1.0,,1.0,1.0,
1682414896141,,99.0,1.0,,,,,
1682414913188,,99.0,1.0,,,,,
1682414930255,,99.0,1.0,,,,,
1682414947301,,99.0,1.0,,,,,
1682414964361,,99.0,1.0,,,,,
1682414981415,,99.0,1.0,,,,,
1682414998467,,99.0,1.0,,,,,
1682415015521,,99.0,1.0,,,,,
1682415032578,,99.0,1.0,,,,,
1682415049660,,99.0,1.0,,,,,
1682415066704,,99.0,1.0,,,,,
1682415083632,100.0,,,,,,,
1682415083657,,98.0,1.0,,,1.0,1.0,
1682415100662,,97.0,1.0,2.0,,,,
1682415117646,,97.0,1.0,1.0,,,,
1682415134594,,98.0,2.0,,,,,
1682415151553,,99.0,1.0,,,,,
1682415168524,100.0,,,,,,,
1682415168544,,96.0,2.0,,,2.0,2.0,
1682415193086,100.0,,,,,,,
1682415193106,,80.0,1.0,9.0,,2.0,2.0,
1682415210132,100.0,,,,,,,
1682415210149,,98.0,1.0,1.0,,,,
1682415227230,,99.0,1.0,,,,,
1682415244284,,99.0,1.0,,,,,
1682415261344,,99.0,1.0,,,,,
1682415278397,,99.0,1.0,,,,,
1682418394088,,100.0,,,,,,
1682418580379,,2.0,2.0,,,94.0,94.0,2.0
1682418617774,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682418634772,100.0,,,,,,,
1682418634785,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682418651813,,,2.0,,1.0,96.0,96.0,1.0
1682418668841,100.0,,,,,,,
1682418668848,,1.0,2.0,,,97.0,97.0,
1682418685787,,,2.0,,,97.0,97.0,1.0
1682418702753,,1.0,2.0,,1.0,96.0,96.0,
1682418719724,,1.0,2.0,,,97.0,97.0,
1682418736678,,1.0,2.0,,,97.0,97.0,
1682418751069,100.0,,,,,,,
1682418751100,,,1.0,,1.0,97.0,97.0,1.0
1682418768095,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682418785043,100.0,,,,,,,
1682418785055,,49.0,2.0,18.0,5.0,16.0,16.0,
1682418803142,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682418820079,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682418837050,100.0,,,,,,,
1682418837075,,37.0,2.0,34.0,2.0,13.0,13.0,
1682418854037,,99.0,1.0,,,,,
1682418871083,,99.0,1.0,,,,,
1682418888139,,99.0,1.0,,,,,
1682418905185,,99.0,1.0,,,,,
1682418922268,,99.0,1.0,,,,,
1682418939908,100.0,,,,,,,
1682418939938,,82.0,2.0,7.0,,3.0,3.0,
1682418956999,100.0,,,,,,,
1682418957016,,1.0,2.0,,1.0,96.0,96.0,
1682418974006,,,3.0,,,97.0,97.0,
1682418991012,,,2.0,,,96.0,96.0,2.0
1682419008008,100.0,,,,,,,
1682419008028,,1.0,2.0,,,95.0,95.0,2.0
1682419023486,100.0,,,,,,,
1682419023503,,11.0,2.0,4.0,1.0,81.0,81.0,
1682419040469,,52.0,1.0,20.0,3.0,20.0,20.0,
1682419057402,,52.0,1.0,26.0,2.0,12.0,12.0,
1682419074345,,73.0,1.0,12.0,3.0,7.0,7.0,
1682419091313,100.0,,,,,,,
1682419091328,,47.0,1.0,5.0,11.0,31.0,31.0,
1682419108821,100.0,,,,,,,
1682419108836,,3.0,2.0,,4.0,90.0,90.0,1.0
1682419125865,100.0,,,,,,,
1682419125887,,1.0,2.0,,,97.0,97.0,
1682419142904,,3.0,2.0,,,94.0,94.0,1.0
1682419153461,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682419170414,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682419187391,,47.0,2.0,23.0,3.0,19.0,19.0,
1682419204340,,43.0,2.0,31.0,3.0,14.0,14.0,
1682419221295,,39.0,3.0,22.0,3.0,11.0,11.0,
1682419238290,,99.0,1.0,,,,,
1682419255247,,96.0,2.0,2.0,,,,
1682419272222,,97.0,1.0,1.0,,,,
1682419289173,,65.0,2.0,18.0,1.0,5.0,5.0,
1682419306109,,63.0,2.0,22.0,1.0,5.0,5.0,
1682419323056,,83.0,2.0,9.0,,1.0,1.0,
1682419340004,,46.0,2.0,26.0,2.0,6.0,6.0,
1682419359586,,53.0,1.0,30.0,1.0,6.0,6.0,
1682419377753,100.0,,,,,,,
1682419377775,,99.0,1.0,,,,,
1682419395783,,99.0,1.0,,,,,
1682419412783,,99.0,1.0,,,,,
1682419429764,,96.0,1.0,1.0,,1.0,1.0,
1682419446866,,90.0,1.0,3.0,1.0,4.0,4.0,
1682419463860,100.0,,,,,,,
1682419463876,,98.0,1.0,,,1.0,1.0,
1682419481846,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682419498838,,55.0,2.0,3.0,1.0,37.0,37.0,
1682419515833,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682419532962,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682419550860,,98.0,1.0,1.0,,,,
1682419568861,,99.0,1.0,,,,,
1682419586858,,96.0,1.0,3.0,,,,
1682419604878,,100.0,,,,,,
1682419622871,,99.0,,1.0,,,,
1682439521960,100.0,,,,,,,
1682439521987,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439539680,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439556642,100.0,,,,,,,
1682439556665,,2.0,1.0,1.0,2.0,82.0,82.0,12.0
1682439574567,100.0,,,,,,,
1682439574586,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439591111,,59.0,2.0,,2.0,37.0,37.0,
1682439609599,100.0,,,,,,,
1682439609620,,1.0,2.0,,4.0,88.0,88.0,5.0
1682439626761,100.0,,,,,,,
1682439626795,,,,,,89.0,89.0,11.0
1682439643881,100.0,,,,,,,
1682439643905,,1.0,2.0,,,86.0,86.0,11.0
1682439664142,100.0,,,,,,,
1682439664155,,3.0,2.0,1.0,8.0,85.0,85.0,1.0
1682439681173,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439698703,100.0,,,,,,,
1682439698724,,,2.0,,,94.0,94.0,4.0
1682439715824,,2.0,3.0,,1.0,91.0,91.0,3.0
1682439733101,100.0,,,,,,,
1682439733130,,46.0,3.0,2.0,4.0,44.0,44.0,1.0
1682439750246,100.0,,,,,,,
1682439750267,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439768698,100.0,,,,,,,
1682439768720,,1.0,1.0,1.0,2.0,91.0,91.0,4.0
1682439793275,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439810673,100.0,,,,,,,
1682439810704,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682439828617,,97.0,2.0,1.0,,,,
1682439846624,,99.0,1.0,,,,,
1682439864620,,99.0,1.0,,,,,
1682439882634,,99.0,1.0,,,,,
1682439899683,,99.0,1.0,,,,,
1682439917629,,99.0,1.0,,,,,
1682439935620,,99.0,1.0,,,,,
1682439953633,,99.0,1.0,,,,,
1682439969635,,99.0,1.0,,,,,
1682439987633,,99.0,1.0,,,,,
1682440004683,,99.0,1.0,,,,,
1682440022618,,99.0,1.0,,,,,
1682440040622,,99.0,1.0,,,,,
1682440058624,,99.0,1.0,,,,,
1682440076616,,99.0,1.0,,,,,
1682440094635,,99.0,1.0,,,,,
1682440112622,,99.0,1.0,,,,,
1682440130607,,99.0,1.0,,,,,
1682440153613,,99.0,1.0,,,,,
1682440171606,,99.0,1.0,,,,,
1682440189633,,99.0,1.0,,,,,
1682440207611,,99.0,1.0,,,,,
1682440225597,,99.0,1.0,,,,,
1682440243612,,99.0,1.0,,,,,
1682440260662,,99.0,1.0,,,,,
1682440278619,,99.0,1.0,,,,,
1682440296603,,99.0,1.0,,,,,
1682440314630,,99.0,1.0,,,,,
1682443544716,100.0,,,,,,,
1682443544730,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443573526,,100.0,,,,,,
1682443590464,,99.0,1.0,,,,,
1682443607453,,71.0,1.0,16.0,,6.0,6.0,
1682443624476,,62.0,3.0,9.0,5.0,14.0,14.0,
1682443641427,100.0,,,,,,,
1682443641438,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443658388,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443675325,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443692290,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443711365,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682443728314,,31.0,3.0,28.0,2.0,27.0,27.0,
1682443745287,,87.0,1.0,5.0,,5.0,5.0,
1682443762250,,99.0,1.0,,,,,
