timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1682466996817,97.0,1.0,1.0,,1.0,1.0,,
1682467013819,98.0,2.0,,,,,,
1682467030806,98.0,1.0,,,1.0,1.0,,
1682467047777,98.0,,1.0,,1.0,1.0,,
1682467064728,99.0,1.0,,,,,,
1682467081684,96.0,2.0,1.0,,1.0,1.0,,
1682467105469,97.0,2.0,,,1.0,1.0,,
1682467122454,96.0,,1.0,,2.0,2.0,,
1682467139415,98.0,2.0,,,,,,
1682467156347,97.0,1.0,1.0,,1.0,1.0,,
1682467173304,98.0,2.0,,,,,,
1682467190305,99.0,1.0,,,,,,
1682381315265,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682382646374,,,,,,,,100.0
1682382646426,49.0,2.0,14.0,5.0,19.0,19.0,,
1682383439370,97.0,1.0,1.0,,,,,
1682383455373,47.0,2.0,22.0,2.0,12.0,12.0,,
1682383897564,99.0,,1.0,,,,,
1682385826965,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682385843970,1.0,2.0,,,97.0,97.0,,
1682385868331,1.0,2.0,,1.0,96.0,96.0,,
1682386523925,37.0,3.0,31.0,5.0,14.0,14.0,,
1682386540942,36.0,2.0,24.0,2.0,13.0,13.0,,
1682386557922,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386574909,99.0,1.0,,,,,,
1682386591903,77.0,1.0,12.0,1.0,3.0,3.0,,
1682386608885,100.0,,,,,,,
1682386625872,93.0,1.0,5.0,,,,,
1682386642853,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386659853,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386676896,48.0,1.0,28.0,2.0,5.0,5.0,,
1682386701656,97.0,1.0,2.0,,,,,
1682386718644,96.0,1.0,1.0,,1.0,1.0,,
1682386734120,77.0,2.0,10.0,,2.0,2.0,,
1682386751172,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386771163,48.0,1.0,27.0,1.0,5.0,5.0,,
1682386788157,48.0,2.0,35.0,1.0,5.0,5.0,,
1682386805134,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386822159,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386839150,96.0,2.0,2.0,,,,,
1682386856180,97.0,,2.0,,,,,
1682386873384,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386890249,33.0,1.0,28.0,3.0,12.0,12.0,,
1682386907265,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682386924585,38.0,3.0,31.0,1.0,6.0,6.0,,
1682386947008,58.0,1.0,24.0,1.0,3.0,3.0,,
1682386963976,96.0,1.0,2.0,,,,,
1682386981033,52.0,1.0,35.0,,4.0,4.0,,
1682386998030,10.0,2.0,75.0,,3.0,3.0,,
1682387015002,66.0,2.0,19.0,,1.0,1.0,,
1682387031983,51.0,2.0,28.0,1.0,3.0,3.0,,
1682387048997,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387066043,13.0,2.0,73.0,,5.0,5.0,,
1682387083053,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387100046,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387117096,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387129937,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387229662,,,,,,,,100.0
1682387229691,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682387246648,,,,,,,,100.0
1682387246686,36.0,3.0,12.0,8.0,28.0,28.0,1.0,
1682387263651,51.0,2.0,15.0,4.0,18.0,18.0,,
1682387280645,83.0,2.0,4.0,1.0,7.0,7.0,,
1682387297630,96.0,2.0,2.0,,,,,
1682387314631,97.0,1.0,1.0,,,,,
1682387331600,96.0,1.0,2.0,,,,,
1682387348554,96.0,1.0,3.0,,,,,
1682387365537,97.0,1.0,1.0,,1.0,1.0,,
1682387382553,66.0,3.0,9.0,3.0,10.0,10.0,,
1682387399538,81.0,2.0,10.0,,1.0,1.0,,
1682387416509,98.0,1.0,1.0,,,,,
1682387433521,96.0,1.0,1.0,,1.0,1.0,,
1682387450500,99.0,1.0,,,,,,
1682387467493,96.0,3.0,1.0,,,,,
1682387484499,66.0,2.0,15.0,2.0,7.0,7.0,,
1682387501520,97.0,1.0,1.0,,,,,
1682387518495,98.0,2.0,,,,,,
1682387535468,98.0,1.0,1.0,,,,,
1682387552463,97.0,1.0,1.0,,,,,
1682387569457,96.0,2.0,1.0,,,,,
1682403524400,,,,,,,,100.0
1682403524685,91.0,1.0,4.0,,1.0,1.0,,
1682404182875,98.0,1.0,1.0,,,,,
1682404414955,100.0,,,,,,,
1682404608992,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682404637836,100.0,,,,,,,
1682404654849,64.0,2.0,17.0,2.0,9.0,9.0,,
1682405584078,,1.0,,1.0,97.0,97.0,1.0,
1682405600096,,3.0,,,97.0,97.0,,
1682405617145,,2.0,,1.0,97.0,97.0,,
1682405634131,1.0,2.0,,1.0,96.0,96.0,,
1682405956519,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682405975600,97.0,2.0,,,1.0,1.0,,
1682405986620,100.0,,,,,,,
1682405996644,100.0,,,,,,,
1682406011705,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682406030249,55.0,3.0,15.0,3.0,11.0,11.0,,
1682406416094,60.0,2.0,17.0,,5.0,5.0,,
1682406433110,53.0,3.0,16.0,3.0,12.0,12.0,,
1682406450108,31.0,2.0,22.0,3.0,29.0,29.0,,
1682406467091,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682406491792,39.0,2.0,23.0,2.0,11.0,11.0,,
1682406508763,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682406525737,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682406542716,96.0,1.0,2.0,,,,,
1682406562816,36.0,2.0,20.0,2.0,23.0,23.0,,
1682406579858,32.0,2.0,20.0,3.0,24.0,24.0,,
1682406596855,92.0,2.0,3.0,,2.0,2.0,,
1682406613840,50.0,2.0,18.0,2.0,13.0,13.0,,
1682426782257,,,,,,,,100.0
1682426782302,99.0,1.0,,,,,,
1682426853204,,,,,,,,100.0
1682426853284,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682426989211,,,,,,,,100.0
1682426989276,1.0,1.0,2.0,6.0,87.0,87.0,2.0,
1682427453178,,,,,,,,100.0
1682427453222,,2.0,,1.0,96.0,96.0,1.0,
1682427653693,,,,,,,,100.0
1682427653703,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682427670707,,,,,,,,100.0
1682427670742,1.0,2.0,5.0,,89.0,89.0,,
1682427687739,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682427704715,98.0,2.0,,,,,,
1682427961294,1.0,2.0,8.0,80.0,8.0,8.0,,
1682427978278,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682427995272,3.0,2.0,1.0,,94.0,94.0,,
1682428012258,3.0,2.0,2.0,,92.0,92.0,,
1682428029278,1.0,1.0,1.0,3.0,91.0,91.0,2.0,
1682428046300,1.0,2.0,1.0,,96.0,96.0,,
1682428063268,1.0,2.0,,1.0,96.0,96.0,,
1682428085160,,2.0,1.0,,97.0,97.0,,
1682428090199,1.0,2.0,1.0,,96.0,96.0,,
1682428095223,,2.0,1.0,,97.0,97.0,,
1682428100232,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682428105243,96.0,2.0,1.0,,,,,
1682428110320,100.0,,,,,,,
1682428115320,100.0,,,,,,,
1682428120343,100.0,,,,,,,
1682428125372,32.0,2.0,25.0,3.0,27.0,27.0,,
1682428130375,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682428135437,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682428152418,58.0,2.0,16.0,2.0,16.0,16.0,,
1682428169417,99.0,1.0,,,,,,
1682428186456,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682432991131,,,,,,,,100.0
1682432991165,100.0,,,,,,,
1682433125871,,,,,,,,100.0
1682433125904,99.0,1.0,,,,,,
1682433154787,,,,,,,,100.0
1682433154817,1.0,2.0,,,97.0,97.0,,
1682433171818,1.0,2.0,1.0,,96.0,96.0,,
1682433188808,1.0,2.0,,,97.0,97.0,,
1682433205795,,2.0,1.0,1.0,96.0,96.0,,
1682433882622,2.0,3.0,2.0,1.0,90.0,90.0,1.0,
1682434085441,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682434102550,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682434119593,5.0,3.0,5.0,3.0,82.0,82.0,,
1682434136562,,2.0,,1.0,97.0,97.0,,
1682434303355,36.0,2.0,27.0,1.0,10.0,10.0,,
1682434320334,98.0,1.0,1.0,,,,,
1682434337335,96.0,1.0,1.0,,1.0,1.0,,
1682434354307,98.0,1.0,1.0,,,,,
1682434371319,98.0,,1.0,,,,,
1682434388280,99.0,1.0,,,,,,
1682434405266,96.0,1.0,3.0,,,,,
1682434461420,83.0,1.0,7.0,1.0,3.0,3.0,,
1682434482507,,,,,,,,100.0
1682434482538,35.0,2.0,33.0,3.0,15.0,15.0,,
1682434499565,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682434525611,41.0,3.0,21.0,2.0,13.0,13.0,,
1682434597694,,,,,,,,100.0
1682434597729,40.0,2.0,33.0,,4.0,4.0,,
1682434614692,97.0,2.0,1.0,,,,,
1682434631718,99.0,1.0,,,,,,
1682434648724,,,,,,,,100.0
1682434648761,38.0,2.0,25.0,1.0,11.0,11.0,,
1682434665756,,,,,,,,100.0
1682434665795,98.0,2.0,,,,,,
1682434682776,99.0,1.0,,,,,,
1682435331999,96.0,1.0,1.0,,1.0,1.0,,
1682435866240,44.0,1.0,23.0,2.0,11.0,11.0,,
1682436026596,91.0,1.0,4.0,,1.0,1.0,,
1682436231117,100.0,,,,,,,
1682436650006,26.0,4.0,23.0,6.0,23.0,23.0,1.0,
1682436687307,,,,,,,,100.0
1682436687354,34.0,1.0,28.0,3.0,10.0,10.0,,
1682436704356,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682436721359,38.0,1.0,31.0,,3.0,3.0,,
1682436738363,47.0,2.0,28.0,1.0,6.0,6.0,,
1682436755394,70.0,2.0,16.0,1.0,5.0,5.0,,
1682436772364,40.0,2.0,17.0,9.0,15.0,15.0,1.0,
1682436789558,65.0,,28.0,1.0,4.0,4.0,,
1682436806540,80.0,1.0,8.0,1.0,2.0,2.0,,
1682436825595,82.0,1.0,7.0,1.0,3.0,3.0,,
1682436842569,98.0,1.0,1.0,,,,,
1682436859592,97.0,1.0,2.0,,,,,
1682436876588,98.0,1.0,1.0,,,,,
1682436893564,97.0,1.0,2.0,,,,,
1682436910545,96.0,1.0,3.0,,,,,
1682436927724,97.0,2.0,1.0,,,,,
1682436944723,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682436961704,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682436978690,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682436995733,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437008487,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437025509,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437042489,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437059486,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437076496,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437093463,97.0,1.0,1.0,,,,,
1682437110466,51.0,2.0,25.0,1.0,11.0,11.0,,
1682437133525,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437150498,52.0,2.0,21.0,4.0,15.0,15.0,,
1682437167523,97.0,1.0,2.0,,,,,
1682437184482,96.0,1.0,1.0,,1.0,1.0,,
1682437201487,91.0,2.0,4.0,,1.0,1.0,,
1682437218462,98.0,1.0,1.0,,,,,
1682437235489,72.0,3.0,13.0,1.0,4.0,4.0,,
1682437252498,64.0,1.0,23.0,1.0,4.0,4.0,,
1682437269522,64.0,1.0,19.0,1.0,2.0,2.0,,
1682437286520,96.0,1.0,2.0,,1.0,1.0,,
1682437308793,40.0,1.0,36.0,2.0,6.0,6.0,,
1682437325773,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437343726,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437360700,42.0,2.0,29.0,1.0,8.0,8.0,,
1682437377692,74.0,1.0,15.0,,4.0,4.0,,
1682437394695,98.0,1.0,1.0,,,,,
1682437411697,97.0,2.0,1.0,,,,,
1682437428683,96.0,1.0,1.0,,1.0,1.0,,
1682437445694,97.0,2.0,1.0,,,,,
1682437462714,99.0,,1.0,,,,,
1682437479703,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437491691,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682437508687,96.0,1.0,2.0,,,,,
1682437525663,86.0,1.0,5.0,2.0,3.0,3.0,,
1682437542645,59.0,2.0,15.0,3.0,11.0,11.0,,
1682437559694,90.0,1.0,5.0,,1.0,1.0,,
1682437576703,97.0,1.0,1.0,,,,,
1682437593715,77.0,2.0,12.0,,2.0,2.0,,
1682437610680,96.0,1.0,1.0,,1.0,1.0,,
1682437627649,98.0,1.0,1.0,,,,,
1682437712953,81.0,2.0,8.0,,2.0,2.0,,
1682438509586,100.0,,,,,,,
1680003932025,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680003951303,,,,,,,,100.0
1680003951329,4.0,1.0,1.0,3.0,86.0,86.0,4.0,
1680003968324,,,,,,,,100.0
1680003968371,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004000814,,2.0,1.0,3.0,91.0,91.0,2.0,
1680004015865,,,,,,,,100.0
1680004015885,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004032872,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004406838,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004423858,2.0,2.0,1.0,1.0,92.0,92.0,2.0,
1680004440899,1.0,2.0,2.0,2.0,91.0,91.0,1.0,
1680004457936,,,,,,,,100.0
1680004457964,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004476712,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004494738,38.0,1.0,3.0,29.0,27.0,27.0,,
1680004512722,99.0,1.0,,,,,,
1680004530757,75.0,2.0,1.0,12.0,10.0,10.0,,
1680004547739,,,,,,,,100.0
1680004547772,51.0,3.0,7.0,11.0,22.0,22.0,,
1680004564783,60.0,2.0,14.0,2.0,12.0,12.0,,
1680004581774,92.0,1.0,3.0,,3.0,3.0,,
1680004598781,98.0,2.0,,,,,,
1680004615797,92.0,1.0,2.0,,4.0,4.0,,
1680004632784,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004649785,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004666743,38.0,3.0,14.0,4.0,30.0,30.0,,
1680004687371,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004704406,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004721396,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680004738436,,,,,,,,100.0
1680004738465,6.0,2.0,,2.0,89.0,89.0,1.0,
1680004755438,1.0,2.0,,1.0,96.0,96.0,,
1680004773717,,3.0,,,97.0,97.0,,
1680004897681,,,,,,,,100.0
1680004897727,97.0,2.0,,,1.0,1.0,,
1680004914727,99.0,1.0,,,,,,
1680007598441,97.0,1.0,1.0,,,,,
1680007608621,99.0,1.0,,,,,,
1680008490422,,2.0,,,97.0,97.0,1.0,
1680008519919,1.0,1.0,1.0,3.0,90.0,90.0,3.0,
1680008536918,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008553951,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008570910,,3.0,1.0,,96.0,96.0,,
1680008587904,1.0,2.0,1.0,,96.0,96.0,,
1680008604937,4.0,2.0,5.0,2.0,83.0,83.0,1.0,
1680008728183,71.0,2.0,8.0,2.0,10.0,10.0,,
1680008745175,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008762239,,,,,,,,100.0
1680008762287,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008779283,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008796278,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008813339,,,,,,,,100.0
1680008813380,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008830381,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008847709,60.0,2.0,10.0,15.0,7.0,7.0,,
1680008865724,36.0,2.0,29.0,7.0,15.0,15.0,1.0,
1680008882726,43.0,3.0,17.0,11.0,14.0,14.0,,
1680008904982,61.0,3.0,7.0,6.0,15.0,15.0,1.0,
1680008923251,,,,,,,,100.0
1680008923295,41.0,2.0,18.0,15.0,17.0,17.0,,
1680008941727,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008958738,,,,,,,,100.0
1680008958764,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008976191,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680008993195,,,,,,,,100.0
1680008993219,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009010290,,,,,,,,100.0
1680009010320,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009028675,,,,,,,,100.0
1680009028712,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009046692,50.0,2.0,11.0,3.0,28.0,28.0,,
1680009065673,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009088480,90.0,2.0,1.0,,6.0,6.0,,
1680009105510,54.0,3.0,2.0,4.0,36.0,36.0,,
1680009123703,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009140733,,,,,,,,100.0
1680009140764,87.0,2.0,1.0,1.0,9.0,9.0,,
1680009159714,49.0,,17.0,8.0,15.0,15.0,1.0,
1680009176730,65.0,2.0,16.0,3.0,4.0,4.0,,
1680009193766,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009210766,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009227780,90.0,2.0,1.0,,7.0,7.0,,
1680009246410,96.0,2.0,,,2.0,2.0,,
1680009271417,98.0,1.0,,,1.0,1.0,,
1680009289743,99.0,,,,1.0,1.0,,
1680009306729,,,,,,,,100.0
1680009306763,87.0,1.0,1.0,,10.0,10.0,,
1680009330530,,,,,,,,100.0
1680009330563,43.0,3.0,28.0,10.0,10.0,10.0,,
1680009347535,,,,,,,,100.0
1680009347591,54.0,1.0,22.0,4.0,10.0,10.0,,
1680009582082,,,,,,,,100.0
1680009582119,100.0,,,,,,,
1680009678593,96.0,1.0,1.0,,1.0,1.0,,
1680009695567,48.0,3.0,28.0,2.0,12.0,12.0,,
1680009712648,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009729657,72.0,2.0,13.0,,2.0,2.0,,
1680009746628,99.0,1.0,,,,,,
1680009763617,92.0,3.0,2.0,,1.0,1.0,,
1680009780603,98.0,2.0,,,,,,
1680009797658,86.0,2.0,6.0,,2.0,2.0,,
1680009814653,78.0,1.0,14.0,,4.0,4.0,,
1680009831622,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680009848590,54.0,1.0,21.0,1.0,3.0,3.0,,
1680009865559,97.0,2.0,1.0,,,,,
1680009884773,96.0,2.0,1.0,,1.0,1.0,,
1680009934090,91.0,2.0,4.0,,1.0,1.0,,
1680009951134,,,,,,,,100.0
1680009951180,94.0,1.0,3.0,,,,,
1680010201678,94.0,2.0,2.0,,,,,
1680010381651,,,,,,,,100.0
1680010381680,88.0,1.0,5.0,,3.0,3.0,,
1680010862983,96.0,,3.0,,,,,
1679992047973,35.0,2.0,31.0,3.0,20.0,20.0,,
1679992055055,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992060258,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992065165,33.0,1.0,32.0,2.0,17.0,17.0,,
1679992070137,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992075166,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992080211,37.0,2.0,27.0,2.0,6.0,6.0,,
1679992085212,100.0,,,,,,,
1679992090280,36.0,3.0,16.0,4.0,26.0,26.0,,
1679992095297,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992100289,42.0,2.0,14.0,5.0,25.0,25.0,,
1679992105324,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992122335,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992139299,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992156302,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992179847,36.0,2.0,15.0,5.0,34.0,34.0,,
1679992216863,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992233855,41.0,2.0,21.0,2.0,24.0,24.0,,
1679992250841,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992267892,37.0,2.0,24.0,3.0,21.0,21.0,,
1679992284932,44.0,2.0,13.0,3.0,26.0,26.0,,
1679992301959,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992318969,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992343593,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992360573,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992399827,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992445786,5.0,1.0,3.0,2.0,85.0,85.0,2.0,
1679992765614,4.0,2.0,93.0,,,,,
1679992778905,12.0,1.0,73.0,2.0,6.0,6.0,,
1679992783941,77.0,1.0,6.0,2.0,12.0,12.0,,
1679992788980,71.0,3.0,8.0,2.0,14.0,14.0,,
1679992793953,98.0,1.0,1.0,,,,,
1679992799004,36.0,3.0,17.0,4.0,30.0,30.0,,
1679992804029,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992821045,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992838050,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992855054,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992871200,39.0,2.0,8.0,10.0,34.0,34.0,,
1679992876210,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679992893179,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993084229,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993191613,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993211065,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993225238,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993242052,,2.0,88.0,,,,,
1679993311188,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993328203,96.0,1.0,2.0,,,,,
1679993343881,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993717737,,1.0,1.0,4.0,94.0,94.0,,
1679993853725,49.0,3.0,22.0,11.0,9.0,9.0,,
1679993859762,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679993876730,47.0,2.0,25.0,1.0,21.0,21.0,,
1679994303634,,,,,,,,100.0
1679994303714,4.0,1.0,92.0,,2.0,2.0,,
1679994320718,,,,,,,,100.0
1679994320753,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679994337875,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679995906805,42.0,3.0,28.0,2.0,17.0,17.0,,
1679995922402,49.0,3.0,12.0,7.0,17.0,17.0,,
1679995939366,46.0,1.0,28.0,2.0,14.0,14.0,,
1679997040249,,,,,,,,100.0
1679997040295,10.0,2.0,73.0,1.0,3.0,3.0,,
1679997062625,62.0,1.0,14.0,2.0,9.0,9.0,,
1679997079615,49.0,2.0,13.0,5.0,27.0,27.0,,
1679997096685,5.0,2.0,4.0,3.0,81.0,81.0,1.0,
1679997113393,3.0,1.0,1.0,,93.0,93.0,1.0,
1679997118416,1.0,3.0,1.0,1.0,92.0,92.0,2.0,
1679997123436,6.0,2.0,2.0,4.0,83.0,83.0,3.0,
1679997128646,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679997133872,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679997139612,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679997143031,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679997198250,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680011678091,67.0,2.0,13.0,3.0,9.0,9.0,,
1680011923840,99.0,1.0,,,,,,
1680012218353,100.0,,,,,,,
1680013920638,,,,,,,,100.0
1680013920661,45.0,2.0,22.0,2.0,11.0,11.0,,
1680013949512,100.0,,,,,,,
1680015466268,100.0,,,,,,,
1679979011774,100.0,,,,,,,
1679979053391,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980266112,97.0,,1.0,,1.0,1.0,,
1679980283140,80.0,2.0,10.0,,1.0,1.0,,
1679980300105,97.0,2.0,1.0,,,,,
1679980317064,58.0,2.0,26.0,1.0,5.0,5.0,,
1679980334093,71.0,2.0,14.0,,2.0,2.0,,
1679980357757,41.0,1.0,25.0,3.0,10.0,10.0,,
1679980374774,42.0,2.0,22.0,4.0,15.0,15.0,,
1679980391746,52.0,1.0,23.0,2.0,13.0,13.0,,
1679980415888,98.0,2.0,,,,,,
1679980453228,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980467381,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980484356,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980501382,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980518433,79.0,2.0,8.0,1.0,8.0,8.0,,
1679980535422,51.0,2.0,18.0,1.0,25.0,25.0,,
1679980552386,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980569367,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980586347,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980603358,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980620388,8.0,,83.0,,1.0,1.0,,
1679980637425,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980654432,97.0,1.0,2.0,,,,,
1679980671404,99.0,1.0,,,,,,
1679980688435,99.0,1.0,,,,,,
1679980705438,50.0,1.0,35.0,1.0,4.0,4.0,,
1679980722441,54.0,1.0,22.0,3.0,6.0,6.0,,
1679980744175,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980761213,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1679980778213,62.0,3.0,14.0,4.0,7.0,7.0,,
1679980795215,79.0,2.0,9.0,1.0,3.0,3.0,,
1679980812264,81.0,,12.0,,3.0,3.0,,
1679980829278,65.0,1.0,17.0,1.0,7.0,7.0,,
1679980846285,45.0,1.0,26.0,1.0,11.0,11.0,,
1679980863266,97.0,2.0,1.0,,,,,
1679980880274,98.0,1.0,1.0,,,,,
1679980897239,97.0,1.0,1.0,,1.0,1.0,,
1679980914217,97.0,1.0,1.0,,1.0,1.0,,
1679980927050,98.0,2.0,,,,,,
1679980944025,98.0,2.0,,,,,,
1679980961014,97.0,2.0,,,1.0,1.0,,
1679980978029,94.0,1.0,2.0,,1.0,1.0,,
1679980995037,96.0,1.0,1.0,,1.0,1.0,,
1679981012051,79.0,1.0,13.0,1.0,4.0,4.0,,
1679981029033,69.0,2.0,14.0,1.0,10.0,10.0,,
1679981046036,64.0,2.0,19.0,1.0,6.0,6.0,,
1679981063077,69.0,3.0,10.0,1.0,9.0,9.0,,
1679981080067,85.0,1.0,6.0,,5.0,5.0,,
1679981097116,70.0,1.0,12.0,2.0,9.0,9.0,,
