timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1681295989579,100.0,,,,,,,
1681296013728,100.0,,,,,,,
1681296043147,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681296067286,100.0,,,,,,,
1681296091449,100.0,,,,,,,
1681296116721,96.0,2.0,2.0,,,,,
1681296140884,99.0,1.0,,,,,,
1681296173480,47.0,2.0,21.0,2.0,11.0,11.0,,
1681296197635,100.0,,,,,,,
1681296217609,100.0,,,,,,,
1681296241758,100.0,,,,,,,
1681296265884,100.0,,,,,,,
1681296289998,100.0,,,,,,,
1681296314910,100.0,,,,,,,
1681296339047,100.0,,,,,,,
1681296363197,100.0,,,,,,,
1681296395825,62.0,2.0,23.0,1.0,3.0,3.0,,
1681296419989,98.0,2.0,,,,,,
1681296444135,98.0,1.0,1.0,,,,,
1681296468292,100.0,,,,,,,
1681296492454,99.0,1.0,,,,,,
1681296525122,,,,,,,,100.0
1681296525156,50.0,2.0,21.0,1.0,8.0,8.0,,
1681296549333,100.0,,,,,,,
1681300449814,,,,,,,,100.0
1681300449833,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681300482843,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681300515619,,,,,,,,100.0
1681300515678,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681300539906,100.0,,,,,,,
1681300573540,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681300606528,,,,,,,,100.0
1681300606593,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681300632077,100.0,,,,,,,
1681300657090,100.0,,,,,,,
1681300682022,100.0,,,,,,,
1681300707071,100.0,,,,,,,
1681300732066,100.0,,,,,,,
1681300756531,100.0,,,,,,,
1681300782063,100.0,,,,,,,
1681300807093,100.0,,,,,,,
1681300831350,100.0,,,,,,,
1681300855683,100.0,,,,,,,
1681300880018,100.0,,,,,,,
1681300904535,,,,,,,,100.0
1681300904591,100.0,,,,,,,
1681300929103,100.0,,,,,,,
1681300954022,100.0,,,,,,,
1681300978532,100.0,,,,,,,
1681301003010,100.0,,,,,,,
1681301027563,100.0,,,,,,,
1681301052085,100.0,,,,,,,
1681301076524,100.0,,,,,,,
1681301101552,100.0,,,,,,,
1681301126032,100.0,,,,,,,
1681276367048,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681276391357,,,,,,,,100.0
1681276391405,,2.0,,,98.0,98.0,,
1681276424497,,,,,,,,100.0
1681276424555,4.0,1.0,2.0,4.0,86.0,86.0,3.0,
1681276449009,,,,,,,,100.0
1681276449056,1.0,3.0,,,96.0,96.0,,
1681276474047,1.0,2.0,,,96.0,96.0,1.0,
1681276498520,1.0,2.0,,1.0,96.0,96.0,,
1681276523070,,2.0,,,98.0,98.0,,
1681276548520,1.0,3.0,,,96.0,96.0,,
1681276573087,,2.0,,,98.0,98.0,,
1681276605773,1.0,3.0,,1.0,93.0,93.0,2.0,
1681276638532,,2.0,,,98.0,98.0,,
1681276662742,1.0,2.0,,,97.0,97.0,,
1681276695415,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681276728094,50.0,2.0,20.0,1.0,8.0,8.0,,
1681276761568,,2.0,,2.0,95.0,95.0,1.0,
1681276794241,,,,,,,,100.0
1681276794299,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681276826995,100.0,,,,,,,
1681276851175,100.0,,,,,,,
1681276885522,55.0,1.0,13.0,4.0,15.0,15.0,,
1681276918175,100.0,,,,,,,
1681276942554,100.0,,,,,,,
1681276983555,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277007727,96.0,2.0,2.0,,,,,
1681277040384,40.0,2.0,25.0,2.0,11.0,11.0,,
1681277064572,100.0,,,,,,,
1681277088749,100.0,,,,,,,
1681277112942,100.0,,,,,,,
1681277138240,100.0,,,,,,,
1681277170953,100.0,,,,,,,
1681277196520,99.0,1.0,,,,,,
1681277229513,,,,,,,,100.0
1681277229566,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277262548,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277295515,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277328211,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277360917,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277393588,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277417794,99.0,1.0,,,,,,
1681277451115,,,,,,,,100.0
1681277451123,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681277474977,100.0,,,,,,,
1681277502777,100.0,,,,,,,
1681277528000,100.0,,,,,,,
1681277552179,100.0,,,,,,,
1681277576513,100.0,,,,,,,
1681277609163,100.0,,,,,,,
1681277633316,100.0,,,,,,,
1681277657502,98.0,1.0,1.0,,,,,
1681277681702,100.0,,,,,,,
1681277705932,100.0,,,,,,,
1681277730130,100.0,,,,,,,
1681277754327,100.0,,,,,,,
1681277778526,100.0,,,,,,,
1681277802716,100.0,,,,,,,
1681277830087,100.0,,,,,,,
1681277854279,100.0,,,,,,,
1681277878483,100.0,,,,,,,
1681277902754,100.0,,,,,,,
1681280583602,,,,,,,,100.0
1681280583656,44.0,1.0,23.0,2.0,11.0,11.0,,
1681280608101,100.0,,,,,,,
1681282335487,,,,,,,,100.0
1681282335537,,2.0,,1.0,95.0,95.0,2.0,
1681267032293,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267064978,1.0,2.0,79.0,,10.0,10.0,,
1681267097684,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267130342,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267163093,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267187305,100.0,,,,,,,
1681267211507,97.0,2.0,1.0,,,,,
1681267235733,100.0,,,,,,,
1681267268414,50.0,2.0,20.0,1.0,8.0,8.0,,
1681267301089,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267333777,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267366503,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267399202,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267431894,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267464571,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267497265,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267521504,100.0,,,,,,,
1681267554224,44.0,1.0,23.0,2.0,11.0,11.0,,
1681267586936,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267619631,5.0,1.0,73.0,1.0,3.0,3.0,,
1681267643840,97.0,2.0,1.0,,,,,
1681267680167,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267712832,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267745536,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681267769739,100.0,,,,,,,
1681267779749,,,,,,,,100.0
1681267800262,1.0,2.0,1.0,2.0,91.0,91.0,2.0,
1681267832967,1.0,2.0,75.0,,3.0,3.0,,
1681267865636,,2.0,,,97.0,97.0,1.0,
1681267900482,,1.0,,,99.0,99.0,,
1681267926531,,2.0,,,98.0,98.0,,
1681267952049,1.0,2.0,,,96.0,96.0,1.0,
1681267984817,,,,,,,,100.0
1681267984872,,2.0,,,97.0,97.0,1.0,
1681268009048,,,,,,,,100.0
1681268009098,,2.0,,,98.0,98.0,,
1681268033337,,2.0,,,98.0,98.0,,
1681268057521,,3.0,,,97.0,97.0,,
1681268081719,,2.0,,,98.0,98.0,,
1681268105921,,2.0,,,98.0,98.0,,
1681268138640,,2.0,,,97.0,97.0,1.0,
1681268162860,,2.0,,,98.0,98.0,,
1681268187070,,2.0,,,97.0,97.0,1.0,
1681268211316,,3.0,,,97.0,97.0,,
1681268235538,,3.0,,,97.0,97.0,,
1681268273519,,1.0,,,98.0,98.0,1.0,
1681268299423,,3.0,,,97.0,97.0,,
1681268324130,,2.0,,,98.0,98.0,,
1681268356882,,,,,,,,100.0
1681268356931,,3.0,,,97.0,97.0,,
1681268388305,3.0,2.0,1.0,2.0,89.0,89.0,3.0,
1681268412612,,,,,,,,100.0
1681268412677,,3.0,,,97.0,97.0,,
1681268437014,,3.0,,,97.0,97.0,,
1681268461248,,3.0,,,97.0,97.0,,
1681268486041,,3.0,,,97.0,97.0,,
1681268519752,,,,,,,,100.0
1681268519791,,3.0,,,97.0,97.0,,
1681268547544,,,,,,,,100.0
1681268547592,,2.0,,,98.0,98.0,,
1681268572519,,2.0,,1.0,96.0,96.0,1.0,
1681268597513,,2.0,,,98.0,98.0,,
1681268621707,,3.0,,,97.0,97.0,,
1681268646547,,2.0,,,98.0,98.0,,
1681268671019,,2.0,,,98.0,98.0,,
1681268695535,,2.0,,,98.0,98.0,,
1681268720011,,,,,,,,100.0
1681268720080,1.0,3.0,,,96.0,96.0,,
1681268744318,,,,,,,,100.0
1681268744362,1.0,2.0,,,96.0,96.0,1.0,
1681268768592,,2.0,,,98.0,98.0,,
1681268801464,,,,,,,,100.0
1681268801507,1.0,2.0,,1.0,94.0,94.0,2.0,
1681268834178,,,,,,,,100.0
1681268834222,2.0,2.0,,1.0,93.0,93.0,2.0,
1681268870024,,,,,,,,100.0
1681268870074,44.0,1.0,23.0,2.0,11.0,11.0,,
1681268903006,,,,,,,,100.0
1681268903062,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681268927266,97.0,2.0,,,1.0,1.0,,
1681268951509,98.0,1.0,1.0,,,,,
1681268984514,100.0,,,,,,,
1681269017225,69.0,2.0,11.0,2.0,7.0,7.0,,
1681269041464,99.0,1.0,,,,,,
1681269065692,100.0,,,,,,,
1681269089946,97.0,,1.0,,2.0,2.0,,
1681269122705,41.0,1.0,15.0,5.0,29.0,29.0,1.0,
1681269146974,96.0,2.0,1.0,,1.0,1.0,,
1681269171217,97.0,1.0,1.0,,1.0,1.0,,
1681269203928,98.0,1.0,1.0,,,,,
1681269224344,100.0,,,,,,,
1681269257114,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269289872,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269322582,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269355310,,,,,,,,100.0
1681269355369,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269387282,99.0,1.0,,,,,,
1681269428472,63.0,2.0,12.0,2.0,9.0,9.0,,
1681269452558,100.0,,,,,,,
1681269480204,100.0,,,,,,,
1681269504997,100.0,,,,,,,
1681269530099,100.0,,,,,,,
1681269554236,100.0,,,,,,,
1681269578392,100.0,,,,,,,
1681269611101,100.0,,,,,,,
1681269635367,99.0,,1.0,,,,,
1681269659562,100.0,,,,,,,
1681269685522,100.0,,,,,,,
1681269718218,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269742418,100.0,,,,,,,
1681269766649,100.0,,,,,,,
1681269792138,100.0,,,,,,,
1681269825047,,,,,,,,100.0
1681269825263,54.0,2.0,21.0,3.0,7.0,7.0,,
1681269849498,96.0,1.0,2.0,,,,,
1681269873717,98.0,1.0,1.0,,,,,
1681269906392,,,,,,,,100.0
1681269906428,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681269939006,100.0,,,,,,,
1681269963116,100.0,,,,,,,
1681269989913,100.0,,,,,,,
1681270022591,100.0,,,,,,,
1681270046817,100.0,,,,,,,
1681270071054,100.0,,,,,,,
1681270095275,100.0,,,,,,,
1681270119442,100.0,,,,,,,
1681270143613,100.0,,,,,,,
1681270167777,100.0,,,,,,,
1681270195915,100.0,,,,,,,
1681270220092,100.0,,,,,,,
1681270244665,100.0,,,,,,,
1681257621597,,,,,,,,100.0
1681257621658,3.0,2.0,2.0,2.0,89.0,89.0,1.0,
1681257646161,,,,,,,,100.0
1681257646238,100.0,,,,,,,
1681257671067,100.0,,,,,,,
1681257695342,100.0,,,,,,,
1681257719615,100.0,,,,,,,
1681257746546,100.0,,,,,,,
1681257780102,,,,,,,,100.0
1681257780160,90.0,2.0,2.0,2.0,3.0,3.0,,
1681257812971,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681257845958,,,,,,,,100.0
1681257845996,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681257878850,30.0,2.0,22.0,4.0,28.0,28.0,1.0,
1681257911634,,,,,,,,100.0
1681257911676,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681257944404,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681257974662,,,,,,,,100.0
1681257974712,44.0,1.0,23.0,2.0,11.0,11.0,,
1681257999535,100.0,,,,,,,
1681258024095,100.0,,,,,,,
1681258048348,100.0,,,,,,,
1681258075181,100.0,,,,,,,
1681258099532,100.0,,,,,,,
1681258124085,100.0,,,,,,,
1681258148377,100.0,,,,,,,
1681258172837,100.0,,,,,,,
1681258197063,100.0,,,,,,,
1681258222198,100.0,,,,,,,
1681258246565,100.0,,,,,,,
1681258271063,99.0,1.0,,,,,,
1681258295345,100.0,,,,,,,
1681258319617,100.0,,,,,,,
1681258343856,100.0,,,,,,,
1681258369100,100.0,,,,,,,
1681258394062,100.0,,,,,,,
1681258419109,100.0,,,,,,,
1681258443532,100.0,,,,,,,
1681258468087,100.0,,,,,,,
1681258492586,100.0,,,,,,,
1681261511588,,,,,,,,100.0
1681261511657,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681261544778,,,,,,,,100.0
1681261544935,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681261587010,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681261619844,,,,,,,,100.0
1681261619899,,1.0,,1.0,97.0,97.0,1.0,
1681261645541,,2.0,,,98.0,98.0,,
1681261671173,1.0,2.0,,,96.0,96.0,1.0,
1681261695547,,2.0,,,98.0,98.0,,
1681261719734,1.0,2.0,,,97.0,97.0,,
1681261744030,,2.0,,,98.0,98.0,,
1681261768567,,3.0,,,97.0,97.0,,
1681261793024,,2.0,,,98.0,98.0,,
1681261817263,,3.0,,,97.0,97.0,,
1681261841543,,3.0,,,97.0,97.0,,
1681261865781,,2.0,,,98.0,98.0,,
1681261890544,1.0,2.0,,,97.0,97.0,,
1681261915038,,3.0,,,97.0,97.0,,
1681261939271,,3.0,,,97.0,97.0,,
1681261963519,,2.0,,,98.0,98.0,,
1681261988093,,2.0,,,98.0,98.0,,
1681262012267,,2.0,,,97.0,97.0,1.0,
1681262035047,,2.0,,,98.0,98.0,,
1681262060513,,2.0,,,98.0,98.0,,
1681262084741,,2.0,,,98.0,98.0,,
1681262108964,,3.0,,,97.0,97.0,,
1681262134072,,2.0,,,98.0,98.0,,
1681262159062,1.0,2.0,,,97.0,97.0,,
1681262183253,1.0,2.0,,,96.0,96.0,1.0,
1681262207476,,2.0,,,98.0,98.0,,
1681262231688,,2.0,,,98.0,98.0,,
1681262256028,,2.0,,,98.0,98.0,,
1681262280506,,2.0,,,98.0,98.0,,
1681262304976,,3.0,,,97.0,97.0,,
1681262338022,,,,,99.0,99.0,1.0,
1681262370688,,,,,,,,100.0
1681262370733,,3.0,,,97.0,97.0,,
1681262395540,98.0,1.0,,,1.0,1.0,,
1681262428254,,,,,,,,100.0
1681262428309,2.0,2.0,,1.0,91.0,91.0,4.0,
1681262461048,,,,,,,,100.0
1681262461100,44.0,1.0,23.0,2.0,11.0,11.0,,
1681262486063,100.0,,,,,,,
1681262526558,,,,,,,,100.0
1681262526620,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681262559349,,,,,,,,100.0
1681262559403,6.0,2.0,,,90.0,90.0,2.0,
1681262583602,100.0,,,,,,,
1681262616288,100.0,,,,,,,
1681262648959,50.0,3.0,12.0,4.0,22.0,22.0,,
1681262673117,100.0,,,,,,,
1681262697530,100.0,,,,,,,
1681262722031,100.0,,,,,,,
1681262746195,100.0,,,,,,,
1681262770423,100.0,,,,,,,
1681262794610,100.0,,,,,,,
1681262818792,100.0,,,,,,,
1681262839199,100.0,,,,,,,
1681262863392,100.0,,,,,,,
1681262887627,100.0,,,,,,,
1681262911833,100.0,,,,,,,
1681262936105,100.0,,,,,,,
1681262960324,100.0,,,,,,,
1681262984541,100.0,,,,,,,
1681263008732,100.0,,,,,,,
1681263032964,100.0,,,,,,,
1681263057317,100.0,,,,,,,
1681263081537,100.0,,,,,,,
1681264533886,,,,,,,,100.0
1681264533924,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681264566723,2.0,2.0,2.0,3.0,86.0,86.0,3.0,
1681264599449,,,,,,,,100.0
1681264599498,1.0,3.0,,4.0,88.0,88.0,4.0,
1681264632231,,,,,,,,100.0
1681264632277,4.0,1.0,1.0,2.0,90.0,90.0,1.0,
1681264656509,100.0,,,,,,,
1681264680729,100.0,,,,,,,
1681264704959,100.0,,,,,,,
1681264729167,100.0,,,,,,,
1681264761903,,,,,,,,100.0
1681264761968,100.0,,,,,,,
1681264786177,,,,,,,,100.0
1681264786230,100.0,,,,,,,
1681264810468,100.0,,,,,,,
1681264834704,100.0,,,,,,,
1681264859069,100.0,,,,,,,
1681264883306,100.0,,,,,,,
1681264907521,100.0,,,,,,,
1681264931722,100.0,,,,,,,
1681264955519,100.0,,,,,,,
1681264979744,100.0,,,,,,,
1681265003977,100.0,,,,,,,
1681265028193,100.0,,,,,,,
1681265052413,100.0,,,,,,,
1681265076649,100.0,,,,,,,
1681265100836,100.0,,,,,,,
1681265125052,100.0,,,,,,,
1681265149313,100.0,,,,,,,
1681265931544,,,,,,,,100.0
1681265931607,1.0,1.0,,1.0,96.0,96.0,1.0,
1681265956080,,3.0,,,97.0,97.0,,
1681265980291,,2.0,,,98.0,98.0,,
1681266012939,,,,,,,,100.0
1681266012979,1.0,2.0,1.0,,95.0,95.0,,
1681266037288,1.0,1.0,1.0,,96.0,96.0,1.0,
1681266070251,100.0,,,,,,,
1681266101994,38.0,2.0,31.0,2.0,15.0,15.0,,
1681266134619,3.0,1.0,2.0,3.0,86.0,86.0,3.0,
1681266167316,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266199927,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266232567,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266265262,47.0,3.0,15.0,4.0,24.0,24.0,,
1681266297975,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266330540,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266359689,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266392337,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266425015,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266457707,46.0,3.0,7.0,6.0,32.0,32.0,1.0,
1681266490418,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266525520,,,,,,,,100.0
1681266525580,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266558329,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266591405,,,,,,,,100.0
1681266591481,44.0,1.0,11.0,11.0,22.0,22.0,1.0,
1681266624239,100.0,,,,,,,
1681266657051,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266689361,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266730137,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266764339,43.0,2.0,11.0,7.0,30.0,30.0,1.0,
1681266797029,59.0,2.0,14.0,2.0,11.0,11.0,,
1681266834807,,,,,,,,100.0
1681266834855,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266867575,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266900342,,,,,,,,100.0
1681266900394,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266933059,,,,,,,,100.0
1681266933108,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681266966854,1.0,2.0,76.0,1.0,3.0,3.0,,
1681266999545,1.0,1.0,88.0,,1.0,1.0,,
1681293169915,,,,,,,,100.0
1681293169930,2.0,2.0,,2.0,88.0,88.0,6.0,
1681293203759,,,,,,,,100.0
1681293203824,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681293235369,,,,,,,,100.0
1681293235421,,2.0,,,95.0,95.0,3.0,
1681293259593,,,,,,,,100.0
1681293259633,1.0,1.0,,,97.0,97.0,1.0,
1681293292229,,2.0,,,97.0,97.0,1.0,
1681293324901,2.0,3.0,1.0,2.0,89.0,89.0,2.0,
1681293358473,,,,,,,,100.0
1681293358533,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681293392237,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681293416548,99.0,1.0,,,,,,
1681293441502,98.0,2.0,,,,,,
1681293474537,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681293508562,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681293541504,,,,,,,,100.0
1681293541555,100.0,,,,,,,
1681293565841,98.0,,1.0,,,,,
1681293591083,100.0,,,,,,,
1681293616539,100.0,,,,,,,
1681293641522,100.0,,,,,,,
1681293666165,100.0,,,,,,,
1681293690357,100.0,,,,,,,
1681293714539,100.0,,,,,,,
1681293738776,100.0,,,,,,,
1681293763770,100.0,,,,,,,
1681293787998,100.0,,,,,,,
1681293813097,100.0,,,,,,,
1681293838062,100.0,,,,,,,
1681293863527,100.0,,,,,,,
1681293887721,100.0,,,,,,,
1681293912495,100.0,,,,,,,
1681293936664,98.0,1.0,1.0,,,,,
1681293961153,99.0,1.0,,,,,,
1681293986017,99.0,1.0,,,,,,
1681294010997,100.0,,,,,,,
1681294036513,100.0,,,,,,,
1681294060721,97.0,1.0,1.0,,,,,
1681294378008,,,,,,,,100.0
1681294378056,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681294413369,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681294446164,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1681294470543,,3.0,,,97.0,97.0,,
1681294502804,,2.0,,,98.0,98.0,,
1681294535530,1.0,1.0,1.0,1.0,94.0,94.0,2.0,
1681294560711,,3.0,,,97.0,97.0,,
1681294586019,,3.0,,,97.0,97.0,,
1681294611020,,3.0,,,97.0,97.0,,
1681294636009,,3.0,,,97.0,97.0,,
1681294660539,,2.0,,,98.0,98.0,,
1681294685083,1.0,3.0,,,96.0,96.0,,
1681294718512,,2.0,,,98.0,98.0,,
1681294751526,,1.0,1.0,,98.0,98.0,,
1681294784518,,2.0,1.0,,97.0,97.0,,
1681294808723,1.0,2.0,1.0,,96.0,96.0,,
1681294841476,,1.0,2.0,,97.0,97.0,,
1681294866073,,3.0,,,97.0,97.0,,
1681294898761,1.0,2.0,,,96.0,96.0,1.0,
1681294931517,,1.0,,,99.0,99.0,,
1681294959130,1.0,3.0,,,96.0,96.0,,
1681294984077,1.0,3.0,,,96.0,96.0,,
1681295017474,,2.0,,,98.0,98.0,,
1681295042834,,,,,,,,100.0
1681295046225,1.0,3.0,,,96.0,96.0,,
1681295077097,,,,,,,,100.0
1681295077133,,2.0,,,98.0,98.0,,
1682323086561,100.0,,,,,,,
1682323238711,100.0,,,,,,,
1682323463591,100.0,,,,,,,
1682323930325,100.0,,,,,,,
1682326821184,,,,,,,,100.0
1682326821229,1.0,2.0,,3.0,87.0,87.0,7.0,
1682326853882,,,,,,,,100.0
1682326853936,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682326887066,,,,,,,,100.0
1682326887105,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682326919683,,,,,,,,100.0
1682326919731,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682326952516,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682326985473,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682327019534,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682327052141,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682327084778,,,,,,,,100.0
1682327084848,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682327117495,,,,,,,,100.0
1682327117537,50.0,2.0,21.0,2.0,11.0,11.0,,
1682327150205,44.0,1.0,23.0,2.0,11.0,11.0,,
1682327175033,100.0,,,,,,,
1682327199539,100.0,,,,,,,
1682327223696,100.0,,,,,,,
1682327248058,100.0,,,,,,,
1682327272942,100.0,,,,,,,
1682327298994,100.0,,,,,,,
1682327324514,100.0,,,,,,,
1682327348984,100.0,,,,,,,
1682327373992,100.0,,,,,,,
1682327398143,100.0,,,,,,,
1682327423007,100.0,,,,,,,
1682327448543,100.0,,,,,,,
1682327472728,100.0,,,,,,,
1682327496895,100.0,,,,,,,
1682327521995,100.0,,,,,,,
1682327546978,100.0,,,,,,,
1682327571989,100.0,,,,,,,
1682327596987,100.0,,,,,,,
1682327621994,100.0,,,,,,,
1682327646993,100.0,,,,,,,
1682327672031,100.0,,,,,,,
1682362624395,100.0,,,,,,,
1682371178584,100.0,,,,,,,
1682372754324,100.0,,,,,,,
1682375630599,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682375663582,,,,,,,,100.0
1682375663624,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682375697169,35.0,2.0,19.0,6.0,24.0,24.0,,
1682375730117,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682375763616,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682375788572,,3.0,,,96.0,96.0,1.0,
1682375821634,,3.0,1.0,,96.0,96.0,,
1682375855662,,3.0,1.0,1.0,95.0,95.0,,
1682375889427,,2.0,,1.0,97.0,97.0,,
1682375922603,,,,,,,,100.0
1682375922641,1.0,2.0,1.0,3.0,92.0,92.0,1.0,
1682375955362,,,,,,,,100.0
1682375955400,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682375979690,,,,,,,,100.0
1682375979734,100.0,,,,,,,
1682376005109,100.0,,,,,,,
1682376030122,100.0,,,,,,,
1682376054397,100.0,,,,,,,
1682376079160,100.0,,,,,,,
1682376104584,100.0,,,,,,,
1682376129131,100.0,,,,,,,
1682376154163,100.0,,,,,,,
1682376179063,100.0,,,,,,,
1682376204150,100.0,,,,,,,
1682376229146,100.0,,,,,,,
1682376263021,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376287205,100.0,,,,,,,
1682376311375,100.0,,,,,,,
1682376335546,100.0,,,,,,,
1682376359695,99.0,1.0,,,,,,
1682376383846,100.0,,,,,,,
1682376408012,100.0,,,,,,,
1682376432176,100.0,,,,,,,
1682376456376,100.0,,,,,,,
1682376480582,100.0,,,,,,,
1682376504790,100.0,,,,,,,
1682376528949,100.0,,,,,,,
1682376553139,,,,,,,,100.0
1682376553178,,2.0,,,98.0,98.0,,
1682376585940,,,,,,,,100.0
1682376585968,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376610134,97.0,2.0,1.0,,,,,
1682376647723,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376681387,96.0,1.0,2.0,,,,,
1682376714350,,,,,,,,100.0
1682376714401,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376738641,,,,,,,,100.0
1682376738674,97.0,1.0,1.0,,1.0,1.0,,
1682376762848,100.0,,,,,,,
1682376787049,100.0,,,,,,,
1682376811194,100.0,,,,,,,
1682376835388,100.0,,,,,,,
1682376860760,100.0,,,,,,,
1682376893402,,,,,,,,100.0
1682376893437,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376926069,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682376950208,97.0,1.0,,,2.0,2.0,,
1682376974353,,,,,,,,100.0
1682376974389,100.0,,,,,,,
1682376998551,100.0,,,,,,,
1682377018316,100.0,,,,,,,
1682377042537,100.0,,,,,,,
1682377066704,100.0,,,,,,,
1682377099372,,,,,,,,100.0
1682377099403,100.0,,,,,,,
