timestamp,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING,TILTING
1679909192352,64.0,24.0,5.0,5.0,1.0,2.0,,
1679909209357,97.0,2.0,,,,1.0,,
1679909226338,97.0,2.0,,,,1.0,,
1679909243531,,,,,,,,100.0
1679909243569,68.0,12.0,10.0,10.0,3.0,2.0,,
1679909260846,,,,,,,,100.0
1679909260881,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909278129,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909300203,,,,,,,,100.0
1679909300232,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909322268,,,95.0,95.0,1.0,2.0,2.0,
1679909339322,1.0,,94.0,94.0,1.0,2.0,2.0,
1679909356365,,,96.0,96.0,,2.0,2.0,
1679909373461,1.0,1.0,92.0,92.0,1.0,2.0,3.0,
1679909407369,1.0,2.0,92.0,92.0,1.0,2.0,1.0,
1679909421904,1.0,,97.0,97.0,,2.0,,
1679909438905,1.0,,95.0,95.0,1.0,1.0,2.0,
1679909455934,,,96.0,96.0,1.0,3.0,,
1679909468780,,,97.0,97.0,1.0,2.0,,
1679909485776,,,96.0,96.0,1.0,3.0,,
1679909498842,,,97.0,97.0,1.0,1.0,1.0,
1679909520283,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909537305,,1.0,95.0,95.0,1.0,2.0,1.0,
1679909554380,11.0,1.0,82.0,82.0,3.0,2.0,1.0,
1679909571456,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909588526,6.0,1.0,86.0,86.0,5.0,1.0,1.0,
1679909605609,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909622688,2.0,1.0,94.0,94.0,1.0,2.0,,
1679909639763,2.0,1.0,94.0,94.0,1.0,1.0,1.0,
1679909656776,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909673754,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909690853,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909703263,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909720541,82.0,9.0,1.0,1.0,,2.0,,
1679909737602,97.0,1.0,,,,2.0,,
1679909754666,79.0,10.0,3.0,3.0,,3.0,,
1679909771670,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909788708,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909805776,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909822828,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909839887,49.0,42.0,4.0,4.0,1.0,2.0,,
1679909856872,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909873920,,,,,,,,100.0
1679909873948,46.0,24.0,19.0,19.0,2.0,3.0,,
1679909886221,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679909903265,99.0,,,,,1.0,,
1679909920314,99.0,,,,,1.0,,
1679909937328,99.0,,,,,1.0,,
1679909954320,99.0,,,,,1.0,,
1679909971382,99.0,,,,,1.0,,
1679909988377,99.0,,,,,1.0,,
1679910002774,97.0,,,,,3.0,,
1679910019784,99.0,,,,,1.0,,
1679910036782,99.0,,,,,1.0,,
1679910053775,99.0,,,,,1.0,,
1679910070771,99.0,,,,,1.0,,
1679910087787,99.0,,,,,1.0,,
1679910104788,99.0,,,,,1.0,,
1679910121799,99.0,,,,,1.0,,
1679910138803,99.0,,,,,1.0,,
1679910155803,99.0,,,,,1.0,,
1679910172805,99.0,,,,,1.0,,
1679910185702,99.0,,,,,1.0,,
1679910202719,99.0,,,,,1.0,,
1679910219711,99.0,,,,,1.0,,
1679910236707,99.0,,,,,1.0,,
1679910253726,99.0,,,,,1.0,,
1679910270724,98.0,,,,,2.0,,
1679910287753,99.0,,,,,1.0,,
1679910304763,99.0,,,,,1.0,,
1679910321760,99.0,,,,,1.0,,
1679910338775,99.0,,,,,1.0,,
1679910355782,99.0,,,,,1.0,,
1679910368624,99.0,,,,,1.0,,
1679910385660,99.0,,,,,1.0,,
1679879029820,,2.0,92.0,92.0,1.0,2.0,1.0,
1679879047089,100.0,,,,,,,
1679879064678,,,,,,,,100.0
1679879064719,,,98.0,98.0,,2.0,,
1679879081953,3.0,2.0,91.0,91.0,1.0,2.0,1.0,
1679879099203,,,,,,,,100.0
1679879099258,100.0,,,,,,,
1679879122630,99.0,,,,,1.0,,
1679879139900,99.0,,,,,1.0,,
1679879157361,99.0,,,,,1.0,,
1679879174666,99.0,,,,,1.0,,
1679879191901,99.0,,,,,1.0,,
1679879209143,99.0,,,,,1.0,,
1679879226440,99.0,,,,,1.0,,
1679879243716,99.0,,,,,1.0,,
1679879260974,99.0,,,,,1.0,,
1679879278231,99.0,,,,,1.0,,
1679879295492,99.0,,,,,1.0,,
1679879312745,99.0,,,,,1.0,,
1679879329998,99.0,,,,,1.0,,
1679879347275,99.0,,,,,1.0,,
1679879365517,99.0,,,,,1.0,,
1679879383366,99.0,,,,,1.0,,
1679879400515,99.0,,,,,1.0,,
1679879418493,99.0,,,,,1.0,,
1679879436454,99.0,,,,,1.0,,
1679879453617,99.0,,,,,1.0,,
1679879495688,100.0,,,,,,,
1679879525423,100.0,,,,,,,
1679879542664,100.0,,,,,,,
1679879560492,99.0,,,,,1.0,,
1679879585683,100.0,,,,,,,
1679879629909,100.0,,,,,,,
1679880546209,,,,,,,,100.0
1679880546321,1.0,,92.0,92.0,2.0,2.0,3.0,
1679880560821,,,,,,,,100.0
1679880560898,,,,,100.0,,,
1679880578128,1.0,,1.0,1.0,97.0,1.0,,
1679880595394,,,,,99.0,1.0,,
1679880612591,,,1.0,1.0,97.0,2.0,,
1679880629855,,2.0,,,98.0,,,
1679880647101,,1.0,1.0,1.0,96.0,2.0,,
1679880664328,,,1.0,1.0,97.0,2.0,,
1679880681546,,2.0,,,97.0,1.0,,
1679880715434,,,97.0,97.0,,1.0,2.0,
1679880732435,,,,,,,,100.0
1679880732445,1.0,2.0,92.0,92.0,2.0,1.0,1.0,
1679880749522,,,,,,,,100.0
1679880749548,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679880774455,100.0,,,,,,,
1679880799395,100.0,,,,,,,
1679880829014,100.0,,,,,,,
1679880846051,100.0,,,,,,,
1679880863336,98.0,,,,,2.0,,
1679880885462,100.0,,,,,,,
1679880902474,100.0,,,,,,,
1679880919512,96.0,1.0,1.0,1.0,,1.0,,
1679880944390,100.0,,,,,,,
1679880968914,100.0,,,,,,,
1679880985908,100.0,,,,,,,
1679881002912,99.0,,,,,1.0,,
1679881019948,99.0,,,,,1.0,,
1679881036971,99.0,,,,,1.0,,
1679881054003,99.0,,,,,1.0,,
1679881071034,99.0,,,,,1.0,,
1679881088042,99.0,,,,,1.0,,
1679881105040,99.0,,,,,1.0,,
1679881122051,99.0,,,,,1.0,,
1679881139228,99.0,,,,,1.0,,
1679881156252,99.0,,,,,1.0,,
1679881173521,100.0,,,,,,,
1679881190722,100.0,,,,,,,
1679881207995,99.0,,,,,1.0,,
1679881225228,99.0,,,,,1.0,,
1679881242519,99.0,,,,,1.0,,
1679881259745,99.0,,,,,1.0,,
1679916421882,,,,,,,,100.0
1679916421922,98.0,1.0,,,,,,
1679919538006,,,,,,,,100.0
1679919538032,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679919555043,,,,,,,,100.0
1679919555067,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679919574320,47.0,4.0,43.0,43.0,4.0,1.0,,
1679919591327,96.0,1.0,2.0,2.0,,1.0,,
1679919608380,97.0,,1.0,1.0,,2.0,,
1679919625386,97.0,,1.0,1.0,,2.0,,
1679919642390,98.0,,,,,2.0,,
1679919659420,97.0,1.0,1.0,1.0,,1.0,,
1679919676437,99.0,,,,,1.0,,
1679919693425,98.0,,1.0,1.0,,1.0,,
1679919710404,96.0,1.0,1.0,1.0,,2.0,,
1679919727412,99.0,,,,,1.0,,
1679919743778,97.0,1.0,1.0,1.0,,,,
1679919760772,96.0,1.0,1.0,1.0,,2.0,,
1679919777790,88.0,3.0,5.0,5.0,1.0,2.0,,
1679919794809,83.0,2.0,10.0,10.0,3.0,1.0,,
1679919811794,97.0,1.0,1.0,1.0,,1.0,,
1679919828859,,,,,,,,100.0
1679919828887,96.0,2.0,1.0,1.0,,1.0,,
1679919845972,77.0,5.0,9.0,9.0,2.0,2.0,,
1679919863044,99.0,,,,,1.0,,
1679919880077,97.0,,1.0,1.0,,2.0,,
1679919897170,83.0,5.0,7.0,7.0,3.0,,,
1679919914220,45.0,9.0,33.0,33.0,7.0,2.0,,
1679919926748,97.0,,1.0,1.0,,2.0,,
1679919943806,95.0,1.0,2.0,2.0,,2.0,,
1679919960815,,,,,,,,100.0
1679919960845,96.0,1.0,1.0,1.0,,1.0,,
1679919977881,97.0,,1.0,1.0,1.0,1.0,,
1679919994901,43.0,13.0,16.0,16.0,14.0,1.0,1.0,
1679920011930,,,,,,,,100.0
1679920011954,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920029004,,,,,,,,100.0
1679920029034,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920046092,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920063103,,,,,,,,100.0
1679920063145,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920085189,,,,,,,,100.0
1679920085206,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920102211,,,,,,,,100.0
1679920102249,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920119428,,,,,100.0,,,
1679920136653,,,,,98.0,2.0,,
1679920153909,,7.0,,,92.0,1.0,,
1679920171095,,,1.0,1.0,97.0,2.0,,
1679920189355,,,,,98.0,2.0,,
1679920206470,,,1.0,1.0,97.0,2.0,,
1679920223534,,,2.0,2.0,96.0,2.0,,
1679920240574,,,,,98.0,2.0,,
1679920257610,,,1.0,1.0,97.0,2.0,,
1679920275443,,,,,98.0,2.0,,
1679920309377,,,,,,,,100.0
1679920309394,,,96.0,96.0,,1.0,3.0,
1679920326474,,,,,,,,100.0
1679920326511,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920343506,,,,,,,,100.0
1679920343517,3.0,,93.0,93.0,1.0,1.0,2.0,
1679920360425,1.0,,85.0,85.0,5.0,3.0,6.0,
1679920394199,,,,,,,,100.0
1679920394219,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679920432677,,,,,,,,100.0
1679920432707,50.0,20.0,8.0,8.0,1.0,2.0,,
1679920449705,100.0,,,,,,,
1679920466727,99.0,,,,,1.0,,
1679920483718,100.0,,,,,,,
1679920500716,100.0,,,,,,,
1679920517912,99.0,,,,,1.0,,
1679920534931,99.0,,,,,1.0,,
1679920551947,99.0,,,,,1.0,,
1679920568960,99.0,,,,,1.0,,
1679920586015,60.0,17.0,5.0,5.0,,2.0,,
1679920603048,,,,,,,,100.0
1679920603079,82.0,9.0,2.0,2.0,,1.0,,
1679920620091,99.0,,,,,1.0,,
1679920637127,99.0,,,,,1.0,,
1679920671094,100.0,,,,,,,
1679920688090,100.0,,,,,,,
1679920705101,99.0,,,,,1.0,,
1679920722146,99.0,,,,,1.0,,
1679920739150,98.0,1.0,,,,1.0,,
1679920764477,100.0,,,,,,,
1679920794080,100.0,,,,,,,
1679920811063,100.0,,,,,,,
1679920828081,99.0,,,,,1.0,,
1679920845070,100.0,,,,,,,
1679920869984,100.0,,,,,,,
1679920899662,100.0,,,,,,,
1679920916661,100.0,,,,,,,
1679920934789,99.0,,,,,1.0,,
1679922158410,100.0,,,,,,,
1679922235614,51.0,22.0,11.0,11.0,2.0,3.0,,
1679922252628,63.0,24.0,4.0,4.0,1.0,2.0,,
1679923015117,100.0,,,,,,,
1679923623243,100.0,,,,,,,
1679923659947,100.0,,,,,,,
1679894798680,,,,,,,,100.0
1679894798713,,,1.0,1.0,97.0,2.0,,
1679894816306,,,1.0,1.0,97.0,2.0,,
1679894831413,,2.0,,,97.0,1.0,,
1679894848413,,,,,,,,100.0
1679894848434,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679894865311,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679894882331,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679894903174,,,,,,,,100.0
1679894903192,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679894920271,99.0,,,,,1.0,,
1679894937382,,,,,,,,100.0
1679894937420,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679894954511,,,,,,,,100.0
1679894954547,32.0,21.0,24.0,24.0,8.0,2.0,1.0,
1679894971632,99.0,,,,,1.0,,
1679894988643,,,,,,,,100.0
1679894988660,99.0,,,,,1.0,,
1679895005715,,,,,,,,100.0
1679895005743,88.0,4.0,3.0,3.0,,2.0,,
1679895022730,98.0,,,,,2.0,,
1679895039694,98.0,,,,,2.0,,
1679895056696,99.0,,,,,1.0,,
1679895079933,98.0,,1.0,1.0,,1.0,,
1679895095928,98.0,,,,,2.0,,
1679895117952,100.0,,,,,,,
1679895134925,100.0,,,,,,,
1679895151922,99.0,,,,,1.0,,
1679895168928,99.0,,,,,1.0,,
1679895185927,99.0,,,,,1.0,,
1679895202924,99.0,,,,,1.0,,
1679895219931,99.0,,,,,1.0,,
1679895227257,99.0,,,,,1.0,,
1679895244242,98.0,,,,,2.0,,
1679895261259,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679895278253,99.0,,,,,1.0,,
1679895295295,99.0,,,,,1.0,,
1679895312551,99.0,,,,,1.0,,
1679895329574,99.0,,,,,1.0,,
1679895346616,99.0,,,,,1.0,,
1679895363641,99.0,,,,,1.0,,
1679895380659,99.0,,,,,1.0,,
1679895397671,96.0,1.0,1.0,1.0,,1.0,,
1679895410157,98.0,,,,,2.0,,
1679895432229,100.0,,,,,,,
1679895449209,100.0,,,,,,,
1679895466221,99.0,,,,,1.0,,
1679895483499,98.0,1.0,,,,1.0,,
1679895500479,99.0,,,,,1.0,,
1679895517556,99.0,,,,,1.0,,
1679895534597,99.0,,,,,1.0,,
1679895551601,99.0,,,,,1.0,,
1679895568626,99.0,,,,,1.0,,
1679895593097,99.0,,,,,1.0,,
1679895610118,99.0,,,,,1.0,,
1679895627125,99.0,,,,,1.0,,
1679895644137,99.0,,,,,1.0,,
1679895661155,99.0,,,,,1.0,,
1679895678173,99.0,,,,,1.0,,
1679895712101,100.0,,,,,,,
1679895737075,100.0,,,,,,,
1679895766715,100.0,,,,,,,
1679895783717,100.0,,,,,,,
1679899387338,,,95.0,95.0,1.0,3.0,1.0,
1679899425830,100.0,,,,,,,
1679899442900,98.0,,,,,2.0,,
1679899462094,,,,,,,,100.0
1679899462108,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679899495852,,,,,,,,100.0
1679899495876,,3.0,,,96.0,1.0,,
1679899525514,,,,,100.0,,,
1679899549880,,,,,100.0,,,
1679899574787,,,,,100.0,,,
1679899604440,,,,,100.0,,,
1679899621425,,,,,100.0,,,
1679899638421,,,,,98.0,2.0,,
1679899655450,,,,,,,,100.0
1679899655476,,,98.0,98.0,,1.0,1.0,
1679899689391,1.0,,97.0,97.0,,2.0,,
1679899706411,3.0,,95.0,95.0,,1.0,1.0,
1679899723407,1.0,,97.0,97.0,,2.0,,
1679899740433,3.0,1.0,90.0,90.0,2.0,4.0,,
1679899757454,96.0,1.0,1.0,1.0,,2.0,,
1679899774486,99.0,,,,,1.0,,
1679899791488,99.0,,,,,1.0,,
1679899808500,99.0,,,,,1.0,,
1679899825504,99.0,,,,,1.0,,
1679899842503,99.0,,,,,1.0,,
1679899859518,99.0,,,,,1.0,,
1679899876533,55.0,18.0,8.0,8.0,1.0,3.0,,
1679899893559,66.0,4.0,24.0,24.0,3.0,2.0,,
1679899910565,,,,,,,,100.0
1679899910591,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679899927665,,,,,,,,100.0
1679899927726,3.0,2.0,85.0,85.0,4.0,3.0,2.0,
1679899940381,5.0,4.0,82.0,82.0,4.0,1.0,1.0,
1679899957424,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679899974445,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679899991461,,,,,,,,100.0
1679899991478,1.0,3.0,88.0,88.0,1.0,1.0,4.0,
1679900008473,1.0,1.0,96.0,96.0,,2.0,,
1679900026068,,,,,,,,100.0
1679900026096,1.0,1.0,96.0,96.0,,1.0,1.0,
1679900043162,,,,,,,,100.0
1679900043170,,,96.0,96.0,,2.0,2.0,
1679900061351,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679900079412,1.0,1.0,1.0,1.0,96.0,1.0,,
1679900097406,,2.0,,,97.0,1.0,,
1679900114440,,,1.0,1.0,97.0,2.0,,
1679900131449,,,1.0,1.0,97.0,2.0,,
1679900149354,,,1.0,1.0,97.0,2.0,,
1679900166448,,,2.0,2.0,96.0,2.0,,
1679900184453,,,1.0,1.0,97.0,2.0,,
1679900200927,,,,,98.0,2.0,,
1679900218322,,1.0,,,98.0,1.0,,
1679900235354,,,1.0,1.0,97.0,2.0,,
1679900253362,,,,,99.0,1.0,,
1679900270452,,1.0,,,97.0,2.0,,
1679900288497,,,,,99.0,1.0,,
1679900305591,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679900323525,,5.0,,,94.0,1.0,,
1679900340547,,,,,99.0,1.0,,
1679900358449,,,1.0,1.0,97.0,2.0,,
1679900384431,,,1.0,1.0,97.0,2.0,,
1679900401703,,3.0,,,96.0,1.0,,
1679900419496,,5.0,,,93.0,2.0,,
1679900437294,,,1.0,1.0,97.0,2.0,,
1679900455428,,,1.0,1.0,97.0,2.0,,
1679900473446,,,1.0,1.0,97.0,2.0,,
1679900490505,,1.0,,,98.0,1.0,,
1679900508316,1.0,,1.0,1.0,96.0,2.0,,
1679900525459,,,,,99.0,1.0,,
1679900543443,,,,,99.0,1.0,,
1679900567523,,,,,,,,100.0
1679900567593,,1.0,11.0,11.0,84.0,2.0,2.0,
1679900584691,,,,,,,,100.0
1679900584714,2.0,2.0,90.0,90.0,2.0,1.0,2.0,
1679900626568,,,,,,,,100.0
1679900626590,,,97.0,97.0,,2.0,1.0,
1679900668161,100.0,,,,,,,
1679900706685,,,,,,,,100.0
1679900706715,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679900724377,,,97.0,97.0,,3.0,,
1679900742375,1.0,1.0,92.0,92.0,4.0,2.0,,
1679900760606,,,,,,,,100.0
1679900760635,,,1.0,1.0,97.0,2.0,,
1679900778338,,,1.0,1.0,97.0,2.0,,
1679900796326,,,1.0,1.0,97.0,2.0,,
1679900820588,,,,,100.0,,,
1679900859330,,,,,100.0,,,
1679900877401,,,1.0,1.0,97.0,2.0,,
1679900894401,,,1.0,1.0,97.0,2.0,,
1679900911443,,,1.0,1.0,97.0,2.0,,
1679900929296,,,,,99.0,1.0,,
1679900946503,,,,,99.0,1.0,,
1679900964435,,,,,98.0,2.0,,
1679900982462,,,,,98.0,2.0,,
1679901000505,,3.0,,,96.0,1.0,,
1679901021257,,,,,99.0,1.0,,
1679901039431,,,1.0,1.0,97.0,2.0,,
1679901057447,,,1.0,1.0,97.0,2.0,,
1679901075423,,,1.0,1.0,97.0,2.0,,
1679901092432,,,1.0,1.0,97.0,2.0,,
1679901110500,,,6.0,6.0,93.0,1.0,,
1679901128396,,2.0,92.0,92.0,3.0,3.0,,
1679901146509,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679901163565,,,1.0,1.0,97.0,2.0,,
1679923793192,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679923831635,44.0,23.0,11.0,11.0,2.0,1.0,,
1679923848617,100.0,,,,,,,
1679923865614,99.0,,,,,1.0,,
1679923882632,43.0,36.0,4.0,4.0,,2.0,,
1679923899662,58.0,23.0,6.0,6.0,1.0,1.0,,
1679923921742,100.0,,,,,,,
1679923938745,100.0,,,,,,,
1679923955768,99.0,,,,,1.0,,
1679923972764,87.0,5.0,1.0,1.0,,2.0,,
1679924013187,96.0,2.0,,,,1.0,,
1679924030174,43.0,34.0,8.0,8.0,4.0,2.0,,
1679924047184,98.0,1.0,,,,1.0,,
1679924072050,99.0,,,,,1.0,,
1679924096974,100.0,,,,,,,
1679924126786,96.0,2.0,,,,1.0,,
1679924143834,100.0,,,,,,,
1679924160845,59.0,20.0,4.0,4.0,,2.0,,
1679924177850,96.0,2.0,,,,2.0,,
1679924196103,99.0,,,,,1.0,,
1679924213127,99.0,,,,,1.0,,
1679924230151,99.0,,,,,1.0,,
1679924252233,100.0,,,,,,,
1679924274296,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679924291283,54.0,18.0,10.0,10.0,3.0,2.0,,
1679924308252,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679924325223,100.0,,,,,,,
1679924342199,100.0,,,,,,,
1679924359198,100.0,,,,,,,
1679924379002,100.0,,,,,,,
1679924395974,100.0,,,,,,,
1679924412935,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679924435192,47.0,25.0,5.0,5.0,2.0,2.0,,
1679924453271,100.0,,,,,,,
1679924470336,99.0,,,,,1.0,,
1679924493387,100.0,,,,,,,
1679924510426,100.0,,,,,,,
1679924527515,99.0,,,,,1.0,,
1679924544584,99.0,,,,,1.0,,
1679924562387,99.0,,,,,1.0,,
1679924579505,99.0,,,,,1.0,,
1679924596663,99.0,,,,,1.0,,
1679924613774,99.0,,,,,1.0,,
1679924631023,99.0,,,,,1.0,,
1679924648293,99.0,,,,,1.0,,
1679924665493,99.0,,,,,1.0,,
1679924682556,99.0,,,,,1.0,,
1679924700483,99.0,,,,,1.0,,
1679924717546,99.0,,,,,1.0,,
1679924734663,99.0,,,,,1.0,,
1679924752346,99.0,,,,,1.0,,
1679924769487,99.0,,,,,1.0,,
1679924786568,99.0,,,,,1.0,,
1679924804468,99.0,,,,,1.0,,
1679924822335,99.0,,,,,1.0,,
1679924839588,99.0,,,,,1.0,,
1679924857486,99.0,,,,,1.0,,
1679924875473,99.0,,,,,1.0,,
1679924893510,99.0,,,,,1.0,,
1679924911470,99.0,,,,,1.0,,
1679924953465,100.0,,,,,,,
1679925420377,96.0,2.0,,,,1.0,,
1679925987227,100.0,,,,,,,
1679927244097,100.0,,,,,,,
1679930793722,,,,,,,,100.0
1679930793773,3.0,2.0,86.0,86.0,3.0,2.0,3.0,
1679930811003,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679930828252,,,,,,,,100.0
1679930828290,2.0,2.0,87.0,87.0,2.0,1.0,4.0,
1679930845496,1.0,2.0,87.0,87.0,5.0,2.0,2.0,
1679930862682,,,,,,,,100.0
1679930862713,1.0,,97.0,97.0,,2.0,,
1679930879990,,,92.0,92.0,1.0,2.0,5.0,
1679930897238,,2.0,92.0,92.0,2.0,1.0,2.0,
1679930914447,,,98.0,98.0,,2.0,,
1679930938343,,,97.0,97.0,,3.0,,
1679930955551,1.0,,97.0,97.0,,2.0,,
1679930972746,1.0,,96.0,96.0,1.0,2.0,,
1679930989957,1.0,,97.0,97.0,1.0,1.0,,
1679931007167,,,98.0,98.0,,2.0,,
1679931024330,1.0,,97.0,97.0,,2.0,,
1679931042303,,,97.0,97.0,1.0,2.0,,
1679931059392,1.0,,97.0,97.0,,2.0,,
1679931077333,,,97.0,97.0,,3.0,,
1679931119721,,,97.0,97.0,,3.0,,
1679931149400,1.0,,96.0,96.0,,3.0,,
1679931166451,1.0,,97.0,97.0,,2.0,,
1679931191711,1.0,,97.0,97.0,,2.0,,
1679931230503,,,96.0,96.0,1.0,2.0,1.0,
1679931248527,,,97.0,97.0,1.0,2.0,,
1679931282759,1.0,1.0,93.0,93.0,2.0,1.0,1.0,
1679931321373,,1.0,95.0,95.0,1.0,3.0,,
1679931339739,,1.0,95.0,95.0,1.0,3.0,,
1679931355899,,,96.0,96.0,1.0,3.0,,
1679931373126,,,96.0,96.0,1.0,3.0,,
1679931390369,,1.0,96.0,96.0,,2.0,,
1679931407560,,2.0,95.0,95.0,,2.0,,
1679931424652,1.0,2.0,92.0,92.0,1.0,2.0,1.0,
1679931442389,,1.0,96.0,96.0,1.0,1.0,,
1679931460492,,1.0,96.0,96.0,,2.0,,
1679931478497,,3.0,93.0,93.0,,2.0,,
1679931496539,,1.0,95.0,95.0,1.0,2.0,,
1679931522424,,,,,,,,100.0
1679931522483,,2.0,93.0,93.0,1.0,2.0,,
1679931539548,,2.0,95.0,95.0,,1.0,,
1679931556826,,4.0,93.0,93.0,,2.0,,
1679931574468,,1.0,96.0,96.0,1.0,2.0,,
1679931591546,,1.0,98.0,98.0,,1.0,,
1679931609362,,1.0,96.0,96.0,,2.0,,
1679931627502,,1.0,96.0,96.0,1.0,2.0,,
1679931645471,1.0,,96.0,96.0,1.0,2.0,,
1679931663563,,1.0,96.0,96.0,,2.0,,
1679931681496,,,,,,,,100.0
1679931681543,,,96.0,96.0,1.0,3.0,,
1679931705300,,,97.0,97.0,1.0,2.0,,
1679931722278,,,,,,,,100.0
1679931722298,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679931739287,3.0,4.0,89.0,89.0,1.0,1.0,,
1679931773165,1.0,,97.0,97.0,,2.0,,
1679931790213,2.0,,94.0,94.0,2.0,2.0,,
1679931807242,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679931824239,99.0,,,,,1.0,,
1679931841222,,,,,,,,100.0
1679931841240,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679931858215,35.0,25.0,22.0,22.0,7.0,2.0,,
1679931875245,70.0,9.0,10.0,10.0,2.0,2.0,,
1679931892254,98.0,,1.0,1.0,,1.0,,
1679931926272,,,,,,,,100.0
1679931926323,99.0,,,,,1.0,,
1679931944292,100.0,,,,,,,
1679931962370,99.0,,,,,1.0,,
1679931979460,99.0,,,,,1.0,,
1679931990334,99.0,,,,,1.0,,
1679932007556,99.0,,,,,1.0,,
1679932052650,,,,,,,,100.0
1679932052671,98.0,,,,,2.0,,
1679932077567,100.0,,,,,,,
1679932107102,100.0,,,,,,,
1679932124063,100.0,,,,,,,
1679932148933,99.0,,,,,1.0,,
1679932173796,100.0,,,,,,,
1679932203372,100.0,,,,,,,
1679932215203,99.0,,,,,1.0,,
1679932232216,97.0,2.0,,,,1.0,,
1679932249182,97.0,1.0,,,,2.0,,
1679932266243,98.0,1.0,,,,1.0,,
1679932290860,100.0,,,,,,,
1679932320401,96.0,2.0,,,,1.0,,
1679932337399,97.0,1.0,,,,1.0,,
1679932354405,97.0,1.0,1.0,1.0,,1.0,,
1679932371403,99.0,,,,,1.0,,
1679953529259,100.0,,,,,,,
1679956849507,3.0,1.0,94.0,94.0,,2.0,,
1679956866759,,,,,,,,100.0
1679956866832,100.0,,,,,,,
1679956883953,100.0,,,,,,,
1679956901230,99.0,,,,,1.0,,
1679956918529,,,,,,,,100.0
1679956918597,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679956935879,,,,,,,,100.0
1679956935945,10.0,10.0,10.0,10.0,10.0,40.0,10.0,
1679956969865,,,,,,,,100.0
1679956969904,100.0,,,,,,,
1679956986884,100.0,,,,,,,
1679957004065,100.0,,,,,,,
1679957021070,97.0,2.0,,,,1.0,,
1679957038108,72.0,14.0,2.0,2.0,,1.0,,
1679957055154,66.0,23.0,4.0,4.0,1.0,1.0,,
1679957072164,99.0,,,,,1.0,,
1679957089183,99.0,,,,,1.0,,
1679957106237,72.0,14.0,2.0,2.0,,1.0,,
1679957123255,99.0,,,,,1.0,,
1679957140249,99.0,,,,,1.0,,
1679957157241,99.0,,,,,1.0,,
1679957174300,,,,,,,,100.0
1679957174341,97.0,1.0,1.0,1.0,,1.0,,
1679957186995,99.0,,,,,1.0,,
1679957203997,99.0,,,,,1.0,,
