timestamp,STILL,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1679558904891,1.0,,3.0,1.0,,95.0,95.0,
1679558923860,1.0,,2.0,2.0,,93.0,93.0,1.0
1679558940772,1.0,,2.0,,,96.0,96.0,1.0
1679558960929,1.0,,3.0,,,96.0,96.0,
1679558966176,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1679558986487,1.0,,3.0,,,96.0,96.0,
1679558991756,1.0,,3.0,,,96.0,96.0,
1679559008078,1.0,,3.0,,,96.0,96.0,
1679559021230,,100.0,,,,,,
1679559021290,1.0,,1.0,2.0,1.0,93.0,93.0,1.0
1679559026482,,,1.0,3.0,3.0,88.0,88.0,4.0
1679559031748,,100.0,,,,,,
1679559031801,,,2.0,,,97.0,97.0,1.0
1679559038596,,,2.0,,,98.0,98.0,
1679559048847,,100.0,,,,,,
1679559048917,1.0,,3.0,,,96.0,96.0,
1679559054151,1.0,,2.0,1.0,,95.0,95.0,
1679559069454,,,2.0,,,98.0,98.0,
1679559084597,1.0,,2.0,,1.0,95.0,95.0,1.0
1679559099699,,,4.0,,,96.0,96.0,
1679559114887,,,2.0,2.0,,96.0,96.0,
1679559120199,1.0,,3.0,,,96.0,96.0,
1679559125493,,,2.0,1.0,,96.0,96.0,
1679559130761,1.0,,2.0,1.0,,96.0,96.0,
1679559136026,2.0,,2.0,,,96.0,96.0,
1679559141133,,,2.0,1.0,,96.0,96.0,
1679559146325,1.0,,1.0,1.0,,96.0,96.0,
1679559151562,1.0,,1.0,1.0,,96.0,96.0,
1679559156820,,,2.0,1.0,,96.0,96.0,
1679559162078,,,3.0,,,97.0,97.0,
1679559167314,,,3.0,,,96.0,96.0,1.0
1679559172485,1.0,,2.0,,,96.0,96.0,1.0
1679559177647,,,2.0,1.0,,96.0,96.0,
1679559182834,,,2.0,1.0,,97.0,97.0,
1679559188003,,,2.0,1.0,,97.0,97.0,
1679559193172,,,2.0,3.0,,95.0,95.0,
1679559198292,,,1.0,2.0,,96.0,96.0,
1679559203446,,,1.0,2.0,,96.0,96.0,
1679559208548,,,2.0,1.0,,96.0,96.0,
1679559213772,,,2.0,1.0,,96.0,96.0,
1679559219076,3.0,,2.0,1.0,,93.0,93.0,
1679559255653,1.0,,1.0,,1.0,95.0,95.0,2.0
1679559282963,3.0,,3.0,1.0,,93.0,93.0,
1679559308775,,,3.0,1.0,,95.0,95.0,1.0
1679559324098,,,3.0,,1.0,94.0,94.0,2.0
1679559339897,,100.0,,,,,,
1679559339916,,,2.0,,1.0,96.0,96.0,1.0
1679559345134,,,3.0,,,97.0,97.0,
1679559356425,,100.0,,,,,,
1679559356489,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1679559361717,3.0,,2.0,1.0,1.0,93.0,93.0,
1679559366862,,,1.0,1.0,1.0,95.0,95.0,1.0
1679559382173,,100.0,,,,,,
1679559382191,1.0,,2.0,,1.0,95.0,95.0,1.0
1679559397352,,100.0,,,,,,
1679559397404,,,3.0,,,97.0,97.0,
1679559412760,,,3.0,,,97.0,97.0,
1679559428179,,,2.0,1.0,,97.0,97.0,
1679559444390,,,3.0,,,97.0,97.0,
1679559459262,,100.0,,,,,,
1679559459296,1.0,,1.0,,1.0,96.0,96.0,1.0
1679559464466,1.0,,2.0,,,97.0,97.0,
1679559474525,1.0,,2.0,,,96.0,96.0,1.0
1679559489881,,100.0,,,,,,
1679559489903,,,3.0,,,96.0,96.0,1.0
1679559505602,1.0,,2.0,,1.0,96.0,96.0,
1679559520965,,,3.0,,,97.0,97.0,
1679559536282,,,2.0,,,97.0,97.0,1.0
1679559551473,,,2.0,,,97.0,97.0,1.0
1679559566797,,,3.0,,,96.0,96.0,1.0
1679559581964,,,2.0,1.0,,96.0,96.0,
1679559597161,1.0,,2.0,,1.0,96.0,96.0,
1679559612581,,,3.0,,,97.0,97.0,
1679559627789,1.0,,1.0,,,97.0,97.0,1.0
1679559646036,,100.0,,,,,,
1679559646091,1.0,,1.0,1.0,1.0,93.0,93.0,2.0
1679559651238,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1679559671632,,,3.0,,1.0,95.0,95.0,1.0
1679559691803,,,2.0,,,98.0,98.0,
1679559697039,,,2.0,,,98.0,98.0,
1679559713264,,,4.0,,,96.0,96.0,
1679559728381,1.0,,3.0,,,96.0,96.0,
1679559743487,,,3.0,1.0,,96.0,96.0,
1679559758834,3.0,,2.0,1.0,1.0,91.0,91.0,1.0
1679559774164,,100.0,,,,,,
1679559774186,2.0,,1.0,2.0,2.0,91.0,91.0,
1679559789479,1.0,,3.0,,,96.0,96.0,
1679559804839,1.0,,2.0,,,97.0,97.0,
1679559820309,,100.0,,,,,,
1679559820374,2.0,,2.0,5.0,1.0,87.0,87.0,1.0
1679559836059,,100.0,,,,,,
1679559836075,98.0,,2.0,,,,,
1679559851307,99.0,,1.0,,,,,
1679559870629,98.0,,2.0,,,,,
1679559901333,100.0,,,,,,,
1679559916647,100.0,,,,,,,
1679559931740,96.0,,3.0,,,1.0,1.0,
1679559936854,99.0,,1.0,,,,,
1679559951979,33.0,,3.0,27.0,3.0,18.0,18.0,
1679559960862,40.0,,2.0,14.0,3.0,33.0,33.0,
1679559976113,,100.0,,,,,,
1679559976170,96.0,,2.0,1.0,,1.0,1.0,
1679559991394,99.0,,1.0,,,,,
1679560007726,99.0,,1.0,,,,,
1679560022906,99.0,,1.0,,,,,
1679560038158,99.0,,1.0,,,,,
1679560053373,99.0,,1.0,,,,,
1679560068684,99.0,,1.0,,,,,
1679560083784,99.0,,1.0,,,,,
1679560099003,99.0,,1.0,,,,,
1679560114231,99.0,,1.0,,,,,
1679560129480,99.0,,1.0,,,,,
1679560141861,99.0,,1.0,,,,,
1679560157066,99.0,,1.0,,,,,
1679560172279,99.0,,1.0,,,,,
1679560189029,99.0,,1.0,,,,,
1679560205590,,100.0,,,,,,
1679560205610,84.0,,2.0,6.0,,3.0,3.0,
1679560220864,43.0,,2.0,12.0,5.0,27.0,27.0,
1679560226106,36.0,,2.0,18.0,4.0,29.0,29.0,
1679560231308,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1679560236497,96.0,,1.0,1.0,,1.0,1.0,
1679560241688,99.0,,1.0,,,,,
1679560256811,99.0,,1.0,,,,,
1679560273824,99.0,,1.0,,,,,
1679560289037,99.0,,1.0,,,,,
1679560304261,98.0,,2.0,,,,,
1679560322949,99.0,,1.0,,,,,
1679560328950,99.0,,1.0,,,,,
1679560334090,97.0,,1.0,1.0,,1.0,1.0,
1679560349305,99.0,,1.0,,,,,
1679560364492,99.0,,1.0,,,,,
1679560380189,99.0,,1.0,,,,,
1679560395420,99.0,,1.0,,,,,
1679560410577,99.0,,1.0,,,,,
1679560425803,99.0,,1.0,,,,,
1679560440998,99.0,,1.0,,,,,
1679560456210,99.0,,1.0,,,,,
1679560471495,99.0,,1.0,,,,,
1679560486677,99.0,,1.0,,,,,
1679560504038,99.0,,1.0,,,,,
1679560519258,99.0,,1.0,,,,,
1679560534440,99.0,,1.0,,,,,
1679560550376,99.0,,1.0,,,,,
1679560566590,99.0,,1.0,,,,,
1679560581805,99.0,,1.0,,,,,
1679560597007,65.0,,2.0,12.0,1.0,8.0,8.0,
1679560612254,84.0,,2.0,5.0,,5.0,5.0,
1679560627463,99.0,,1.0,,,,,
1679560642682,99.0,,1.0,,,,,
1679560657826,99.0,,1.0,,,,,
1679560673024,99.0,,1.0,,,,,
1679560685114,99.0,,1.0,,,,,
1679560700367,99.0,,1.0,,,,,
1679560716074,99.0,,1.0,,,,,
1679560732997,98.0,,1.0,1.0,,,,
1679563176673,4.0,,2.0,1.0,1.0,91.0,91.0,1.0
1679563213320,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1679563229086,7.0,,3.0,,3.0,83.0,83.0,4.0
1679563244317,,100.0,,,,,,
1679563244374,1.0,,2.0,,,94.0,94.0,3.0
1679563260148,,,1.0,,,97.0,97.0,2.0
1679563290454,,,,,,99.0,99.0,1.0
1682413882288,72.0,,2.0,12.0,2.0,6.0,6.0,
1682413882288,72.0,,2.0,12.0,2.0,6.0,6.0,
1682413914830,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413914830,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413947391,46.0,,2.0,36.0,1.0,4.0,4.0,
1682413947391,46.0,,2.0,36.0,1.0,4.0,4.0,
1682413971472,97.0,,1.0,1.0,,,,
1682413971472,97.0,,1.0,1.0,,,,
1682414004006,47.0,,3.0,20.0,3.0,12.0,12.0,
1682414004006,47.0,,3.0,20.0,3.0,12.0,12.0,
1682414034914,45.0,,3.0,28.0,3.0,6.0,6.0,
1682414034914,45.0,,3.0,28.0,3.0,6.0,6.0,
1682414067467,57.0,,2.0,25.0,1.0,3.0,3.0,
1682414067467,57.0,,2.0,25.0,1.0,3.0,3.0,
1682414091607,100.0,,,,,,,
1682414091607,100.0,,,,,,,
1682414115693,98.0,,2.0,,,,,
1682414115693,98.0,,2.0,,,,,
1682414148287,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414148287,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414172354,97.0,,,2.0,,,,
1682414172354,97.0,,,2.0,,,,
1682414196493,99.0,,1.0,,,,,
1682414196493,99.0,,1.0,,,,,
1682414229052,56.0,,1.0,17.0,2.0,12.0,12.0,
1682414229052,56.0,,1.0,17.0,2.0,12.0,12.0,
1682414253153,99.0,,1.0,,,,,
1682414253153,99.0,,1.0,,,,,
1682414285158,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414285158,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414317670,98.0,,,1.0,,,,
1682414317670,98.0,,,1.0,,,,
1682414352528,,100.0,,,,,,
1682414352528,,100.0,,,,,,
1682414352575,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414352575,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414387030,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414387030,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414420505,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414420505,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682414452981,,100.0,,,,,,
1682414452981,,100.0,,,,,,
1682414453006,1.0,,1.0,1.0,1.0,93.0,93.0,2.0
1682414453006,1.0,,1.0,1.0,1.0,93.0,93.0,2.0
1682414485454,,100.0,,,,,,
1682414485454,,100.0,,,,,,
1682414485503,,,2.0,,,97.0,97.0,1.0
1682414485503,,,2.0,,,97.0,97.0,1.0
1682414510493,1.0,,2.0,,,96.0,96.0,1.0
1682414510493,1.0,,2.0,,,96.0,96.0,1.0
1682414543465,,100.0,,,,,,
1682414543465,,100.0,,,,,,
1682414543499,,,2.0,,,97.0,97.0,1.0
1682414543499,,,2.0,,,97.0,97.0,1.0
1682414567713,,100.0,,,,,,
1682414567713,,100.0,,,,,,
1682414567769,1.0,,2.0,,,97.0,97.0,
1682414567769,1.0,,2.0,,,97.0,97.0,
1682414591905,,,3.0,,,97.0,97.0,
1682414591905,,,3.0,,,97.0,97.0,
1682414616027,1.0,,3.0,,,96.0,96.0,
1682414616027,1.0,,3.0,,,96.0,96.0,
1682414648614,,,2.0,1.0,,97.0,97.0,
1682414648614,,,2.0,1.0,,97.0,97.0,
1682414672741,,100.0,,,,,,
1682414672741,,100.0,,,,,,
1682414672760,,,2.0,,,98.0,98.0,
1682414672760,,,2.0,,,98.0,98.0,
1682414696972,,100.0,,,,,,
1682414696972,,100.0,,,,,,
1682414697017,1.0,,2.0,,,97.0,97.0,
1682414697017,1.0,,2.0,,,97.0,97.0,
1682414721238,,,2.0,,,98.0,98.0,
1682414745482,,,2.0,,,98.0,98.0,
1682414772485,1.0,,2.0,,,97.0,97.0,
1682414796607,1.0,,3.0,,,96.0,96.0,
1682414820730,,,2.0,,,98.0,98.0,
1682414853367,1.0,,2.0,,,97.0,97.0,
1682414877522,,,3.0,,,97.0,97.0,
1682414910069,,,1.0,,,99.0,99.0,
1682414934151,,,2.0,,,98.0,98.0,
1682414966684,1.0,,2.0,,,96.0,96.0,1.0
1682414999283,,100.0,,,,,,
1682414999341,1.0,,1.0,,2.0,94.0,94.0,2.0
1682415032104,,,1.0,,,98.0,98.0,1.0
1682415056350,,,3.0,,,97.0,97.0,
1682415080561,,,2.0,,,98.0,98.0,
1682415105031,,,2.0,,,98.0,98.0,
1682415139020,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415174459,7.0,,2.0,2.0,2.0,86.0,86.0,
1682415198667,100.0,,,,,,,
1682415231404,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415262297,,100.0,,,,,,
1682415262379,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415294990,4.0,,1.0,,3.0,91.0,91.0,1.0
1682415327544,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415360120,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415391082,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415415310,100.0,,,,,,,
1682415439537,100.0,,,,,,,
1682415463752,100.0,,,,,,,
1682415488536,100.0,,,,,,,
1682415514500,100.0,,,,,,,
1682415540463,100.0,,,,,,,
1682415565472,100.0,,,,,,,
1682415591464,100.0,,,,,,,
1682415617021,100.0,,,,,,,
1682415642504,100.0,,,,,,,
1682415669460,100.0,,,,,,,
1682415695478,100.0,,,,,,,
1682415721499,100.0,,,,,,,
1682415745657,100.0,,,,,,,
1682415769778,100.0,,,,,,,
1682415801805,100.0,,,,,,,
1682415825964,100.0,,,,,,,
1682415850057,100.0,,,,,,,
1682415874178,100.0,,,,,,,
1682415906818,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682415932484,100.0,,,,,,,
1682415957059,100.0,,,,,,,
1682415982457,100.0,,,,,,,
1682416012521,100.0,,,,,,,
1682416036790,100.0,,,,,,,
1682416061472,100.0,,,,,,,
1682416086489,100.0,,,,,,,
1682416111495,100.0,,,,,,,
1682416137482,100.0,,,,,,,
1682416163517,100.0,,,,,,,
1682416189485,100.0,,,,,,,
1682416223481,100.0,,,,,,,
1682416248018,100.0,,,,,,,
1682416274515,100.0,,,,,,,
1682416303424,100.0,,,,,,,
1682416329483,100.0,,,,,,,
1682416355506,100.0,,,,,,,
1682416380062,100.0,,,,,,,
1682416405482,100.0,,,,,,,
1682416433491,100.0,,,,,,,
1682441413576,100.0,,,,,,,
1682446921271,100.0,,,,,,,
1682454153244,100.0,,,,,,,
1682464957709,100.0,,,,,,,
1682410012395,,100.0,,,,,,
1682410012461,,,2.0,,,97.0,97.0,1.0
1682410045023,,100.0,,,,,,
1682410045041,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682410077620,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682410101718,100.0,,,,,,,
1682410125854,100.0,,,,,,,
1682410149957,,100.0,,,,,,
1682410149979,98.0,,1.0,1.0,,,,
1682410182543,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682410212202,100.0,,,,,,,
1682410244716,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682410277598,100.0,,,,,,,
1682410301689,100.0,,,,,,,
1682410334250,100.0,,,,,,,
1682410358395,,100.0,,,,,,
1682410358467,96.0,,1.0,,1.0,2.0,2.0,
1682410391969,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682410417019,98.0,,2.0,,,,,
1682410442993,,,3.0,,,97.0,97.0,
1682410468050,,100.0,,,,,,
1682410468087,100.0,,,,,,,
1682410487998,100.0,,,,,,,
1682410512295,100.0,,,,,,,
1682410536538,100.0,,,,,,,
1682410562514,100.0,,,,,,,
1682410588050,100.0,,,,,,,
1682410612272,100.0,,,,,,,
1682410636460,100.0,,,,,,,
1682410661477,100.0,,,,,,,
1682410686002,100.0,,,,,,,
1682410710192,100.0,,,,,,,
1682410734377,100.0,,,,,,,
1682410760509,100.0,,,,,,,
1682410786481,100.0,,,,,,,
1682410811511,100.0,,,,,,,
1682410844150,73.0,,2.0,4.0,4.0,14.0,14.0,
1682410868387,100.0,,,,,,,
1682410892655,100.0,,,,,,,
1682410917465,100.0,,,,,,,
1682410942017,100.0,,,,,,,
1682410967524,100.0,,,,,,,
1682412092531,,100.0,,,,,,
1682412092531,,100.0,,,,,,
1682412092607,3.0,,2.0,,2.0,91.0,91.0,2.0
1682412092607,3.0,,2.0,,2.0,91.0,91.0,2.0
1682412125257,,100.0,,,,,,
1682412125257,,100.0,,,,,,
1682412125303,5.0,,2.0,1.0,2.0,87.0,87.0,2.0
1682412125303,5.0,,2.0,1.0,2.0,87.0,87.0,2.0
1682412158025,2.0,,2.0,2.0,3.0,86.0,86.0,3.0
1682412158025,2.0,,2.0,2.0,3.0,86.0,86.0,3.0
1682412190849,,,2.0,,3.0,94.0,94.0,1.0
1682412190849,,,2.0,,3.0,94.0,94.0,1.0
1682412215039,1.0,,3.0,,,96.0,96.0,
1682412215039,1.0,,3.0,,,96.0,96.0,
1682412239174,1.0,,,1.0,1.0,96.0,96.0,1.0
1682412239174,1.0,,,1.0,1.0,96.0,96.0,1.0
1682412271862,,,3.0,,,97.0,97.0,
1682412271862,,,3.0,,,97.0,97.0,
1682412304581,,,2.0,,5.0,93.0,93.0,
1682412304581,,,2.0,,5.0,93.0,93.0,
1682412328841,,,3.0,,,97.0,97.0,
1682412328841,,,3.0,,,97.0,97.0,
1682412353963,,,2.0,,,98.0,98.0,
1682412353963,,,2.0,,,98.0,98.0,
1682412379493,,,3.0,,,97.0,97.0,
1682412379493,,,3.0,,,97.0,97.0,
1682412403795,,,3.0,,,97.0,97.0,
1682412403795,,,3.0,,,97.0,97.0,
1682412429501,,,2.0,,1.0,97.0,97.0,
1682412429501,,,2.0,,1.0,97.0,97.0,
1682412462491,,100.0,,,,,,
1682412462491,,100.0,,,,,,
1682412462542,,,1.0,,,98.0,98.0,1.0
1682412462542,,,1.0,,,98.0,98.0,1.0
1682412495318,1.0,,2.0,,1.0,91.0,91.0,5.0
1682412495318,1.0,,2.0,,1.0,91.0,91.0,5.0
1682412527964,3.0,,,2.0,2.0,90.0,90.0,2.0
1682412527964,3.0,,,2.0,2.0,90.0,90.0,2.0
1682412553034,,100.0,,,,,,
1682412553034,,100.0,,,,,,
1682412553058,1.0,,3.0,,,96.0,96.0,
1682412553058,1.0,,3.0,,,96.0,96.0,
1682412578471,,100.0,,,,,,
1682412578471,,100.0,,,,,,
1682412578505,,,3.0,,,97.0,97.0,
1682412578505,,,3.0,,,97.0,97.0,
1682412603510,,,3.0,1.0,,96.0,96.0,
1682412603510,,,3.0,1.0,,96.0,96.0,
1682412636225,,,1.0,,1.0,98.0,98.0,
1682412636225,,,1.0,,1.0,98.0,98.0,
1682412661426,,,2.0,,,98.0,98.0,
1682412661426,,,2.0,,,98.0,98.0,
1682412685651,,,2.0,,,98.0,98.0,
1682412685651,,,2.0,,,98.0,98.0,
1682412710498,1.0,,2.0,,,97.0,97.0,
1682412710498,1.0,,2.0,,,97.0,97.0,
1682412735515,1.0,,2.0,,,97.0,97.0,
1682412735515,1.0,,2.0,,,97.0,97.0,
1682412759998,,,2.0,,,98.0,98.0,
1682412759998,,,2.0,,,98.0,98.0,
1682412792661,,100.0,,,,,,
1682412792661,,100.0,,,,,,
1682412792686,,,2.0,,1.0,96.0,96.0,1.0
1682412792686,,,2.0,,1.0,96.0,96.0,1.0
1682412823019,,,2.0,,,97.0,97.0,1.0
1682412823019,,,2.0,,,97.0,97.0,1.0
1682412855581,,,2.0,,,98.0,98.0,
1682412855581,,,2.0,,,98.0,98.0,
1682412879682,1.0,,2.0,1.0,,96.0,96.0,
1682412879682,1.0,,2.0,1.0,,96.0,96.0,
1682412912221,1.0,,2.0,,,97.0,97.0,
1682412912221,1.0,,2.0,,,97.0,97.0,
1682412944768,1.0,,1.0,1.0,1.0,93.0,93.0,2.0
1682412944768,1.0,,1.0,1.0,1.0,93.0,93.0,2.0
1682412969130,,100.0,,,,,,
1682412969130,,100.0,,,,,,
1682412969167,,,2.0,,,98.0,98.0,
1682412969167,,,2.0,,,98.0,98.0,
1682412993988,1.0,,2.0,,,97.0,97.0,
1682412993988,1.0,,2.0,,,97.0,97.0,
1682413028004,,,2.0,1.0,,97.0,97.0,
1682413028004,,,2.0,1.0,,97.0,97.0,
1682413062499,3.0,,2.0,2.0,4.0,86.0,86.0,2.0
1682413062499,3.0,,2.0,2.0,4.0,86.0,86.0,2.0
1682413096499,43.0,,2.0,9.0,6.0,31.0,31.0,1.0
1682413096499,43.0,,2.0,9.0,6.0,31.0,31.0,1.0
1682413129922,,100.0,,,,,,
1682413129922,,100.0,,,,,,
1682413129959,40.0,,2.0,20.0,4.0,25.0,25.0,
1682413129959,40.0,,2.0,20.0,4.0,25.0,25.0,
1682413162664,1.0,,2.0,94.0,,,,
1682413162664,1.0,,2.0,94.0,,,,
1682413195410,,100.0,,,,,,
1682413195410,,100.0,,,,,,
1682413195465,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413195465,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413230493,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413230493,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413255520,,100.0,,,,,,
1682413255520,,100.0,,,,,,
1682413255566,100.0,,,,,,,
1682413255566,100.0,,,,,,,
1682413280506,100.0,,,,,,,
1682413280506,100.0,,,,,,,
1682413306470,100.0,,,,,,,
1682413306470,100.0,,,,,,,
1682413331554,100.0,,,,,,,
1682413331554,100.0,,,,,,,
1682413357493,100.0,,,,,,,
1682413357493,100.0,,,,,,,
1682413390132,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413390132,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413422631,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413422631,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413455240,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413455240,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413479372,97.0,,,2.0,,,,
1682413479372,97.0,,,2.0,,,,
1682413503520,99.0,,1.0,,,,,
1682413503520,99.0,,1.0,,,,,
1682413536103,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413536103,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413568598,50.0,,2.0,18.0,6.0,11.0,11.0,
1682413568598,50.0,,2.0,18.0,6.0,11.0,11.0,
1682413607675,57.0,,2.0,25.0,1.0,3.0,3.0,
1682413607675,57.0,,2.0,25.0,1.0,3.0,3.0,
1682413631807,97.0,,,2.0,,,,
1682413631807,97.0,,,2.0,,,,
1682413664394,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413664394,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413688488,99.0,,1.0,,,,,
1682413688488,99.0,,1.0,,,,,
1682413721046,50.0,,1.0,29.0,4.0,6.0,6.0,
1682413721046,50.0,,1.0,29.0,4.0,6.0,6.0,
1682413753605,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413753605,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413786125,54.0,,3.0,25.0,2.0,7.0,7.0,
1682413786125,54.0,,3.0,25.0,2.0,7.0,7.0,
1682413816832,100.0,,,,,,,
1682413816832,100.0,,,,,,,
1682413849418,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682413849418,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682387768072,,100.0,,,,,,
1682387768154,2.0,,2.0,1.0,1.0,92.0,92.0,1.0
1682387792302,,,2.0,,,98.0,98.0,
1682387816558,,,2.0,,,98.0,98.0,
1682387849321,,100.0,,,,,,
1682387849373,2.0,,2.0,2.0,3.0,86.0,86.0,3.0
1682387873675,,,2.0,,,98.0,98.0,
1682387897935,,,3.0,,,97.0,97.0,
1682387922145,,,2.0,,,98.0,98.0,
1682387958481,,,2.0,,2.0,96.0,96.0,
1682387984486,,,2.0,,,98.0,98.0,
1682388008965,,,2.0,,,98.0,98.0,
1682388034010,,,3.0,,,97.0,97.0,
1682388068693,,100.0,,,,,,
1682388068731,1.0,,2.0,,,96.0,96.0,1.0
1682388101483,,,1.0,,,98.0,98.0,1.0
1682388126536,,,2.0,,,98.0,98.0,
1682388150725,,,3.0,,,97.0,97.0,
1682388175959,,,2.0,,,98.0,98.0,
1682388201453,,,2.0,,,98.0,98.0,
1682388227486,,,3.0,,,96.0,96.0,1.0
1682388254505,,,2.0,,,98.0,98.0,
1682388278002,1.0,,2.0,,,96.0,96.0,1.0
1682388303481,,,2.0,,,98.0,98.0,
1682388330459,,,2.0,,,98.0,98.0,
1682388354998,,,2.0,,,98.0,98.0,
1682388379178,,,3.0,,,97.0,97.0,
1682388403419,,,2.0,,,98.0,98.0,
1682388430502,,,3.0,,,97.0,97.0,
1682388461478,,,2.0,,,98.0,98.0,
1682388487040,,,2.0,,,98.0,98.0,
1682388520554,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682388556467,3.0,,2.0,1.0,2.0,90.0,90.0,1.0
1682388591532,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682388627499,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682388655534,47.0,,1.0,6.0,10.0,31.0,31.0,1.0
1682388688808,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682388723513,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682388756979,1.0,,1.0,,,97.0,97.0,1.0
1682388790993,1.0,,3.0,1.0,2.0,90.0,90.0,2.0
1682388826515,,,2.0,,,97.0,97.0,1.0
1682388861476,1.0,,2.0,,3.0,90.0,90.0,4.0
1682388898475,,,2.0,,,98.0,98.0,
1682388934120,,100.0,,,,,,
1682388934147,,,1.0,,,98.0,98.0,1.0
1682388966715,,,1.0,2.0,2.0,92.0,92.0,2.0
1682388999318,,,1.0,1.0,,97.0,97.0,
1682389023445,1.0,,2.0,,,96.0,96.0,1.0
1682389047543,1.0,,2.0,1.0,,96.0,96.0,
1682389080387,26.0,,2.0,24.0,6.0,23.0,23.0,1.0
1682389102537,100.0,,,,,,,
1682389126810,100.0,,,,,,,
1682389151068,100.0,,,,,,,
1682389175266,100.0,,,,,,,
1682389200485,100.0,,,,,,,
1682389236846,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682389261114,100.0,,,,,,,
1682389285317,100.0,,,,,,,
1682389309514,100.0,,,,,,,
1682389333774,100.0,,,,,,,
1682389358019,100.0,,,,,,,
1682389382247,100.0,,,,,,,
1682389404499,100.0,,,,,,,
1682389428767,100.0,,,,,,,
1682389453055,100.0,,,,,,,
1682389477283,100.0,,,,,,,
1682389501556,100.0,,,,,,,
1682389525723,100.0,,,,,,,
1682389549949,100.0,,,,,,,
1682389574154,100.0,,,,,,,
1682389598397,100.0,,,,,,,
1682389622577,100.0,,,,,,,
1682389646829,100.0,,,,,,,
1682389671045,100.0,,,,,,,
1682389695250,100.0,,,,,,,
1682389719473,100.0,,,,,,,
1682389743687,100.0,,,,,,,
1682394827994,,100.0,,,,,,
1682394828045,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682394855464,100.0,,,,,,,
1682394889485,,100.0,,,,,,
1682394889512,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682394922328,,100.0,,,,,,
1682394922373,,,2.0,1.0,1.0,94.0,94.0,2.0
1682394956970,,,2.0,,,97.0,97.0,1.0
1682394990507,,,3.0,,,97.0,97.0,
1682395016446,,,2.0,,,98.0,98.0,
1682395041244,,,3.0,,,97.0,97.0,
1682395067497,,,2.0,,,98.0,98.0,
