timestamp,STILL,UNDEFINED,IN_VEHICLE,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1681460967647,,,,100.0,,,,
1681460967683,99.0,1.0,,,,,,
1681460983843,98.0,1.0,1.0,,,,,
1681461000889,97.0,2.0,,,1.0,1.0,,
1681461017823,,,,100.0,,,,
1681461017852,62.0,2.0,7.0,,17.0,17.0,6.0,
1681461034821,,,,100.0,,,,
1681461034855,52.0,3.0,7.0,,24.0,24.0,10.0,
1681461051780,97.0,1.0,1.0,,1.0,1.0,,
1681492944482,51.0,2.0,13.0,,16.0,16.0,11.0,
1681492975321,99.0,1.0,,,,,,
1681493465568,,,,100.0,,,,
1681493465583,100.0,,,,,,,
1681493480957,96.0,2.0,1.0,,,,,
1681494341015,,,,100.0,,,,
1681494341015,39.0,2.0,21.0,,22.0,22.0,3.0,
1681494369866,98.0,1.0,,,,,1.0,
1681494480046,,,,100.0,,,,
1681494480088,100.0,,,,,,,
1681495030899,,,,100.0,,,,
1681495030913,96.0,2.0,1.0,,1.0,1.0,,
1681495144095,98.0,2.0,,,,,,
1681495175058,99.0,1.0,,,,,,
1681497238871,100.0,,,,,,,
1681497238955,100.0,,,,,,,
1681497243352,100.0,,,,,,,
1681515177432,100.0,,,,,,,
1681515805354,100.0,,,,,,,
1681516120550,100.0,,,,,,,
1681516436628,100.0,,,,,,,
1681516753508,100.0,,,,,,,
1681445160763,,,,100.0,,,,
1681445160778,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681445178864,98.0,1.0,1.0,,,,,
1681445195836,79.0,2.0,8.0,,7.0,7.0,1.0,
1681445217955,97.0,2.0,,,1.0,1.0,,
1681445234914,98.0,1.0,,,1.0,1.0,,
1681446169985,2.0,2.0,,,89.0,89.0,,7.0
1681446183460,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681446200419,97.0,1.0,1.0,,1.0,1.0,,
1681446217379,98.0,2.0,,,,,,
1681447007395,98.0,1.0,1.0,,,,,
1681447511908,100.0,,,,,,,
1681480219942,,,,100.0,,,,
1681480219969,100.0,,,,,,,
1681480245786,96.0,1.0,3.0,,,,,
1681480262788,97.0,2.0,1.0,,,,,
1681480279777,97.0,1.0,1.0,,1.0,1.0,,
1681480296764,97.0,2.0,1.0,,,,,
1681480313726,96.0,1.0,1.0,,1.0,1.0,,
1681480330705,,,,100.0,,,,
1681480330756,97.0,1.0,1.0,,1.0,1.0,,
1681480347712,97.0,1.0,1.0,,,,,
1681480366420,,,,100.0,,,,
1681480366454,98.0,2.0,,,,,,
1681480383403,97.0,1.0,2.0,,,,,
1681480400427,,,,100.0,,,,
1681480400452,98.0,1.0,1.0,,,,,
1681480417488,99.0,1.0,,,,,,
1681480434615,99.0,1.0,,,,,,
1681480451627,97.0,1.0,1.0,,,,,
1681480468606,98.0,1.0,1.0,,,,,
1681480485610,96.0,1.0,1.0,,1.0,1.0,,
1681480502602,99.0,1.0,,,,,,
1681480519593,97.0,2.0,1.0,,,,,
1681480536582,99.0,1.0,,,,,,
1681480553592,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681480570564,99.0,1.0,,,,,,
1681480590497,99.0,1.0,,,,,,
1681480607483,99.0,1.0,,,,,,
1681480624459,99.0,1.0,,,,,,
1681480641446,99.0,1.0,,,,,,
1681480658439,99.0,1.0,,,,,,
1681480675409,99.0,1.0,,,,,,
1681480692442,99.0,1.0,,,,,,
1681480709438,97.0,1.0,1.0,,,,,
1681480726442,96.0,2.0,1.0,,,,,
1681480743422,99.0,1.0,,,,,,
1681480766718,98.0,2.0,,,,,,
1681480783717,99.0,1.0,,,,,,
1681480800994,99.0,1.0,,,,,,
1681480818137,,,,100.0,,,,
1681480818206,91.0,2.0,4.0,,1.0,1.0,,
1681480835157,97.0,2.0,1.0,,,,,
1681480852034,,,,100.0,,,,
1681480852053,75.0,1.0,18.0,,2.0,2.0,1.0,
1681480869048,85.0,1.0,11.0,,1.0,1.0,,
1681480885967,,,,100.0,,,,
1681480885984,99.0,1.0,,,,,,
1681480902916,97.0,2.0,1.0,,,,,
1681480924728,76.0,1.0,16.0,,3.0,3.0,1.0,
1681480946338,,,,100.0,,,,
1681480946378,97.0,2.0,1.0,,,,,
1681480963340,,,,100.0,,,,
1681480963369,98.0,1.0,1.0,,,,,
1681480981427,,,,100.0,,,,
1681480981463,96.0,1.0,1.0,,1.0,1.0,1.0,
1681480998476,97.0,2.0,,,1.0,1.0,,
1681481017415,96.0,1.0,1.0,,1.0,1.0,,
1681481034444,,,,100.0,,,,
1681481034473,85.0,1.0,3.0,,6.0,6.0,4.0,
1681481051525,91.0,2.0,1.0,,2.0,2.0,4.0,
1681481134415,99.0,1.0,,,,,,
1681481253606,98.0,1.0,1.0,,,,,
1681481270588,100.0,,,,,,,
1681481492650,37.0,2.0,16.0,,23.0,23.0,11.0,
1681481521608,97.0,2.0,1.0,,,,,
1681482266918,,,,100.0,,,,
1681482266929,100.0,,,,,,,
1681482327509,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482736779,,,,100.0,,,,
1681482736789,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482774231,,,,100.0,,,,
1681482774254,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482791281,,,,100.0,,,,
1681482791318,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482808348,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482826650,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482831678,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482836923,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482853978,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482871000,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482888026,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482905045,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482923411,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482940441,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482957505,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482974530,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681482991613,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483009413,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483026436,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483043478,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483060504,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483078417,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483096404,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483114412,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483131441,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483148463,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483165463,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483183383,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483200397,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483217471,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483234544,58.0,2.0,18.0,,15.0,15.0,5.0,
1681483251545,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483269126,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483286146,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483304591,36.0,3.0,18.0,,20.0,20.0,17.0,
1681483321604,,,,100.0,,,,
1681483321639,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483338641,98.0,1.0,,,1.0,1.0,,
1681483355667,97.0,2.0,,,1.0,1.0,,
1681483372676,,,,100.0,,,,
1681483372701,99.0,1.0,,,,,,
1681483389726,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483406738,,,,100.0,,,,
1681483406764,38.0,2.0,8.0,,26.0,26.0,18.0,1.0
1681483423784,,,,100.0,,,,
1681483423810,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1681483491413,,,,100.0,,,,
1681483491443,97.0,1.0,1.0,,1.0,1.0,,
1681483510607,97.0,2.0,1.0,,,,,
1681485058773,96.0,1.0,1.0,,1.0,1.0,1.0,
1681486244909,100.0,,,,,,,
1681486728570,100.0,,,,,,,
1681486882777,100.0,,,,,,,
1681489590318,55.0,2.0,19.0,,7.0,7.0,3.0,
1681489607261,97.0,1.0,2.0,,,,,
1681490814069,100.0,,,,,,,
1680739450549,96.0,1.0,1.0,,1.0,1.0,,
1680739467706,,,,100.0,,,,
1680739467709,98.0,2.0,,,,,,
1680743216330,,,,100.0,,,,
1680743218663,99.0,1.0,,,,,,
1680743528407,99.0,1.0,,,,,,
1680743864076,,,,100.0,,,,
1680743864118,,1.0,98.0,,,,,
1680744029364,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680745078918,,,,100.0,,,,
1680745078962,100.0,,,,,,,
1680745107805,97.0,2.0,1.0,,,,,
1680745125178,96.0,1.0,1.0,,2.0,2.0,,
1680745142164,99.0,1.0,,,,,,
1680745159158,99.0,1.0,,,,,,
1680745176166,99.0,1.0,,,,,,
1680745193162,99.0,1.0,,,,,,
1680745200343,96.0,1.0,1.0,,1.0,1.0,,
1680745219639,96.0,2.0,1.0,,1.0,1.0,,
1680745236626,67.0,2.0,9.0,,16.0,16.0,1.0,
1680745264554,97.0,1.0,1.0,,,,,
1680745287775,97.0,2.0,1.0,,,,,
1680745304695,98.0,1.0,,,1.0,1.0,,
1680745322035,97.0,2.0,,,1.0,1.0,,
1680745338971,97.0,2.0,,,1.0,1.0,,
1680745355990,96.0,1.0,1.0,,1.0,1.0,,
1680745372936,97.0,1.0,1.0,,1.0,1.0,,
1680745389888,98.0,2.0,,,,,,
1680745406827,97.0,2.0,1.0,,,,,
1680745423766,97.0,2.0,,,1.0,1.0,,
1680745440763,96.0,1.0,1.0,,1.0,1.0,,
1680745457710,98.0,1.0,,,1.0,1.0,,
1680745481493,97.0,2.0,,,1.0,1.0,,
1680745501348,96.0,3.0,1.0,,,,,
1680745519180,97.0,1.0,1.0,,1.0,1.0,,
1680745536192,97.0,1.0,1.0,,1.0,1.0,,
1680745553141,98.0,2.0,,,,,,
1680745995085,100.0,,,,,,,
1680746007115,100.0,,,,,,,
1680746229103,100.0,,,,,,,
1680746241149,,,,100.0,,,,
1680746241232,100.0,,,,,,,
1680746278607,,,,100.0,,,,
1680746278639,46.0,1.0,9.0,,16.0,16.0,19.0,1.0
1680746295647,34.0,3.0,19.0,,16.0,16.0,9.0,
1680746312638,93.0,2.0,3.0,,,,1.0,
1680746337595,96.0,2.0,1.0,,1.0,1.0,,
1680746354613,99.0,1.0,,,,,,
1680746371623,99.0,1.0,,,,,,
1680746388580,96.0,1.0,,,3.0,3.0,,
1680746405562,96.0,1.0,2.0,,1.0,1.0,,
1680746422520,96.0,1.0,1.0,,1.0,1.0,,
1680746439484,96.0,,2.0,,1.0,1.0,,
1680746456454,98.0,2.0,,,,,,
1680746473443,97.0,2.0,1.0,,,,,
1680746490402,97.0,1.0,1.0,,,,,
1680746508812,99.0,1.0,,,,,,
1680746524337,99.0,1.0,,,,,,
1680746541324,99.0,1.0,,,,,,
1680746558275,96.0,2.0,1.0,,1.0,1.0,,
1680746575297,99.0,1.0,,,,,,
1680746592330,99.0,1.0,,,,,,
1680746609313,99.0,1.0,,,,,,
1680746626333,99.0,1.0,,,,,,
1680746643345,99.0,1.0,,,,,,
1680746660353,99.0,1.0,,,,,,
1680746677391,99.0,1.0,,,,,,
1680747069847,,,,100.0,,,,
1680747069937,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680747088654,,,,100.0,,,,
1680747088694,98.0,2.0,,,,,,
1680747105736,72.0,2.0,10.0,,10.0,10.0,4.0,
1680747122747,96.0,2.0,1.0,,1.0,1.0,,
1680747139772,99.0,1.0,,,,,,
1680747156788,98.0,2.0,,,,,,
1680747173761,,,,100.0,,,,
1680747173784,57.0,1.0,19.0,,8.0,8.0,2.0,
1680747233718,,,,100.0,,,,
1680747233759,97.0,,1.0,,1.0,1.0,,
1680747250821,,,,100.0,,,,
1680747250865,97.0,2.0,,,1.0,1.0,,
1680747279240,,,,100.0,,,,
1680747279279,96.0,1.0,1.0,,1.0,1.0,,
1680749320242,,,,100.0,,,,
1680749320303,97.0,,1.0,,1.0,1.0,,
1680795694877,,,,100.0,,,,
1680795694911,62.0,2.0,19.0,,7.0,7.0,2.0,
1680795711863,97.0,2.0,1.0,,,,,
1680795728873,98.0,1.0,1.0,,,,,
1680795745826,96.0,2.0,2.0,,,,,
1680795758864,97.0,1.0,1.0,,1.0,1.0,,
1680795775842,96.0,1.0,2.0,,1.0,1.0,,
1680795792818,97.0,2.0,1.0,,,,,
1680795809775,96.0,1.0,2.0,,1.0,1.0,,
1680795826777,98.0,2.0,,,,,,
1680795843800,99.0,1.0,,,,,,
1680795860762,97.0,1.0,1.0,,1.0,1.0,,
1680795877768,96.0,1.0,2.0,,1.0,1.0,,
1680795894778,98.0,1.0,1.0,,,,,
1680795911813,99.0,1.0,,,,,,
1680795928798,98.0,2.0,,,,,,
1680795948828,97.0,2.0,,,1.0,1.0,,
1680795965793,98.0,2.0,,,,,,
1680795982802,97.0,2.0,1.0,,,,,
1680795999842,97.0,2.0,1.0,,,,,
1680796016856,98.0,2.0,,,,,,
1680796033878,98.0,2.0,,,,,,
1680796050875,97.0,1.0,1.0,,1.0,1.0,,
1680796067890,96.0,1.0,1.0,,1.0,1.0,,
1680796084848,99.0,1.0,,,,,,
1680796101897,98.0,2.0,,,,,,
1680796123491,98.0,1.0,1.0,,,,,
1680796140458,99.0,1.0,,,,,,
1680796157428,98.0,1.0,1.0,,,,,
1680796174429,97.0,1.0,1.0,,1.0,1.0,,
1680796191432,96.0,2.0,1.0,,1.0,1.0,,
1680796208436,96.0,1.0,2.0,,1.0,1.0,,
1680796225432,97.0,1.0,1.0,,1.0,1.0,,
1680796242392,98.0,1.0,1.0,,,,,
1680796259403,97.0,1.0,1.0,,1.0,1.0,,
1680796276392,96.0,1.0,2.0,,1.0,1.0,,
1680796293385,96.0,1.0,2.0,,1.0,1.0,,
1680796306407,96.0,1.0,1.0,,1.0,1.0,,
1680796323438,96.0,2.0,1.0,,1.0,1.0,,
1680796340454,96.0,2.0,2.0,,,,,
1680796357471,96.0,2.0,1.0,,1.0,1.0,,
1680796374476,97.0,2.0,1.0,,,,,
1680796457549,,,,100.0,,,,
1680796457633,98.0,2.0,,,,,,
1680796474615,,,,100.0,,,,
1680796474666,97.0,1.0,1.0,,1.0,1.0,,
1680796491687,97.0,1.0,1.0,,,,,
1680796555506,,,,100.0,,,,
1680796555594,98.0,1.0,1.0,,,,,
1680796572659,99.0,1.0,,,,,,
1680796589684,97.0,1.0,1.0,,1.0,1.0,,
1680796606698,99.0,1.0,,,,,,
1680796623732,99.0,1.0,,,,,,
1680796642128,99.0,1.0,,,,,,
1680796659174,100.0,,,,,,,
1680796676199,99.0,1.0,,,,,,
1680796693229,99.0,1.0,,,,,,
1680796710255,99.0,1.0,,,,,,
1680796727264,99.0,1.0,,,,,,
1680796744293,99.0,1.0,,,,,,
1680796761290,96.0,1.0,1.0,,1.0,1.0,,
1680796778288,99.0,1.0,,,,,,
1680796795297,99.0,1.0,,,,,,
1680796812300,99.0,1.0,,,,,,
1680796825044,99.0,1.0,,,,,,
1680796842079,99.0,1.0,,,,,,
1680796859106,99.0,1.0,,,,,,
1680796876109,99.0,1.0,,,,,,
1680796893129,99.0,1.0,,,,,,
1680796911710,99.0,1.0,,,,,,
1680796928725,99.0,1.0,,,,,,
1680796945741,97.0,1.0,1.0,,1.0,1.0,,
1680796962749,99.0,1.0,,,,,,
1680796979762,99.0,1.0,,,,,,
1680796996767,99.0,1.0,,,,,,
1680797007941,99.0,1.0,,,,,,
1680797024918,,,,100.0,,,,
1680797024948,67.0,3.0,11.0,,10.0,10.0,2.0,
1680797041960,66.0,3.0,6.0,,21.0,21.0,3.0,
1680797058983,68.0,1.0,4.0,,15.0,15.0,8.0,
1680797076003,99.0,1.0,,,,,,
1680797093009,99.0,1.0,,,,,,
1680797110006,99.0,1.0,,,,,,
1680797127015,99.0,1.0,,,,,,
1680797144045,97.0,,1.0,,1.0,1.0,,
1680797161013,99.0,1.0,,,,,,
1680797178019,99.0,1.0,,,,,,
1680797190837,99.0,1.0,,,,,,
1680797207846,96.0,,2.0,,1.0,1.0,,
1680797224872,99.0,1.0,,,,,,
1680797241901,99.0,1.0,,,,,,
1680797258896,99.0,1.0,,,,,,
1680797275870,99.0,1.0,,,,,,
1680797292893,99.0,1.0,,,,,,
1680797309844,98.0,1.0,1.0,,,,,
1680797326851,99.0,1.0,,,,,,
1680797343814,99.0,1.0,,,,,,
1680797360836,99.0,1.0,,,,,,
1680797373752,99.0,1.0,,,,,,
1680797390776,99.0,1.0,,,,,,
1680797407837,99.0,1.0,,,,,,
1680797424875,99.0,1.0,,,,,,
1680797441840,96.0,,2.0,,1.0,1.0,,
1680797458887,99.0,1.0,,,,,,
1680797475923,99.0,1.0,,,,,,
1680797492956,99.0,1.0,,,,,,
1680797509999,99.0,1.0,,,,,,
1680797527019,99.0,1.0,,,,,,
1680797544029,99.0,1.0,,,,,,
1680797556621,99.0,1.0,,,,,,
1680797573649,99.0,1.0,,,,,,
1680797590668,99.0,1.0,,,,,,
1680797607664,99.0,1.0,,,,,,
1680797624702,99.0,1.0,,,,,,
1680797641733,99.0,1.0,,,,,,
1680797658784,96.0,1.0,1.0,,1.0,1.0,,
1680797675848,99.0,1.0,,,,,,
1680797692804,99.0,1.0,,,,,,
1680797709831,99.0,1.0,,,,,,
1680797726857,99.0,1.0,,,,,,
1680797739578,99.0,1.0,,,,,,
1680797756598,99.0,1.0,,,,,,
1680797773633,99.0,1.0,,,,,,
1680797790644,99.0,1.0,,,,,,
1680797807635,99.0,1.0,,,,,,
1680797824664,99.0,1.0,,,,,,
1680797841665,99.0,1.0,,,,,,
1680797858704,99.0,1.0,,,,,,
1680797875732,99.0,1.0,,,,,,
1680797892700,,,,100.0,,,,
1680797892732,99.0,1.0,,,,,,
1680797909711,97.0,1.0,1.0,,1.0,1.0,,
1680797922424,96.0,1.0,1.0,,1.0,1.0,,
1680797939428,97.0,1.0,1.0,,,,,
1680797956449,,,,100.0,,,,
1680797956487,98.0,1.0,1.0,,,,,
1680797973542,98.0,2.0,,,,,,
1680797990579,90.0,1.0,4.0,,1.0,1.0,,
1680798007587,97.0,1.0,1.0,,,,,
1680798024622,99.0,1.0,,,,,,
1680798041662,99.0,1.0,,,,,,
1680798058664,99.0,1.0,,,,,,
1680798075668,99.0,1.0,,,,,,
1680798092685,99.0,1.0,,,,,,
1680798105381,99.0,1.0,,,,,,
1680798122404,99.0,1.0,,,,,,
1680798139462,99.0,1.0,,,,,,
1680798156425,99.0,1.0,,,,,,
1680798173462,99.0,1.0,,,,,,
1680798190492,99.0,1.0,,,,,,
1680798207507,99.0,1.0,,,,,,
1680798224455,96.0,1.0,1.0,,2.0,2.0,,
1680798241450,97.0,1.0,1.0,,1.0,1.0,,
1680798258402,96.0,2.0,1.0,,1.0,1.0,,
1680798275394,98.0,2.0,,,,,,
1680798292419,99.0,1.0,,,,,,
1680798309454,99.0,1.0,,,,,,
1680798326491,99.0,1.0,,,,,,
1680798343556,99.0,1.0,,,,,,
1680798360564,99.0,1.0,,,,,,
1680798378253,99.0,1.0,,,,,,
1680798394526,99.0,1.0,,,,,,
1680798411088,99.0,1.0,,,,,,
1680798428117,99.0,1.0,,,,,,
1680798445123,99.0,1.0,,,,,,
1680798462153,99.0,1.0,,,,,,
1680798479166,99.0,1.0,,,,,,
1680798496173,99.0,1.0,,,,,,
1680798513170,99.0,1.0,,,,,,
1680798530203,,,,100.0,,,,
1680798530253,96.0,1.0,2.0,,1.0,1.0,,
1680798547204,96.0,2.0,1.0,,1.0,1.0,,
1680798564241,98.0,2.0,,,,,,
1680798581216,97.0,1.0,1.0,,1.0,1.0,,
1680798593972,98.0,1.0,,,1.0,1.0,,
1680798610947,98.0,1.0,,,1.0,1.0,,
1680798627949,96.0,1.0,1.0,,1.0,1.0,,
1680798644974,97.0,1.0,1.0,,1.0,1.0,,
1680798661950,98.0,1.0,1.0,,,,,
1680798678914,98.0,1.0,1.0,,,,,
1680798697332,99.0,1.0,,,,,,
1680798712897,96.0,1.0,1.0,,1.0,1.0,,
1680798729911,97.0,2.0,1.0,,,,,
1680798746881,98.0,1.0,1.0,,,,,
1680798763897,97.0,2.0,1.0,,,,,
1680798776936,96.0,1.0,2.0,,,,,
1680798793955,99.0,1.0,,,,,,
1680798810927,99.0,1.0,,,,,,
1680798827893,96.0,1.0,2.0,,1.0,1.0,,
1680798844845,96.0,2.0,1.0,,1.0,1.0,,
1680798861839,97.0,2.0,1.0,,,,,
1680798878848,99.0,1.0,,,,,,
1680798895857,98.0,2.0,,,,,,
1680798912859,96.0,2.0,1.0,,1.0,1.0,,
1680798929895,97.0,1.0,1.0,,1.0,1.0,,
1680798946906,97.0,2.0,,,1.0,1.0,,
1680798959868,98.0,2.0,,,,,,
1680798976821,97.0,1.0,1.0,,1.0,1.0,,
1680798993779,97.0,2.0,,,1.0,1.0,,
1680799010802,98.0,1.0,,,1.0,1.0,,
1680799027807,96.0,1.0,1.0,,1.0,1.0,,
1680799044814,97.0,2.0,1.0,,,,,
1680799061779,,,,100.0,,,,
1680799061818,96.0,2.0,,,2.0,2.0,,
1680799078790,97.0,2.0,,,1.0,1.0,,
1680799095797,99.0,1.0,,,,,,
1680799112799,96.0,2.0,1.0,,1.0,1.0,,
1680799129830,98.0,2.0,,,,,,
1680799142781,96.0,1.0,1.0,,1.0,1.0,1.0,
1680799159796,99.0,1.0,,,,,,
1680799176764,97.0,3.0,,,,,,
1680799193778,98.0,2.0,,,,,,
1680799210789,97.0,2.0,,,1.0,1.0,,
1680799227792,99.0,1.0,,,,,,
1680799244791,99.0,1.0,,,,,,
1680799261811,96.0,2.0,1.0,,1.0,1.0,,
1680799278830,98.0,2.0,,,,,,
1680799295849,99.0,1.0,,,,,,
1680799312819,100.0,,,,,,,
1680799325639,99.0,1.0,,,,,,
1680799342601,97.0,1.0,1.0,,1.0,1.0,,
1680799359573,97.0,2.0,1.0,,,,,
1680799376527,96.0,1.0,1.0,,2.0,2.0,,
1680799393547,98.0,1.0,,,1.0,1.0,,
1680799410581,99.0,1.0,,,,,,
1680799427542,97.0,2.0,1.0,,,,,
1680799444488,96.0,2.0,1.0,,1.0,1.0,,
1680799461487,99.0,1.0,,,,,,
1680799478451,98.0,2.0,,,,,,
1680799495417,99.0,1.0,,,,,,
1680799508534,98.0,1.0,1.0,,,,,
1680799525567,98.0,2.0,,,,,,
1680799542596,98.0,2.0,,,,,,
1680799559632,97.0,1.0,1.0,,1.0,1.0,,
1680799576634,96.0,2.0,1.0,,1.0,1.0,,
1680799593589,99.0,1.0,,,,,,
1680800123668,,,,100.0,,,,
1680800123722,96.0,1.0,1.0,,1.0,1.0,,
1680800140712,96.0,2.0,,,1.0,1.0,1.0,
1680800157681,96.0,2.0,1.0,,1.0,1.0,,
1680800174701,96.0,1.0,1.0,,2.0,2.0,,
1680800191693,98.0,1.0,,,1.0,1.0,,
1680800208746,96.0,1.0,1.0,,1.0,1.0,,
1680800225742,,,,100.0,,,,
1680800225773,61.0,2.0,16.0,,5.0,5.0,1.0,
1680800242724,97.0,2.0,,,1.0,1.0,,
1680800259734,,,,100.0,,,,
1680800259780,97.0,2.0,,,1.0,1.0,,
1680800276803,98.0,1.0,1.0,,,,,
1680800293818,99.0,1.0,,,,,,
1680800310639,96.0,1.0,1.0,,1.0,1.0,,
1680800327646,97.0,1.0,1.0,,1.0,1.0,,
1680800344682,99.0,1.0,,,,,,
1680800361743,96.0,1.0,2.0,,,,,
1680800378763,97.0,2.0,,,1.0,1.0,,
1680800395796,99.0,1.0,,,,,,
1680800412808,99.0,1.0,,,,,,
1680800429502,99.0,1.0,,,,,,
1680800446523,99.0,1.0,,,,,,
1680800463513,97.0,2.0,1.0,,,,,
1680800480545,99.0,1.0,,,,,,
1680800500213,99.0,1.0,,,,,,
1680800517225,99.0,1.0,,,,,,
1680800534246,99.0,1.0,,,,,,
1680800551283,99.0,1.0,,,,,,
1680800568286,99.0,1.0,,,,,,
1680800585254,,,,100.0,,,,
1680800585279,97.0,1.0,1.0,,1.0,1.0,,
1680800602304,,,,100.0,,,,
1680800602337,94.0,1.0,1.0,,2.0,2.0,1.0,
1680800619379,96.0,2.0,2.0,,,,,
1680800636403,99.0,1.0,,,,,,
1680800653419,99.0,1.0,,,,,,
1680800670439,99.0,1.0,,,,,,
1680800683108,96.0,1.0,1.0,,1.0,1.0,,
1680800700116,98.0,2.0,,,,,,
1680800717104,99.0,1.0,,,,,,
1680800734130,99.0,1.0,,,,,,
1680800751146,97.0,,1.0,,1.0,1.0,,
1680800768263,98.0,2.0,,,,,,
1680800785235,98.0,1.0,,,1.0,1.0,,
1680800802276,99.0,1.0,,,,,,
1680800819332,99.0,1.0,,,,,,
1680800836370,99.0,1.0,,,,,,
1680800853397,99.0,1.0,,,,,,
1680800866086,99.0,1.0,,,,,,
1680800883051,97.0,,1.0,,1.0,1.0,,
1680800900067,97.0,1.0,1.0,,1.0,1.0,,
1680800917048,96.0,1.0,1.0,,1.0,1.0,,
1680800934063,99.0,1.0,,,,,,
1680800951064,99.0,1.0,,,,,,
1680800968041,99.0,1.0,,,,,,
1680800985010,98.0,2.0,,,,,,
1680801002016,99.0,1.0,,,,,,
1680801019015,99.0,1.0,,,,,,
1680801036060,99.0,1.0,,,,,,
1680801048975,99.0,1.0,,,,,,
1680801065995,99.0,1.0,,,,,,
1680801083029,99.0,1.0,,,,,,
1680801100072,99.0,1.0,,,,,,
1680801117096,99.0,1.0,,,,,,
1680801134124,99.0,1.0,,,,,,
1680801151154,97.0,2.0,,,1.0,1.0,,
1680801168166,99.0,1.0,,,,,,
1680801185195,98.0,2.0,,,,,,
1680801202224,98.0,1.0,1.0,,,,,
1680801219235,98.0,1.0,1.0,,,,,
1680801231897,99.0,1.0,,,,,,
1680801248926,97.0,1.0,1.0,,1.0,1.0,,
1680801265934,99.0,1.0,,,,,,
1680801282950,99.0,1.0,,,,,,
1680801299935,99.0,1.0,,,,,,
1680801316991,99.0,1.0,,,,,,
1680801334032,99.0,1.0,,,,,,
1680801351057,99.0,1.0,,,,,,
1680801368054,96.0,1.0,1.0,,1.0,1.0,,
1680801385070,96.0,1.0,1.0,,1.0,1.0,,
1680801402046,99.0,,,,1.0,1.0,,
1680801414822,99.0,1.0,,,,,,
1680801431837,99.0,1.0,,,,,,
1680801448860,99.0,1.0,,,,,,
1680801465890,99.0,1.0,,,,,,
1680801482921,99.0,1.0,,,,,,
1680801499928,99.0,1.0,,,,,,
1680801520699,98.0,1.0,,,1.0,1.0,,
1680801537706,97.0,2.0,1.0,,,,,
1680801554730,96.0,2.0,1.0,,,,,
1680801571689,98.0,2.0,,,,,,
1680801588633,96.0,1.0,1.0,,1.0,1.0,,
1680801605643,,,,100.0,,,,
1680801605680,98.0,1.0,,,1.0,1.0,,
1680801622655,97.0,1.0,1.0,,1.0,1.0,,
1680801769278,,,,100.0,,,,
1680801769424,98.0,1.0,1.0,,,,,
1680802044368,97.0,2.0,,,1.0,1.0,,
1680802454047,97.0,1.0,1.0,,,,,
1680802470935,98.0,1.0,1.0,,,,,
1680802487931,85.0,2.0,11.0,,1.0,1.0,,
1680802825595,,,,100.0,,,,
1680802825710,96.0,1.0,1.0,,1.0,1.0,,
1680802842768,,,,100.0,,,,
1680802842833,99.0,1.0,,,,,,
1680802859882,91.0,1.0,7.0,,1.0,1.0,,
