timestamp,TILTING,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING
1682587957233,,92.0,4.0,2.0,2.0,,2.0,
1682587972448,,96.0,1.0,,,1.0,2.0,
1682587987623,,96.0,1.0,1.0,1.0,,1.0,
1682588002815,,99.0,,,,,1.0,
1682588021927,,96.0,1.0,1.0,1.0,,1.0,
1682588037174,,89.0,5.0,3.0,3.0,,1.0,
1682588052452,,80.0,9.0,6.0,6.0,1.0,2.0,
1682588067685,,97.0,1.0,,,,1.0,
1682588084269,,96.0,2.0,,,,2.0,
1682588098044,,96.0,2.0,,,,2.0,
1682588113277,,89.0,4.0,1.0,1.0,3.0,2.0,
1682588118480,,97.0,1.0,,,,2.0,
1682588136799,,99.0,,,,,1.0,
1682588148461,,98.0,,,,,2.0,
1682588160151,,97.0,1.0,,,,2.0,
1682588175323,,99.0,,,,,1.0,
1682588190563,,43.0,25.0,10.0,10.0,4.0,2.0,
1682588205839,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682588221125,,55.0,32.0,6.0,6.0,1.0,2.0,
1682588236406,,98.0,1.0,,,,1.0,
1682588251783,,98.0,1.0,,,,1.0,
1682588267085,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682588272416,,79.0,13.0,2.0,2.0,2.0,2.0,
1682588277719,,80.0,12.0,3.0,3.0,2.0,1.0,
1682588282986,,88.0,4.0,3.0,3.0,1.0,3.0,
1682588298241,,93.0,3.0,2.0,2.0,,2.0,
1682588313500,,71.0,6.0,14.0,14.0,6.0,2.0,
1682588328789,,97.0,,,,1.0,2.0,
1682588340166,,96.0,1.0,1.0,1.0,1.0,1.0,
1682588355388,,97.0,1.0,,,,2.0,
1682588370627,,96.0,1.0,1.0,1.0,1.0,1.0,
1682588385951,,90.0,3.0,2.0,2.0,3.0,2.0,
1682588401186,,96.0,1.0,1.0,1.0,,1.0,
1682588406433,,96.0,2.0,,,,1.0,
1682588421656,,99.0,,,,,1.0,
1682588436878,,98.0,,,,,2.0,
1682588452092,,97.0,,1.0,1.0,,2.0,
1682588461262,,98.0,,1.0,1.0,,1.0,
1682588476520,,89.0,4.0,2.0,2.0,1.0,2.0,
1682588491829,,69.0,10.0,6.0,6.0,6.0,2.0,
1682588507058,,97.0,,1.0,1.0,,2.0,
1682588522273,,96.0,2.0,,,,2.0,
1682588537465,,98.0,,,,,2.0,
1682588552899,,98.0,,,,,2.0,
1682588568138,,98.0,,,,,2.0,
1682588583373,,96.0,1.0,1.0,1.0,,1.0,
1682588588598,,96.0,1.0,,,,3.0,
1682588603857,,87.0,4.0,2.0,2.0,2.0,1.0,
1682588621249,,97.0,1.0,,,,2.0,
1682588636449,,96.0,2.0,,,,2.0,
1682588651662,,96.0,2.0,,,,2.0,
1682588667511,,98.0,1.0,,,,1.0,
1682588680166,,97.0,2.0,,,,1.0,
1682588695366,,97.0,1.0,,,,2.0,
1682588710581,,97.0,1.0,,,,2.0,
1682588725808,,98.0,1.0,,,,1.0,
1682588741032,,98.0,,,,,2.0,
1682588756258,,97.0,,,,,3.0,
1682588920039,,99.0,,,,,1.0,
1682589280588,,56.0,17.0,8.0,8.0,1.0,2.0,
1682589307621,,100.0,,,,,,
1682589612559,,100.0,,,,,,
1682589913841,,100.0,,,,,,
1682590244478,,98.0,,,,,2.0,
1682590308726,100.0,,,,,,,
1682590310010,,,1.0,27.0,27.0,69.0,1.0,2.0
1682590335065,100.0,,,,,,,
1682590336846,,,,98.0,98.0,,2.0,
1682590369797,,2.0,,94.0,94.0,1.0,2.0,1.0
1682590406440,100.0,,,,,,,
1682590408030,,,,95.0,95.0,1.0,3.0,1.0
1682590524093,100.0,,,,,,,
1682590526221,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590554196,100.0,,,,,,,
1682590554255,,,,98.0,98.0,,2.0,
1682590569632,,,,96.0,96.0,1.0,2.0,1.0
1682590588377,,,,96.0,96.0,,3.0,1.0
1682590610938,,36.0,11.0,33.0,33.0,7.0,2.0,1.0
1682590614837,,99.0,,,,,1.0,
1682590770370,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590786962,,2.0,1.0,89.0,89.0,2.0,3.0,2.0
1682590792189,,6.0,3.0,83.0,83.0,3.0,1.0,2.0
1682590797391,,1.0,1.0,93.0,93.0,1.0,2.0,1.0
1682590802656,,1.0,1.0,94.0,94.0,1.0,2.0,1.0
1682590807868,,1.0,2.0,91.0,91.0,1.0,2.0,1.0
1682590823181,,2.0,1.0,92.0,92.0,2.0,2.0,1.0
1682590846595,100.0,,,,,,,
1682590846699,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590851896,,33.0,23.0,21.0,21.0,6.0,2.0,1.0
1682590877538,100.0,,,,,,,
1682590878695,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590923695,100.0,,,,,,,
1682590923750,,99.0,,,,,1.0,
1682590936263,,100.0,,,,,,
1682590951533,,97.0,1.0,,,,2.0,
1682590966755,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590982072,100.0,,,,,,,
1682590982218,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682590995902,,1.0,,94.0,94.0,1.0,2.0,2.0
1682591008341,,1.0,1.0,94.0,94.0,1.0,1.0,2.0
1682591023741,,,1.0,93.0,93.0,2.0,3.0,1.0
1682591039123,,,1.0,96.0,96.0,,2.0,
1682591054601,,,,96.0,96.0,,3.0,1.0
1682591070023,,,,96.0,96.0,,2.0,2.0
1682591085497,,2.0,1.0,88.0,88.0,2.0,1.0,5.0
1682591100871,,5.0,1.0,89.0,89.0,1.0,2.0,1.0
1682591116294,,1.0,,97.0,97.0,,2.0,
1682591204981,,100.0,,,,,,
1682591210182,,99.0,,,,,1.0,
1682591225581,,100.0,,,,,,
1682591241013,,96.0,1.0,1.0,1.0,,1.0,
1682591252276,,97.0,1.0,,,,2.0,
1682591267685,,97.0,1.0,1.0,1.0,,1.0,
1682591283087,,99.0,,,,,1.0,
1682591293305,,99.0,,,,,1.0,
1682591308793,,99.0,,,,,1.0,
1682591324243,,97.0,1.0,,,,1.0,
1682591339706,,98.0,,,,,2.0,
1682591363213,,100.0,,,,,,
1682591368554,,100.0,,,,,,
1682591373816,,100.0,,,,,,
1682591379104,,100.0,,,,,,
1682591384504,,99.0,,,,,1.0,
1682591389890,,99.0,,,,,1.0,
1682591395253,,99.0,,,,,1.0,
1682591400672,,99.0,,,,,1.0,
1682591406037,,96.0,1.0,1.0,1.0,,2.0,
1682591413446,,97.0,,1.0,1.0,,2.0,
1682591420021,,93.0,3.0,,,,2.0,
1682591425437,,96.0,1.0,1.0,1.0,,1.0,
1682591430818,,99.0,,,,,1.0,
1682591436245,,99.0,,,,,1.0,
1682591441663,,99.0,,,,,1.0,
1682591447071,,99.0,,,,,1.0,
1682591452451,,99.0,,,,,1.0,
1682591457795,,99.0,,,,,1.0,
1682591463200,,99.0,,,,,1.0,
1682591468528,,99.0,,,,,1.0,
1682591473939,,99.0,,,,,1.0,
1682591489471,,100.0,,,,,,
1682591494799,,100.0,,,,,,
1682591500193,,100.0,,,,,,
1682591515741,,100.0,,,,,,
1682591521022,,100.0,,,,,,
1682591526333,,100.0,,,,,,
1682591534440,,99.0,,,,,1.0,
1682591539727,,99.0,,,,,1.0,
1682591545081,,99.0,,,,,1.0,
1682591550447,,99.0,,,,,1.0,
1682591555751,,99.0,,,,,1.0,
1682591561128,,99.0,,,,,1.0,
1682591566550,,99.0,,,,,1.0,
1682591571854,,99.0,,,,,1.0,
1682591577178,,99.0,,,,,1.0,
1682591582571,,99.0,,,,,1.0,
1682591587942,,99.0,,,,,1.0,
1682591593329,,99.0,,,,,1.0,
1682591598711,,99.0,,,,,1.0,
1682591613288,,100.0,,,,,,
1682591618618,,100.0,,,,,,
1682591623970,,100.0,,,,,,
1682591629332,,100.0,,,,,,
1682591634687,,100.0,,,,,,
1682591640037,,99.0,,,,,1.0,
1682591645369,,99.0,,,,,1.0,
1682591650792,,99.0,,,,,1.0,
1682591656088,,99.0,,,,,1.0,
1682591661476,,99.0,,,,,1.0,
1682591666894,,99.0,,,,,1.0,
1682591672339,,99.0,,,,,1.0,
1682591677678,,99.0,,,,,1.0,
1682591683158,,99.0,,,,,1.0,
1682591868713,,100.0,,,,,,
1682592950860,,100.0,,,,,,
1682592960243,,100.0,,,,,,
1682592960272,,100.0,,,,,,
1682566870184,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682566892252,,6.0,3.0,85.0,85.0,2.0,3.0,
1682566907743,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682566923209,,100.0,,,,,,
1682566938655,,100.0,,,,,,
1682566954128,,97.0,,1.0,1.0,,2.0,
1682566969658,,72.0,8.0,15.0,15.0,1.0,1.0,
1682566985166,100.0,,,,,,,
1682566985235,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567000725,100.0,,,,,,,
1682567000801,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567012684,100.0,,,,,,,
1682567012785,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567023756,100.0,,,,,,,
1682567023815,,98.0,,1.0,1.0,,1.0,
1682567029087,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567044313,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567059566,,4.0,1.0,92.0,92.0,1.0,2.0,
1682567075093,,2.0,,96.0,96.0,,2.0,
1682567090474,,2.0,,96.0,96.0,,2.0,
1682567105824,,1.0,,96.0,96.0,,3.0,
1682567121291,,1.0,,97.0,97.0,,2.0,
1682567133623,100.0,,,,,,,
1682567133679,,3.0,1.0,92.0,92.0,1.0,1.0,1.0
1682567149092,100.0,,,,,,,
1682567149136,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567163258,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567178653,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567193813,,34.0,12.0,30.0,30.0,12.0,2.0,1.0
1682567215501,,97.0,1.0,1.0,1.0,,1.0,
1682567225305,,97.0,1.0,1.0,1.0,,1.0,
1682567230503,,99.0,,,,,1.0,
1682567245682,,100.0,,,,,,
1682567260853,,98.0,,,,,2.0,
1682567276028,,99.0,,,,,1.0,
1682567291310,,96.0,1.0,1.0,1.0,,1.0,
1682567306580,,98.0,1.0,,,,1.0,
1682567321751,,96.0,1.0,1.0,1.0,,1.0,
1682567340207,,99.0,,,,,1.0,
1682567355368,,99.0,,,,,1.0,
1682567370653,,99.0,,,,,1.0,
1682567385841,,99.0,,,,,1.0,
1682567401057,,97.0,1.0,,,,2.0,
1682567416173,,100.0,,,,,,
1682567421314,,100.0,,,,,,
1682567436509,,96.0,1.0,1.0,1.0,,2.0,
1682567451774,,99.0,,,,,1.0,
1682567461202,,97.0,1.0,,,,2.0,
1682567477840,,99.0,,,,,1.0,
1682567493203,,99.0,,,,,1.0,
1682567508588,,98.0,1.0,,,,1.0,
1682567524048,,99.0,,,,,1.0,
1682567539517,,99.0,,,,,1.0,
1682567554861,,96.0,1.0,1.0,1.0,,1.0,
1682567570179,,99.0,,,,,1.0,
1682567592564,,99.0,,,,,1.0,
1682567604108,,100.0,,,,,,
1682567609232,,100.0,,,,,,
1682567624498,,96.0,1.0,1.0,1.0,,1.0,
1682567639696,,98.0,,,,,2.0,
1682567654987,,100.0,,,,,,
1682567670244,,96.0,,3.0,3.0,,1.0,
1682567685783,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567701326,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682567714086,,99.0,,,,,1.0,
1682567729557,,99.0,,,,,1.0,
1682567745015,,99.0,,,,,1.0,
1682567761581,,99.0,,,,,1.0,
1682567775853,,100.0,,,,,,
1682567791218,,100.0,,,,,,
1682567806427,,100.0,,,,,,
1682567811706,,100.0,,,,,,
1682567826981,,99.0,,,,,1.0,
1682567842302,,99.0,,,,,1.0,
1682567857691,,73.0,12.0,6.0,6.0,1.0,1.0,
1682567873038,,75.0,6.0,12.0,12.0,3.0,1.0,
1682567888359,,98.0,,,,,2.0,
1682567903812,,99.0,,,,,1.0,
1682567919253,,99.0,,,,,1.0,
1682567934711,,99.0,,,,,1.0,
1682567954784,,100.0,,,,,,
1682567970256,,100.0,,,,,,
1682567985745,,99.0,,,,,1.0,
1682568007136,,100.0,,,,,,
1682568022268,,100.0,,,,,,
1682568035584,,99.0,,,,,1.0,
1682568050757,,99.0,,,,,1.0,
1682568062490,,99.0,,,,,1.0,
1682568076961,,99.0,,,,,1.0,
1682568092403,,91.0,1.0,6.0,6.0,,1.0,
1682568107889,,99.0,,,,,1.0,
1682568123340,,99.0,,,,,1.0,
1682568138803,,99.0,,,,,1.0,
1682568153297,,99.0,,,,,1.0,
1682568168823,,99.0,,,,,1.0,
1682568181728,,99.0,,,,,1.0,
1682568197067,,100.0,,,,,,
1682568384441,,100.0,,,,,,
1682568693029,,100.0,,,,,,
1682569052266,100.0,,,,,,,
1682569052381,,100.0,,,,,,
1682570675696,100.0,,,,,,,
1682570676079,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682570676226,,100.0,,,,,,
1682570676251,,100.0,,,,,,
1682571755620,100.0,,,,,,,
1682571756270,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682571756373,,100.0,,,,,,
1682571756416,,100.0,,,,,,
1682572140147,100.0,,,,,,,
1682572140203,,51.0,10.0,20.0,20.0,11.0,,1.0
1682572145466,,91.0,2.0,4.0,4.0,1.0,1.0,
1682580758826,,100.0,,,,,,
1682581840929,,100.0,,,,,,
1682581842027,,100.0,,,,,,
1682581842037,,100.0,,,,,,
1682582919787,,100.0,,,,,,
1682583121193,,100.0,,,,,,
1682583122913,,100.0,,,,,,
1682583122941,,100.0,,,,,,
1682584195805,,100.0,,,,,,
1682585277789,,100.0,,,,,,
1682585280229,,100.0,,,,,,
1682585280251,,100.0,,,,,,
1682586357594,,100.0,,,,,,
1682586734135,,100.0,,,,,,
1682587022786,,100.0,,,,,,
1682587345439,,100.0,,,,,,
1682587485907,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682587512705,,,,97.0,97.0,1.0,2.0,
1682587517749,,,,96.0,96.0,1.0,3.0,
1682587532891,,1.0,,96.0,96.0,,3.0,
1682587548073,,,,96.0,96.0,1.0,2.0,1.0
1682587563208,,,,96.0,96.0,1.0,3.0,
1682587578356,,1.0,1.0,96.0,96.0,1.0,1.0,
1682587593508,,1.0,,96.0,96.0,1.0,2.0,
1682587608669,,1.0,,96.0,96.0,1.0,2.0,
1682587623824,,,1.0,96.0,96.0,1.0,2.0,
1682587640614,,,,97.0,97.0,,3.0,
1682587645742,,,,96.0,96.0,1.0,3.0,
1682597556984,,100.0,,,,,,
1682598326085,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682599718050,,44.0,23.0,11.0,11.0,2.0,1.0,
1682600778561,100.0,,,,,,,
1682600778581,,50.0,2.0,44.0,44.0,2.0,1.0,1.0
1682600790461,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682600805852,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682600821276,,4.0,5.0,83.0,83.0,5.0,1.0,
1682600839339,,,,97.0,97.0,,2.0,1.0
1682600899162,,,1.0,94.0,94.0,1.0,2.0,1.0
1682600935059,,1.0,3.0,89.0,89.0,2.0,1.0,3.0
1682600951572,,5.0,,92.0,92.0,1.0,2.0,
1682600977167,,,1.0,94.0,94.0,1.0,2.0,1.0
1682601006690,,,,97.0,97.0,,3.0,
1682601024124,,,,97.0,97.0,,3.0,
1682601039187,,1.0,,96.0,96.0,1.0,1.0,1.0
1682601054499,,1.0,1.0,96.0,96.0,,2.0,
1682601077024,,1.0,,96.0,96.0,,3.0,
1682601104904,,1.0,,96.0,96.0,1.0,1.0,1.0
1682601131644,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601144908,,99.0,,,,,1.0,
1682601167159,,1.0,,97.0,97.0,,2.0,
1682601184038,,1.0,,96.0,96.0,,2.0,1.0
1682601210374,,,,97.0,97.0,,2.0,1.0
1682601220643,,2.0,,95.0,95.0,1.0,1.0,1.0
1682601225848,,,,98.0,98.0,,2.0,
1682601231133,,,,98.0,98.0,,2.0,
1682601236424,,1.0,,96.0,96.0,,2.0,1.0
1682601241736,,,,96.0,96.0,1.0,2.0,1.0
1682601246984,,1.0,1.0,96.0,96.0,1.0,1.0,
1682601252374,,1.0,,96.0,96.0,1.0,2.0,
1682601257658,,1.0,,96.0,96.0,1.0,2.0,
1682601262906,,,,96.0,96.0,1.0,2.0,1.0
1682601268196,100.0,,,,,,,
1682601268285,,,,95.0,95.0,1.0,3.0,1.0
1682601368715,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601372073,,48.0,11.0,21.0,21.0,7.0,3.0,
1682601377201,,48.0,27.0,9.0,9.0,3.0,3.0,
1682601381706,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601388967,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601401824,,53.0,14.0,25.0,25.0,2.0,2.0,
1682601417205,100.0,,,,,,,
1682601417279,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601436224,100.0,,,,,,,
1682601438010,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601449187,,43.0,11.0,30.0,30.0,9.0,2.0,
1682601455548,100.0,,,,,,,
1682601455597,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682601460745,,38.0,27.0,13.0,13.0,15.0,2.0,
1682601465895,,63.0,12.0,11.0,11.0,5.0,3.0,
1682601471080,,59.0,28.0,4.0,4.0,2.0,2.0,
1682601476245,,57.0,25.0,6.0,6.0,6.0,1.0,
1682601481776,,76.0,13.0,2.0,2.0,5.0,2.0,
1682601497118,100.0,,,,,,,
1682601498642,,95.0,4.0,,,,1.0,
1682601512413,,96.0,2.0,1.0,1.0,,1.0,
1682601527638,100.0,,,,,,,
1682601527675,,96.0,1.0,1.0,1.0,,2.0,
1682601542816,,98.0,1.0,,,,1.0,
1682601557292,,97.0,1.0,,,,1.0,
1682601572459,,96.0,1.0,1.0,1.0,,1.0,
1682601587627,,99.0,,,,,1.0,
1682601602801,,98.0,,,,,2.0,
1682601618027,,96.0,2.0,,,,,
1682601633211,,97.0,1.0,,,,1.0,
1682601648389,,96.0,1.0,1.0,1.0,,1.0,
1682601668695,,97.0,1.0,,,,1.0,
1682601682773,,97.0,1.0,,,,1.0,
1682601697952,,99.0,,,,,1.0,
1682601713144,,99.0,,,,,1.0,
1682601728305,,97.0,1.0,1.0,1.0,,,
1682601743843,,96.0,1.0,1.0,1.0,,1.0,
1682601759402,,96.0,1.0,1.0,1.0,,1.0,
1682601774577,,96.0,1.0,1.0,1.0,,1.0,
1682601789758,,99.0,,,,,1.0,
1682601804925,,99.0,,,,,1.0,
1682601820112,,99.0,,,,,1.0,
1682601835308,,99.0,,,,,1.0,
1682601850484,,99.0,,,,,1.0,
1682601865653,,97.0,1.0,,,,1.0,
1682601878590,,98.0,1.0,,,,1.0,
1682601883777,,46.0,38.0,1.0,1.0,1.0,2.0,
1682601898925,,97.0,,,,1.0,2.0,
1682601914136,,93.0,4.0,,,,2.0,
1682601929335,,90.0,5.0,1.0,1.0,1.0,1.0,
1682601944539,,93.0,3.0,1.0,1.0,1.0,1.0,
1682601959809,,93.0,4.0,,,1.0,1.0,
1682602034885,,99.0,,,,,1.0,
1682602344855,,100.0,,,,,,
1682602644848,,100.0,,,,,,
1682602703481,,100.0,,,,,,
1682602706606,,100.0,,,,,,
1682602706689,,100.0,,,,,,
1682603003648,,100.0,,,,,,
1682603160188,,100.0,,,,,,
1682611371516,,100.0,,,,,,
1682611398047,,97.0,1.0,,,,1.0,
1682611413340,,100.0,,,,,,
1682611428660,,100.0,,,,,,
1682611443983,,98.0,,,,,2.0,
1682611449247,,99.0,,,,,1.0,
1682611464517,,98.0,,,,,2.0,
1682611479677,,97.0,1.0,,,,2.0,
1682611494850,,97.0,,1.0,1.0,,2.0,
1682611662905,,98.0,,,,,2.0,
1682612020304,,100.0,,,,,,
1682612101532,,100.0,,,,,,
1682612331503,100.0,,,,,,,
1682612331591,,99.0,,,,,1.0,
1682612348585,,100.0,,,,,,
1682612467237,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682612495182,,100.0,,,,,,
1682612510553,,100.0,,,,,,
1682612529977,,53.0,14.0,15.0,15.0,5.0,2.0,
1682612545355,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682612560704,,96.0,1.0,1.0,1.0,,2.0,
1682612576216,100.0,,,,,,,
1682612576320,,55.0,13.0,18.0,18.0,5.0,2.0,
1682612592438,,100.0,,,,,,
1682612597637,,100.0,,,,,,
1682612612933,,98.0,,,,,2.0,
1682612628328,,97.0,,1.0,1.0,,2.0,
1682612643721,,76.0,4.0,6.0,6.0,9.0,3.0,
1682612659150,,75.0,3.0,6.0,6.0,12.0,2.0,
1682612674553,,99.0,,,,,1.0,
1682612689937,,99.0,,,,,1.0,
1682612702602,,98.0,,,,,2.0,
1682612717937,,98.0,,,,,2.0,
1682612738098,,99.0,,,,,1.0,
1682612743405,,96.0,1.0,,,,2.0,
1682612758705,,99.0,,,,,1.0,
1682612774170,,86.0,2.0,6.0,6.0,4.0,2.0,
1682612790133,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682612805571,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682612820976,,98.0,1.0,,,,1.0,
1682612836443,100.0,,,,,,,
1682612836506,,94.0,2.0,1.0,1.0,1.0,2.0,
1682612845924,,54.0,9.0,19.0,19.0,8.0,2.0,1.0
1682612868181,,100.0,,,,,,
1682612873543,,100.0,,,,,,
1682612878918,,100.0,,,,,,
1682612884292,,100.0,,,,,,
1682612889657,,98.0,1.0,,,,1.0,
1682612894910,,97.0,1.0,1.0,1.0,,1.0,
1682612900173,,97.0,1.0,,,,2.0,
1682612905443,,98.0,,,,,2.0,
1682612910867,,96.0,,1.0,1.0,1.0,2.0,
1682612916266,,96.0,1.0,1.0,1.0,,2.0,
1682612921676,,97.0,,1.0,1.0,,2.0,
1682612927139,,97.0,,1.0,1.0,,2.0,
1682612932528,,97.0,,1.0,1.0,,2.0,
1682612937954,,97.0,,1.0,1.0,,2.0,
1682612943221,,98.0,,,,,2.0,
1682612948591,,96.0,1.0,1.0,1.0,,2.0,
1682612953970,,98.0,,,,,2.0,
1682612959300,,98.0,,,,,2.0,
1682612964746,,99.0,,,,,1.0,
1682612970144,,97.0,1.0,,,,2.0,
1682612978236,,96.0,1.0,,,,2.0,
1682612983651,,99.0,,,,,1.0,
1682612988964,,99.0,,,,,1.0,
1682612994216,,99.0,,,,,1.0,
1682612999617,,99.0,,,,,1.0,
1682613005031,,97.0,1.0,,,,2.0,
1682613010415,,96.0,1.0,1.0,1.0,,1.0,
1682613015698,,99.0,,,,,1.0,
1682613020961,,99.0,,,,,1.0,
1682613026308,,97.0,1.0,1.0,1.0,,1.0,
1682613031716,,96.0,1.0,1.0,1.0,,2.0,
1682613037072,,96.0,1.0,1.0,1.0,,2.0,
1682613041628,,97.0,,1.0,1.0,,2.0,
1682613056881,,100.0,,,,,,
1682613072215,,100.0,,,,,,
1682613087546,,98.0,,,,,2.0,
1682613102871,,99.0,1.0,,,,,
1682613118246,,96.0,2.0,1.0,1.0,,,
1682613133585,,99.0,1.0,,,,,
1682613149023,100.0,,,,,,,
1682613149069,,79.0,9.0,3.0,3.0,1.0,1.0,
1682613162740,,98.0,,1.0,1.0,,1.0,
1682613178061,,97.0,1.0,,,,2.0,
1682613191395,,99.0,,,,,1.0,
1682613196682,,99.0,,,,,1.0,
1682613212015,,100.0,,,,,,
1682613227486,,99.0,,,,,1.0,
1682613242818,,97.0,1.0,1.0,1.0,,1.0,
1682613258253,100.0,,,,,,,
1682613258347,,98.0,,,,,2.0,
1682613273730,,95.0,1.0,1.0,1.0,,2.0,
1682613290159,,99.0,,,,,1.0,
1682613301571,,97.0,,1.0,1.0,,2.0,
1682613604159,100.0,,,,,,,
1682613604252,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613622128,,100.0,,,,,,
1682613627439,,99.0,,,,,1.0,
1682613638712,,100.0,,,,,,
1682613643940,100.0,,,,,,,
1682613644028,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613659391,100.0,,,,,,,
1682613659451,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613674802,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613690196,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613705567,,34.0,26.0,10.0,10.0,2.0,2.0,
1682613720962,,31.0,29.0,10.0,10.0,1.0,3.0,
1682613736439,,47.0,26.0,8.0,8.0,1.0,2.0,
1682613747830,,99.0,,,,,1.0,
1682613763183,,99.0,,,,,1.0,
1682613778580,,99.0,,,,,1.0,
1682613793799,,100.0,,,,,,
1682613798937,,50.0,20.0,8.0,8.0,1.0,2.0,
1682613814315,,99.0,,,,,1.0,
1682613829769,,61.0,21.0,2.0,2.0,,1.0,
1682613845258,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613867996,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682613883366,,99.0,,,,,1.0,
1682613898708,,99.0,,,,,1.0,
1682613914091,,75.0,13.0,2.0,2.0,,1.0,
1682613929285,,100.0,,,,,,
1682613934600,,100.0,,,,,,
1682613950026,,100.0,,,,,,
1682613965434,,99.0,,,,,1.0,
1682613988101,,99.0,,,,,1.0,
1682614003452,,99.0,,,,,1.0,
1682614018928,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614034386,,46.0,26.0,5.0,5.0,,3.0,
1682614049727,,99.0,,,,,1.0,
1682614065067,,99.0,,,,,1.0,
1682614080399,,99.0,,,,,1.0,
1682614095743,,99.0,,,,,1.0,
1682614109228,,99.0,,,,,1.0,
1682614124761,,100.0,,,,,,
1682614130140,,100.0,,,,,,
1682614145448,,96.0,1.0,,,,2.0,
1682614160901,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614176276,,43.0,20.0,15.0,15.0,4.0,3.0,
1682614191736,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614207093,,58.0,25.0,4.0,4.0,1.0,3.0,
1682614222581,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614233047,,35.0,28.0,15.0,15.0,4.0,1.0,1.0
1682614248561,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614280737,,100.0,,,,,,
1682614307466,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614325285,,100.0,,,,,,
1682614335541,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614340872,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614346125,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614354039,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614359355,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614364731,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614370015,,51.0,26.0,4.0,4.0,1.0,1.0,
1682614375379,,55.0,20.0,5.0,5.0,,3.0,
1682614380679,,34.0,28.0,8.0,8.0,1.0,2.0,
1682614386060,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614401432,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614406760,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614412020,,100.0,,,,,,
1682614417317,,8.0,73.0,1.0,1.0,,2.0,
1682614422725,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682614428168,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
