timestamp,STILL,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1680859226548,,,2.0,,4.0,92.0,92.0,2.0
1680859243845,1.0,,1.0,1.0,2.0,94.0,94.0,1.0
1680859261002,1.0,,3.0,,,96.0,96.0,
1680859278212,1.0,,1.0,,1.0,96.0,96.0,1.0
1680859295412,1.0,,2.0,,1.0,95.0,95.0,1.0
1680859312641,,,3.0,,,97.0,97.0,
1680859330200,3.0,,2.0,1.0,4.0,87.0,87.0,2.0
1680859347142,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859368472,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859385876,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859403613,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859420867,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859438210,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859464071,1.0,,1.0,,1.0,96.0,96.0,1.0
1680859479485,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859497346,33.0,,2.0,16.0,14.0,28.0,28.0,2.0
1680859514515,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859531855,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859549448,,,2.0,,1.0,94.0,94.0,3.0
1680859566648,1.0,,2.0,1.0,,96.0,96.0,
1680859584479,,,3.0,,3.0,93.0,93.0,1.0
1680859601677,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859618841,,100.0,,,,,,
1680859618978,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859636134,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859653361,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859670555,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859687856,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859705461,,,1.0,,,97.0,97.0,2.0
1680859723448,,,1.0,,1.0,96.0,96.0,2.0
1680859741396,,,2.0,,1.0,96.0,96.0,1.0
1680859758636,,,2.0,,1.0,97.0,97.0,
1680859776435,,,3.0,,,96.0,96.0,1.0
1680859789443,1.0,,2.0,,,96.0,96.0,1.0
1680859807404,,,1.0,,1.0,95.0,95.0,3.0
1680859824757,2.0,,1.0,,1.0,93.0,93.0,3.0
1680859842496,,,3.0,,1.0,95.0,95.0,1.0
1680859859585,,,2.0,,1.0,96.0,96.0,1.0
1680859876842,1.0,,2.0,,6.0,89.0,89.0,2.0
1680859894339,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859911527,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859929458,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859947479,2.0,,2.0,5.0,8.0,81.0,81.0,1.0
1680859964675,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859982069,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680859999461,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860016510,,100.0,,,,,,
1680860016534,,,3.0,1.0,,96.0,96.0,
1680860033824,,100.0,,,,,,
1680860033940,,,3.0,,,97.0,97.0,
1680860051238,,,3.0,,1.0,96.0,96.0,
1680860068337,,100.0,,,,,,
1680860068419,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860089711,,100.0,,,,,,
1680860089832,,,2.0,,1.0,94.0,94.0,3.0
1680860114187,,100.0,,,,,,
1680860114427,1.0,,3.0,,2.0,91.0,91.0,3.0
1680860131506,,100.0,,,,,,
1680860131600,1.0,,3.0,2.0,1.0,91.0,91.0,1.0
1680860148676,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860171442,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860188604,,100.0,,,,,,
1680860188664,4.0,,2.0,1.0,3.0,87.0,87.0,2.0
1680860205884,1.0,,2.0,,3.0,91.0,91.0,3.0
1680860223111,,100.0,,,,,,
1680860223220,2.0,,3.0,,1.0,92.0,92.0,2.0
1680860241348,,100.0,,,,,,
1680860241515,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860259316,98.0,,2.0,,,,,
1680860276389,98.0,,1.0,,,1.0,1.0,
1680860293882,97.0,,2.0,,,1.0,1.0,
1680860310333,80.0,,1.0,3.0,3.0,11.0,11.0,
1680860327525,98.0,,2.0,,,,,
1680860344734,99.0,,1.0,,,,,
1680860362048,99.0,,1.0,,,,,
1680860379258,99.0,,,,,1.0,1.0,
1680860396431,99.0,,1.0,,,,,
1680860415970,99.0,,1.0,,,,,
1680860433412,99.0,,1.0,,,,,
1680860450653,72.0,,1.0,14.0,,2.0,2.0,
1680860468327,99.0,,1.0,,,,,
1680860486396,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680860503549,97.0,,2.0,,,1.0,1.0,
1680860521291,84.0,,2.0,3.0,1.0,8.0,8.0,
1680860538465,96.0,,2.0,1.0,,1.0,1.0,
1680860555479,100.0,,,,,,,
1680860572487,99.0,,1.0,,,,,
1680860591102,99.0,,1.0,,,,,
1680860608171,99.0,,1.0,,,,,
1680860625376,99.0,,1.0,,,,,
1680860642566,99.0,,1.0,,,,,
1680860659761,99.0,,1.0,,,,,
1680860676954,99.0,,1.0,,,,,
1680860694151,99.0,,1.0,,,,,
1680860711333,99.0,,1.0,,,,,
1680860728548,99.0,,1.0,,,,,
1680860745741,99.0,,1.0,,,,,
1680860762918,99.0,,1.0,,,,,
1680860774120,99.0,,1.0,,,,,
1680860818033,100.0,,,,,,,
1680860842313,100.0,,,,,,,
1680860871386,100.0,,,,,,,
1680860888550,100.0,,,,,,,
1680860905739,99.0,,1.0,,,,,
1680860922916,97.0,,1.0,1.0,,,,
1680860940086,99.0,,1.0,,,,,
1680860957031,99.0,,1.0,,,,,
1680860981253,100.0,,,,,,,
1680861010649,100.0,,,,,,,
1680861888629,,100.0,,,,,,
1680861888746,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680861906078,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680861923086,,100.0,,,,,,
1680861923139,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680861970104,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680861992348,1.0,,3.0,2.0,1.0,91.0,91.0,1.0
1680862041973,,100.0,,,,,,
1680862042004,2.0,,2.0,,2.0,89.0,89.0,5.0
1680862071392,,,2.0,,,98.0,98.0,
1680862088603,1.0,,2.0,,,96.0,96.0,1.0
1680862105849,,,,,,94.0,94.0,6.0
1680862123084,,,,,,94.0,94.0,6.0
1680862164184,,,2.0,,,98.0,98.0,
1680862202381,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862220368,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862238377,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862255618,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862273353,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862291405,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862309439,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862323867,3.0,,2.0,71.0,2.0,21.0,21.0,
1680862341039,1.0,,1.0,89.0,,1.0,1.0,
1680862358259,,,1.0,96.0,,,,
1680862376401,,,1.0,96.0,,,,
1680862394387,,,1.0,96.0,,,,
1680862411620,,,,98.0,,,,
1680862429392,,,,96.0,,,,
1680862447390,,,1.0,98.0,,,,
1680862465326,,,1.0,96.0,,,,
1680862482494,,,1.0,97.0,,,,
1680862524414,1.0,,3.0,89.0,,1.0,1.0,
1680862541646,37.0,,2.0,34.0,3.0,12.0,12.0,
1680862559274,99.0,,1.0,,,,,
1680862585698,,100.0,,,,,,
1680862585770,97.0,,2.0,,,1.0,1.0,
1680862590765,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862595733,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862612743,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862629569,,100.0,,,,,,
1680862629658,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862647493,,100.0,,,,,,
1680862647629,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862664924,1.0,,2.0,92.0,,1.0,1.0,
1680862682116,,,1.0,96.0,,,,
1680862699317,4.0,,1.0,85.0,2.0,3.0,3.0,
1680862717468,42.0,,2.0,8.0,12.0,30.0,30.0,2.0
1680862735408,99.0,,1.0,,,,,
1680862752675,97.0,,1.0,1.0,,1.0,1.0,
1680862769848,,,2.0,96.0,,,,
1680862787425,,,1.0,96.0,,,,
1680862804597,,,2.0,96.0,,1.0,1.0,
1680862822339,,,1.0,96.0,,,,
1680862839611,,,1.0,96.0,,,,
1680862856807,1.0,,1.0,96.0,,1.0,1.0,
1680862873881,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862891377,99.0,,1.0,,,,,
1680862908731,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680862925905,2.0,,2.0,89.0,,3.0,3.0,
1680862976131,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680863002206,,100.0,,,,,,
1680863014145,,100.0,,,,,,
1680863014281,2.0,,2.0,1.0,2.0,91.0,91.0,2.0
1680863037098,4.0,,2.0,2.0,2.0,86.0,86.0,2.0
1681627880469,,100.0,,,,,,
1681627880505,97.0,,1.0,1.0,,,,
1681629089034,100.0,,,,,,,
1681629407517,100.0,,,,,,,
1681629645608,44.0,,1.0,23.0,2.0,11.0,11.0,
1681630129344,100.0,,,,,,,
1681631445778,100.0,,,,,,,
1681652662013,42.0,,2.0,24.0,3.0,9.0,9.0,
1681652692572,100.0,,,,,,,
1681653028990,48.0,,1.0,29.0,2.0,8.0,8.0,
1681653083776,54.0,,2.0,8.0,5.0,23.0,23.0,
1681653145550,42.0,,3.0,14.0,4.0,23.0,23.0,
1681656868431,100.0,,,,,,,
1681662842980,,100.0,,,,,,
1681662843037,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681662874688,99.0,,1.0,,,,,
1681662891679,92.0,,2.0,4.0,1.0,1.0,1.0,
1681662908701,51.0,,2.0,20.0,5.0,10.0,10.0,
1681662933295,99.0,,1.0,,,,,
1681662970634,39.0,,1.0,23.0,5.0,19.0,19.0,
1681662987737,44.0,,2.0,23.0,3.0,20.0,20.0,
1681663004757,39.0,,1.0,24.0,3.0,15.0,15.0,
1681663021852,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681663037572,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681663054615,,100.0,,,,,,
1681663054671,36.0,,3.0,17.0,6.0,28.0,28.0,
1681663071693,65.0,,3.0,5.0,3.0,23.0,23.0,
1681663088741,90.0,,2.0,1.0,1.0,6.0,6.0,
1681663105870,,100.0,,,,,,
1681663106000,97.0,,1.0,1.0,,1.0,1.0,
1681663123046,100.0,,,,,,,
1681663140254,100.0,,,,,,,
1681663157284,,100.0,,,,,,
1681663157333,96.0,,1.0,1.0,,1.0,1.0,
1681670436391,100.0,,,,,,,
1681672761352,44.0,,1.0,23.0,2.0,11.0,11.0,
1681676462316,100.0,,,,,,,
1681679394898,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681679411948,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681679429115,1.0,,2.0,2.0,1.0,93.0,93.0,
1681679446790,3.0,,2.0,4.0,2.0,84.0,84.0,1.0
1681679463826,59.0,,2.0,4.0,5.0,26.0,26.0,
1681679712218,97.0,,1.0,1.0,,,,
1681679729579,100.0,,,,,,,
1681679746645,97.0,,2.0,,,1.0,1.0,
1681679779244,48.0,,2.0,18.0,3.0,14.0,14.0,
1681679809461,96.0,,1.0,2.0,,,,
1681679826621,100.0,,,,,,,
1681679845363,42.0,,2.0,17.0,12.0,18.0,18.0,1.0
1681679889433,100.0,,,,,,,
1681679918370,100.0,,,,,,,
1681679935215,98.0,,1.0,1.0,,,,
1681679952428,98.0,,2.0,,,,,
1681679969522,100.0,,,,,,,
1681679986653,99.0,,1.0,,,,,
1681680003689,99.0,,1.0,,,,,
1681680020818,97.0,,1.0,1.0,,1.0,1.0,
1681680038006,98.0,,1.0,1.0,,,,
1681680052948,96.0,,,2.0,,1.0,1.0,
1681680070203,100.0,,,,,,,
1681680087545,99.0,,1.0,,,,,
1681680104842,96.0,,,2.0,,1.0,1.0,
1681680122055,96.0,,,2.0,,1.0,1.0,
1681680139239,96.0,,1.0,1.0,,1.0,1.0,
1681680156432,96.0,,2.0,1.0,,1.0,1.0,
1681680175298,100.0,,,,,,,
1681680192452,59.0,,2.0,18.0,3.0,7.0,7.0,
1681680209608,97.0,,2.0,1.0,,,,
1681682129534,100.0,,,,,,,
1681682129548,100.0,,,,,,,
1681682130227,100.0,,,,,,,
1681613131131,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681613172202,,100.0,,,,,,
1681613172312,2.0,,3.0,1.0,2.0,89.0,89.0,2.0
1681613188719,,,3.0,,1.0,95.0,95.0,1.0
1681614275915,,100.0,,,,,,
1681614275922,52.0,,2.0,17.0,2.0,10.0,10.0,
1681614357731,,100.0,,,,,,
1681614357781,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681636700148,,100.0,,,,,,
1681636700207,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1681636724465,99.0,,1.0,,,,,
1681636748633,99.0,,1.0,,,,,
1681616176433,,100.0,,,,,,
1681616176719,98.0,,1.0,1.0,,,,
1681616331276,,100.0,,,,,,
1681616331332,100.0,,,,,,,
1681616348349,100.0,,,,,,,
1681616365373,99.0,,1.0,,,,,
1681616382423,87.0,,3.0,5.0,,1.0,1.0,
1681616399431,99.0,,1.0,,,,,
1681616432018,100.0,,,,,,,
1681616959345,,100.0,,,,,,
1681616959418,46.0,,2.0,18.0,4.0,12.0,12.0,
1681616976436,,100.0,,,,,,
1681616976503,97.0,,2.0,,,1.0,1.0,
1681618481200,98.0,,1.0,1.0,,,,
1681619037340,98.0,,2.0,,,,,
1681622764024,,100.0,,,,,,
1681622764065,100.0,,,,,,,
1681623129308,,100.0,,,,,,
1681623129355,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680617791482,60.0,,2.0,19.0,3.0,6.0,6.0,
1680592046112,100.0,,,,,,,
1680592063438,100.0,,,,,,,
1680592081459,99.0,,1.0,,,,,
1680592105563,97.0,,2.0,1.0,,,,
1680592122902,97.0,,1.0,2.0,,,,
1680592140508,98.0,,1.0,1.0,,,,
1680592158396,97.0,,2.0,1.0,,,,
1680592175628,74.0,,1.0,12.0,1.0,4.0,4.0,
1680592192944,97.0,,1.0,2.0,,,,
1680592210497,98.0,,1.0,1.0,,,,
1680592227658,100.0,,,,,,,
1680592244827,97.0,,2.0,1.0,,,,
1680592261939,97.0,,2.0,1.0,,,,
1680593570735,1.0,,3.0,,,96.0,96.0,
1680593608307,,,1.0,,,99.0,99.0,
1680593625532,,100.0,,,,,,
1680593625689,3.0,,2.0,1.0,2.0,90.0,90.0,1.0
1680593649595,99.0,,1.0,,,,,
1680593666831,99.0,,1.0,,,,,
1680593684050,99.0,,1.0,,,,,
1680593701268,99.0,,1.0,,,,,
1680593718486,99.0,,1.0,,,,,
1680593812709,100.0,,,,,,,
1680593851549,,100.0,,,,,,
1680593851560,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680593889184,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680593906337,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680593938619,,100.0,,,,,,
1680593938766,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680593970832,100.0,,,,,,,
1680593988113,99.0,,1.0,,,,,
1680594012926,97.0,,1.0,1.0,,1.0,1.0,
1680594043062,100.0,,,,,,,
1680594060292,99.0,,1.0,,,,,
1680594084631,100.0,,,,,,,
1680594134287,100.0,,,,,,,
1680594154636,99.0,,1.0,,,,,
1680594171771,100.0,,,,,,,
1680594211073,100.0,,,,,,,
1680594235700,100.0,,,,,,,
1680594260106,100.0,,,,,,,
1680594289144,100.0,,,,,,,
1680594306338,99.0,,1.0,,,,,
1680594323534,99.0,,1.0,,,,,
1680594339468,99.0,,1.0,,,,,
1680594361850,100.0,,,,,,,
1680594404787,,100.0,,,,,,
1680594404842,100.0,,,,,,,
1680594424545,58.0,,2.0,10.0,2.0,22.0,22.0,
1680594440963,99.0,,1.0,,,,,
1680594458092,99.0,,1.0,,,,,
1680597495885,,100.0,,,,,,
1680597496040,3.0,,2.0,1.0,4.0,88.0,88.0,2.0
1680597513344,,,2.0,,1.0,97.0,97.0,
1680597535800,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597553941,2.0,,1.0,2.0,8.0,85.0,85.0,1.0
1680597571254,1.0,,1.0,,1.0,96.0,96.0,1.0
1680597588563,1.0,,1.0,,1.0,96.0,96.0,1.0
1680597606368,2.0,,2.0,,6.0,89.0,89.0,1.0
1680597624344,1.0,,3.0,,3.0,91.0,91.0,2.0
1680597641540,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597658750,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597676601,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597693931,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597712955,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597730271,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597747433,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597765367,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597782581,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597799871,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597817180,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597835397,3.0,,2.0,1.0,10.0,82.0,82.0,2.0
1680597852586,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597869922,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597886956,,100.0,,,,,,
1680597886974,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680597904153,,100.0,,,,,,
1680597904315,96.0,,1.0,1.0,,1.0,1.0,
1680597921585,100.0,,,,,,,
1680597938765,99.0,,1.0,,,,,
1680597958377,100.0,,,,,,,
1680597975648,61.0,,2.0,15.0,3.0,10.0,10.0,
1680597992658,,100.0,,,,,,
1680597992694,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680598013627,,100.0,,,,,,
1680598013631,99.0,,1.0,,,,,
1680598050229,100.0,,,,,,,
1680598082969,,100.0,,,,,,
1680598083008,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680575033640,100.0,,,,,,,
1680575116089,100.0,,,,,,,
1680575262352,,100.0,,,,,,
1680575262562,1.0,,2.0,,1.0,95.0,95.0,1.0
1680575287449,1.0,,2.0,,1.0,93.0,93.0,3.0
1680575304609,1.0,,2.0,1.0,4.0,86.0,86.0,6.0
1680575371863,,100.0,,,,,,
1680575371909,5.0,,1.0,1.0,4.0,87.0,87.0,1.0
1680575409113,,,3.0,1.0,,94.0,94.0,1.0
1680575426070,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680575444645,4.0,,2.0,2.0,2.0,86.0,86.0,2.0
1680575468831,100.0,,,,,,,
1680575493015,97.0,,2.0,1.0,,,,
1680575522330,100.0,,,,,,,
1680575539511,100.0,,,,,,,
1680575556710,61.0,,2.0,8.0,2.0,20.0,20.0,
1680575573883,96.0,,2.0,1.0,,1.0,1.0,
1680575591069,97.0,,1.0,1.0,,1.0,1.0,
1680575608264,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680575624169,96.0,,1.0,1.0,,1.0,1.0,
1680575641148,97.0,,2.0,1.0,,,,
1680575658323,97.0,,1.0,,,2.0,2.0,
1680575675534,81.0,,2.0,2.0,1.0,13.0,13.0,
1680575692745,73.0,,2.0,11.0,1.0,7.0,7.0,
1680575709908,96.0,,1.0,1.0,,2.0,2.0,
1680575727084,96.0,,2.0,,,2.0,2.0,
1680575744250,60.0,,2.0,12.0,3.0,18.0,18.0,
1680575761400,96.0,,1.0,1.0,,1.0,1.0,
1680575785578,100.0,,,,,,,
1680575819208,100.0,,,,,,,
1680575861970,99.0,,1.0,,,,,
1680575894543,53.0,,2.0,18.0,2.0,11.0,11.0,
1680575923962,,100.0,,,,,,
1680575924108,100.0,,,,,,,
1680575941498,100.0,,,,,,,
1680575958671,73.0,,2.0,2.0,9.0,13.0,13.0,
1680575976350,,100.0,,,,,,
1680575976468,48.0,,2.0,6.0,17.0,23.0,23.0,
1680575990003,96.0,,1.0,,,3.0,3.0,
1680576007189,,100.0,,,,,,
1680576007353,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680576025200,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680576043368,66.0,,3.0,11.0,2.0,16.0,16.0,
1680576060447,97.0,,2.0,,,1.0,1.0,
1680576077587,50.0,,2.0,5.0,9.0,32.0,32.0,1.0
1680576094773,65.0,,2.0,,3.0,30.0,30.0,
1680576111979,62.0,,2.0,3.0,3.0,29.0,29.0,
1680576129257,97.0,,2.0,,,1.0,1.0,
1680576165437,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680576182630,41.0,,3.0,3.0,14.0,38.0,38.0,1.0
1680576216648,100.0,,,,,,,
1680576246273,100.0,,,,,,,
1680576263539,98.0,,2.0,,,,,
1680576281472,72.0,,2.0,,3.0,23.0,23.0,
1680576299500,96.0,,1.0,,,3.0,3.0,
1680576316710,99.0,,1.0,,,,,
1680576333916,99.0,,1.0,,,,,
1680576351108,96.0,,2.0,,,2.0,2.0,
1680576365543,97.0,,1.0,,,2.0,2.0,
1680576382821,97.0,,1.0,,,2.0,2.0,
1680576399978,96.0,,1.0,2.0,,1.0,1.0,
1680576418503,70.0,,1.0,5.0,4.0,15.0,15.0,
1680576435451,56.0,,,2.0,18.0,22.0,22.0,1.0
1680576452651,97.0,,1.0,1.0,,1.0,1.0,
1680576470460,97.0,,1.0,,,2.0,2.0,
1680576487756,6.0,,1.0,2.0,9.0,81.0,81.0,1.0
1680576505057,1.0,,2.0,,1.0,96.0,96.0,
1680576522456,1.0,,1.0,,1.0,97.0,97.0,
1680576540498,1.0,,2.0,,1.0,96.0,96.0,
1680576557774,,,2.0,,,98.0,98.0,
1680576575050,,,2.0,,,98.0,98.0,
1680576592504,1.0,,2.0,,,97.0,97.0,
1680576610451,1.0,,2.0,,1.0,96.0,96.0,
1680576627706,,,3.0,,1.0,96.0,96.0,
1680576645520,1.0,,2.0,,,97.0,97.0,
1680576662823,1.0,,2.0,,,97.0,97.0,
1680576680025,,,2.0,,1.0,97.0,97.0,
1680576697196,1.0,,2.0,,,95.0,95.0,2.0
1680576714327,,100.0,,,,,,
1680576714397,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680576731538,99.0,,1.0,,,,,
1680576748875,99.0,,1.0,,,,,
1680576766147,99.0,,1.0,,,,,
1680576783332,96.0,,1.0,1.0,,1.0,1.0,
1680576800490,99.0,,1.0,,,,,
1680576817639,99.0,,1.0,,,,,
1680576834809,99.0,,1.0,,,,,
1680576852004,99.0,,1.0,,,,,
1680576869192,99.0,,1.0,,,,,
1680576892012,100.0,,,,,,,
1680576909132,100.0,,,,,,,
1680576926324,98.0,,1.0,,,1.0,1.0,
1680576943558,99.0,,1.0,,,,,
1680576960780,99.0,,1.0,,,,,
1680576978066,100.0,,,,,,,
1680576996527,100.0,,,,,,,
1680577013917,99.0,,1.0,,,,,
1680577031338,99.0,,1.0,,,,,
1680577048615,99.0,,1.0,,,,,
1680577065797,96.0,,1.0,1.0,,1.0,1.0,
1680577080519,99.0,,1.0,,,,,
1680577097745,96.0,,,2.0,,1.0,1.0,
1680577115011,99.0,,1.0,,,,,
1680577132390,99.0,,1.0,,,,,
1680577150419,97.0,,2.0,,,1.0,1.0,
1680577167554,99.0,,1.0,,,,,
1680577184767,99.0,,1.0,,,,,
1680577201910,99.0,,1.0,,,,,
1680577219069,99.0,,1.0,,,,,
1680578860709,100.0,,,,,,,
1680578948738,,100.0,,,,,,
1680578948807,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680578980769,,100.0,,,,,,
1680578980894,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680578997668,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579013144,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579030145,45.0,,1.0,12.0,8.0,27.0,27.0,1.0
1680579047300,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579064438,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579094982,44.0,,3.0,21.0,4.0,18.0,18.0,
1680579127677,45.0,,2.0,19.0,4.0,22.0,22.0,
1680579165133,100.0,,,,,,,
1680579182238,86.0,,1.0,4.0,1.0,7.0,7.0,
1680579216008,56.0,,2.0,6.0,7.0,24.0,24.0,
1680579228765,,100.0,,,,,,
1680579228868,98.0,,2.0,,,,,
1680579246117,,100.0,,,,,,
1680579246195,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579263459,44.0,,,11.0,8.0,27.0,27.0,3.0
1680579280687,97.0,,1.0,1.0,,1.0,1.0,
1680579298032,,100.0,,,,,,
1680579298149,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680579315310,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680585942449,98.0,,2.0,,,,,
1680585958114,99.0,,1.0,,,,,
1680585975136,58.0,,2.0,21.0,2.0,4.0,4.0,
1680585992220,79.0,,1.0,12.0,1.0,2.0,2.0,
1680586009305,92.0,,2.0,3.0,,1.0,1.0,
1680586026530,90.0,,,5.0,,1.0,1.0,
1680586043741,,100.0,,,,,,
1680586043852,97.0,,2.0,1.0,,,,
1680586061025,57.0,,2.0,11.0,9.0,11.0,11.0,
1680586095191,40.0,,2.0,25.0,4.0,16.0,16.0,
1680586112241,34.0,,1.0,20.0,9.0,23.0,23.0,1.0
1680586129250,98.0,,2.0,,,,,
1680586146274,96.0,,1.0,2.0,,1.0,1.0,
1680586170450,98.0,,1.0,1.0,,,,
1680586208290,45.0,,1.0,21.0,3.0,10.0,10.0,
1680586225512,100.0,,,,,,,
1680586242767,90.0,,2.0,4.0,,1.0,1.0,
1680586259996,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586311332,100.0,,,,,,,
1680586340758,100.0,,,,,,,
1680586375556,100.0,,,,,,,
1680586392533,100.0,,,,,,,
1680586409506,100.0,,,,,,,
1680586434057,98.0,,2.0,,,,,
1680586451280,,100.0,,,,,,
1680586451474,64.0,,2.0,7.0,7.0,14.0,14.0,
1680586468784,98.0,,1.0,,,1.0,1.0,
1680586486010,99.0,,1.0,,,,,
1680586503316,87.0,,2.0,6.0,1.0,3.0,3.0,
1680586528292,100.0,,,,,,,
1680586566301,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586583734,61.0,,2.0,16.0,2.0,15.0,15.0,
1680586609103,98.0,,2.0,,,,,
1680586630681,96.0,,2.0,1.0,,1.0,1.0,
1680586664332,100.0,,,,,,,
1680586693424,100.0,,,,,,,
1680586710625,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586727799,78.0,,2.0,12.0,,3.0,3.0,
1680586744997,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586762523,96.0,,1.0,1.0,,1.0,1.0,
1680586779746,13.0,,2.0,79.0,,3.0,3.0,
1680586797203,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586814901,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1680586832060,67.0,,1.0,17.0,1.0,4.0,4.0,
1680586849157,98.0,,1.0,1.0,,,,
