timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1681054738057,,99.0,1.0,,,,,
1681054755072,,99.0,1.0,,,,,
1681054772033,,99.0,1.0,,,,,
1681054789044,,99.0,1.0,,,,,
1681054806000,,99.0,1.0,,,,,
1681054822958,,99.0,1.0,,,,,
1681054839929,,99.0,1.0,,,,,
1681054857080,,99.0,1.0,,,,,
1681054874033,,99.0,1.0,,,,,
1681054891027,,99.0,1.0,,,,,
1681054908002,,99.0,1.0,,,,,
1681054924957,,99.0,1.0,,,,,
1681054941975,,99.0,1.0,,,,,
1681054958969,,99.0,1.0,,,,,
1681054975936,,99.0,1.0,,,,,
1681054992885,,99.0,1.0,,,,,
1681055009860,,99.0,1.0,,,,,
1681055026842,,99.0,1.0,,,,,
1681055043865,,99.0,1.0,,,,,
1681055060846,,99.0,1.0,,,,,
1681055077866,,99.0,1.0,,,,,
1681055094865,,99.0,1.0,,,,,
1681055111885,,99.0,1.0,,,,,
1681055128837,,99.0,1.0,,,,,
1681055145791,,99.0,1.0,,,,,
1681055160335,,99.0,1.0,,,,,
1681055177282,,99.0,1.0,,,,,
1681055194293,,99.0,1.0,,,,,
1681059289066,,100.0,,,,,,
1681061699284,,97.0,1.0,1.0,,1.0,1.0,
1681068463366,,100.0,,,,,,
1681075691885,,100.0,,,,,,
1681078854235,100.0,,,,,,,
1681078854287,,100.0,,,,,,
1681084222565,100.0,,,,,,,
1681084222612,,64.0,2.0,8.0,4.0,14.0,14.0,
1681011595714,100.0,,,,,,,
1681011595718,,97.0,2.0,,,1.0,1.0,
1681011615304,,98.0,,1.0,,,,
1681011632292,,67.0,2.0,13.0,1.0,5.0,5.0,
1681011649252,,96.0,2.0,2.0,,,,
1681011666211,,97.0,1.0,2.0,,,,
1681011683186,,98.0,1.0,1.0,,,,
1681011700137,,96.0,,2.0,,1.0,1.0,
1681011717092,,96.0,2.0,1.0,,,,
1681011734050,,96.0,2.0,2.0,,,,
1681011751047,,96.0,2.0,1.0,,1.0,1.0,
1681011768011,,81.0,3.0,6.0,1.0,4.0,4.0,
1681011784954,,96.0,1.0,2.0,,1.0,1.0,
1681011801916,,96.0,2.0,2.0,,,,
1681011816599,,96.0,1.0,2.0,,1.0,1.0,
1681011833548,,98.0,2.0,,,,,
1681011850506,,96.0,2.0,1.0,,1.0,1.0,
1681012578732,,100.0,,,,,,
1681015247017,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681015279012,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681015306333,,98.0,2.0,,,,,
1681015342990,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681015362849,,99.0,1.0,,,,,
1681015397186,100.0,,,,,,,
1681015397240,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681015872788,100.0,,,,,,,
1681015872833,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681016106318,100.0,,,,,,,
1681016106352,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681016296415,100.0,,,,,,,
1681016296468,,5.0,2.0,1.0,4.0,86.0,86.0,1.0
1681016613750,100.0,,,,,,,
1681016613812,,1.0,2.0,,,96.0,96.0,1.0
1681016802142,100.0,,,,,,,
1681016802185,,1.0,3.0,1.0,2.0,90.0,90.0,3.0
1681016836435,,,1.0,,,99.0,99.0,
1681016853449,,1.0,2.0,,,96.0,96.0,1.0
1681017511033,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681017529636,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681017546655,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681017584895,100.0,,,,,,,
1681017584925,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681017601985,100.0,,,,,,,
1681017601999,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681017619002,100.0,,,,,,,
1681017619040,,42.0,2.0,26.0,4.0,17.0,17.0,
1681017636064,,99.0,1.0,,,,,
1681017653098,,99.0,1.0,,,,,
1681017670082,,99.0,1.0,,,,,
1681017687113,,99.0,1.0,,,,,
1681017704505,,99.0,1.0,,,,,
1681017721091,,99.0,1.0,,,,,
1681017738097,,99.0,1.0,,,,,
1681017755108,,98.0,2.0,,,,,
1681017772135,,99.0,1.0,,,,,
1681017789140,,99.0,1.0,,,,,
1681017806130,,99.0,1.0,,,,,
1681017820151,,99.0,1.0,,,,,
1681017837164,,99.0,1.0,,,,,
1681017854415,,99.0,1.0,,,,,
1681017871420,,99.0,1.0,,,,,
1681017888424,,99.0,1.0,,,,,
1681017901330,,62.0,2.0,22.0,,6.0,6.0,
1681017918303,,51.0,2.0,16.0,5.0,19.0,19.0,
1681017935302,100.0,,,,,,,
1681017935341,,96.0,3.0,,,1.0,1.0,
1681017952374,100.0,,,,,,,
1681017952399,,61.0,1.0,7.0,17.0,10.0,10.0,1.0
1681017969397,100.0,,,,,,,
1681017969434,,96.0,2.0,,,2.0,2.0,
1681017986435,,99.0,1.0,,,,,
1681018003429,,99.0,1.0,,,,,
1681018020427,,99.0,1.0,,,,,
1681018037409,,99.0,1.0,,,,,
1681018054389,,99.0,1.0,,,,,
1681018071369,,99.0,1.0,,,,,
1681018088379,,99.0,1.0,,,,,
1681018105385,,99.0,1.0,,,,,
1681018122386,,99.0,1.0,,,,,
1681019694632,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681019876879,100.0,,,,,,,
1681019876901,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681019914532,100.0,,,,,,,
1681019914536,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681019931382,100.0,,,,,,,
1681019931420,,98.0,2.0,,,,,
1681020105209,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681020949586,,67.0,1.0,22.0,1.0,4.0,4.0,
1681022601050,100.0,,,,,,,
1681022601109,,100.0,,,,,,
1681022916864,,100.0,,,,,,
1681040482319,,98.0,1.0,,,1.0,1.0,
1681040499346,100.0,,,,,,,
1681040499379,,98.0,1.0,,,1.0,1.0,
1681040517356,,81.0,2.0,3.0,8.0,5.0,5.0,
1681040534350,,96.0,1.0,1.0,,1.0,1.0,
1681040551696,,99.0,1.0,,,,,
1681040569687,,97.0,2.0,1.0,,,,
1681040586700,,96.0,1.0,1.0,1.0,1.0,1.0,
1681040603754,,100.0,,,,,,
1681040621693,,72.0,2.0,6.0,9.0,7.0,7.0,
1681040638696,,74.0,1.0,5.0,13.0,5.0,5.0,
1681040655701,100.0,,,,,,,
1681040655724,,76.0,2.0,5.0,10.0,6.0,6.0,
1681040712335,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681040961193,,98.0,2.0,,,,,
1681040978196,,97.0,2.0,,,1.0,1.0,
1681041208363,100.0,,,,,,,
1681041208448,,96.0,1.0,1.0,,1.0,1.0,
1681041225439,,99.0,1.0,,,,,
1681041242444,,99.0,1.0,,,,,
1681041259472,,99.0,1.0,,,,,
1681041276437,,99.0,1.0,,,,,
1681041293456,,99.0,1.0,,,,,
1681041310434,,97.0,2.0,,,1.0,1.0,
1681041404023,,99.0,1.0,,,,,
1681041421026,,99.0,1.0,,,,,
1681044433712,,98.0,2.0,,,,,
1681045309262,,100.0,,,,,,
1681046390000,,99.0,1.0,,,,,
1681025090656,,100.0,,,,,,
1681025431665,,100.0,,,,,,
1681027044587,,100.0,,,,,,
1681029102017,100.0,,,,,,,
1681029102022,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029138205,,1.0,2.0,2.0,1.0,92.0,92.0,1.0
1681029155221,,2.0,3.0,2.0,1.0,89.0,89.0,1.0
1681029172212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029189194,,40.0,1.0,20.0,8.0,20.0,20.0,
1681029206153,,96.0,1.0,1.0,,1.0,1.0,
1681029223150,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029238509,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029255536,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029272516,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029289555,,94.0,,4.0,,1.0,1.0,
1681029306560,,41.0,2.0,26.0,2.0,20.0,20.0,
1681029323527,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029340573,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029357615,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029374575,,96.0,1.0,2.0,,1.0,1.0,
1681029468972,100.0,,,,,,,
1681029468999,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681029485974,,66.0,4.0,10.0,3.0,10.0,10.0,
1681029502957,,99.0,1.0,,,,,
1681030345487,100.0,,,,,,,
1681030345953,,98.0,2.0,,,,,
1681030354855,,100.0,,,,,,
1681031520576,100.0,,,,,,,
1681031520774,,96.0,3.0,,,1.0,1.0,
1681031849073,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681031873108,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681031890116,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681033969102,,79.0,1.0,,1.0,19.0,19.0,
1681034041292,,,2.0,2.0,3.0,91.0,91.0,1.0
1681034058271,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681034075296,,4.0,1.0,4.0,2.0,87.0,87.0,
1681034092274,,5.0,2.0,2.0,,91.0,91.0,
1681034109328,100.0,,,,,,,
1681034109367,,9.0,1.0,2.0,2.0,83.0,83.0,1.0
1681034177227,100.0,,,,,,,
1681034177280,,,3.0,,,97.0,97.0,
1681034194307,,,2.0,,,97.0,97.0,1.0
1681034211285,,,3.0,1.0,,96.0,96.0,
1681034228283,,,2.0,2.0,,95.0,95.0,
1681034245258,,4.0,3.0,3.0,1.0,87.0,87.0,
1681034262230,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681034279236,100.0,,,,,,,
1681034279267,,1.0,3.0,1.0,1.0,91.0,91.0,2.0
1681034302837,,1.0,2.0,,,97.0,97.0,
1681034319849,,1.0,2.0,,1.0,96.0,96.0,
1681034336864,,,3.0,,,97.0,97.0,
1681034359301,,1.0,3.0,,,96.0,96.0,
1681034376326,,1.0,1.0,,1.0,97.0,97.0,
1681034393315,,,1.0,,1.0,97.0,97.0,1.0
1681034411057,,1.0,1.0,,1.0,96.0,96.0,1.0
1681034427329,,1.0,3.0,,,96.0,96.0,
1681034444319,,1.0,2.0,,1.0,96.0,96.0,
1681034461309,,2.0,2.0,,,96.0,96.0,
1681034478307,,1.0,2.0,,1.0,96.0,96.0,
1681034495347,100.0,,,,,,,
1681034495355,,,3.0,,,97.0,97.0,
1681034512393,,,3.0,,,96.0,96.0,1.0
1681034529395,,,2.0,,1.0,96.0,96.0,1.0
1681034542210,,1.0,1.0,,1.0,97.0,97.0,
1681034559232,,1.0,2.0,,,96.0,96.0,1.0
1681034576315,,,2.0,,1.0,96.0,96.0,1.0
1681034654238,,1.0,2.0,,,97.0,97.0,
1681034671216,,1.0,2.0,,1.0,96.0,96.0,
1681034688226,,,2.0,,,98.0,98.0,
1681034711234,,,3.0,,,97.0,97.0,
1681034728243,,1.0,2.0,,,97.0,97.0,
1681034745240,,1.0,1.0,,1.0,97.0,97.0,
1681034804310,,,2.0,,,97.0,97.0,1.0
1681000160933,100.0,,,,,,,
1681000161041,,99.0,1.0,,,,,
1681003259399,100.0,,,,,,,
1681003259487,,99.0,1.0,,,,,
1681003402548,,100.0,,,,,,
1681003867754,,100.0,,,,,,
1681004938139,100.0,,,,,,,
1681004938182,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681004962468,100.0,,,,,,,
1681004962499,,100.0,,,,,,
1681004991400,,100.0,,,,,,
1681005008362,,99.0,1.0,,,,,
1681005025339,,99.0,1.0,,,,,
1681005042377,,99.0,1.0,,,,,
1681006900421,,96.0,2.0,,,2.0,2.0,
1681008148306,,100.0,,,,,,
1681008942904,100.0,,,,,,,
1681008942911,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681008978419,100.0,,,,,,,
1681008978448,,31.0,1.0,17.0,7.0,29.0,29.0,1.0
1681008995433,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009012463,,29.0,1.0,28.0,4.0,24.0,24.0,
1681009029430,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009046458,,86.0,2.0,7.0,,1.0,1.0,
1681009063443,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009080426,,42.0,3.0,18.0,3.0,20.0,20.0,
1681009097401,,46.0,2.0,20.0,2.0,17.0,17.0,
1681009114378,,47.0,2.0,19.0,2.0,14.0,14.0,
1681009131381,,97.0,1.0,1.0,,,,
1681009148352,,74.0,2.0,18.0,,2.0,2.0,
1681009165334,,42.0,2.0,30.0,2.0,11.0,11.0,
1681009182348,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009199348,,33.0,2.0,30.0,4.0,16.0,16.0,
1681009217089,,39.0,2.0,28.0,2.0,11.0,11.0,
1681009233321,100.0,,,,,,,
1681009233348,,56.0,2.0,23.0,1.0,8.0,8.0,
1681009250317,,96.0,2.0,1.0,,1.0,1.0,
1681009267282,,72.0,2.0,15.0,1.0,6.0,6.0,
1681009284254,,66.0,2.0,19.0,1.0,8.0,8.0,
1681009301263,,70.0,2.0,13.0,1.0,11.0,11.0,
1681009318208,,97.0,1.0,1.0,,1.0,1.0,
1681009335213,,68.0,1.0,12.0,2.0,10.0,10.0,
1681009360297,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009377271,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009394248,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009411212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009428187,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009445167,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009462143,,36.0,2.0,23.0,2.0,16.0,16.0,
1681009479153,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681009496126,,36.0,2.0,30.0,2.0,10.0,10.0,
1681009513150,,59.0,1.0,25.0,1.0,3.0,3.0,
1681009633671,100.0,,,,,,,
1681009633675,,7.0,2.0,1.0,3.0,86.0,86.0,1.0
1682562047077,,100.0,,,,,,
1682562948052,,2.0,1.0,1.0,1.0,93.0,93.0,1.0
1682562984701,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563001647,,,2.0,,,97.0,97.0,1.0
1682563025431,,1.0,2.0,,,96.0,96.0,1.0
1682563060607,,2.0,2.0,3.0,,93.0,93.0,
1682563077618,,3.0,2.0,1.0,,93.0,93.0,
1682563094660,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563127418,,3.0,1.0,3.0,3.0,88.0,88.0,1.0
1682563164805,100.0,,,,,,,
1682563164847,,2.0,1.0,1.0,2.0,91.0,91.0,3.0
1682563181858,,1.0,2.0,,1.0,96.0,96.0,
1682563198876,100.0,,,,,,,
1682563198908,,7.0,2.0,1.0,2.0,86.0,86.0,1.0
1682563215846,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563232829,,100.0,,,,,,
1682563249827,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563266766,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563283729,,,3.0,,,96.0,96.0,1.0
1682563302044,100.0,,,,,,,
1682563302073,,7.0,3.0,,2.0,87.0,87.0,1.0
1682563318990,100.0,,,,,,,
1682563319016,,1.0,2.0,,,96.0,96.0,1.0
1682563335987,,2.0,2.0,2.0,2.0,89.0,89.0,2.0
1682563352976,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563369976,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563386967,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563403942,100.0,,,,,,,
1682563403968,,35.0,1.0,28.0,4.0,12.0,12.0,
1682563420898,100.0,,,,,,,
1682563420927,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682563438024,,58.0,3.0,9.0,5.0,16.0,16.0,
1682564167310,100.0,,,,,,,
1682564167360,,100.0,,,,,,
1682564483350,,100.0,,,,,,
1682564799221,,100.0,,,,,,
1682565741248,100.0,,,,,,,
1682565741269,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682565776109,100.0,,,,,,,
1682565776178,,3.0,2.0,,1.0,93.0,93.0,1.0
1682565793185,,,2.0,,,96.0,96.0,2.0
1682565833648,,,2.0,,2.0,94.0,94.0,2.0
1682565866375,100.0,,,,,,,
1682565866424,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682565903807,100.0,,,,,,,
1682565903836,,,2.0,,,98.0,98.0,
1682565966504,100.0,,,,,,,
1682565966529,,3.0,2.0,,,94.0,94.0,1.0
1682566003886,,2.0,3.0,,2.0,88.0,88.0,5.0
1682566020902,,1.0,2.0,4.0,,92.0,92.0,
1682566130178,,53.0,2.0,28.0,1.0,9.0,9.0,
1682566147121,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682566171356,,100.0,,,,,,
1682566188236,,99.0,1.0,,,,,
1682566205219,,99.0,1.0,,,,,
1682566222141,,100.0,,,,,,
1682566243149,,100.0,,,,,,
1682566260140,,99.0,1.0,,,,,
1682566277150,,99.0,1.0,,,,,
1682566294138,,99.0,1.0,,,,,
1682566311120,,100.0,,,,,,
1682566328047,,100.0,,,,,,
1682566344973,,100.0,,,,,,
1682566361898,,100.0,,,,,,
1682566385812,100.0,,,,,,,
1682566385812,,99.0,1.0,,,,,
1682566638008,100.0,,,,,,,
1682566638035,,98.0,2.0,,,,,
1682566655000,,100.0,,,,,,
1682553612348,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682553629351,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682553646343,,71.0,1.0,4.0,2.0,18.0,18.0,
1682553663297,,98.0,1.0,1.0,,,,
1682553680313,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682553697274,,64.0,2.0,23.0,,5.0,5.0,
1682553714273,,98.0,1.0,1.0,,,,
1682553731229,,98.0,1.0,1.0,,,,
1682553747178,,67.0,1.0,20.0,,3.0,3.0,
1682553764161,,99.0,1.0,,,,,
1682553781120,,97.0,1.0,2.0,,,,
1682553798103,,98.0,2.0,,,,,
1682553815048,,98.0,1.0,1.0,,,,
1682553832058,,59.0,1.0,31.0,,3.0,3.0,
1682553849055,,99.0,1.0,,,,,
1682553866005,,98.0,1.0,1.0,,,,
1682553882951,,97.0,1.0,2.0,,,,
1682553899923,,75.0,1.0,13.0,,2.0,2.0,
1682553916946,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682553933932,,97.0,,1.0,,1.0,1.0,
1682553948626,,99.0,1.0,,,,,
1682553965606,,98.0,1.0,1.0,,,,
1682553982573,,99.0,1.0,,,,,
1682553999545,,99.0,1.0,,,,,
1682554123329,100.0,,,,,,,
1682554123462,,1.0,2.0,1.0,2.0,93.0,93.0,1.0
1682554302333,,,2.0,,,98.0,98.0,
1682554339745,100.0,,,,,,,
1682554339779,,1.0,2.0,2.0,2.0,91.0,91.0,1.0
1682554356811,100.0,,,,,,,
1682554356837,,1.0,2.0,,1.0,95.0,95.0,1.0
1682554373856,,2.0,1.0,,,96.0,96.0,1.0
1682554390961,,2.0,2.0,,,95.0,95.0,1.0
1682554407988,,2.0,2.0,,,95.0,95.0,1.0
1682554425021,,3.0,1.0,,1.0,92.0,92.0,3.0
1682555884609,,96.0,1.0,1.0,,1.0,1.0,
1682555900627,,96.0,1.0,1.0,,2.0,2.0,
1682555917546,,98.0,2.0,,,,,
1682555934501,,99.0,1.0,,,,,
1682555951477,,99.0,1.0,,,,,
1682555968433,,99.0,1.0,,,,,
1682555985438,,99.0,1.0,,,,,
1682556002385,,99.0,1.0,,,,,
1682556019338,,99.0,1.0,,,,,
1682556036274,,98.0,2.0,,,,,
1682556053246,,96.0,1.0,1.0,,1.0,1.0,
1682556112127,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556129065,,42.0,2.0,8.0,7.0,33.0,33.0,1.0
1682556146038,,42.0,2.0,23.0,5.0,20.0,20.0,
1682556163070,100.0,,,,,,,
1682556163095,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556180126,100.0,,,,,,,
1682556180185,,1.0,3.0,1.0,,95.0,95.0,
1682556202370,,4.0,1.0,1.0,1.0,92.0,92.0,1.0
1682556219422,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556236458,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556253456,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556270512,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556287435,,97.0,1.0,1.0,,1.0,1.0,
1682556304453,,77.0,1.0,8.0,2.0,9.0,9.0,
1682556321461,,72.0,2.0,12.0,1.0,9.0,9.0,
1682556338430,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556355448,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556377240,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556394226,,99.0,1.0,,,,,
1682556411202,,99.0,1.0,,,,,
1682556428189,,99.0,1.0,,,,,
1682556445172,,98.0,1.0,,,1.0,1.0,
1682556462191,,43.0,2.0,20.0,3.0,15.0,15.0,
1682556479212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682556496212,,99.0,1.0,,,,,
1682556513211,,99.0,1.0,,,,,
1682556530185,,99.0,1.0,,,,,
1682556547189,,99.0,1.0,,,,,
1682556560058,,99.0,1.0,,,,,
1682556577050,,99.0,1.0,,,,,
1682556594038,,99.0,1.0,,,,,
1682556611028,,99.0,1.0,,,,,
1682556628028,,99.0,1.0,,,,,
1682556645032,,99.0,1.0,,,,,
1682556662029,,99.0,1.0,,,,,
1682556679021,,99.0,1.0,,,,,
1682556696007,,98.0,2.0,,,,,
1682556713000,,99.0,1.0,,,,,
1682556729998,,99.0,1.0,,,,,
1682556742988,,99.0,1.0,,,,,
1682556760019,,97.0,2.0,1.0,,,,
1682556777021,,99.0,1.0,,,,,
1682556794004,,96.0,1.0,1.0,,1.0,1.0,
1682556811009,,99.0,1.0,,,,,
1682556828013,,99.0,1.0,,,,,
1682556845001,,99.0,1.0,,,,,
1682556861979,,97.0,1.0,1.0,,,,
1682556893036,100.0,,,,,,,
1682556893108,,6.0,2.0,1.0,2.0,88.0,88.0,1.0
1682556910078,100.0,,,,,,,
1682556910122,,2.0,2.0,1.0,2.0,91.0,91.0,2.0
1682556927136,100.0,,,,,,,
1682556927167,,3.0,2.0,,1.0,91.0,91.0,3.0
1682556944158,,1.0,1.0,,1.0,96.0,96.0,1.0
1682556961192,100.0,,,,,,,
1682556961217,,1.0,1.0,,1.0,94.0,94.0,3.0
1682556978238,,1.0,2.0,,,95.0,95.0,2.0
1682556995238,,5.0,2.0,1.0,1.0,90.0,90.0,1.0
1682557012247,,4.0,3.0,1.0,1.0,87.0,87.0,3.0
1682557029244,,2.0,1.0,2.0,2.0,91.0,91.0,1.0
1682557936745,100.0,,,,,,,
1682557936749,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682557953037,,11.0,3.0,1.0,3.0,81.0,81.0,
1682557975899,,,2.0,,1.0,92.0,92.0,5.0
1682557992854,,,4.0,1.0,,94.0,94.0,
1682558009830,,1.0,2.0,2.0,2.0,87.0,87.0,4.0
1682558063374,,1.0,2.0,,,97.0,97.0,
1682558080320,,,2.0,,1.0,90.0,90.0,7.0
1682558102011,,1.0,1.0,,,95.0,95.0,3.0
1682558119034,100.0,,,,,,,
1682558119058,,1.0,1.0,,1.0,96.0,96.0,1.0
1682558136090,,,3.0,,2.0,94.0,94.0,1.0
1682558153103,,,2.0,1.0,1.0,94.0,94.0,1.0
1682558170099,,,3.0,,1.0,96.0,96.0,
1682558187105,,,2.0,1.0,,96.0,96.0,
1682558204077,,,3.0,,1.0,96.0,96.0,
1682558221078,,1.0,2.0,1.0,1.0,94.0,94.0,1.0
1682558238099,,4.0,2.0,1.0,3.0,85.0,85.0,5.0
1682558255122,,6.0,2.0,,2.0,88.0,88.0,2.0
1682558272101,,4.0,3.0,,1.0,90.0,90.0,2.0
1682558289093,,2.0,2.0,1.0,2.0,91.0,91.0,1.0
1682558306115,100.0,,,,,,,
1682558306152,,1.0,2.0,,1.0,95.0,95.0,1.0
1682558323150,,,2.0,,,97.0,97.0,1.0
1682558340140,,,2.0,1.0,,97.0,97.0,
1682558357141,100.0,,,,,,,
1682558357178,,1.0,3.0,1.0,4.0,90.0,90.0,1.0
1682558374196,,1.0,1.0,,2.0,95.0,95.0,1.0
1682558391209,,,2.0,,1.0,96.0,96.0,1.0
1682558408186,,,2.0,,2.0,96.0,96.0,
1682558425195,,,1.0,,3.0,95.0,95.0,1.0
1682558441653,,,2.0,,2.0,95.0,95.0,1.0
1682558458638,,,2.0,2.0,5.0,88.0,88.0,2.0
1682558475608,,1.0,2.0,1.0,4.0,90.0,90.0,2.0
1682558492619,,1.0,1.0,,1.0,96.0,96.0,1.0
1682558509608,,,3.0,,,96.0,96.0,1.0
1682558531557,,,1.0,1.0,2.0,96.0,96.0,
1682558548553,,1.0,2.0,,1.0,96.0,96.0,
1682558565574,,1.0,2.0,,1.0,96.0,96.0,
1682558582574,,,2.0,1.0,1.0,96.0,96.0,
1682558599579,,,1.0,1.0,2.0,96.0,96.0,
1682558616569,,,2.0,1.0,1.0,96.0,96.0,
1682558633568,,1.0,2.0,,1.0,96.0,96.0,
1682558650565,,1.0,2.0,1.0,1.0,94.0,94.0,1.0
1682558667566,,1.0,1.0,,2.0,95.0,95.0,1.0
1682558684615,,,2.0,1.0,2.0,95.0,95.0,
1682558701639,,,2.0,,1.0,97.0,97.0,
1682558718663,,,2.0,1.0,1.0,96.0,96.0,
1682558736753,100.0,,,,,,,
1682558736787,,1.0,2.0,1.0,4.0,92.0,92.0,
1682558753814,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682559063450,,64.0,2.0,18.0,1.0,9.0,9.0,
1682559079674,,40.0,1.0,30.0,1.0,6.0,6.0,
1682560124098,,98.0,2.0,,,,,
1682573449941,,56.0,2.0,4.0,6.0,29.0,29.0,1.0
1682573823029,,96.0,1.0,1.0,,1.0,1.0,
1682575192784,,100.0,,,,,,
1682576572071,,4.0,1.0,1.0,4.0,86.0,86.0,4.0
1682576609382,,2.0,3.0,1.0,,94.0,94.0,
1682576626420,,2.0,2.0,,,94.0,94.0,2.0
1682576644121,,4.0,2.0,1.0,1.0,92.0,92.0,
1682576661180,100.0,,,,,,,
1682576661212,,,2.0,,1.0,96.0,96.0,1.0
1682576678236,,1.0,2.0,,2.0,93.0,93.0,2.0
1682576695226,,,2.0,,2.0,95.0,95.0,1.0
1682576712242,,1.0,3.0,,1.0,95.0,95.0,
1682576729301,,3.0,3.0,1.0,1.0,92.0,92.0,
1682576746352,,3.0,2.0,,,95.0,95.0,
1682576763346,,1.0,1.0,1.0,,96.0,96.0,
1682576780386,,1.0,1.0,1.0,1.0,94.0,94.0,1.0
1682576797385,,1.0,2.0,1.0,,96.0,96.0,
1682576814367,,2.0,2.0,,,96.0,96.0,
1682576831362,,,2.0,1.0,,97.0,97.0,
1682576844547,,,3.0,1.0,,96.0,96.0,
1682576861567,,1.0,2.0,1.0,,96.0,96.0,
1682576879262,,1.0,2.0,1.0,,95.0,95.0,
1682576896532,,2.0,2.0,1.0,,94.0,94.0,
1682576913447,100.0,,,,,,,
1682576913481,,1.0,2.0,5.0,,91.0,91.0,
1682576930513,,,2.0,10.0,,87.0,87.0,
1682576947546,100.0,,,,,,,
1682576947572,,1.0,1.0,4.0,2.0,90.0,90.0,
1682576964589,,2.0,2.0,,1.0,95.0,95.0,
