timestamp,TILTING,STILL,IN_VEHICLE,UNDEFINED,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1682034221727,100.0,,,,,,,
1682034290955,100.0,,,,,,,
1682034291037,,1.0,,2.0,94.0,94.0,1.0,2.0
1682034438822,100.0,,,,,,,
1682034438871,,2.0,2.0,2.0,86.0,86.0,3.0,3.0
1682034584247,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034662479,,54.0,1.0,3.0,41.0,41.0,1.0,
1682034679485,,36.0,16.0,3.0,30.0,30.0,5.0,
1682034697527,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034714513,,2.0,83.0,2.0,1.0,1.0,,
1682034731547,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034748538,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034766415,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034783442,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034806751,,84.0,5.0,1.0,7.0,7.0,,
1682034907447,,75.0,10.0,2.0,7.0,7.0,1.0,
1682034924465,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034943918,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682034960911,,40.0,22.0,2.0,16.0,16.0,3.0,
1682034977903,,67.0,21.0,2.0,5.0,5.0,1.0,
1682034994876,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682035078239,,87.0,6.0,2.0,2.0,2.0,,
1682035095292,,96.0,1.0,2.0,1.0,1.0,,
1682035112303,,99.0,,1.0,,,,
1682035129296,,99.0,,1.0,,,,
1682035146296,,99.0,,1.0,,,,
1682035163295,,99.0,,1.0,,,,
1682035180304,,99.0,,1.0,,,,
1682035197282,,99.0,,1.0,,,,
1681959730302,100.0,,,,,,,
1681959730351,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960167052,100.0,,,,,,,
1681960167101,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960247979,100.0,,,,,,,
1681960248043,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960285434,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960302504,,74.0,10.0,,7.0,7.0,2.0,
1681960319496,,70.0,13.0,1.0,8.0,8.0,3.0,
1681960336520,,36.0,33.0,2.0,15.0,15.0,2.0,
1681960353516,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960370513,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681960387514,100.0,,,,,,,
1681960387540,,37.0,34.0,2.0,16.0,16.0,4.0,
1681960411713,,100.0,,,,,,
1681960487715,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681961109696,100.0,,,,,,,
1681961109738,,87.0,6.0,1.0,3.0,3.0,1.0,
1681961127354,,53.0,17.0,2.0,18.0,18.0,2.0,
1681963106232,100.0,,,,,,,
1681963106267,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681966821829,100.0,,,,,,,
1681966821887,,100.0,,,,,,
1681988238156,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681988253258,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989097464,100.0,,,,,,,
1681989097598,,,,2.0,96.0,96.0,1.0,1.0
1681989114690,100.0,,,,,,,
1681989114719,,4.0,3.0,2.0,86.0,86.0,2.0,1.0
1681989131720,,37.0,14.0,2.0,34.0,34.0,9.0,
1681989151227,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989156252,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989161270,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989166264,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989171291,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989188966,,34.0,25.0,3.0,22.0,22.0,2.0,
1681989203195,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989208195,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989225182,,41.0,21.0,3.0,19.0,19.0,7.0,
1681989242151,,32.0,29.0,2.0,27.0,27.0,4.0,
1681989259173,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989276132,,1.0,,2.0,96.0,96.0,1.0,
1681989293095,,1.0,,1.0,97.0,97.0,,1.0
1681989310069,,1.0,,2.0,96.0,96.0,1.0,
1681989315285,,1.0,1.0,2.0,96.0,96.0,,
1681989329002,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989351071,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989402072,,2.0,,2.0,95.0,95.0,1.0,
1681989417168,,1.0,1.0,2.0,94.0,94.0,1.0,1.0
1681989427233,,,,3.0,97.0,97.0,,
1681989437268,,,,3.0,97.0,97.0,,
1681989447345,,,,2.0,98.0,98.0,,
1681989457379,,,,3.0,97.0,97.0,,
1681989476423,,1.0,,1.0,96.0,96.0,1.0,1.0
1681989481440,,2.0,,1.0,96.0,96.0,,1.0
1681989486468,,,,2.0,98.0,98.0,,
1681989491501,,1.0,,1.0,98.0,98.0,,
1681989496506,,,,2.0,98.0,98.0,,
1681989501519,,,,2.0,98.0,98.0,,
1681989506556,,,,2.0,98.0,98.0,,
1681989511569,,2.0,2.0,1.0,88.0,88.0,3.0,2.0
1681989516592,,1.0,,2.0,97.0,97.0,,
1681989521611,,1.0,,2.0,96.0,96.0,,1.0
1681989579368,,6.0,2.0,2.0,83.0,83.0,5.0,2.0
1681989584429,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989636276,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989706674,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989723664,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989734603,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989739615,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989764725,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989773896,,2.0,3.0,2.0,88.0,88.0,2.0,1.0
1681989778927,,4.0,4.0,1.0,83.0,83.0,4.0,2.0
1681989783939,,2.0,4.0,1.0,85.0,85.0,5.0,1.0
1681989820000,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989836957,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989857892,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989876387,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681989893401,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990034822,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990060306,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990077293,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990091984,,1.0,84.0,,,,,
1681990097030,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990102028,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990107026,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990112065,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990117070,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990122091,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990127109,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990132526,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990149496,,2.0,82.0,,,,,
1681990166503,,,96.0,1.0,,,,
1681990177001,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990182017,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990187041,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990192023,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990197057,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990202074,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990207092,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990212097,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990229082,,1.0,85.0,2.0,,,,
1681990246094,,,96.0,1.0,,,,
1681990263070,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990271965,,,88.0,2.0,,,,
1681990277006,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990282014,,1.0,89.0,,,,,
1681990286988,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990292015,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990297029,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990302055,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990307123,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990324112,,,82.0,2.0,,,,
1681990340948,,,93.0,1.0,,,,
1681990357970,,,90.0,1.0,,,,
1681990379471,100.0,,,,,,,
1681990466221,,31.0,23.0,2.0,24.0,24.0,5.0,1.0
1681990578685,100.0,,,,,,,
1681990595303,,2.0,1.0,2.0,93.0,93.0,1.0,1.0
1681990610338,,,,1.0,97.0,97.0,1.0,1.0
1681990632291,100.0,,,,,,,
1681990632358,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990661465,,,,3.0,97.0,97.0,,
1681990676549,,,,2.0,98.0,98.0,,
1681990691645,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990710445,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990717144,100.0,,,,,,,
1681990717168,,3.0,2.0,1.0,86.0,86.0,5.0,2.0
1681990722147,,6.0,5.0,3.0,81.0,81.0,3.0,1.0
1681990727214,,3.0,2.0,3.0,90.0,90.0,2.0,
1681990732206,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990755889,,,,2.0,96.0,96.0,,2.0
1681990760910,,,,2.0,95.0,95.0,2.0,1.0
1681990765934,,1.0,,2.0,94.0,94.0,1.0,2.0
1681990770937,,1.0,,1.0,96.0,96.0,1.0,1.0
1681990775965,,,,2.0,98.0,98.0,,
1681990780995,,,,3.0,97.0,97.0,,
1681990785992,,,,3.0,95.0,95.0,1.0,1.0
1681990791246,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990806318,,2.0,1.0,3.0,89.0,89.0,2.0,2.0
1681990809951,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990832611,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990837612,,13.0,1.0,2.0,81.0,81.0,2.0,1.0
1681990842622,,4.0,1.0,3.0,90.0,90.0,1.0,1.0
1681990847609,,1.0,,2.0,97.0,97.0,,
1681990852642,,,1.0,2.0,95.0,95.0,1.0,1.0
1681990857659,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990862681,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681990867695,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681993630553,100.0,,,,,,,
1681993630583,,62.0,7.0,2.0,22.0,22.0,3.0,
1681993659548,,97.0,1.0,2.0,,,,
1681993676563,,60.0,26.0,2.0,9.0,9.0,1.0,
1681993693556,,79.0,7.0,1.0,11.0,11.0,1.0,
1681993770062,,55.0,19.0,2.0,13.0,13.0,1.0,
1681993787046,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681993804057,,26.0,23.0,2.0,23.0,23.0,3.0,
1681993821081,,66.0,17.0,2.0,9.0,9.0,1.0,
1681993838092,,97.0,1.0,,1.0,1.0,,
1681993862230,,98.0,1.0,1.0,,,,
1681993892493,,96.0,,2.0,2.0,2.0,,
1681995599365,100.0,,,,,,,
1681995599414,,52.0,19.0,2.0,10.0,10.0,4.0,
1681995644266,100.0,,,,,,,
1681995644331,,,,3.0,95.0,95.0,1.0,1.0
1681995681699,,2.0,,2.0,96.0,96.0,,
1681995698691,,,,3.0,97.0,97.0,,
1681995717430,,1.0,,1.0,97.0,97.0,,1.0
1681995722435,,1.0,1.0,1.0,96.0,96.0,1.0,
1681995727469,,,1.0,2.0,97.0,97.0,,
1681995732516,,2.0,3.0,1.0,89.0,89.0,2.0,2.0
1681995737522,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681995742532,,1.0,1.0,2.0,94.0,94.0,1.0,1.0
1681995747550,,,1.0,3.0,96.0,96.0,,
1681995752574,,1.0,1.0,1.0,95.0,95.0,1.0,1.0
1681995757597,,1.0,2.0,1.0,92.0,92.0,1.0,2.0
1681995762634,,1.0,,3.0,96.0,96.0,,
1681995767638,,,,2.0,98.0,98.0,,
1681995772679,,1.0,,1.0,96.0,96.0,1.0,1.0
1681995777701,,1.0,1.0,3.0,91.0,91.0,2.0,1.0
1681995782714,,,,3.0,95.0,95.0,1.0,1.0
1681995787766,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681995913624,,1.0,,2.0,97.0,97.0,,
1681995927240,,3.0,2.0,1.0,89.0,89.0,3.0,1.0
1681995942269,,3.0,,2.0,94.0,94.0,1.0,
1681995965489,100.0,,,,,,,
1681995965526,,,,1.0,97.0,97.0,1.0,1.0
1681997326045,100.0,,,,,,,
1681997326074,,99.0,,1.0,,,,
1681997341096,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681997351148,,,,2.0,98.0,98.0,,
1681997647863,,1.0,2.0,1.0,93.0,93.0,2.0,1.0
1681997652866,,2.0,3.0,1.0,87.0,87.0,4.0,2.0
1681997657901,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681997662898,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681997667923,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681997672959,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681998650341,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681998667443,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681970893936,100.0,,,,,,,
1681970893991,,1.0,1.0,2.0,94.0,94.0,1.0,1.0
1681970910958,,1.0,,3.0,96.0,96.0,,
1681970927979,,1.0,,3.0,95.0,95.0,,1.0
1681970960385,100.0,,,,,,,
1681970960438,,,1.0,3.0,96.0,96.0,,
1681970997758,100.0,,,,,,,
1681970997794,,1.0,,2.0,95.0,95.0,1.0,1.0
1681971038140,,4.0,2.0,1.0,91.0,91.0,,1.0
1681971055147,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971072121,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971089098,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971106095,100.0,,,,,,,
1681971106148,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971123147,100.0,,,,,,,
1681971123178,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971140191,,6.0,89.0,2.0,1.0,1.0,,
1681971157157,,2.0,96.0,2.0,,,,
1681971495417,,,,2.0,96.0,96.0,1.0,1.0
1681971630075,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971647107,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971664127,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971917453,100.0,,,,,,,
1681971917500,,3.0,96.0,1.0,,,,
1681971935140,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681971952095,,96.0,2.0,1.0,1.0,1.0,,
1681971969109,100.0,,,,,,,
1681971969131,,60.0,12.0,3.0,11.0,11.0,3.0,
1681971986146,,99.0,,1.0,,,,
1681972003154,,,88.0,1.0,,,,
1681972020124,,,98.0,1.0,,,,
1681972037130,,,96.0,,,,,
1681972054149,,,82.0,,,,,
1681972071159,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972088135,,,91.0,,,,,
1681972105169,,1.0,95.0,,,,,
1681972122188,,99.0,,1.0,,,,
1681972139182,,99.0,,1.0,,,,
1681972156194,,99.0,,1.0,,,,
1681972173208,,99.0,,1.0,,,,
1681972190369,,99.0,,1.0,,,,
1681972207341,,,96.0,3.0,,,,
1681972224388,,,89.0,1.0,,,,
1681972241385,,,96.0,1.0,,,,
1681972258404,,,93.0,,,,,
1681972275447,,,96.0,,,,,
1681972288191,,,96.0,1.0,,,,
1681972305193,,,97.0,,,,,
1681972322204,,,90.0,,,,,
1681972339229,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972356252,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972373262,,,83.0,1.0,,,,
1681972390307,,,90.0,1.0,,,,
1681972407319,,,96.0,2.0,,,,
1681972424375,,,87.0,1.0,,,,
1681972441422,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972458450,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972471185,,,96.0,2.0,,,,
1681972488220,,,90.0,1.0,,,,
1681972505263,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972522296,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972539294,,96.0,3.0,1.0,,,,
1681972544055,100.0,,,,,,,
1681972544148,,98.0,,1.0,1.0,1.0,,
1681972549274,,59.0,4.0,2.0,26.0,26.0,5.0,1.0
1681972554405,100.0,,,,,,,
1681972554461,,67.0,4.0,1.0,24.0,24.0,2.0,1.0
1681972630385,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972699795,100.0,,,,,,,
1681972699956,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972709884,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972714888,,31.0,17.0,1.0,29.0,29.0,12.0,1.0
1681972726382,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972731371,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972742347,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972747364,,100.0,,,,,,
1681972752390,,97.0,1.0,1.0,,,,
1681972757424,,96.0,2.0,1.0,,,,
1681972762416,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972777748,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972785227,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972790225,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972795245,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972800285,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681972805311,,47.0,8.0,2.0,30.0,30.0,4.0,1.0
1681972810351,,100.0,,,,,,
1681972815389,,100.0,,,,,,
1681972820414,,100.0,,,,,,
1681972825453,,100.0,,,,,,
1681972830494,,100.0,,,,,,
1681972835499,,100.0,,,,,,
1681972840544,,100.0,,,,,,
1681972845583,,100.0,,,,,,
1681972850638,,100.0,,,,,,
1681972855678,,100.0,,,,,,
1681972860721,,100.0,,,,,,
1681972865747,,100.0,,,,,,
1681972870783,,100.0,,,,,,
1681972875807,,100.0,,,,,,
1681972880876,,100.0,,,,,,
1681972885912,,100.0,,,,,,
1681972890940,,100.0,,,,,,
1681972895975,,100.0,,,,,,
1681972900998,,100.0,,,,,,
1681972906050,,100.0,,,,,,
1681972911073,,100.0,,,,,,
1681972916131,,100.0,,,,,,
1681972921149,,100.0,,,,,,
1681972926191,,100.0,,,,,,
1681972931197,,100.0,,,,,,
1681972936254,,100.0,,,,,,
1681972941278,,100.0,,,,,,
1681972946332,,100.0,,,,,,
1681972951360,,100.0,,,,,,
1681972956397,,100.0,,,,,,
1681972961410,,100.0,,,,,,
1681972966455,,100.0,,,,,,
1681972971500,,100.0,,,,,,
1681972976528,,100.0,,,,,,
1681972981566,,100.0,,,,,,
1681972986587,,100.0,,,,,,
1681972991631,,100.0,,,,,,
1681972996655,,100.0,,,,,,
1681973001672,,100.0,,,,,,
1681973006731,,100.0,,,,,,
1681973023756,,48.0,21.0,2.0,11.0,11.0,1.0,
1681973685659,,100.0,,,,,,
1681974168971,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681974184072,,,,2.0,96.0,96.0,,2.0
1681974199122,,,,1.0,98.0,98.0,,1.0
1681974217539,,,,2.0,96.0,96.0,,2.0
1681974222644,,1.0,,2.0,96.0,96.0,,1.0
1681974227854,,,,1.0,98.0,98.0,,1.0
1681974233073,,,1.0,1.0,92.0,92.0,2.0,4.0
1681974238312,,,,3.0,92.0,92.0,1.0,4.0
1681974252702,,,,2.0,98.0,98.0,,
1681974257796,,1.0,,2.0,94.0,94.0,1.0,2.0
1681974263028,,2.0,,2.0,88.0,88.0,2.0,6.0
1681974268271,,,,2.0,97.0,97.0,,1.0
1681974289045,,,,2.0,95.0,95.0,,3.0
1681974294160,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681974304738,,1.0,1.0,2.0,93.0,93.0,1.0,2.0
1681974309954,,,,3.0,93.0,93.0,1.0,3.0
1681974320327,,,,2.0,98.0,98.0,,
1681974342286,,1.0,,3.0,92.0,92.0,1.0,3.0
1681974881864,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681974907106,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681974955155,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975074016,100.0,,,,,,,
1681975074079,,49.0,11.0,2.0,20.0,20.0,11.0,1.0
1681975116487,,98.0,1.0,1.0,,,,
1681975145447,,99.0,,1.0,,,,
1681975162489,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975179486,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975196476,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975343665,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975360658,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975442432,,5.0,83.0,2.0,4.0,4.0,,
1681975459427,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975482354,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975499358,,36.0,21.0,2.0,25.0,25.0,4.0,
1681975516347,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975534055,,2.0,72.0,2.0,5.0,5.0,,
1681975551063,,3.0,72.0,1.0,4.0,4.0,1.0,
1681975568075,,4.0,80.0,2.0,3.0,3.0,,
1681975976783,100.0,,,,,,,
1681975976836,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681975993826,100.0,,,,,,,
1681975993861,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976045804,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976230170,,,,2.0,94.0,94.0,1.0,3.0
1681976325852,,,,3.0,96.0,96.0,,1.0
1681976353032,100.0,,,,,,,
1681976353054,,,,1.0,95.0,95.0,,4.0
1681976634187,100.0,,,,,,,
1681976634235,,1.0,,2.0,92.0,92.0,2.0,3.0
1681976689628,100.0,,,,,,,
1681976689669,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976711815,100.0,,,,,,,
1681976711837,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976716835,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976721867,,50.0,37.0,3.0,5.0,5.0,1.0,
1681976726900,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976731917,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976736946,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976794444,,53.0,8.0,2.0,24.0,24.0,5.0,
1681976811465,,33.0,26.0,2.0,20.0,20.0,3.0,
1681976828435,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976845451,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976862453,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976879450,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681976907619,,34.0,19.0,1.0,28.0,28.0,8.0,
1681976924607,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681977012034,100.0,,,,,,,
1681977012055,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681977029032,,54.0,22.0,3.0,14.0,14.0,4.0,
1681977045995,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681977063015,,46.0,23.0,3.0,12.0,12.0,2.0,
1681977085693,,40.0,24.0,2.0,20.0,20.0,12.0,
1681977104342,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681977120867,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681978892337,,,96.0,,,,,
1681979018545,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681979035653,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681979052649,100.0,,,,,,,
1681979052719,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681979388175,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681979405199,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1681952490960,,100.0,,,,,,
1682000082232,,49.0,9.0,2.0,30.0,30.0,6.0,1.0
1682000099251,,1.0,,2.0,96.0,96.0,1.0,
1682000607316,,1.0,2.0,3.0,83.0,83.0,7.0,2.0
1682000626878,100.0,,,,,,,
1682000626924,,37.0,15.0,2.0,34.0,34.0,8.0,1.0
1682000643903,100.0,,,,,,,
1682000643941,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000670340,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000687329,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000753882,100.0,,,,,,,
1682000753905,,5.0,77.0,2.0,11.0,11.0,,
1682000771023,100.0,,,,,,,
1682000771076,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000788103,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000812430,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000829452,100.0,,,,,,,
1682000829492,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000846460,100.0,,,,,,,
1682000846497,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000863485,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000880499,,,93.0,1.0,,,,
1682000897502,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000914505,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000931521,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000948549,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000965537,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682000989372,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001006420,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001139499,100.0,,,,,,,
1682001139547,,,93.0,2.0,1.0,1.0,,
1682001146565,100.0,,,,,,,
1682001146686,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001151820,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001157068,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001174039,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001191014,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001207980,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001224997,,1.0,77.0,2.0,,,,
1682001242044,,1.0,90.0,1.0,,,,
1682001257666,100.0,,,,,,,
1682001257779,,2.0,80.0,1.0,,,,
1682001266163,100.0,,,,,,,
1682001266282,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001271389,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001288396,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001305432,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001329643,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001346649,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001363659,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001380636,,,97.0,2.0,,,,
1682001397588,,1.0,97.0,1.0,,,,
1682001414611,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001431587,,10.0,10.0,40.0,10.0,10.0,10.0,10.0
1682001448577,,4.0,88.0,1.0,,,,
1682001465588,,3.0,93.0,1.0,,,,
1682001482557,100.0,,,,,,,
1682001482643,,3.0,90.0,2.0,,,,
1682001514258,100.0,,,,,,,
1682001571087,100.0,,,,,,,
