timestamp,ON_FOOT,WALKING,RUNNING,ON_BICYCLE,STILL,UNDEFINED,TILTING,IN_VEHICLE
1683070326466,,,,,,,100.0,
1683070326492,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683070341484,11.0,11.0,,3.0,44.0,2.0,,28.0
1683070358461,,,,,99.0,1.0,,
1683070375448,,,,,99.0,1.0,,
1683070392416,,,,,99.0,1.0,,
1683070409394,,,,,99.0,1.0,,
1683070426364,,,,,99.0,1.0,,
1683070522640,3.0,3.0,,,78.0,3.0,,10.0
1683070539642,2.0,2.0,,,90.0,1.0,,6.0
1683070556626,4.0,4.0,,1.0,73.0,1.0,,18.0
1683070577389,13.0,13.0,,1.0,54.0,2.0,,26.0
1683070594401,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683070611393,2.0,2.0,,,76.0,2.0,,17.0
1683070628375,2.0,2.0,,,88.0,2.0,,6.0
1683070645344,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683070662307,8.0,8.0,,2.0,51.0,1.0,,21.0
1683070679273,16.0,16.0,,3.0,45.0,2.0,,22.0
1683070696304,8.0,8.0,,2.0,49.0,2.0,,26.0
1683070714351,6.0,6.0,,1.0,68.0,1.0,,20.0
1683070731340,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683070748297,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683070765242,1.0,1.0,,,96.0,,,2.0
1683070782194,,,,,98.0,2.0,,
1683070799154,2.0,2.0,,,84.0,1.0,,9.0
1683070816116,4.0,4.0,,1.0,84.0,2.0,,5.0
1683071184097,5.0,5.0,,,60.0,2.0,,17.0
1683071201121,29.0,29.0,,4.0,39.0,3.0,,14.0
1683006867287,,,,,100.0,,,
1683006884276,,,,1.0,98.0,1.0,,
1683006897410,1.0,1.0,,1.0,96.0,1.0,,1.0
1683006914373,1.0,1.0,,,96.0,2.0,,1.0
1683006931383,2.0,2.0,,4.0,91.0,1.0,,2.0
1683006948427,5.0,5.0,,9.0,80.0,2.0,,3.0
1683006965384,7.0,7.0,,11.0,75.0,2.0,,3.0
1683006982390,10.0,10.0,,12.0,68.0,2.0,,5.0
1683006999367,16.0,16.0,,13.0,57.0,3.0,,6.0
1683007016337,8.0,8.0,,7.0,71.0,2.0,,7.0
1683007033317,1.0,1.0,,1.0,98.0,,,
1683007050266,,,,,99.0,1.0,,
1683007067238,25.0,25.0,1.0,11.0,41.0,1.0,,16.0
1683007080320,1.0,1.0,,,96.0,3.0,,
1683007097290,,,,,99.0,1.0,,
1683007114256,,,,,100.0,,,
1683007131232,1.0,1.0,,,97.0,2.0,,
1683007148196,2.0,2.0,,,96.0,2.0,,
1683007165192,,,,,99.0,1.0,,
1683007182163,,,,,99.0,1.0,,
1683007199115,,,,,98.0,2.0,,
1683007216082,,,,,99.0,1.0,,
1683007233064,4.0,4.0,,2.0,88.0,1.0,,3.0
1683007250086,10.0,10.0,,3.0,81.0,2.0,,3.0
1683007263253,1.0,1.0,,,98.0,1.0,,
1683007280237,2.0,2.0,,1.0,96.0,1.0,,
1683007297194,,,,,97.0,3.0,,
1683009526996,,,,,,,100.0,
1683009527075,97.0,97.0,,,,3.0,,
1683009564436,,,,,,,100.0,
1683009564454,11.0,11.0,,2.0,44.0,1.0,,23.0
1683009581443,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009598483,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009615489,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009632514,,,,,,,100.0,
1683009632530,92.0,92.0,3.0,1.0,2.0,2.0,,
1683009649564,93.0,93.0,1.0,1.0,2.0,2.0,,1.0
1683009666582,89.0,89.0,1.0,1.0,5.0,2.0,,1.0
1683009682254,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009699285,13.0,13.0,,4.0,33.0,2.0,,30.0
1683009716270,17.0,17.0,,2.0,30.0,2.0,,29.0
1683009733281,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009750277,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009767291,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009784318,6.0,6.0,,2.0,63.0,2.0,,17.0
1683009801276,15.0,15.0,,6.0,35.0,2.0,,31.0
1683009822228,,,,,,,100.0,
1683009822238,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683009982346,,,,,,,100.0,
1683009982389,1.0,1.0,,,96.0,,,2.0
1683010007092,,,,,98.0,2.0,,
1683010024092,1.0,1.0,,,97.0,2.0,,
1683010066048,1.0,1.0,,,96.0,1.0,,1.0
1683010289843,91.0,91.0,2.0,2.0,1.0,2.0,,1.0
1683010306785,96.0,96.0,1.0,1.0,,2.0,,
1683010652448,90.0,90.0,5.0,2.0,1.0,2.0,,
1683010736909,,,,,,,100.0,
1683010736918,91.0,91.0,2.0,1.0,1.0,3.0,,1.0
1683010753917,,,,,,,100.0,
1683010753941,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683010770944,,,,,98.0,1.0,,1.0
1683010787914,4.0,4.0,,,88.0,2.0,,5.0
1683010804884,18.0,18.0,,4.0,35.0,2.0,,30.0
1683010821898,4.0,4.0,,1.0,73.0,1.0,,16.0
1683010838875,,,,,97.0,2.0,,1.0
1683010855852,1.0,1.0,,,96.0,1.0,,1.0
1683010923033,10.0,10.0,,1.0,56.0,2.0,,19.0
1683010941266,32.0,32.0,,6.0,41.0,3.0,,11.0
1683010958214,1.0,1.0,,,96.0,3.0,,
1683010975166,16.0,16.0,,2.0,67.0,2.0,,7.0
1683011411816,5.0,5.0,,,60.0,2.0,,17.0
1683011767955,,,,,97.0,2.0,,1.0
1683012163321,,,,,98.0,1.0,,1.0
1683012481788,,,,,,,100.0,
1683012481838,30.0,30.0,1.0,14.0,34.0,1.0,,10.0
1683012668753,,,,,100.0,,,
1683012827737,,,,,,,100.0,
1683012827760,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683012856602,,,,,100.0,,,
1683013091650,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683013111149,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683013128122,1.0,1.0,,,97.0,2.0,,
1683013145092,,,,,98.0,2.0,,
1683013355132,11.0,11.0,,2.0,53.0,1.0,,29.0
1683013372129,17.0,17.0,,2.0,40.0,2.0,,27.0
1683013389081,19.0,19.0,,2.0,51.0,3.0,,13.0
1683013450063,1.0,1.0,,,97.0,2.0,,
1683013467091,,,,,,,100.0,
1683013467107,5.0,5.0,,1.0,83.0,1.0,,7.0
1683013484078,,,,,99.0,1.0,,
1682993817302,,,,,,,100.0,
1682993817330,,,,,100.0,,,
1682993832429,17.0,17.0,,5.0,64.0,3.0,,7.0
1682993842476,,,,,99.0,1.0,,
1682993859446,15.0,15.0,,3.0,67.0,2.0,,9.0
1682993915524,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682993991680,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994008654,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994026753,7.0,7.0,,1.0,45.0,2.0,,37.0
1682994043760,9.0,9.0,,1.0,55.0,1.0,,24.0
1682994061046,6.0,6.0,,1.0,39.0,2.0,,31.0
1682994077736,2.0,2.0,,1.0,8.0,2.0,,82.0
1682994094693,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994111690,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994128718,,,,,6.0,1.0,,91.0
1682994145726,,,,,6.0,2.0,,90.0
1682994162700,,,,,9.0,2.0,,84.0
1682994179686,2.0,2.0,,,2.0,1.0,,86.0
1682994196673,,,,,2.0,1.0,,96.0
1682994209615,,,,,2.0,1.0,,96.0
1682994226599,,,,,,1.0,,90.0
1682994243549,,,,,,1.0,,96.0
1682994260507,,,,,,2.0,,96.0
1682994277465,,,,,1.0,1.0,,97.0
1682994294471,,,,,2.0,1.0,,82.0
1682994311456,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994328452,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994345486,2.0,2.0,,,52.0,1.0,,40.0
1682994362487,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994379505,,,,,4.0,1.0,,91.0
1682994397204,5.0,5.0,,1.0,4.0,2.0,,81.0
1682994409647,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994426647,1.0,1.0,,,2.0,2.0,,82.0
1682994443608,,,,,2.0,1.0,,96.0
1682994460603,,,,,4.0,1.0,,87.0
1682994477580,,,,,99.0,1.0,,
1682994494546,,,,,97.0,2.0,,1.0
1682994511530,,,,,98.0,1.0,,1.0
1682994528515,2.0,2.0,,1.0,80.0,2.0,,13.0
1682994545515,1.0,1.0,,,10.0,1.0,,82.0
1682994562486,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994579534,,,,,2.0,1.0,,96.0
1682994592540,,,,,2.0,1.0,,96.0
1682994609522,,,,,,1.0,,89.0
1682994626500,,,,,1.0,1.0,,83.0
1682994643491,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994660500,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994677495,3.0,3.0,,1.0,78.0,1.0,,10.0
1682994694443,,,,,1.0,1.0,,97.0
1682994711408,,,,,,2.0,,96.0
1682994728407,,,,,1.0,1.0,,91.0
1682994745402,,,,,2.0,1.0,,90.0
1682994762396,,,,,2.0,1.0,,93.0
1682994775462,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994792466,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682994809455,,,,,3.0,1.0,,86.0
1682994826472,6.0,6.0,,1.0,52.0,2.0,,26.0
1682994843465,1.0,1.0,,,96.0,1.0,,2.0
1682994847070,,,,,,,100.0,
1682995027022,,,,,,,100.0,
1682995194914,,,,,,,100.0,
1682995204417,,,,,,,100.0,
1682995204467,96.0,96.0,1.0,1.0,,2.0,,
1682995584220,,,,,,,100.0,
1682995584236,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682995621697,,,,,,,100.0,
1682995621701,88.0,88.0,4.0,3.0,2.0,3.0,,
1682995667449,,,,,,,100.0,
1682995667467,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682995704885,93.0,93.0,1.0,1.0,2.0,3.0,,
1682995721853,96.0,96.0,,1.0,1.0,2.0,,
1682995738828,96.0,96.0,,,1.0,3.0,,
1682995755801,97.0,97.0,,1.0,1.0,1.0,,
1682995784605,,,,,,,100.0,
1682995784631,96.0,96.0,3.0,,,1.0,,
1682996241757,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682996258731,81.0,81.0,1.0,1.0,3.0,2.0,,10.0
1682996478048,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682997214272,5.0,5.0,,1.0,56.0,2.0,,19.0
1682998080010,7.0,7.0,,1.0,57.0,1.0,,20.0
1682998097062,14.0,14.0,,3.0,59.0,2.0,,13.0
1682998114109,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998131155,25.0,25.0,,3.0,32.0,3.0,,23.0
1682998148173,1.0,1.0,,,97.0,1.0,,1.0
1682998165205,,,,,98.0,2.0,,
1682998350074,10.0,10.0,,1.0,58.0,2.0,,15.0
1682998367085,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998384140,84.0,84.0,1.0,2.0,2.0,1.0,,5.0
1682998401125,96.0,96.0,,,1.0,2.0,,1.0
1682998418113,91.0,91.0,,3.0,1.0,4.0,,1.0
1682998435094,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998452113,86.0,86.0,,1.0,3.0,1.0,,7.0
1682998483445,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998500409,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998517384,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998586060,6.0,6.0,,1.0,73.0,1.0,,11.0
1682998603041,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998620055,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998637040,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998933061,1.0,1.0,,,96.0,2.0,,1.0
1682998950020,,,,,,,100.0,
1682998950034,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998967061,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682998984020,,,,,4.0,2.0,,86.0
1682999001259,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682999018240,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682999270708,81.0,81.0,10.0,4.0,,2.0,,2.0
1682999287646,88.0,88.0,,1.0,3.0,3.0,,4.0
1682986349802,,,,,,,100.0,
1682986349826,87.0,87.0,1.0,2.0,3.0,2.0,,3.0
1682986926840,,,,,,,100.0,
1682986926860,95.0,95.0,2.0,1.0,,2.0,,
1682987052351,,,,,,,100.0,
1682987052378,95.0,95.0,1.0,1.0,,3.0,,
1682987126646,94.0,94.0,2.0,2.0,,2.0,,
1682987785353,,,,,,,100.0,
1682987785388,97.0,97.0,,,,3.0,,
1682988089305,,,,,,,100.0,
1682988089323,,,,,99.0,1.0,,
1682988106316,,,,,,,100.0,
1682988106354,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988123367,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988142162,,,,,,,100.0,
1682988142192,85.0,85.0,6.0,3.0,2.0,3.0,,1.0
1682988159184,,,,,,,100.0,
1682988159198,1.0,1.0,,,97.0,1.0,,1.0
1682988176238,14.0,14.0,,9.0,61.0,3.0,,11.0
1682988194044,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988212049,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988229049,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988247088,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988273081,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988290081,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988312658,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988330076,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988347068,,,,,,,100.0,
1682988347089,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988364087,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988381099,84.0,84.0,1.0,5.0,1.0,2.0,,6.0
1682988398090,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988415086,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988432087,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988449093,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988467039,81.0,81.0,1.0,6.0,1.0,2.0,,7.0
1682988487912,85.0,85.0,1.0,3.0,2.0,3.0,,5.0
1682988504950,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988523058,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988540030,,,,,,,100.0,
1682988540053,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988557047,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682988574052,37.0,37.0,,4.0,52.0,2.0,,4.0
1682988591033,2.0,2.0,,,94.0,2.0,,2.0
1682988608040,11.0,11.0,,3.0,73.0,2.0,,8.0
1682988627715,,,,,99.0,1.0,,
1682988644433,1.0,1.0,,,98.0,1.0,,
1682988661401,1.0,1.0,,,97.0,1.0,,1.0
1682988678376,1.0,1.0,,,96.0,1.0,,1.0
1682988695347,1.0,1.0,,,98.0,1.0,,
1682988712300,,,,,97.0,1.0,,1.0
1682988729268,,,,,98.0,2.0,,
1682988746245,,,,,99.0,1.0,,
1682988763230,,,,,99.0,1.0,,
1682988780176,1.0,1.0,,,96.0,1.0,,1.0
1682988797148,,,,,97.0,1.0,,1.0
1682988814119,,,,,99.0,1.0,,
1682988831118,,,,,99.0,1.0,,
1682988848056,,,,,99.0,1.0,,
1682988861280,,,,,99.0,1.0,,
1682988878240,,,,,99.0,1.0,,
1682988895206,,,,,99.0,1.0,,
1682988912164,,,,,99.0,1.0,,
1682988929130,,,,,99.0,1.0,,
1682988946107,,,,,99.0,1.0,,
1682988963074,,,,,99.0,1.0,,
1682988980014,1.0,1.0,,,96.0,1.0,,1.0
1682988997003,,,,,99.0,1.0,,
1682989013970,,,,,99.0,1.0,,
1682989030928,,,,,99.0,1.0,,
1682989044212,,,,,99.0,1.0,,
1682989061189,,,,,99.0,1.0,,
1682989078164,,,,,,,100.0,
1682989078185,,,,,97.0,2.0,,1.0
1682989289825,,,,,,,100.0,
1682989289848,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682989314344,,,,,100.0,,,
1682989331325,29.0,29.0,,4.0,59.0,2.0,,3.0
1682989348311,85.0,85.0,,1.0,7.0,2.0,,3.0
1682989365317,86.0,86.0,1.0,2.0,5.0,1.0,,4.0
1682989382320,90.0,90.0,1.0,1.0,2.0,2.0,,2.0
1682989399290,96.0,96.0,,,,2.0,,1.0
1682989416266,92.0,92.0,,,,2.0,,3.0
1682989433231,84.0,84.0,1.0,3.0,6.0,2.0,,3.0
1682989450238,,,,,,,100.0,
1682989450260,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682989467233,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682989485420,83.0,83.0,,5.0,4.0,2.0,,4.0
1682989502426,96.0,96.0,,1.0,,2.0,,1.0
1682989519418,90.0,90.0,1.0,1.0,5.0,1.0,,1.0
1682989536405,1.0,1.0,,,97.0,1.0,,1.0
1682989553389,84.0,84.0,,2.0,9.0,3.0,,1.0
1682989570423,82.0,82.0,1.0,2.0,7.0,2.0,,3.0
1682989587443,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682989831888,92.0,92.0,1.0,1.0,1.0,3.0,,2.0
1682990067942,97.0,97.0,2.0,,,1.0,,
1682990143402,84.0,84.0,6.0,3.0,3.0,3.0,,1.0
1682990160404,,,,,,,100.0,
1682990160427,85.0,85.0,1.0,9.0,2.0,1.0,,2.0
1682990177378,,,,99.0,,1.0,,
1682990199514,,,,,,,100.0,
1682990199558,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990216597,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990242555,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990259526,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990276480,34.0,34.0,,6.0,43.0,2.0,,9.0
1682990293476,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990310477,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990327443,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990344478,20.0,20.0,,6.0,53.0,2.0,,12.0
1682990361469,16.0,16.0,,4.0,31.0,1.0,,27.0
1682990378504,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990395492,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990412485,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990429462,10.0,10.0,,2.0,40.0,3.0,,38.0
1682990446452,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990463450,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990480439,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990550518,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990599766,1.0,1.0,,,98.0,1.0,,
1682990619906,24.0,24.0,,2.0,70.0,2.0,,1.0
1682990636950,2.0,2.0,,,96.0,1.0,,1.0
1682990654125,13.0,13.0,,1.0,67.0,3.0,,8.0
1682990670958,31.0,31.0,,5.0,33.0,3.0,,17.0
1682990687933,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990704916,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990721948,19.0,19.0,,4.0,55.0,2.0,,10.0
1682990738919,,,,,99.0,1.0,,
1682990839157,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990856152,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990873181,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990890153,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990907180,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990924138,,,,,,1.0,,93.0
1682990941127,,,,,1.0,1.0,,94.0
1682990958109,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990975074,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682990992059,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991009038,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991028123,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991045121,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991062083,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991079086,,,,,,,100.0,
1682991079111,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991096112,,,,,,1.0,,97.0
1682991113143,,,,,,,100.0,
1682991113171,,,,,1.0,,,82.0
1682991130166,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991147148,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991164139,7.0,7.0,,1.0,40.0,1.0,,39.0
1682991181123,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991198135,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991211115,,,,,6.0,1.0,,91.0
1682991228085,,,,,1.0,2.0,,96.0
1682991245102,,,,,2.0,1.0,,84.0
1682991394880,,,,,,,100.0,
1682991432806,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991458267,9.0,9.0,,2.0,59.0,2.0,,19.0
1682991483760,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991488885,,,,,12.0,2.0,,74.0
1682991505905,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991522848,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991539825,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991556983,4.0,4.0,,,1.0,1.0,,87.0
1682991573985,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991591026,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991596294,,,,,,,100.0,
1682991596396,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991613395,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991630399,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991641287,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991657987,18.0,18.0,,3.0,33.0,1.0,,26.0
1682991674973,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991691947,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991708941,,,,,2.0,2.0,,72.0
1682991725911,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991742856,,,,,98.0,1.0,,1.0
1682991759886,3.0,3.0,,1.0,48.0,2.0,,23.0
1682991776858,21.0,21.0,,2.0,46.0,,,27.0
1682991793854,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991810856,4.0,4.0,,,55.0,2.0,,35.0
1682991824191,2.0,2.0,,,96.0,1.0,,1.0
1682991841502,8.0,8.0,,1.0,85.0,2.0,,2.0
1682991858464,1.0,1.0,,,97.0,1.0,,1.0
1682991875414,1.0,1.0,,,97.0,1.0,,1.0
1682991883773,1.0,1.0,,,97.0,1.0,,1.0
1682991900797,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991917782,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991934776,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991951769,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682991968731,,,,,1.0,1.0,,84.0
1682991985711,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992002685,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992019686,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992036670,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992053668,,,,,,1.0,,96.0
1682992068430,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992085411,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992102387,1.0,1.0,,,1.0,,,96.0
1682992119361,2.0,2.0,,,3.0,1.0,,88.0
1682992136325,,,,,5.0,2.0,,84.0
1682992153319,1.0,1.0,,,6.0,1.0,,88.0
1682992170289,,,,,96.0,2.0,,2.0
1682992187300,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992204296,,,,,1.0,1.0,,96.0
1682992209591,,,,,,,100.0,
1682992209707,,,,,3.0,1.0,,95.0
1682992222394,,,,,,,100.0,
1682992296395,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992321868,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992327001,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992332119,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992349126,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992358737,,,,,,,100.0,
1682992358798,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682992422230,90.0,90.0,3.0,3.0,2.0,1.0,,1.0
1682992439159,95.0,95.0,3.0,,,2.0,,
1682992858231,97.0,97.0,1.0,,,2.0,,
1682992874803,96.0,96.0,2.0,,,2.0,,
1682992891804,96.0,96.0,1.0,1.0,,2.0,,
1682993156993,91.0,91.0,3.0,2.0,1.0,1.0,,1.0
1682993174007,,,,,,,100.0,
1682993174037,94.0,94.0,3.0,1.0,,2.0,,
1682993190997,96.0,96.0,,1.0,1.0,2.0,,
1682993247812,,,,,,,100.0,
1682993247836,86.0,86.0,2.0,4.0,3.0,1.0,,3.0
1682993266805,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682993283813,30.0,30.0,,6.0,49.0,3.0,,7.0
1682993368192,90.0,90.0,7.0,1.0,1.0,1.0,,
1682993385168,97.0,97.0,,1.0,,2.0,,
1682993402147,97.0,97.0,,,,3.0,,
1682993496935,31.0,31.0,,3.0,37.0,2.0,,23.0
1682993513938,39.0,39.0,,2.0,43.0,1.0,,12.0
1682993530910,22.0,22.0,,5.0,39.0,3.0,,18.0
1682993663003,97.0,97.0,1.0,,,2.0,,
1682993680029,,,,,,,100.0,
1682993680055,92.0,92.0,7.0,,,1.0,,
1682993697032,97.0,97.0,,,,3.0,,
1682993708362,,,,,,,100.0,
1682993708389,96.0,96.0,2.0,,,2.0,,
1682993713631,97.0,97.0,2.0,,,1.0,,
1682993734647,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682993753286,,,,,,,100.0,
1682993753308,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682999941300,86.0,86.0,6.0,2.0,3.0,2.0,,1.0
1682999958260,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682999975220,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683000106184,7.0,7.0,,1.0,51.0,3.0,,22.0
1683000123163,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683000140118,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683000157159,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1683000174181,33.0,33.0,1.0,3.0,49.0,2.0,,6.0
1683000191186,42.0,42.0,,2.0,47.0,2.0,,4.0
1683000208160,,,,,99.0,1.0,,
1683000225136,1.0,1.0,,,90.0,2.0,,4.0
1683000242128,1.0,1.0,,,97.0,2.0,,
1683000259131,1.0,1.0,,,96.0,1.0,,2.0
1683000296750,6.0,6.0,,1.0,78.0,1.0,,8.0
1683000313729,17.0,17.0,,2.0,47.0,2.0,,18.0
1683000330697,9.0,9.0,,2.0,67.0,2.0,,16.0
