timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1681742162448,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742179512,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742196542,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742213576,,37.0,1.0,29.0,18.0,18.0,8.0,1.0
1681742230628,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742247696,,48.0,2.0,26.0,14.0,14.0,4.0,
1681742260083,,57.0,1.0,20.0,11.0,11.0,4.0,
1681742277242,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742294279,100.0,,,,,,,
1681742294315,,37.0,2.0,13.0,30.0,30.0,13.0,1.0
1681742311331,100.0,,,,,,,
1681742311374,,37.0,2.0,19.0,11.0,11.0,23.0,6.0
1681742328389,,99.0,,1.0,,,,
1681742345511,,29.0,2.0,21.0,28.0,28.0,7.0,1.0
1681742362597,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742379720,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742396779,,50.0,3.0,20.0,14.0,14.0,9.0,
1681742413830,,64.0,1.0,14.0,11.0,11.0,5.0,3.0
1681742430905,,48.0,3.0,16.0,19.0,19.0,6.0,
1681742442987,,59.0,2.0,13.0,13.0,13.0,10.0,
1681742460040,100.0,,,,,,,
1681742460121,,80.0,1.0,9.0,5.0,5.0,4.0,
1681742477158,100.0,,,,,,,
1681742477198,,57.0,3.0,11.0,11.0,11.0,14.0,
1681742494306,,90.0,2.0,3.0,3.0,3.0,2.0,
1681742511342,,96.0,1.0,1.0,2.0,2.0,,
1681742528410,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742545478,,32.0,3.0,22.0,31.0,31.0,7.0,
1681742562540,,81.0,2.0,9.0,7.0,7.0,1.0,
1681742579695,,99.0,1.0,,,,,
1681742596777,,84.0,3.0,6.0,2.0,2.0,5.0,
1681742613829,,32.0,3.0,23.0,25.0,25.0,7.0,1.0
1681742625872,,59.0,1.0,15.0,15.0,15.0,3.0,
1681742642920,,98.0,2.0,,,,,
1681742659982,,90.0,1.0,6.0,2.0,2.0,,
1681742677055,,96.0,2.0,2.0,,,,
1681742694141,100.0,,,,,,,
1681742694285,,88.0,1.0,4.0,5.0,5.0,1.0,
1681742711381,,96.0,2.0,,2.0,2.0,,
1681742728434,,100.0,,,,,,
1681742745596,,99.0,1.0,,,,,
1681742762763,,96.0,2.0,1.0,1.0,1.0,,
1681742779832,,97.0,1.0,1.0,1.0,1.0,,
1681742796921,,97.0,1.0,2.0,,,,
1681742808977,,93.0,2.0,3.0,1.0,1.0,,
1681742826097,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742843129,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742860169,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742877257,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742894448,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681742911528,,88.0,3.0,5.0,3.0,3.0,1.0,
1681742928559,,100.0,,,,,,
1681742945557,,97.0,2.0,,1.0,1.0,,
1681742962590,,98.0,1.0,1.0,,,,
1681742979642,,96.0,2.0,2.0,,,,
1681742991716,,96.0,1.0,1.0,1.0,1.0,,
1681743008757,,97.0,1.0,1.0,1.0,1.0,,
1681743025817,,90.0,2.0,5.0,1.0,1.0,1.0,
1681743042849,100.0,,,,,,,
1681743042908,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743059939,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743076990,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743093992,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743110992,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743128004,,64.0,2.0,17.0,8.0,8.0,3.0,
1681743144991,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743162001,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743174635,100.0,,,,,,,
1681743174683,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743191721,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743208936,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743226069,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743243113,,72.0,2.0,7.0,7.0,7.0,5.0,
1681743260274,,45.0,2.0,14.0,23.0,23.0,4.0,
1681743277474,,70.0,1.0,14.0,12.0,12.0,1.0,
1681743294584,,61.0,1.0,14.0,15.0,15.0,2.0,
1681743311700,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743328830,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743346001,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743358658,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743374877,,29.0,2.0,20.0,26.0,26.0,9.0,1.0
1681743391917,,30.0,3.0,28.0,17.0,17.0,11.0,1.0
1681743408976,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743426025,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743443073,,58.0,3.0,19.0,12.0,12.0,4.0,
1681743493330,,95.0,2.0,2.0,,,,
1681743526646,,28.0,3.0,27.0,19.0,19.0,8.0,
1681743560961,,42.0,2.0,23.0,17.0,17.0,4.0,
1681743577990,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743595036,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743612530,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743637164,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743654214,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743671376,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743688489,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743705567,,30.0,2.0,18.0,25.0,25.0,8.0,1.0
1681743722627,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743739685,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743756672,,100.0,,,,,,
1681743773713,,56.0,1.0,9.0,21.0,21.0,8.0,
1681743790798,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743806796,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743823861,,36.0,2.0,20.0,24.0,24.0,7.0,
1681743840899,,72.0,2.0,7.0,10.0,10.0,3.0,
1681743858019,,44.0,3.0,14.0,27.0,27.0,7.0,
1681743875168,,70.0,2.0,9.0,11.0,11.0,4.0,
1681743892295,,89.0,1.0,3.0,4.0,4.0,2.0,
1681743909474,,49.0,1.0,11.0,25.0,25.0,10.0,
1681743926582,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743943698,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743961305,,46.0,3.0,13.0,28.0,28.0,4.0,1.0
1681743977924,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681743989769,,61.0,3.0,9.0,20.0,20.0,3.0,
1681744006897,100.0,,,,,,,
1681744007046,,52.0,2.0,10.0,24.0,24.0,7.0,
1681744024160,100.0,,,,,,,
1681744024215,,52.0,2.0,18.0,11.0,11.0,3.0,
1681744041263,,49.0,1.0,32.0,6.0,6.0,4.0,
1681744058427,,60.0,2.0,15.0,10.0,10.0,6.0,
1681744075533,,72.0,2.0,12.0,6.0,6.0,3.0,
1681744092881,,62.0,3.0,14.0,9.0,9.0,4.0,
1681744110125,,80.0,2.0,12.0,3.0,3.0,1.0,
1681744127300,,96.0,2.0,1.0,1.0,1.0,,
1681744144476,,43.0,2.0,16.0,16.0,16.0,11.0,
1681744161533,,96.0,1.0,1.0,2.0,2.0,,
1681744172671,,97.0,2.0,1.0,,,,
1681744189907,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744207041,,76.0,1.0,7.0,9.0,9.0,2.0,
1681744224170,100.0,,,,,,,
1681744224338,,96.0,2.0,1.0,1.0,1.0,,
1681744241576,100.0,,,,,,,
1681744241649,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744263958,100.0,,,,,,,
1681744264015,,99.0,1.0,,,,,
1681744281239,,97.0,1.0,1.0,1.0,1.0,,
1681744298597,100.0,,,,,,,
1681744298728,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744315969,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744333205,100.0,,,,,,,
1681744333298,,97.0,3.0,,,,,
1681744355659,,96.0,1.0,2.0,1.0,1.0,,
1681744372967,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744390233,,51.0,1.0,21.0,7.0,7.0,3.0,
1681744407482,,70.0,2.0,11.0,12.0,12.0,2.0,
1681744424762,,76.0,2.0,3.0,14.0,14.0,3.0,
1681744446086,,64.0,1.0,9.0,19.0,19.0,3.0,
1681744463347,,85.0,2.0,3.0,7.0,7.0,2.0,
1681744480571,,65.0,2.0,16.0,11.0,11.0,3.0,
1681744497905,,96.0,,1.0,2.0,2.0,1.0,
1681744515150,,93.0,2.0,,3.0,3.0,2.0,
1681744538588,,98.0,1.0,,1.0,1.0,,
1681744555819,,66.0,2.0,8.0,16.0,16.0,7.0,
1681744572810,,100.0,,,,,,
1681744589980,,98.0,2.0,,,,,
1681744623855,,97.0,2.0,1.0,,,,
1681744640860,,88.0,1.0,5.0,5.0,5.0,1.0,
1681744658108,,71.0,2.0,8.0,12.0,12.0,5.0,
1681744690880,100.0,,,,,,,
1681744690943,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744729076,,48.0,2.0,8.0,31.0,31.0,5.0,
1681744751605,,98.0,1.0,,1.0,1.0,,
1681744769007,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744786121,,97.0,2.0,,1.0,1.0,,
1681744803436,,40.0,1.0,22.0,23.0,23.0,6.0,2.0
1681744820746,,49.0,3.0,12.0,24.0,24.0,10.0,
1681744838124,,49.0,2.0,9.0,32.0,32.0,5.0,
1681744855150,,98.0,1.0,1.0,,,,
1681744872130,,35.0,3.0,17.0,33.0,33.0,4.0,1.0
1681744889139,,53.0,2.0,21.0,17.0,17.0,5.0,
1681744906127,,97.0,2.0,,1.0,1.0,,
1681744929373,,53.0,1.0,13.0,29.0,29.0,2.0,
1681744946678,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681744963980,,48.0,1.0,15.0,12.0,12.0,14.0,1.0
1681744981306,,78.0,3.0,9.0,5.0,5.0,1.0,
1681744998364,,100.0,,,,,,
1681745015358,,96.0,2.0,1.0,1.0,1.0,,
1681745032335,,96.0,2.0,1.0,1.0,1.0,,
1681745049337,,81.0,1.0,8.0,7.0,7.0,1.0,
1681745066305,,97.0,1.0,1.0,1.0,1.0,,
1681745083280,,96.0,1.0,2.0,1.0,1.0,,
1681745100279,,97.0,1.0,1.0,1.0,1.0,,
1681745112017,100.0,,,,,,,
1681745112057,,97.0,2.0,1.0,,,,
1681745129243,,81.0,1.0,7.0,6.0,6.0,4.0,
1681745146521,,56.0,2.0,12.0,17.0,17.0,10.0,
1681745164772,,78.0,3.0,10.0,3.0,3.0,4.0,
1681745182287,,75.0,3.0,5.0,6.0,6.0,9.0,
1681745199382,,58.0,3.0,4.0,22.0,22.0,5.0,7.0
1681745221437,,73.0,4.0,10.0,7.0,7.0,2.0,2.0
1681745238631,,39.0,1.0,24.0,20.0,20.0,3.0,1.0
1681745279683,,100.0,,,,,,
1681745306742,,99.0,,1.0,,,,
1681745323731,,98.0,2.0,,,,,
1681745340710,,97.0,2.0,1.0,,,,
1681745357696,,96.0,1.0,3.0,,,,
1681745374680,,98.0,1.0,1.0,,,,
1681745391666,,97.0,2.0,1.0,,,,
1681745408654,,97.0,1.0,1.0,1.0,1.0,,
1681745425666,,97.0,1.0,1.0,1.0,1.0,,
1681745442682,,94.0,2.0,1.0,1.0,1.0,2.0,
1681745459663,,96.0,1.0,2.0,1.0,1.0,,
1681745477787,,98.0,1.0,1.0,,,,
1681701253312,100.0,,,,,,,
1681701253353,,3.0,1.0,2.0,90.0,90.0,3.0,1.0
1681701291394,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681702064681,,49.0,1.0,19.0,19.0,19.0,3.0,
1681702081721,,59.0,3.0,16.0,15.0,15.0,4.0,
1681702106451,,99.0,1.0,,,,,
1681702128131,,99.0,1.0,,,,,
1681702166252,100.0,,,,,,,
1681702166356,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681702179189,,1.0,1.0,4.0,20.0,20.0,72.0,1.0
1681702228482,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681702245593,,61.0,1.0,18.0,13.0,13.0,2.0,
1681702262646,,74.0,2.0,7.0,13.0,13.0,1.0,
1681702279605,,65.0,2.0,10.0,12.0,12.0,7.0,
1681702296738,,91.0,2.0,2.0,4.0,4.0,1.0,
1681702313512,,96.0,2.0,1.0,1.0,1.0,,
1681702330681,,96.0,2.0,1.0,1.0,1.0,,
1681702347398,,96.0,2.0,1.0,1.0,1.0,,
1681702364427,,96.0,1.0,1.0,1.0,1.0,1.0,
1681702504178,100.0,,,,,,,
1681702504208,,91.0,1.0,4.0,1.0,1.0,,
1681702521294,,96.0,2.0,1.0,1.0,1.0,,
1681702538452,,99.0,1.0,,,,,
1681702555286,,99.0,1.0,,,,,
1681702572311,,97.0,1.0,1.0,,,,
1681702592528,,79.0,2.0,3.0,11.0,11.0,3.0,
1681702758841,,100.0,,,,,,
1681705183776,100.0,,,,,,,
1681705183927,,100.0,,,,,,
1681706127810,100.0,,,,,,,
1681706127836,,4.0,2.0,87.0,2.0,2.0,3.0,
1681706165886,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706182865,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706199892,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706216920,,5.0,1.0,89.0,1.0,1.0,1.0,
1681706233945,,2.0,3.0,83.0,3.0,3.0,6.0,
1681706250972,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706268015,,36.0,3.0,13.0,23.0,23.0,18.0,
1681706285028,,39.0,3.0,23.0,14.0,14.0,16.0,
1681706302118,100.0,,,,,,,
1681706302170,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706315191,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706332325,,,1.0,72.0,,,,
1681706349368,,,1.0,83.0,,,,
1681706366411,100.0,,,,,,,
1681706366446,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706371620,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706388599,,3.0,1.0,91.0,3.0,3.0,,
1681706405653,,4.0,2.0,86.0,1.0,1.0,1.0,
1681706407939,100.0,,,,,,,
1681706429072,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681706439287,,,1.0,93.0,2.0,2.0,,
1681706456373,,,1.0,96.0,,,,
1681706473437,,13.0,2.0,82.0,,,,
1681706490467,,11.0,1.0,83.0,2.0,2.0,,
1681706515450,,99.0,1.0,,,,,
1681706532451,,1.0,1.0,96.0,1.0,1.0,,
1681706549487,,2.0,2.0,95.0,,,1.0,
1681706566581,,8.0,2.0,81.0,3.0,3.0,2.0,
1681706583650,,5.0,2.0,87.0,3.0,3.0,,
1681706600774,,4.0,1.0,85.0,6.0,6.0,1.0,
1681706617897,,11.0,2.0,83.0,3.0,3.0,,
1681706635033,,64.0,2.0,18.0,11.0,11.0,1.0,
1681706652277,,46.0,2.0,19.0,17.0,17.0,2.0,
1681706669350,,1.0,2.0,90.0,1.0,1.0,,
1681706678585,100.0,,,,,,,
1681706678733,,2.0,2.0,86.0,2.0,2.0,,
1681706687508,100.0,,,,,,,
1681706814230,100.0,,,,,,,
1681706991791,,47.0,2.0,3.0,44.0,44.0,2.0,1.0
1681707007422,100.0,,,,,,,
1681707028139,100.0,,,,,,,
1681707028281,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681707080160,100.0,,,,,,,
1681707080296,,97.0,2.0,1.0,,,,
1681707116896,,94.0,1.0,2.0,2.0,2.0,,
1681707133918,,99.0,1.0,,,,,
1681707322752,100.0,,,,,,,
1681707348459,,40.0,2.0,38.0,4.0,4.0,1.0,
1681707374006,100.0,,,,,,,
1681707374021,,50.0,2.0,20.0,8.0,8.0,1.0,
1681707379133,,99.0,1.0,,,,,
1681707384233,,96.0,1.0,1.0,1.0,1.0,,
1681707411545,100.0,,,,,,,
1681707411558,,68.0,2.0,16.0,6.0,6.0,2.0,
1681707429362,,100.0,,,,,,
1681707447428,,100.0,,,,,,
1681707452210,100.0,,,,,,,
1681707452496,,98.0,2.0,,,,,
1681707514758,,100.0,,,,,,
1681707519951,,98.0,1.0,1.0,,,,
1681707525060,,100.0,,,,,,
1681707530209,,100.0,,,,,,
1681707535369,,96.0,2.0,1.0,1.0,1.0,,
1681707552487,,99.0,1.0,,,,,
1681707569912,100.0,,,,,,,
1681707570107,,100.0,,,,,,
1681709454870,100.0,,,,,,,
1681709467179,100.0,,,,,,,
1681709467336,,99.0,1.0,,,,,
1682121667791,100.0,,,,,,,
1682121667832,,1.0,3.0,,96.0,96.0,,
1682121705997,100.0,,,,,,,
1682121706099,,2.0,2.0,,94.0,94.0,1.0,1.0
1682122088775,100.0,,,,,,,
1682122088858,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122122237,100.0,,,,,,,
1682122122343,,,2.0,1.0,93.0,93.0,2.0,1.0
1682122163203,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122180285,,4.0,2.0,3.0,87.0,87.0,3.0,
1682122197335,100.0,,,,,,,
1682122197362,,6.0,1.0,2.0,87.0,87.0,2.0,1.0
1682122214336,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122231396,,5.0,2.0,6.0,83.0,83.0,1.0,
1682122253402,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122270366,,1.0,2.0,1.0,96.0,96.0,,
1682122287539,,5.0,2.0,4.0,87.0,87.0,2.0,
1682122304730,,5.0,2.0,8.0,81.0,81.0,3.0,
1682122317105,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122334139,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122351204,100.0,,,,,,,
1682122351278,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122368294,100.0,,,,,,,
1682122368329,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122385416,,40.0,3.0,19.0,25.0,25.0,8.0,
1682122402448,,44.0,2.0,22.0,12.0,12.0,14.0,
1682122419477,,69.0,2.0,8.0,10.0,10.0,10.0,
1682122679981,100.0,,,,,,,
1682122680073,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122697075,100.0,,,,,,,
1682122697107,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682122722492,,9.0,1.0,3.0,84.0,84.0,2.0,1.0
1682122739531,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123183665,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123209511,,100.0,,,,,,
1682123232900,100.0,,,,,,,
1682123232925,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123249940,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123267016,,4.0,1.0,5.0,82.0,82.0,2.0,1.0
1682123312248,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123327772,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123332799,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123337767,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123354799,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682123376839,,98.0,1.0,1.0,,,,
1682123406878,,99.0,1.0,,,,,
1682123423831,,99.0,1.0,,,,,
1682123441536,,96.0,1.0,1.0,2.0,2.0,,
1682123458530,,66.0,3.0,13.0,11.0,11.0,4.0,
1682123475534,,99.0,1.0,,,,,
1682123492519,,97.0,1.0,1.0,1.0,1.0,,
1682123509516,,97.0,3.0,,,,,
1682123526513,,98.0,1.0,,1.0,1.0,,
1682123543539,,96.0,2.0,1.0,1.0,1.0,,
1682123560531,,96.0,1.0,1.0,1.0,1.0,1.0,
1682123576495,,91.0,3.0,3.0,2.0,2.0,1.0,
1682123593470,,97.0,2.0,1.0,,,,
1682123610450,,97.0,1.0,1.0,1.0,1.0,,
1682123627433,,86.0,1.0,8.0,3.0,3.0,1.0,
1682123644421,,96.0,1.0,1.0,1.0,1.0,,
1682123661428,,84.0,2.0,8.0,3.0,3.0,2.0,
1682123678446,,72.0,2.0,10.0,9.0,9.0,3.0,
1682123695479,,43.0,2.0,16.0,18.0,18.0,7.0,
1682123712508,,55.0,1.0,16.0,16.0,16.0,7.0,
1682123729515,,97.0,2.0,1.0,,,,
1682123746513,,98.0,1.0,1.0,,,,
1682123759395,,94.0,1.0,4.0,1.0,1.0,,
1682123776401,,96.0,2.0,2.0,,,,
1682123793407,,85.0,2.0,11.0,2.0,2.0,,
1682123810415,,97.0,2.0,1.0,,,,
1682123827420,,90.0,2.0,5.0,2.0,2.0,,
1682123844422,,94.0,1.0,3.0,2.0,2.0,,
1682123861420,,98.0,1.0,1.0,,,,
1682124194822,100.0,,,,,,,
1682124194907,,57.0,2.0,14.0,15.0,15.0,4.0,
1682124224042,,100.0,,,,,,
1682124601210,100.0,,,,,,,
1682124601374,,97.0,2.0,,1.0,1.0,,
1682124699928,100.0,,,,,,,
1682124700153,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124753199,100.0,,,,,,,
1682124753295,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124859777,100.0,,,,,,,
1682124859815,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124897793,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124914769,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124931826,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124953883,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124970916,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682124987962,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125013238,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125030269,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125047273,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125064310,,50.0,2.0,16.0,19.0,19.0,8.0,1.0
1682125081413,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125098579,,1.0,2.0,82.0,,,,
1682125115644,,2.0,1.0,81.0,,,,
1682125161796,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682125178902,,2.0,2.0,2.0,90.0,90.0,3.0,1.0
1682125195939,,,2.0,1.0,96.0,96.0,1.0,
1682128925645,100.0,,,,,,,
1682128925792,,100.0,,,,,,
1682164048593,100.0,,,,,,,
1682164048675,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164074198,,55.0,1.0,19.0,9.0,9.0,1.0,
1682164079442,,98.0,,1.0,,,,
1682164084660,,96.0,1.0,1.0,1.0,1.0,,
1682164089908,,98.0,1.0,1.0,,,,
1682164095042,,99.0,1.0,,,,,
1682164100225,,99.0,1.0,,,,,
1682164105364,,99.0,1.0,,,,,
1682164110550,,99.0,1.0,,,,,
1682164115796,,65.0,2.0,15.0,4.0,4.0,,
1682164121053,,75.0,1.0,13.0,2.0,2.0,,
1682164126294,,60.0,1.0,30.0,2.0,2.0,,
1682164131437,,87.0,1.0,8.0,,,,
1682164136544,,93.0,2.0,3.0,,,,
1682164153708,,97.0,1.0,1.0,,,,
1682164170866,,96.0,1.0,1.0,1.0,1.0,,
1682164188082,,99.0,1.0,,,,,
1682164205258,,83.0,2.0,8.0,1.0,1.0,,
1682164222413,,86.0,2.0,8.0,1.0,1.0,,
1682164239901,100.0,,,,,,,
1682164240294,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164245544,100.0,,,,,,,
1682164245577,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164250926,,30.0,2.0,17.0,29.0,29.0,11.0,1.0
1682164256205,,66.0,3.0,9.0,13.0,13.0,4.0,
1682164261480,,46.0,3.0,4.0,29.0,29.0,14.0,
1682164266723,,98.0,2.0,,,,,
1682164271927,,96.0,1.0,2.0,1.0,1.0,,
1682164277190,,93.0,1.0,2.0,2.0,2.0,1.0,
1682164282399,,99.0,1.0,,,,,
1682164287658,,99.0,1.0,,,,,
1682164292907,,96.0,1.0,1.0,1.0,1.0,,
1682164298108,,58.0,2.0,17.0,4.0,4.0,3.0,
1682164303469,,81.0,3.0,4.0,5.0,5.0,5.0,
1682164308895,,92.0,1.0,2.0,2.0,2.0,1.0,
1682164314142,,96.0,1.0,1.0,1.0,1.0,,
1682164319341,,96.0,2.0,1.0,1.0,1.0,,
1682164324614,,98.0,1.0,,1.0,1.0,,
1682164329856,100.0,,,,,,,
1682164329887,,98.0,2.0,,,,,
1682164335098,,87.0,1.0,4.0,5.0,5.0,1.0,
1682164340319,,64.0,3.0,8.0,14.0,14.0,4.0,
1682164345548,,86.0,1.0,3.0,4.0,4.0,3.0,
1682164350746,,46.0,2.0,22.0,6.0,6.0,2.0,
1682164355952,,36.0,2.0,26.0,16.0,16.0,2.0,
1682164361209,,60.0,2.0,19.0,5.0,5.0,3.0,
1682164366426,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164388499,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164400099,,100.0,,,,,,
1682164405170,,100.0,,,,,,
1682164410247,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164415207,,100.0,,,,,,
1682164420212,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164425215,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164430279,,100.0,,,,,,
1682164435304,,100.0,,,,,,
1682164440289,,39.0,1.0,29.0,6.0,6.0,2.0,
1682164445305,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164450302,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164455357,,50.0,2.0,20.0,8.0,8.0,1.0,
1682164460363,,100.0,,,,,,
1682164465399,,100.0,,,,,,
1682164470574,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164490605,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682164502053,100.0,,,,,,,
1682164502274,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682166231278,100.0,,,,,,,
1682166284404,100.0,,,,,,,
1682166284534,,97.0,2.0,1.0,,,,
1682166301537,,100.0,,,,,,
1682166318505,,98.0,1.0,1.0,,,,
1682166323724,,98.0,1.0,,1.0,1.0,,
1682166328969,,98.0,2.0,,,,,
1682166334115,,96.0,2.0,1.0,1.0,1.0,,
1682166339238,,98.0,1.0,1.0,,,,
1682166344360,,98.0,2.0,,,,,
1682166349643,,98.0,1.0,,1.0,1.0,,
1682166354754,,98.0,2.0,,,,,
1682166359965,,98.0,1.0,,1.0,1.0,,
1682166365248,,97.0,2.0,,1.0,1.0,,
1682166370397,,97.0,1.0,1.0,1.0,1.0,,
1682166375642,,99.0,1.0,,,,,
1682166392910,,98.0,1.0,1.0,,,,
1682166410125,,94.0,2.0,3.0,1.0,1.0,,
1682166427572,,97.0,1.0,1.0,1.0,1.0,,
1682166444541,,98.0,2.0,,,,,
1682166468658,,79.0,2.0,4.0,8.0,8.0,3.0,
1682166473092,100.0,,,,,,,
1682166473498,,65.0,1.0,7.0,20.0,20.0,5.0,
1682166478890,,81.0,2.0,5.0,8.0,8.0,2.0,
1682166484234,,81.0,1.0,5.0,9.0,9.0,3.0,
1682166489579,,84.0,2.0,6.0,6.0,6.0,1.0,
